delta,pval_base,pval,setting,gap
0.0,0.08,0.16,df1,-0.08
0.02,0.1,0.1,df1,0.0
0.04,0.12,0.12,df1,0.0
0.06,0.04,0.06,df1,-0.019999999999999997
0.08,0.1,0.04,df1,0.060000000000000005
0.1,0.1,0.1,df1,0.0
0.12,0.12,0.08,df1,0.039999999999999994
0.14,0.04,0.04,df1,0.0
0.16,0.02,0.04,df1,-0.02
0.18,0.18,0.16,df1,0.01999999999999999
0.2,0.14,0.1,df1,0.04000000000000001
0.22,0.14,0.14,df1,0.0
0.24,0.18,0.08,df1,0.09999999999999999
0.26,0.1,0.12,df1,-0.01999999999999999
0.28,0.16,0.08,df1,0.08
0.3,0.12,0.1,df1,0.01999999999999999
0.32,0.16,0.14,df1,0.01999999999999999
0.34,0.24,0.14,df1,0.09999999999999998
0.36,0.18,0.14,df1,0.03999999999999998
0.38,0.3,0.2,df1,0.09999999999999998
0.4,0.22,0.24,df1,-0.01999999999999999
0.0,0.08,0.16,df2,-0.08
0.02,0.06,0.06,df2,0.0
0.04,0.06,0.04,df2,0.019999999999999997
0.06,0.06,0.04,df2,0.019999999999999997
0.08,0.08,0.04,df2,0.04
0.1,0.14,0.14,df2,0.0
0.12,0.06,0.06,df2,0.0
0.14,0.12,0.08,df2,0.039999999999999994
0.16,0.1,0.06,df2,0.04000000000000001
0.18,0.12,0.1,df2,0.01999999999999999
0.2,0.2,0.14,df2,0.06
0.22,0.1,0.1,df2,0.0
0.24,0.2,0.16,df2,0.04000000000000001
0.26,0.24,0.16,df2,0.07999999999999999
0.28,0.1,0.12,df2,-0.01999999999999999
0.3,0.14,0.06,df2,0.08000000000000002
0.32,0.06,0.06,df2,0.0
0.34,0.16,0.1,df2,0.06
0.36,0.18,0.08,df2,0.09999999999999999
0.38,0.22,0.16,df2,0.06
0.4,0.26,0.16,df2,0.1
0.0,0.1,0.14,df3,-0.04000000000000001
0.025,0.06,0.04,df3,0.019999999999999997
0.05,0.04,0.02,df3,0.02
0.07500000000000001,0.04,0.1,df3,-0.060000000000000005
0.1,0.06,0.08,df3,-0.020000000000000004
0.125,0.18,0.08,df3,0.09999999999999999
0.15000000000000002,0.12,0.08,df3,0.039999999999999994
0.17500000000000002,0.18,0.22,df3,-0.04000000000000001
0.2,0.06,0.2,df3,-0.14
0.225,0.1,0.18,df3,-0.07999999999999999
0.25,0.1,0.16,df3,-0.06
0.275,0.1,0.24,df3,-0.13999999999999999
0.30000000000000004,0.2,0.3,df3,-0.09999999999999998
0.325,0.18,0.3,df3,-0.12
0.35000000000000003,0.04,0.26,df3,-0.22
0.375,0.06,0.46,df3,-0.4
0.4,0.1,0.5,df3,-0.4
0.42500000000000004,0.14,0.62,df3,-0.48
0.45,0.1,0.7,df3,-0.6
0.47500000000000003,0.1,0.7,df3,-0.6
0.5,0.14,0.66,df3,-0.52
