setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval_mean,pval_std,pval_base_mean,pval_base_std,pval_recon_mean,pval_recon_std,pval_uniform_mean,pval_uniform_std,pval_label_mean,pval_label_std,ks_p_prop_mean,ks_p_prop_std,ks_p_base_mean,ks_p_base_std,ks_p_recon_mean,ks_p_recon_std,ks_p_uniform_mean,ks_p_uniform_std,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std
df1,0.0,True,0.0,0.0,1.0,0.0,1.0,0.4824946688791597,0.30286255742349877,0.5103086455798469,0.3060408844334052,1.0,0.0,0.43072347280154943,0.28144703573545,0.9845234488465842,0.039676245392058634,0.4824946688791597,0.30286255742349877,0.5103086455798469,0.3060408844334052,1.0,0.0,0.43072347280154943,0.28144703573545,0.9175842499732971,0.005289826264980436,0.9194477033615113,0.006253789789738273
df1,0.05,True,0.0,0.05,1.0,0.0,1.0,0.3683730458528754,0.29219146124347634,0.3931181298143423,0.2935364536690593,1.0,0.0,0.2843170459370978,0.3040411505613265,0.9655744049654957,0.07445304687447553,0.3683730458528754,0.29219146124347634,0.3931181298143423,0.2935364536690593,1.0,0.0,0.2843170459370978,0.3040411505613265,0.917430899143219,0.0060348728164583455,0.9177025985717774,0.0070165121956426765
df1,0.1,True,0.0,0.1,1.0,0.0,1.0,0.12716763337172854,0.1799080545693267,0.0901280178890914,0.12978104693093773,1.0,0.0,0.050958504582777904,0.10936144323455994,0.9760965579092268,0.04608566525001462,0.12716763337172854,0.1799080545693267,0.0901280178890914,0.12978104693093773,1.0,0.0,0.050958504582777904,0.10936144323455994,0.9169409215450287,0.00583708205455111,0.9177258050441742,0.007041361961489745
df1,0.15000000000000002,True,0.0,0.15000000000000002,1.0,0.0,1.0,0.019945840020315728,0.039529757476341895,0.01611601762039472,0.034527348851839196,1.0,0.0,0.0032288351813585547,0.015694114888559048,0.9854470797641369,0.027605746402177053,0.019945840020315728,0.039529757476341895,0.01611601762039472,0.034527348851839196,1.0,0.0,0.0032288351813585547,0.015694114888559048,0.9188147330284119,0.0046442359487552706,0.9177090764045716,0.0052479142323887005
df1,0.2,True,0.0,0.2,1.0,0.0,1.0,0.005627321034775809,0.01577739422854263,0.0003928228545308913,0.000904795694953178,1.0,0.0,4.2412706318401e-05,0.0001892974675762111,0.9899347996058064,0.019852298936397693,0.005627321034775809,0.01577739422854263,0.0003928228545308913,0.000904795694953178,1.0,0.0,4.2412706318401e-05,0.0001892974675762111,0.9195219898223876,0.006718413938321489,0.919622288942337,0.005837900141672922
df1,0.25,True,0.0,0.25,1.0,0.0,1.0,0.0001424677113478673,0.00043245552726234917,0.00014013310206374135,0.0006696987580369949,1.0,0.0,2.3181345119233225e-06,1.2410974705672854e-05,0.9837845841231365,0.041416461760768,0.0001424677113478673,0.00043245552726234917,0.00014013310206374135,0.0006696987580369949,1.0,0.0,2.3181345119233225e-06,1.2410974705672854e-05,0.918292579650879,0.004586794765046077,0.919135549068451,0.006147023814853606
df1,0.30000000000000004,True,0.0,0.30000000000000004,1.0,0.0,1.0,4.1480046380142486e-05,0.0002132349097433425,3.297049634645689e-06,1.3169982118033728e-05,1.0,0.0,1.447606817871869e-09,7.016041533877626e-09,0.9850154103888958,0.027968634306367205,4.1480046380142486e-05,0.0002132349097433425,3.297049634645689e-06,1.3169982118033728e-05,1.0,0.0,1.447606817871869e-09,7.016041533877626e-09,0.9178932738304139,0.005953879773666581,0.9185088860988617,0.005819059446362266
df1,0.35000000000000003,True,0.0,0.35000000000000003,1.0,0.0,1.0,3.5753761818664927e-07,1.7420301691633908e-06,2.167579251390231e-09,8.314171026182606e-09,1.0,0.0,4.866610107707518e-13,3.4339460508688547e-12,0.9813831590193745,0.07353959525458678,3.5753761818664927e-07,1.7420301691633908e-06,2.167579251390231e-09,8.314171026182606e-09,1.0,0.0,4.866610107707518e-13,3.4339460508688547e-12,0.9189771711826324,0.005516083822763142,0.9189431190490722,0.006081839984322622
df1,0.4,True,0.0,0.4,1.0,0.0,1.0,1.300896658937966e-07,9.063802903559719e-07,9.16958773135689e-12,5.864188308759344e-11,1.0,0.0,6.364367303069944e-18,2.6550029118742068e-17,0.9839438905170147,0.03843444232944062,1.300896658937966e-07,9.063802903559719e-07,9.16958773135689e-12,5.864188308759344e-11,1.0,0.0,6.364367303069944e-18,2.6550029118742068e-17,0.9175182604789733,0.007447685273699443,0.9182073426246643,0.005619178301297728
df1,0.45,True,0.0,0.45,1.0,0.0,1.0,2.40233902462164e-10,1.5271588462626245e-09,6.113675325133093e-13,4.297456705590526e-12,1.0,0.0,1.3268062653744305e-21,9.338242745345392e-21,0.9851964327369409,0.03955977520832683,2.40233902462164e-10,1.5271588462626245e-09,6.113675325133093e-13,4.297456705590526e-12,1.0,0.0,1.3268062653744305e-21,9.338242745345392e-21,0.9191176521778107,0.006007938651585797,0.9206840825080872,0.006405942480244687
