setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval_mean,pval_std,pval_base_mean,pval_base_std,pval_recon_mean,pval_recon_std,pval_uniform_mean,pval_uniform_std,pval_label_mean,pval_label_std,ks_p_prop_mean,ks_p_prop_std,ks_p_base_mean,ks_p_base_std,ks_p_recon_mean,ks_p_recon_std,ks_p_uniform_mean,ks_p_uniform_std,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std
df1,0.0,True,0.0,0.0,1.0,0.0,1.0,0.49005180370385637,0.28931360019526087,0.493384277240667,0.277531679942854,1.0,0.0,0.4777180777007684,0.2543940775720236,0.9856901014302594,0.037568194306244605,0.49005180370385637,0.28931360019526087,0.493384277240667,0.277531679942854,1.0,0.0,0.4777180777007684,0.2543940775720236,0.9207521605491639,0.005879158083693867,0.9197835171222687,0.005982223322890831
df1,0.05,True,0.0,0.05,1.0,0.0,1.0,0.3153792389532507,0.30938051935198824,0.2984943622183081,0.2878766430576914,1.0,0.0,0.48185347447650073,0.3077758922222945,0.990859905994314,0.03157144326189974,0.3153792389532507,0.30938051935198824,0.2984943622183081,0.2878766430576914,1.0,0.0,0.48185347447650073,0.3077758922222945,0.9203289139270783,0.00494175135472012,0.919880747795105,0.005177439787643913
df1,0.1,True,0.0,0.1,1.0,0.0,1.0,0.06532915243189218,0.09599513769047739,0.08772200594936384,0.14258467436716343,1.0,0.0,0.3463180866780378,0.28535528886607914,0.9825262518887257,0.046994714718640467,0.06532915243189218,0.09599513769047739,0.08772200594936384,0.14258467436716343,1.0,0.0,0.3463180866780378,0.28535528886607914,0.9212394034862519,0.005715697790000218,0.9190296649932861,0.006149791818163703
df1,0.15000000000000002,True,0.0,0.15000000000000002,1.0,0.0,1.0,0.007630521048144435,0.024477907520622035,0.015333954938472479,0.04075967929392684,1.0,0.0,0.21134897000372838,0.26749211326184413,0.9931917734659516,0.025537274244724528,0.007630521048144435,0.024477907520622035,0.015333954938472479,0.04075967929392684,1.0,0.0,0.21134897000372838,0.26749211326184413,0.9207953715324402,0.005531934255746847,0.9211266696453094,0.005250919466940908
df1,0.2,True,0.0,0.2,1.0,0.0,1.0,0.00012981256751702728,0.0003636191053044424,0.0028639973172725625,0.015773565155108128,1.0,0.0,0.1522114671812008,0.22999567216284927,0.993125804929728,0.015679614726686157,0.00012981256751702728,0.0003636191053044424,0.0028639973172725625,0.015773565155108128,1.0,0.0,0.1522114671812008,0.22999567216284927,0.9200913953781128,0.0059523711487137,0.920404028892517,0.005618888852149957
df1,0.25,True,0.0,0.25,1.0,0.0,1.0,6.4413498425366596e-06,2.214945747056191e-05,7.6067375413535e-05,0.00023141831479174492,1.0,0.0,0.061619138947631914,0.09901501659656343,0.9937918799694213,0.01756393669840121,6.4413498425366596e-06,2.214945747056191e-05,7.6067375413535e-05,0.00023141831479174492,1.0,0.0,0.061619138947631914,0.09901501659656343,0.9212436294555664,0.005218070902001443,0.92129847407341,0.005538798613017028
df1,0.30000000000000004,True,0.0,0.30000000000000004,1.0,0.0,1.0,1.5489131006303459e-09,6.433582513674888e-09,2.6085888172539567e-07,1.322644577398264e-06,1.0,0.0,0.015928508224287735,0.045313500465638853,0.9897686479397007,0.03453905524179199,1.5489131006303459e-09,6.433582513674888e-09,2.6085888172539567e-07,1.322644577398264e-06,1.0,0.0,0.015928508224287735,0.045313500465638853,0.9202901446819305,0.005781191380722911,0.9203050005435943,0.006244720803275697
df1,0.35000000000000003,True,0.0,0.35000000000000003,1.0,0.0,1.0,3.0954191236441848e-12,1.3993882723015075e-11,2.9194004850442503e-10,1.5387479216259398e-09,1.0,0.0,0.001844371071511422,0.0035821500770737646,0.993247245892197,0.021003270186497953,3.0954191236441848e-12,1.3993882723015075e-11,2.9194004850442503e-10,1.5387479216259398e-09,1.0,0.0,0.001844371071511422,0.0035821500770737646,0.9211647021770477,0.006063926257143482,0.920942850112915,0.005310338068201014
df1,0.4,True,0.0,0.4,1.0,0.0,1.0,1.5388211240957438e-15,6.1080548338574875e-15,5.950170396099835e-12,3.8281396248865934e-11,1.0,0.0,0.0012690072917104771,0.0029866757791649164,0.981951398728518,0.07794041509526663,1.5388211240957438e-15,6.1080548338574875e-15,5.950170396099835e-12,3.8281396248865934e-11,1.0,0.0,0.0012690072917104771,0.0029866757791649164,0.9207334280014038,0.005319627102373766,0.9197036147117614,0.006336660583223346
df1,0.45,True,0.0,0.45,1.0,0.0,1.0,4.9628211059230285e-18,2.3754418981390875e-17,2.952499844268788e-15,1.5389842584609356e-14,1.0,0.0,0.00037323575399425676,0.0012127559560802484,0.97058284889968,0.0812556071259753,4.9628211059230285e-18,2.3754418981390875e-17,2.952499844268788e-15,1.5389842584609356e-14,1.0,0.0,0.00037323575399425676,0.0012127559560802484,0.9218680083751678,0.005274522602027237,0.9200994205474854,0.007381320640369816
df1,0.5,True,0.0,0.5,1.0,0.0,1.0,7.219743027742071e-22,5.102788708538191e-21,2.3948008649080606e-17,1.4613658300024835e-16,1.0,0.0,4.671705767250036e-05,0.0001969698975020492,0.9953142438873236,0.010084678353077579,7.219743027742071e-22,5.102788708538191e-21,2.3948008649080606e-17,1.4613658300024835e-16,1.0,0.0,4.671705767250036e-05,0.0001969698975020492,0.9203907465934753,0.005461560487282211,0.9208904910087585,0.005697457438266975
df1,0.55,True,0.0,0.55,1.0,0.0,1.0,1.8642294890313323e-26,1.3174393128953674e-25,4.491627419750486e-21,3.089295983810572e-20,1.0,0.0,5.331312448623932e-05,0.0003381525148757373,0.9981030367402279,0.004899899995713429,1.8642294890313323e-26,1.3174393128953674e-25,4.491627419750486e-21,3.089295983810572e-20,1.0,0.0,5.331312448623932e-05,0.0003381525148757373,0.9212811696529388,0.005547810935264501,0.9228804779052734,0.004792853259485555
df1,0.6000000000000001,True,0.0,0.6000000000000001,1.0,0.0,1.0,3.531130307043537e-32,2.4943687432042863e-31,5.399917531333092e-27,3.3947140358250534e-26,1.0,0.0,2.8485566621984145e-07,1.1800198746355246e-06,0.9872408820041868,0.02996570547617649,3.531130307043537e-32,2.4943687432042863e-31,5.399917531333092e-27,3.3947140358250534e-26,1.0,0.0,2.8485566621984145e-07,1.1800198746355246e-06,0.9193274188041687,0.005285446671467609,0.9198765218257904,0.006118940613440906
df1,0.65,True,0.0,0.65,1.0,0.0,1.0,1.0015968320618333e-37,6.024229138694407e-37,2.656449560412664e-28,1.5467986207512204e-27,1.0,0.0,3.096695871397398e-08,1.752837855566937e-07,0.9861320521568786,0.04037442136232684,1.0015968320618333e-37,6.024229138694407e-37,2.656449560412664e-28,1.5467986207512204e-27,1.0,0.0,3.096695871397398e-08,1.752837855566937e-07,0.9203872954845429,0.0064153596653039185,0.9194988369941711,0.006171379811236412
df1,0.7000000000000001,True,0.0,0.7000000000000001,1.0,0.0,1.0,4.120595445221029e-44,2.9124800757615417e-43,1.88852856593292e-33,1.2020916728704358e-32,1.0,0.0,1.6898401744712528e-08,1.050698298305165e-07,0.9833228402338077,0.04660615934193757,4.120595445221029e-44,2.9124800757615417e-43,1.88852856593292e-33,1.2020916728704358e-32,1.0,0.0,1.6898401744712528e-08,1.050698298305165e-07,0.9214845991134644,0.005679538929157083,0.9194658207893371,0.0060405096270464455
df1,0.75,True,0.0,0.75,1.0,0.0,1.0,2.0652824474315095e-55,1.3798302193861846e-54,3.1408002813538278e-43,1.7628454128389104e-42,1.0,0.0,1.2892382986584018e-09,7.18915985801084e-09,0.9910247073815803,0.021635744826545216,2.0652824474315095e-55,1.3798302193861846e-54,3.1408002813538278e-43,1.7628454128389104e-42,1.0,0.0,1.2892382986584018e-09,7.18915985801084e-09,0.9207455408573151,0.00560709179436484,0.919938622713089,0.005442167549937569
