setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval_mean,pval_std,pval_base_mean,pval_base_std,pval_recon_mean,pval_recon_std,pval_uniform_mean,pval_uniform_std,pval_label_mean,pval_label_std,ks_p_prop_mean,ks_p_prop_std,ks_p_base_mean,ks_p_base_std,ks_p_recon_mean,ks_p_recon_std,ks_p_uniform_mean,ks_p_uniform_std,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std
df1,0.0,True,0.0,0.0,1.0,0.0,1.0,0.4768290208951762,0.3223980894825846,0.4707590497650332,0.2809461588118418,0.5723087637886968,0.24924183595698307,0.5639297441709735,0.3228076040196779,0.9888642201546076,0.03453815214126105,0.4768290208951762,0.3223980894825846,0.4707590497650332,0.2809461588118418,0.5723087637886968,0.24924183595698307,0.5639297441709735,0.3228076040196779,0.9183444380760193,0.005958406329071468,0.9209492373466491,0.006176395767209334
df1,0.05,True,0.0,0.05,1.0,0.0,1.0,0.45036573899672355,0.28513187791823813,0.3836184235488301,0.28132105326397316,0.5454035933115222,0.28922045199499263,0.4460492462772544,0.29356229441759313,0.9687632067125469,0.10982982424830466,0.45036573899672355,0.28513187791823813,0.3836184235488301,0.28132105326397316,0.5454035933115222,0.28922045199499263,0.4460492462772544,0.29356229441759313,0.9189844655990601,0.005607645196879298,0.917953087091446,0.00650138802232888
df1,0.1,True,0.0,0.1,1.0,0.0,1.0,0.5625440759992891,0.2802948047814897,0.11456833570814971,0.14877695735074342,0.5459979600916466,0.29772014193990953,0.35800594074622916,0.27272197687707406,0.99474487230159,0.010647243522573095,0.5625440759992891,0.2802948047814897,0.11456833570814971,0.14877695735074342,0.5459979600916466,0.29772014193990953,0.35800594074622916,0.27272197687707406,0.9182739520072937,0.005408205548974025,0.9199693477153779,0.004592043517364501
df1,0.15000000000000002,True,0.0,0.15000000000000002,1.0,0.0,1.0,0.49677667278015064,0.29886219532938635,0.0319386995614934,0.06833759744715662,0.4356798752139197,0.27108626681435105,0.24651935979314604,0.26168069579619063,0.9726181926801565,0.04623069958140564,0.49677667278015064,0.29886219532938635,0.0319386995614934,0.06833759744715662,0.4356798752139197,0.27108626681435105,0.24651935979314604,0.26168069579619063,0.9185112977027893,0.005889596122674488,0.9169258725643158,0.006218497625445964
df1,0.2,True,0.0,0.2,1.0,0.0,1.0,0.5006012197487962,0.31058094432216815,0.003385000750890652,0.008278605230396344,0.46084329344831154,0.29478434435884737,0.1616776547555138,0.20220644721957617,0.9699758538078207,0.07161092765347636,0.5006012197487962,0.31058094432216815,0.003385000750890652,0.008278605230396344,0.46084329344831154,0.29478434435884737,0.1616776547555138,0.20220644721957617,0.9192848992347717,0.005359592954210046,0.9175495159626007,0.006527286326375382
df1,0.25,True,0.0,0.25,1.0,0.0,1.0,0.42383200870272913,0.30669800909324896,0.0007280344632629201,0.001847468874471435,0.36117407776719546,0.32845908170962285,0.050013959942474075,0.08776986486654091,0.9756008811517382,0.06046131105124822,0.42383200870272913,0.30669800909324896,0.0007280344632629201,0.001847468874471435,0.36117407776719546,0.32845908170962285,0.050013959942474075,0.08776986486654091,0.9197131419181823,0.005566762223423502,0.9177167093753815,0.006068927260569898
df1,0.30000000000000004,True,0.0,0.30000000000000004,1.0,0.0,1.0,0.4995789650162854,0.2870116004422592,1.3667752623996645e-05,4.7636907048108893e-05,0.20421032964965632,0.21972091374050193,0.05293396986400161,0.11983888756901452,0.9666777714495141,0.08800269872176655,0.4995789650162854,0.2870116004422592,1.3667752623996645e-05,4.7636907048108893e-05,0.20421032964965632,0.21972091374050193,0.05293396986400161,0.11983888756901452,0.9185680842399597,0.005605869394540125,0.9176463985443115,0.006891986523405424
df1,0.35000000000000003,True,0.0,0.35000000000000003,1.0,0.0,1.0,0.4620497536938574,0.2949291058971768,2.707689301952136e-06,1.396064630387122e-05,0.11275923221525867,0.16684169985262556,0.01441057057367367,0.02669125740775052,0.9642235244718895,0.08003405659514316,0.4620497536938574,0.2949291058971768,2.707689301952136e-06,1.396064630387122e-05,0.11275923221525867,0.16684169985262556,0.01441057057367367,0.02669125740775052,0.9204740178585052,0.004872205758998159,0.9168419539928436,0.0064078343233372505
df1,0.4,True,0.0,0.4,1.0,0.0,1.0,0.4905454532960327,0.3028661468316153,1.0434542649831574e-07,5.066230559460495e-07,0.05673784152846034,0.12330721736765493,0.007133927932133482,0.02383979472658996,0.9841344337027064,0.03302591446876103,0.4905454532960327,0.3028661468316153,1.0434542649831574e-07,5.066230559460495e-07,0.05673784152846034,0.12330721736765493,0.007133927932133482,0.02383979472658996,0.9185885941982269,0.005434484077652211,0.9183619427680969,0.005840910929100729
df1,0.45,True,0.0,0.45,1.0,0.0,1.0,0.4742953025328495,0.3328492502567591,2.539662122874753e-10,1.5299271825620988e-09,0.02992622703678323,0.0929530909179995,0.004483458017440227,0.01960576224540869,0.9823027938085009,0.03135457328508848,0.4742953025328495,0.3328492502567591,2.539662122874753e-10,1.5299271825620988e-09,0.02992622703678323,0.0929530909179995,0.004483458017440227,0.01960576224540869,0.919847640991211,0.0060092967559759155,0.9169213116168976,0.005156238224768848
