epoch,train_loss,val_loss,val_recon_raw,val_divergence_raw,train_div (enc-only),val_divergence (enc-only),train_recon,train_divergence,train_total_loss,train_safety_acc,train_safety_y1_acc,train_safety_y0_acc,train_frac_y1,train_frac_y0,val_recon,val_divergence,val_total_loss,val_safety_acc,val_safety_y1_acc,val_safety_y0_acc,val_frac_y1,val_frac_y0
1,0.5252963403860728,0.05992159713864327,0.05966121175885201,0.026038537979125975,0.20826335748036703,0.03028352451324463,0.05761714528004328,0.024092992146809895,0.05785807520151138,0.8561197916666666,1.0,0.0,0.8561197916666666,0.14388020833333334,0.05966121175885201,0.026013903617858887,0.059921350795030595,0.844,1.0,0.0,0.844,0.156
2,0.1670123611887296,0.07413521639823913,0.07365185713768005,0.0483359260559082,0.03356130917867025,0.042251267433166505,0.07409540315469106,0.05126237869262695,0.07460802694161732,0.8245442708333334,0.7959878879636639,1.0,0.8600260416666666,0.13997395833333334,0.07365185713768005,0.048537668228149415,0.07413723381996154,0.838,0.8080568720379147,1.0,0.844,0.156
3,0.08706757177909215,0.02735890968859196,0.026809604182839394,0.05493055057525635,0.04227137565612793,0.038518747329711917,0.027445515617728233,0.05114511648813883,0.027956966782609623,0.9182942708333334,0.9045990117825922,1.0,0.8564453125,0.1435546875,0.026809604182839394,0.054982386589050296,0.027359428048729897,0.929,0.9158767772511849,1.0,0.844,0.156
4,0.01696586764107148,0.005499967665821314,0.004160211119800806,0.13397565460205077,0.03573306401570638,0.02487833023071289,0.003837765039255222,0.11863668759663899,0.005024131915221611,0.9134114583333334,1.0,0.3968253968253968,0.8564453125,0.1435546875,0.004160211119800806,0.133971640586853,0.005499927525669336,0.91,1.0,0.4230769230769231,0.844,0.156
5,0.025848018005490303,0.0057715405407547955,0.004314442552626133,0.14570979881286622,0.017173131306966145,0.0016828527450561523,0.003938522577906649,0.1186830997467041,0.00512535357537369,0.9036458333333334,1.0,0.3333333333333333,0.85546875,0.14453125,0.004314442552626133,0.14557279872894288,0.005770170539915562,0.903,1.0,0.3782051282051282,0.844,0.156
6,0.016833626354734104,0.0036906928626447917,0.002801731700077653,0.08889611625671387,0.004307468732198079,0.008934114456176758,0.0027928420652945838,0.07953842480977376,0.0035882263133923216,0.9664713541666666,0.9980995819080197,0.7777777777777778,0.8564453125,0.1435546875,0.002801731700077653,0.08904591464996338,0.0036921908465772867,0.964,0.9964454976303317,0.7884615384615384,0.844,0.156
7,0.006246313142279784,0.010421988561153412,0.009904569804668426,0.05174187564849853,0.006392518679300944,-0.00032042598724365233,0.009927967873712381,0.04979586601257324,0.010425926533838115,0.9729817708333334,0.9689276241000379,0.9976905311778291,0.8590494791666666,0.14095052083333334,0.009904569804668426,0.05182505035400391,0.010422820308208465,0.972,0.966824644549763,1.0,0.844,0.156
8,0.010751608448723951,0.010209821426570415,0.009725149385631085,0.048467204093933104,0.0036122004191080728,0.00453791332244873,0.009644685623546442,0.05000527699788412,0.010144738393525284,0.9739583333333334,0.9699733941467122,0.9977324263038548,0.8564453125,0.1435546875,0.009725149385631085,0.0484144926071167,0.010209294311702252,0.975,0.9703791469194313,1.0,0.844,0.156
9,0.007698903946826856,0.0033137468598037957,0.0030655858013778924,0.024816105842590332,0.004328807195027669,0.002951785087585449,0.0030801163520663977,0.024402658144632976,0.0033241429335127276,0.9778645833333334,0.9943587814968033,0.8716707021791767,0.8655598958333334,0.13444010416666666,0.0030655858013778924,0.024970040321350098,0.0033152862045913935,0.98,0.9940758293838863,0.9038461538461539,0.844,0.156
10,0.002294242731295526,0.0007067317010276019,0.0004836036111228168,0.022312808990478515,0.000782171885172526,-0.0006251420974731445,0.0004880566169352581,0.01980721950531006,0.0006861288119883586,0.9534505208333334,0.9996229260935143,0.6619047619047619,0.86328125,0.13671875,0.0004836036111228168,0.022337175369262694,0.0007069753648154438,0.948,0.9988151658767772,0.6730769230769231,0.844,0.156
11,0.0025560215193157396,0.0009973161576874554,0.0009253266309387981,0.007198952674865723,0.001219948132832845,0.002470417022705078,0.00088526316297551,0.009748339653015137,0.0009827465595056615,0.9384765625,1.0,0.5655172413793104,0.8583984375,0.1416015625,0.0009253266309387981,0.007150091171264648,0.0009968275426514447,0.931,1.0,0.5576923076923077,0.844,0.156
12,0.002917297533713281,0.0004703795598261059,0.0004458992551080883,0.0024480304718017577,0.0007063945134480795,-0.0009564323425292969,0.00045787655593206483,0.004079302151997884,0.0004986695774520436,0.94921875,0.9992375142966069,0.6570155902004454,0.8538411458333334,0.14615885416666666,0.0004458992551080883,0.0024712085723876953,0.00047061134083196526,0.951,0.9988151658767772,0.6923076923076923,0.844,0.156
