model_name,epoch,train_divergence,val_divergence
regularization_only,1,0.11121637622515361,0.04396714210510254
regularization_only,2,0.03216538826624552,0.00878911018371582
regularization_only,3,0.0086097518603007,0.0010502004623413085
regularization_only,4,0.004165271917978923,0.003635721206665039
regularization_only,5,0.0016794602076212566,0.0009399509429931641
regularization_only,6,0.0005472898483276367,0.0008564472198486328
regularization_only,7,0.00040445725123087567,-0.0003685951232910156
regularization_only,8,0.00046004851659138996,0.0003005218505859375
regularization_only,9,2.07821528116862e-05,-0.0002875661849975586
regularization_only,10,-0.0003477732340494792,0.0009094429016113281
regularization_only,11,0.0001341104507446289,0.0012884807586669921
regularization_only,12,0.0011390248934427898,0.0006944847106933594
regularization_only,13,0.0002454121907552083,-0.00046556472778320313
regularization_only,14,0.00013031562169392905,0.0008128261566162109
regularization_only,15,0.00017420450846354166,0.0007672834396362304
regularization_only,16,8.15590222676595e-05,0.0008441448211669922
regularization_only,17,0.0007336934407552084,0.0011903667449951172
regularization_only,18,0.0005472302436828613,0.0016918087005615234
regularization_only,19,0.00032730897267659503,-0.00043036937713623045
regularization_only,20,1.996755599975586e-05,-0.00025725841522216796
regularization_only,21,0.00027632713317871094,0.001155519485473633
regularization_only,22,0.0005752642949422201,-0.00027040481567382814
regularization_only,23,0.001940766970316569,0.0003977203369140625
regularization_only,24,0.0019815564155578613,0.00014695167541503907
regularization_only,25,0.00025345881779988605,0.0001136016845703125
regularization_only,26,7.923444112141927e-05,0.000107879638671875
regularization_only,27,2.3186206817626953e-05,0.0008697319030761719
regularization_only,28,4.5021375020345054e-05,-0.0002861452102661133
regularization_only,29,0.0012242794036865234,0.002287006378173828
regularization_only,30,0.0006662607192993164,-6.574153900146485e-05
regularization_only,31,-0.0001974304517110189,8.637428283691406e-05
regularization_only,32,0.000382840633392334,0.0003201103210449219
regularization_only,33,0.001307090123494466,0.005973978042602539
regularization_only,34,0.0016201138496398926,-0.00030171871185302734
regularization_only,35,0.0014404058456420898,0.0011477184295654297
regularization_only,36,0.000982522964477539,0.0009958839416503906
regularization_only,37,0.00016721089680989584,0.0030795860290527342
regularization_only,38,0.0020390748977661133,0.00038392066955566406
regularization_only,39,0.0016460220019022624,-4.39453125e-05
regularization_only,40,4.231929779052734e-06,0.00036035537719726564
regularization_only,41,0.0005484819412231445,0.0005163908004760742
regularization_only,42,0.00011473894119262695,0.00017073631286621094
regularization_only,43,-0.00038387378056844074,-0.00014779090881347656
regularization_only,44,-0.00014275312423706055,-0.0001325845718383789
regularization_only,45,0.0006656050682067871,0.001592111587524414
regularization_only,46,0.0006015896797180176,-0.00034203529357910154
regularization_only,47,0.0008045037587483724,0.002125530242919922
regularization_only,48,0.0007170836130777994,0.0011528730392456055
regularization_only,49,0.0017005602518717449,0.0038441514968872072
regularization_only,50,0.001396199067433675,-2.238750457763672e-05
regularization_only,51,0.0014617244402567546,0.004028425216674804
regularization_only,52,0.0011101961135864258,7.872104644775391e-05
regularization_only,53,0.0003281037012736003,-0.00018268108367919923
regularization_only,54,-0.00016933679580688477,-6.68954849243164e-05
regularization_only,55,-0.00025467077891031903,-0.00019455909729003905
regularization_only,56,-5.6068102518717446e-05,-0.0003043222427368164
regularization_only,57,4.8895676930745445e-05,-0.000220489501953125
regularization_only,58,-0.0001353621482849121,0.0012145900726318359
regularization_only,59,0.0008027950922648112,-0.00026645660400390623
regularization_only,60,-0.00022975603739420572,-0.0003771066665649414
regularization_only,61,1.911322275797526e-05,-0.00010359764099121093
regularization_only,62,-0.00010923544565836589,-0.00016888618469238282
regularization_only,63,8.366505304972331e-05,0.0006698036193847657
regularization_only,64,-0.00021686156590779623,0.00042949676513671876
regularization_only,65,0.0010855793952941895,-0.00028114795684814454
regularization_only,66,1.3987223307291666e-05,1.2664794921875e-05
regularization_only,67,-0.0001971721649169922,-0.00016658782958984376
regularization_only,68,-0.00028266509373982746,0.00043793678283691404
regularization_only,69,0.0001316666603088379,-0.00023331165313720704
regularization_only,70,-3.838539123535156e-05,-0.0001663684844970703
regularization_only,71,-0.0003020366032918294,-2.4843215942382812e-06
regularization_only,72,-0.0001006325085957845,0.00018613815307617188
regularization_only,73,-4.388888676961263e-05,-4.9233436584472656e-05
regularization_only,74,-0.00018930435180664062,-0.00020967483520507814
regularization_only,75,0.0005389650662740072,-0.00018073081970214843
regularization_only,76,-0.00010126829147338867,-4.639625549316406e-05
regularization_only,77,4.241863886515299e-05,0.00024458885192871096
regularization_only,78,0.00031369924545288086,0.0013854503631591797
regularization_only,79,0.00046896934509277344,-0.00019886970520019531
regularization_only,80,1.154343287150065e-05,-0.00033493995666503904
regularization_only,81,-0.0004169742266337077,-2.3889541625976563e-05
regularization_only,82,-0.0001757343610127767,-0.0002927303314208984
regularization_only,83,1.6589959462483723e-05,-0.0003512001037597656
regularization_only,84,-0.0003596345583597819,0.00012891769409179688
regularization_only,85,-0.0003031492233276367,-0.0003397941589355469
regularization_only,86,0.00012282530466715494,0.00011166095733642578
regularization_only,87,-0.0001996755599975586,-0.00027376174926757813
regularization_only,88,-0.00028703610102335614,-0.0002880716323852539
regularization_only,89,-0.00028757254282633465,0.00014816761016845704
regularization_only,90,5.1240126291910805e-05,9.412288665771484e-05
regularization_only,91,-0.0004473725954691569,0.0006925249099731445
regularization_only,92,-0.00020627180735270181,0.00013278961181640626
regularization_only,93,-0.00010679165522257487,-8.305549621582032e-05
regularization_only,94,-5.284945170084636e-06,0.00015208244323730469
regularization_only,95,9.558598200480144e-05,0.0005276012420654297
regularization_only,96,0.0007551312446594238,0.0015715503692626954
regularization_only,97,-5.6902567545572914e-05,0.00016078472137451172
regularization_only,98,0.00014177958170572916,-0.00011151790618896485
regularization_only,99,-8.285045623779297e-05,-0.0003235912322998047
regularization_only,100,0.00012767314910888672,9.787559509277343e-05
regularization_only,101,-7.708867390950521e-06,-0.00036843299865722655
regularization_only,102,-0.0003521641095479329,3.565788269042969e-05
regularization_only,103,-3.0716260274251304e-05,-0.0002705526351928711
regularization_only,104,-0.0001324613889058431,-9.44662094116211e-05
regularization_only,105,1.3172626495361328e-05,6.591796875e-05
regularization_only,106,0.00025417407353719074,-3.105640411376953e-05
regularization_only,107,-0.000323633352915446,-0.00047077178955078124
