setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval_mean,pval_std,pval_base_mean,pval_base_std,pval_recon_mean,pval_recon_std,pval_uniform_mean,pval_uniform_std,pval_label_mean,pval_label_std,ks_p_prop_mean,ks_p_prop_std,ks_p_base_mean,ks_p_base_std,ks_p_recon_mean,ks_p_recon_std,ks_p_uniform_mean,ks_p_uniform_std,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std
df1,0.0,True,0.0,0.0,1.0,0.0,1.0,0.5380992602239574,0.3042286874157675,0.4768101702997915,0.2715992921572425,0.8685022576361071,0.23063078690199318,0.49913907657396356,0.28300801232858774,0.9744588389102455,0.04291152168489949,0.5380992602239574,0.3042286874157675,0.4768101702997915,0.2715992921572425,0.8685022576361071,0.23063078690199318,0.49913907657396356,0.28300801232858774,0.9169575428962707,0.005136574705701976,0.9160411715507507,0.0053246096782586065
df1,0.05,True,0.0,0.05,1.0,0.0,1.0,0.29746041163126274,0.27756186633913793,0.4102738605505427,0.3040903246334271,0.5639062577769712,0.34849761932132334,0.4006080765931221,0.2562373395240146,0.9804139588244157,0.037815082411084736,0.29746041163126274,0.27756186633913793,0.4102738605505427,0.3040903246334271,0.5639062577769712,0.34849761932132334,0.4006080765931221,0.2562373395240146,0.9173672723770142,0.006929201872273371,0.9169408679008484,0.005617141724523444
df1,0.1,True,0.0,0.1,1.0,0.0,1.0,0.0631352083407237,0.1514612840523315,0.42941948862243406,0.3174563517968369,0.35009425618374806,0.3094760165059638,0.4499365576966434,0.29549600232293527,0.9762399161430869,0.048793811966320676,0.0631352083407237,0.1514612840523315,0.42941948862243406,0.3174563517968369,0.35009425618374806,0.3094760165059638,0.4499365576966434,0.29549600232293527,0.9167319107055664,0.00560206847315469,0.9174177956581115,0.006357528482452733
df1,0.15000000000000002,True,0.0,0.15000000000000002,1.0,0.0,1.0,0.006886805729964145,0.018661524316892608,0.27134905479847804,0.2860247955155688,0.08641549034953844,0.17463484360998088,0.3455174043186371,0.2886504794343802,0.9800945326920342,0.038935887717105086,0.006886805729964145,0.018661524316892608,0.27134905479847804,0.2860247955155688,0.08641549034953844,0.17463484360998088,0.3455174043186371,0.2886504794343802,0.9170409727096558,0.005460241000987855,0.9176076257228851,0.006191911897016294
df1,0.2,True,0.0,0.2,1.0,0.0,1.0,0.00015642036252252976,0.0005598829595152023,0.24527699177708281,0.29575089427289675,0.023710720942213378,0.04353919797054574,0.35472532920779704,0.3006500739880294,0.9801850589354058,0.03253716584191427,0.00015642036252252976,0.0005598829595152023,0.24527699177708281,0.29575089427289675,0.023710720942213378,0.04353919797054574,0.35472532920779704,0.3006500739880294,0.9171451437473297,0.006546231850081427,0.9162350237369538,0.004813409659481042
df1,0.25,True,0.0,0.25,1.0,0.0,1.0,1.3586336372816355e-05,6.723125303858811e-05,0.13449633757685076,0.21177990301619623,0.0091202436225106,0.04469087299407448,0.20090098045001756,0.2063895648777031,0.9680154600373305,0.07709873779367861,1.3586336372816355e-05,6.723125303858811e-05,0.13449633757685076,0.21177990301619623,0.0091202436225106,0.04469087299407448,0.20090098045001756,0.2063895648777031,0.9171187496185302,0.0064641376935082725,0.9164776980876923,0.005823609397878303
df1,0.30000000000000004,True,0.0,0.30000000000000004,1.0,0.0,1.0,5.172206976399701e-09,2.0300140289354754e-08,0.05996116289217093,0.12362787727334425,0.00013547613564856962,0.000593599441096906,0.17627883131815505,0.21612577525298768,0.9543221828625346,0.08351656606235276,5.172206976399701e-09,2.0300140289354754e-08,0.05996116289217093,0.12362787727334425,0.00013547613564856962,0.000593599441096906,0.17627883131815505,0.21612577525298768,0.9178917324542999,0.006647465331363788,0.9151182317733765,0.006026142223569063
df1,0.35000000000000003,True,0.0,0.35000000000000003,1.0,0.0,1.0,6.299960631892961e-12,2.788427804916833e-11,0.02532342725108653,0.05163842897063091,1.7453789700089402e-06,7.043693721749278e-06,0.1939818711852443,0.29285157606158396,0.9632296866685941,0.05208200896191527,6.299960631892961e-12,2.788427804916833e-11,0.02532342725108653,0.05163842897063091,1.7453789700089402e-06,7.043693721749278e-06,0.1939818711852443,0.29285157606158396,0.9164170324802399,0.006441631995246227,0.915109578371048,0.005620988494392271
df1,0.4,True,0.0,0.4,1.0,0.0,1.0,3.38015865930981e-14,2.1523615521442978e-13,0.006364310776655762,0.023790927779152947,1.978797757928779e-09,5.63078146058228e-09,0.07144503177607325,0.1553266488797141,0.9745083782088887,0.040823134769194434,3.38015865930981e-14,2.1523615521442978e-13,0.006364310776655762,0.023790927779152947,1.978797757928779e-09,5.63078146058228e-09,0.07144503177607325,0.1553266488797141,0.9179602122306824,0.005299422211233066,0.9171441662311554,0.006984018922141285
df1,0.45,True,0.0,0.45,1.0,0.0,1.0,5.591143470948443e-17,2.6992532785728026e-16,0.002016664367194749,0.009907138142495992,3.737612949069789e-10,2.2531075439124424e-09,0.04487360656004287,0.11233690794022175,0.9353139734400403,0.14506997276787728,5.591143470948443e-17,2.6992532785728026e-16,0.002016664367194749,0.009907138142495992,3.737612949069789e-10,2.2531075439124424e-09,0.04487360656004287,0.11233690794022175,0.9177047169208526,0.005358596096353427,0.9150182771682739,0.006968019824337819
df1,0.5,True,0.0,0.5,1.0,0.0,1.0,1.9439778787832617e-24,1.3345489395858695e-23,0.0008215778475782674,0.004920827895781836,4.3868004178353825e-12,3.093747022317994e-11,0.03504111094241918,0.10310130285319377,0.9629487226144788,0.07308849341972318,1.9439778787832617e-24,1.3345489395858695e-23,0.0008215778475782674,0.004920827895781836,4.3868004178353825e-12,3.093747022317994e-11,0.03504111094241918,0.10310130285319377,0.9185181200504303,0.004952738436829813,0.9167984473705292,0.006615616836436267
