delta,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std,setting
0.0,0.9223335897922516,0.003393660454724283,0.9214092779159546,0.0039705920107539405,df1
0.05,0.9218449008464813,0.003558210643818832,0.9222491955757142,0.0035078696768783566,df1
0.1,0.9225523722171783,0.00321277197623798,0.9228780341148376,0.003984265114729847,df1
0.15000000000000002,0.922582278251648,0.0034585797860195973,0.923134286403656,0.003766460252122053,df1
0.2,0.922179012298584,0.0035056354985283657,0.9230057334899903,0.003790958432058996,df1
0.25,0.9224821412563324,0.003627477229087381,0.9222881948947906,0.003493586054280387,df1
0.30000000000000004,0.9227009296417237,0.0030427768599540395,0.9234719717502594,0.003396615675414383,df1
0.35000000000000003,0.9222867119312287,0.0029505900275337044,0.9225990295410156,0.003353158169823117,df1
0.4,0.9229045557975769,0.00357387541387941,0.9222801911830902,0.003886650862385952,df1
0.45,0.9226762402057648,0.003596591817650246,0.9213941979408264,0.0038464149348399917,df1
0.5,0.9224583077430725,0.004344043042859186,0.9222237014770508,0.0036542284534236244,df1
0.55,0.9215211713314057,0.003952418044815347,0.9219761848449707,0.0034637224141890973,df1
0.6000000000000001,0.92208460688591,0.003418261065598419,0.9223455226421357,0.0031990463205102573,df1
0.65,0.9220354688167572,0.0034266055335653418,0.9222302341461182,0.0031224450306396928,df1
0.7000000000000001,0.9220939528942108,0.003252321387067003,0.922541218996048,0.0033331126182230483,df1
0.75,0.9233835446834564,0.0038646411440328484,0.9226627087593079,0.0033364601602870678,df1
0.8,0.9229629051685333,0.0033078490783043134,0.9234968245029449,0.0036441743034526285,df1
0.8500000000000001,0.9226787900924682,0.0034041745142066432,0.9224144446849823,0.0034008083809606657,df1
0.9,0.92177698969841,0.003461472889124345,0.9242578780651093,0.0034267018314176967,df1
0.9500000000000001,0.9223368966579437,0.0037062487427548694,0.9240018260478974,0.003901623586944145,df1
1.0,0.9228096425533294,0.0035051999458925185,0.9234513700008392,0.0033486957689080623,df1
0.0,0.9223335897922516,0.003393660454724283,0.9214092779159546,0.0039705920107539405,df2
0.05,0.9218449008464813,0.003558210643818832,0.9221211791038513,0.003452174775497353,df2
0.1,0.9225523722171783,0.00321277197623798,0.9219008147716522,0.00367837101148104,df2
0.15000000000000002,0.922582278251648,0.0034585797860195973,0.9205496990680695,0.0038388883092350732,df2
0.2,0.922179012298584,0.0035056354985283657,0.9187520074844361,0.0035217339271269407,df2
0.25,0.9224821412563324,0.003627477229087381,0.9154931509494781,0.0036474668278097897,df2
0.30000000000000004,0.9227009296417237,0.0030427768599540395,0.9131766784191132,0.0037246660619203145,df2
0.35000000000000003,0.9222867119312287,0.0029505900275337044,0.907753757238388,0.003099685867392748,df2
0.4,0.9229045557975769,0.00357387541387941,0.9027047884464264,0.0041947610534593905,df2
0.45,0.9226762402057648,0.003596591817650246,0.8982888197898865,0.0034592898819915184,df2
0.5,0.9224583077430725,0.004344043042859186,0.8936177217960357,0.00486024789377483,df2
0.55,0.9215211713314057,0.003952418044815347,0.8875496411323547,0.004216217131878228,df2
0.6000000000000001,0.92208460688591,0.003418261065598419,0.8807159423828125,0.0036791667940048807,df2
0.65,0.9220354688167572,0.0034266055335653418,0.8733318841457367,0.004548483724965645,df2
