epoch,train_loss,val_loss,val_recon_raw,val_divergence_raw,train_div (enc-only),val_divergence (enc-only),train_recon,train_divergence,train_total_loss,train_safety_acc,train_safety_y1_acc,train_safety_y0_acc,train_frac_y1,train_frac_y0,val_recon,val_divergence,val_total_loss,val_safety_acc,val_safety_y1_acc,val_safety_y0_acc,val_frac_y1,val_frac_y0
1,0.42995814482371014,0.07313727215766906,0.07070293283462524,0.24343393230438232,0.4572990338007609,0.24521220302581787,0.07000084221363068,0.25201870997746784,0.07252102931340536,0.9202473958333334,1.0,0.0,0.9202473958333334,0.07975260416666667,0.07070293283462524,0.2435268306732178,0.07313820114135741,0.906,1.0,0.0,0.906,0.094
2,0.17161908249060312,0.02366001600623131,0.02353887423872948,0.012114176750183106,0.14855825901031494,0.005665469169616699,0.023889413724342983,0.012295246124267578,0.024012366185585658,0.9752604166666666,0.9943201987930422,0.7647058823529411,0.9169921875,0.0830078125,0.02353887423872948,0.012046318054199218,0.02365933741927147,0.972,0.9889624724061811,0.8085106382978723,0.906,0.094
3,0.0824538351347049,0.04060045641064644,0.04055804780125618,0.004240860939025879,0.030928770701090496,0.09639900588989257,0.04138373335202535,0.004197478294372559,0.041425708134969076,0.9482421875,0.9438361003179089,1.0,0.9215494791666666,0.07845052083333333,0.04055804780125618,0.004273989677429199,0.04060078769803047,0.954,0.9514348785871964,0.9787234042553191,0.906,0.094
4,0.025905059650540352,0.010083733600974082,0.009002293094992637,0.10814405059814453,0.06242756048838297,0.03575502395629883,0.00921040028333664,0.12064683437347412,0.01041686862707138,0.9241536458333334,1.0,0.0933852140077821,0.9163411458333334,0.08365885416666667,0.009002293094992637,0.1082419548034668,0.010084712643027304,0.913,1.0,0.07446808510638298,0.906,0.094
5,0.03304814733564854,0.006157248278558254,0.0053875016793608664,0.07697465991973877,0.017841180165608723,0.01651933765411377,0.005490738277633985,0.08668680985768636,0.006357606376210848,0.9283854166666666,1.0,0.08713692946058091,0.9215494791666666,0.07845052083333333,0.0053875016793608664,0.07686482715606689,0.006156149950921536,0.913,1.0,0.07446808510638298,0.906,0.094
6,0.022872295851508778,0.006573565159887076,0.006122479792684317,0.04510853672027588,0.029390414555867512,0.029493247032165527,0.006154554740836223,0.0534360408782959,0.006688915149619182,0.9430338541666666,1.0,0.3055555555555556,0.91796875,0.08203125,0.006122479792684317,0.0452385139465332,0.006574864932149649,0.938,1.0,0.3404255319148936,0.906,0.094
7,0.009188673458993435,0.010568077956438065,0.010067820101976394,0.050025785446166995,0.03270840644836426,0.020965636253356932,0.010647110330561796,0.059231321016947426,0.01123942354073127,0.9847005208333334,0.9943362831858407,0.8744939271255061,0.9195963541666666,0.08040364583333333,0.010067820101976394,0.049996817588806156,0.010567788277864455,0.985,0.9977924944812362,0.8617021276595744,0.906,0.094
8,0.01274031059195598,0.009979574427902697,0.009893127627670764,0.008644680023193359,0.02170729637145996,0.013178072929382324,0.010352415032684803,0.008400956789652506,0.010436424600581327,0.9853515625,0.9872566371681416,0.9635627530364372,0.9195963541666666,0.08040364583333333,0.009893127627670764,0.0086303071975708,0.009979430699646472,0.992,0.9955849889624724,0.9574468085106383,0.906,0.094
9,0.009184408001601696,0.005292302708178758,0.004151449579745531,0.11408531284332275,0.01163498560587565,0.020257961273193358,0.004359331137190263,0.10477395852406819,0.005407070722430945,0.9759114583333334,0.998587570621469,0.7083333333333334,0.921875,0.078125,0.004151449579745531,0.11426453018188476,0.005294094881564378,0.967,0.9988962472406181,0.6595744680851063,0.906,0.094
10,0.004843274752298991,0.0031284672145172956,0.0018317085532471539,0.12967586612701415,0.014561772346496582,0.017606560707092284,0.0018179185378054779,0.12061691284179688,0.0030240876662234466,0.9524739583333334,1.0,0.4065040650406504,0.919921875,0.080078125,0.0018317085532471539,0.1298371696472168,0.003130080249719322,0.944,1.0,0.40425531914893614,0.906,0.094
