delta,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std,setting
0.0,0.9236875808238983,0.006978567351127166,0.9217994463443756,0.0055734330355828145,df1
0.05,0.9223094999790191,0.005655210749635783,0.9224918520450592,0.005204579644146703,df1
0.1,0.9224611306190491,0.006052566019829072,0.9237523281574249,0.006430089519753394,df1
0.15000000000000002,0.9228091311454772,0.004835008826494201,0.9216151022911072,0.0054007777049507755,df1
0.2,0.9224343979358673,0.005595681132801556,0.923780826330185,0.006252440471870221,df1
0.25,0.9223445641994477,0.005589972012864825,0.9215325701236725,0.005170031574752695,df1
0.30000000000000004,0.9223802423477173,0.0058766229141583555,0.9212877011299133,0.00610900035060864,df1
0.35000000000000003,0.9218134486675262,0.006100271094843956,0.9211060309410095,0.005418485941312914,df1
0.4,0.923079047203064,0.005357006507527964,0.9225967109203339,0.005909547413260891,df1
0.45,0.9218899059295654,0.0062721438143443515,0.9219360446929932,0.00480102925529313,df1
0.5,0.9224464702606201,0.005208760377298249,0.9216647589206696,0.0057579932789864775,df1
0.55,0.9215064704418182,0.005779958507872259,0.9226245737075806,0.007268111991743594,df1
0.6000000000000001,0.9221759140491486,0.005749020192285849,0.9224009597301484,0.006268911251070213,df1
0.65,0.9230104434490204,0.005783696060938464,0.9220629370212555,0.005896224313913907,df1
0.7000000000000001,0.9217624890804291,0.005836161788422315,0.9234965932369232,0.006076884399201113,df1
0.75,0.9224340832233429,0.0053736745624797435,0.923657876253128,0.00570368235584942,df1
0.8,0.9227343094348908,0.0053894416540449415,0.9228949272632598,0.005315301424048956,df1
0.8500000000000001,0.9228947579860687,0.005695722253111396,0.9236095964908599,0.005796575658129044,df1
0.9,0.9227796411514282,0.006159048213527012,0.9232221734523773,0.0063127898407594725,df1
0.9500000000000001,0.920206013917923,0.007028053039448743,0.9230305421352386,0.005674383071168716,df1
1.0,0.9227542233467102,0.005373844735408164,0.9248248672485352,0.005504293805481238,df1
0.0,0.9236875808238983,0.006978567351127166,0.9217994463443756,0.0055734330355828145,df2
0.05,0.9223094999790191,0.005655210749635783,0.9227634143829345,0.005393022789474229,df2
0.1,0.9224611306190491,0.006052566019829072,0.9222709226608277,0.006428641977766161,df2
0.15000000000000002,0.9228091311454772,0.004835008826494201,0.9195208954811096,0.0057160208325717264,df2
0.2,0.9224343979358673,0.005595681132801556,0.917694376707077,0.0059055439521706185,df2
0.25,0.9223445641994477,0.005589972012864825,0.9140571892261505,0.005789193986037015,df2
0.30000000000000004,0.9223802423477173,0.0058766229141583555,0.9115275871753693,0.006534324140876262,df2
0.35000000000000003,0.9218134486675262,0.006100271094843956,0.9075491511821747,0.006893999342975995,df2
0.4,0.923079047203064,0.005357006507527964,0.9035457110404969,0.006420194280782069,df2
0.45,0.9218899059295654,0.0062721438143443515,0.8968524646759033,0.006854697795108465,df2
0.5,0.9224464702606201,0.005208760377298249,0.8911354005336761,0.006744444265119038,df2
0.55,0.9215064704418182,0.005779958507872259,0.8874635910987854,0.007369738786041463,df2
0.6000000000000001,0.9221759140491486,0.005749020192285849,0.8787754929065704,0.006081184171739457,df2
0.65,0.9230104434490204,0.005783696060938464,0.8722965919971466,0.007111526129582758,df2
0.7000000000000001,0.9217624890804291,0.005836161788422315,0.865382410287857,0.00790013374515985,df2
0.75,0.9224340832233429,0.0053736745624797435,0.8552210223674774,0.007145104446876617,df2
0.8,0.9227343094348908,0.0053894416540449415,0.8484338712692261,0.007623739489168143,df2
0.8500000000000001,0.9228947579860687,0.005695722253111396,0.8384878301620483,0.006631194171455414,df2
0.9,0.9227796411514282,0.006159048213527012,0.8280576288700103,0.008985947756255079,df2
0.9500000000000001,0.920206013917923,0.007028053039448743,0.8196513140201569,0.00808545762005908,df2
1.0,0.9227542233467102,0.005373844735408164,0.8083748066425324,0.008917829343009314,df2
0.0,0.8075129747390747,0.007827617049297544,0.8057577741146088,0.009257260296155496,df3
