setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval_mean,pval_std,pval_base_mean,pval_base_std,pval_recon_mean,pval_recon_std,pval_uniform_mean,pval_uniform_std,ks_p_prop_mean,ks_p_prop_std,ks_p_base_mean,ks_p_base_std,ks_p_recon_mean,ks_p_recon_std,ks_p_uniform_mean,ks_p_uniform_std,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std
df1,0.5,True,0.0,0.5,1.0,0.0,1.0,0.08791645747138256,0.10978912556535506,0.0019972951118253984,0.009322598348020392,6.720836760650141e-38,4.655045729550802e-37,9.878775042919709e-70,6.969374716682159e-69,0.08791645747138256,0.10978912556535506,0.0019972951118253984,0.009322598348020392,6.720836760650141e-38,4.655045729550802e-37,9.878775042919709e-70,6.969374716682159e-69,0.9228385353088379,0.003800874612286874,0.9214500463008881,0.004035799648816357
df1,0.55,True,0.0,0.55,1.0,0.0,1.0,0.06384669817497429,0.10890408233276673,0.0001860885556212591,0.000762385100213626,1.8279086513946775e-47,1.068348026448292e-46,7.1555311821096e-85,5.023397362550462e-84,0.06384669817497429,0.10890408233276673,0.0001860885556212591,0.000762385100213626,1.8279086513946775e-47,1.068348026448292e-46,7.1555311821096e-85,5.023397362550462e-84,0.9223372316360474,0.003624405081302073,0.9219614410400391,0.0036346881254477694
df1,0.6000000000000001,True,0.0,0.6000000000000001,1.0,0.0,1.0,0.054143666736944235,0.08808801470242819,1.8611093230526562e-05,7.052847977987021e-05,4.5385292610800383e-60,3.2010189137980398e-59,4.7944252686231966e-92,3.3901703468221443e-91,0.054143666736944235,0.08808801470242819,1.8611093230526562e-05,7.052847977987021e-05,4.5385292610800383e-60,3.2010189137980398e-59,4.7944252686231966e-92,3.3901703468221443e-91,0.9226243376731873,0.004406506966919913,0.9228302860260009,0.0034247664443850354
df1,0.65,True,0.0,0.65,1.0,0.0,1.0,0.034830421097494256,0.07869631834295016,6.290239835381902e-06,3.84145954634434e-05,3.2200807669802425e-72,2.2320114309792847e-71,6.967361382001874e-108,4.92666821593695e-107,0.034830421097494256,0.07869631834295016,6.290239835381902e-06,3.84145954634434e-05,3.2200807669802425e-72,2.2320114309792847e-71,6.967361382001874e-108,4.92666821593695e-107,0.9224705398082733,0.004534686970878822,0.9225840067863464,0.0035416474538538883
df1,0.7000000000000001,True,0.0,0.7000000000000001,1.0,0.0,1.0,0.03085137443874684,0.07517615732016236,5.451990444885018e-07,2.6126372584573504e-06,9.849342381965339e-86,6.963585693789007e-85,4.860028928774259e-125,3.436559336476779e-124,0.03085137443874684,0.07517615732016236,5.451990444885018e-07,2.6126372584573504e-06,9.849342381965339e-86,6.963585693789007e-85,4.860028928774259e-125,3.436559336476779e-124,0.9234386801719665,0.0037113986125639578,0.9234192991256713,0.0038944688197187225
df1,0.75,True,0.0,0.75,1.0,0.0,1.0,0.0183713008669313,0.042958826784089174,1.9599761417254405e-08,1.1751379475695447e-07,9.32651083893088e-101,5.66606623719035e-100,9.605325508685936e-159,5.9337037869058775e-158,0.0183713008669313,0.042958826784089174,1.9599761417254405e-08,1.1751379475695447e-07,9.32651083893088e-101,5.66606623719035e-100,9.605325508685936e-159,5.9337037869058775e-158,0.9230885314941406,0.0034717187939174395,0.9226004242897033,0.003980123715699339
df1,0.8,True,0.0,0.8,1.0,0.0,1.0,0.0117570804795912,0.025769416907803905,5.407822806649504e-10,2.2291915581023862e-09,2.0910225341828297e-111,1.478570139071277e-110,3.773896147712429e-162,2.667310499382093e-161,0.0117570804795912,0.025769416907803905,5.407822806649504e-10,2.2291915581023862e-09,2.0910225341828297e-111,1.478570139071277e-110,3.773896147712429e-162,2.667310499382093e-161,0.9224839878082275,0.0037553694203070653,0.9231462264060974,0.0033742232310348817
df1,0.8500000000000001,True,0.0,0.8500000000000001,1.0,0.0,1.0,0.00547955446601553,0.013204606459367328,1.695079492788254e-11,9.055741784377215e-11,1.0421643631340077e-137,7.02304315827999e-137,1.1774586059242604e-201,0.0,0.00547955446601553,0.013204606459367328,1.695079492788254e-11,9.055741784377215e-11,1.0421643631340077e-137,7.02304315827999e-137,1.1774586059242604e-201,0.0,0.9220202231407165,0.0030956374439509004,0.9231781387329101,0.0038305785259634025
df1,0.9,True,0.0,0.9,1.0,0.0,1.0,0.012370663635334692,0.043999914820644935,9.953919574439615e-13,4.0819234538608906e-12,3.1848925596731024e-152,2.2520496473568183e-151,2.935274152340842e-214,0.0,0.012370663635334692,0.043999914820644935,9.953919574439615e-13,4.0819234538608906e-12,3.1848925596731024e-152,2.2520496473568183e-151,2.935274152340842e-214,0.0,0.9231480741500855,0.003545831812566446,0.9235993933677673,0.0034291079652567524
df1,0.9500000000000001,True,0.0,0.9500000000000001,1.0,0.0,1.0,0.006145551829923136,0.016038834008812973,9.31244399970225e-12,6.510251397789757e-11,2.093204003420116e-172,0.0,5.200327262473173e-246,0.0,0.006145551829923136,0.016038834008812973,9.31244399970225e-12,6.510251397789757e-11,2.093204003420116e-172,0.0,5.200327262473173e-246,0.0,0.921915272474289,0.003175499908505464,0.9240708577632905,0.004056192787401029
df1,1.0,True,0.0,1.0,1.0,0.0,1.0,0.0066896127002692,0.01863298800559627,1.7851085746720617e-11,1.2622341567618602e-10,1.4076155709284372e-200,0.0,1.6175661019131042e-279,0.0,0.0066896127002692,0.01863298800559627,1.7851085746720617e-11,1.2622341567618602e-10,1.4076155709284372e-200,0.0,1.6175661019131042e-279,0.0,0.9229027926921844,0.0034533987046719557,0.9238907694816589,0.0036360215113833616
df2,0.0,True,0.0,0.0,1.0,0.0,1.0,0.5283630123922107,0.3028490463809771,0.5007627115027884,0.2528782330816957,0.5403375876826457,0.29134730947367465,0.489176548281759,0.2993085943715117,0.5283630123922107,0.3028490463809771,0.5007627115027884,0.2528782330816957,0.5403375876826457,0.29134730947367465,0.489176548281759,0.2993085943715117,0.9232020342350006,0.0031375181304776115,0.9218305480480194,0.0034932992845329424
df2,0.05,True,0.05,0.0,1.0,0.0,1.0,0.5136144226574348,0.29047314774065286,0.12191167654465787,0.1994000475445469,0.4278711612368566,0.2551041326226884,0.38306051163429183,0.2779747924738227,0.5136144226574348,0.29047314774065286,0.12191167654465787,0.1994000475445469,0.4278711612368566,0.2551041326226884,0.38306051163429183,0.2779747924738227,0.9223268938064575,0.003489685756301496,0.9226640117168426,0.003415137712313832
df2,0.1,True,0.1,0.0,1.0,0.0,1.0,0.4140628537585041,0.3106910769894515,0.003750068492611032,0.01410776787885876,0.23703281758990358,0.274615521845781,0.307347553427692,0.32539972563780223,0.4140628537585041,0.3106910769894515,0.003750068492611032,0.01410776787885876,0.23703281758990358,0.274615521845781,0.307347553427692,0.32539972563780223,0.9224755823612213,0.00364101523656423,0.9213115000724792,0.003460067696027052
df2,0.15000000000000002,True,0.15000000000000002,0.0,1.0,0.0,1.0,0.5595706234898201,0.3077860789548499,2.2714390746933975e-05,0.00015205965689783863,0.0863881108053955,0.14696117692867658,0.16052341401803982,0.24107443399836828,0.5595706234898201,0.3077860789548499,2.2714390746933975e-05,0.00015205965689783863,0.0863881108053955,0.14696117692867658,0.16052341401803982,0.24107443399836828,0.9220436120033264,0.003601257123945064,0.9204966878890991,0.00391226551014927
df2,0.2,True,0.2,0.0,1.0,0.0,1.0,0.35033818724182497,0.30362116885039486,2.276422267561876e-09,1.561571324867427e-08,0.033863797298821025,0.09626976049895825,0.06418417491559092,0.12420469248488261,0.35033818724182497,0.30362116885039486,2.276422267561876e-09,1.561571324867427e-08,0.033863797298821025,0.09626976049895825,0.06418417491559092,0.12420469248488261,0.9225790846347809,0.003734786443122196,0.918009043931961,0.0034400357679142566
df2,0.25,True,0.25,0.0,1.0,0.0,1.0,0.22201007280973234,0.22631278456821086,2.9219844857856486e-13,2.045879216230094e-12,0.027033186777505727,0.08019516282291424,0.00726631783771359,0.012918685742230894,0.22201007280973234,0.22631278456821086,2.9219844857856486e-13,2.045879216230094e-12,0.027033186777505727,0.08019516282291424,0.00726631783771359,0.012918685742230894,0.9224489903450013,0.0034528111661838276,0.9142077684402465,0.0027341566266274983
df2,0.30000000000000004,True,0.30000000000000004,0.0,1.0,0.0,1.0,0.12094534978410787,0.18920148555171973,7.31870589284814e-24,5.0406481789604496e-23,0.007382779772833006,0.022799803189832137,0.0024838117394292555,0.007923613126465286,0.12094534978410787,0.18920148555171973,7.31870589284814e-24,5.0406481789604496e-23,0.007382779772833006,0.022799803189832137,0.0024838117394292555,0.007923613126465286,0.9232947909832001,0.0035944616222275045,0.9111930286884308,0.003940617480647301
df2,0.35000000000000003,True,0.35000000000000003,0.0,1.0,0.0,1.0,0.023179443605178728,0.06759411360836022,1.5924418954354324e-34,9.039228495076732e-34,0.0007497402758547252,0.0017197149047123038,0.0014298534260673637,0.005534080523149523,0.023179443605178728,0.06759411360836022,1.5924418954354324e-34,9.039228495076732e-34,0.0007497402758547252,0.0017197149047123038,0.0014298534260673637,0.005534080523149523,0.9218749499320984,0.003260858496019383,0.9080197095870972,0.0034713507375138787
df2,0.4,True,0.4,0.0,1.0,0.0,1.0,0.004325632168772639,0.012638259474332272,3.5012649413004764e-40,2.4749831249963257e-39,0.0006967942235461493,0.0023967622066753853,3.8286875269115736e-05,0.00012212647568558157,0.004325632168772639,0.012638259474332272,3.5012649413004764e-40,2.4749831249963257e-39,0.0006967942235461493,0.0023967622066753853,3.8286875269115736e-05,0.00012212647568558157,0.9222051632404328,0.0035013482278647085,0.9036163699626922,0.003925375311406046
df2,0.45,True,0.45,0.0,1.0,0.0,1.0,0.005118209945115789,0.03522365200718249,5.288032955620615e-56,3.738286705857346e-55,0.0010409263800772285,0.006992279610571864,9.101876080029527e-06,3.724193281100708e-05,0.005118209945115789,0.03522365200718249,5.288032955620615e-56,3.738286705857346e-55,0.0010409263800772285,0.006992279610571864,9.101876080029527e-06,3.724193281100708e-05,0.9226816952228546,0.003144038686515459,0.898352998495102,0.003509397125697999
df2,0.5,True,0.5,0.0,1.0,0.0,1.0,2.6434354516297918e-06,1.3596844735583583e-05,1.1147617186384303e-66,7.882551687013208e-66,9.544047262822309e-05,0.00030910048987865704,1.330733215569443e-07,5.972300686520313e-07,2.6434354516297918e-06,1.3596844735583583e-05,1.1147617186384303e-66,7.882551687013208e-66,9.544047262822309e-05,0.00030910048987865704,1.330733215569443e-07,5.972300686520313e-07,0.9228385353088379,0.003800874612286874,0.8922041368484497,0.0038931437080964317
df2,0.55,True,0.55,0.0,1.0,0.0,1.0,1.5178544401958403e-08,9.439558981329554e-08,1.1884091807119263e-79,8.342994767187637e-79,4.087993567792842e-06,1.5421472360515533e-05,1.7838253289579487e-08,9.707165729341347e-08,1.5178544401958403e-08,9.439558981329554e-08,1.1884091807119263e-79,8.342994767187637e-79,4.087993567792842e-06,1.5421472360515533e-05,1.7838253289579487e-08,9.707165729341347e-08,0.9223372316360474,0.003624405081302073,0.8865026819705963,0.004197766121127797
df2,0.6000000000000001,True,0.6000000000000001,0.0,1.0,0.0,1.0,1.005200191136244e-12,3.9168455566753646e-12,2.0816164986036656e-98,1.4719241199462553e-97,8.381350218395234e-06,4.97394141163508e-05,1.2385287970696861e-08,8.467963908282348e-08,1.005200191136244e-12,3.9168455566753646e-12,2.0816164986036656e-98,1.4719241199462553e-97,8.381350218395234e-06,4.97394141163508e-05,1.2385287970696861e-08,8.467963908282348e-08,0.9226243376731873,0.004406506966919913,0.8810876488685608,0.003972808944177316
df2,0.65,True,0.65,0.0,1.0,0.0,1.0,1.8927546477037486e-13,1.3280760632102746e-12,3.463593892637265e-114,2.4491083990258403e-113,8.506036868402136e-06,4.959813765155453e-05,1.0877726089017535e-10,6.727718879349355e-10,1.8927546477037486e-13,1.3280760632102746e-12,3.463593892637265e-114,2.4491083990258403e-113,8.506036868402136e-06,4.959813765155453e-05,1.0877726089017535e-10,6.727718879349355e-10,0.9224705398082733,0.004534686970878822,0.8728904891014099,0.004087760932436009
df2,0.7000000000000001,True,0.7000000000000001,0.0,1.0,0.0,1.0,5.332324017510131e-21,3.6638434827682484e-20,2.8164093794072414e-139,1.9871063230273357e-138,3.7519181099926834e-07,1.9030602708185169e-06,4.5372126070917304e-14,2.288679715883032e-13,5.332324017510131e-21,3.6638434827682484e-20,2.8164093794072414e-139,1.9871063230273357e-138,3.7519181099926834e-07,1.9030602708185169e-06,4.5372126070917304e-14,2.288679715883032e-13,0.9234386801719665,0.0037113986125639578,0.864428380727768,0.003590175498527386
df2,0.75,True,0.75,0.0,1.0,0.0,1.0,2.3430811881835098e-25,1.5696853420769024e-24,1.1179667367534423e-149,7.905218604936971e-149,8.784515282020691e-07,2.266447880838896e-06,4.558391478144515e-15,2.3657693860021787e-14,2.3430811881835098e-25,1.5696853420769024e-24,1.1179667367534423e-149,7.905218604936971e-149,8.784515282020691e-07,2.266447880838896e-06,4.558391478144515e-15,2.3657693860021787e-14,0.9230885314941406,0.0034717187939174395,0.8562037563323974,0.004697831393898516
df2,0.8,True,0.8,0.0,1.0,0.0,1.0,2.2427667726669984e-34,1.4489594553561664e-33,1.9918071921465636e-170,0.0,3.4358408042183774e-06,1.169252673867227e-05,1.9091551865920015e-15,1.2389483120761533e-14,2.2427667726669984e-34,1.4489594553561664e-33,1.9918071921465636e-170,0.0,3.4358408042183774e-06,1.169252673867227e-05,1.9091551865920015e-15,1.2389483120761533e-14,0.9224839878082275,0.0037553694203070653,0.847809602022171,0.004628431241407572
df2,0.8500000000000001,True,0.8500000000000001,0.0,1.0,0.0,1.0,2.2470790555511384e-39,1.576252964585697e-38,1.0208149016705291e-189,0.0,1.033937671791103e-05,6.327758717820502e-05,7.656441619854662e-19,3.497207728860792e-18,2.2470790555511384e-39,1.576252964585697e-38,1.0208149016705291e-189,0.0,1.033937671791103e-05,6.327758717820502e-05,7.656441619854662e-19,3.497207728860792e-18,0.9220202231407165,0.0030956374439509004,0.8384654462337494,0.0049277621591725515
df2,0.9,True,0.9,0.0,1.0,0.0,1.0,2.6706047155712176e-54,1.2778115849659847e-53,1.084847744031183e-224,0.0,3.946796272294151e-06,1.9562106751512364e-05,5.836671394808701e-19,4.126463643133089e-18,2.6706047155712176e-54,1.2778115849659847e-53,1.084847744031183e-224,0.0,3.946796272294151e-06,1.9562106751512364e-05,5.836671394808701e-19,4.126463643133089e-18,0.9231480741500855,0.003545831812566446,0.8275638961791992,0.005062306602843174
df2,0.9500000000000001,True,0.9500000000000001,0.0,1.0,0.0,1.0,6.55999030407214e-61,4.4172456220635404e-60,4.704207369856787e-249,0.0,7.136679996107846e-06,4.227438541581527e-05,1.8659094578070185e-23,9.715004693219726e-23,6.55999030407214e-61,4.4172456220635404e-60,4.704207369856787e-249,0.0,7.136679996107846e-06,4.227438541581527e-05,1.8659094578070185e-23,9.715004693219726e-23,0.921915272474289,0.003175499908505464,0.8185604751110077,0.0060729953915789415
df2,1.0,True,1.0,0.0,1.0,0.0,1.0,5.839790302013614e-71,3.995581484357296e-70,3.719325291130595e-282,0.0,4.370811942988729e-06,1.4666417465236247e-05,4.469961993679842e-26,2.9462761025074405e-25,5.839790302013614e-71,3.995581484357296e-70,3.719325291130595e-282,0.0,4.370811942988729e-06,1.4666417465236247e-05,4.469961993679842e-26,2.9462761025074405e-25,0.9229027926921844,0.0034533987046719557,0.8059511244297027,0.004884341626797275
df3,0.0,True,-1.0,0.0,1.0,0.0,1.0,0.564031424875062,0.2707839262424612,0.6033543359774223,0.2725912608504919,0.5592638461917396,0.2737270836553581,0.4845883333600288,0.3015633743955419,0.564031424875062,0.2707839262424612,0.6033543359774223,0.2725912608504919,0.5592638461917396,0.2737270836553581,0.4845883333600288,0.3015633743955419,0.8043284583091735,0.00486286013469161,0.8033758401870728,0.005320740273461271
df3,0.05,True,-1.0,0.05,1.0,0.0,1.0,0.44493940908973856,0.28911308810379466,0.5598328109419001,0.3217943688804631,0.28422795595568123,0.2653578624523177,0.108133482595256,0.18439947612806168,0.44493940908973856,0.28911308810379466,0.5598328109419001,0.3217943688804631,0.28422795595568123,0.2653578624523177,0.108133482595256,0.18439947612806168,0.803729339838028,0.00496561667020242,0.8041615509986877,0.00435781016311328
df3,0.1,True,-1.0,0.1,1.0,0.0,1.0,0.5033781351449704,0.31940066306808296,0.4557200490204483,0.3496147403204652,0.11167716878251284,0.17408472153881716,0.014700447826258766,0.07748986999417708,0.5033781351449704,0.31940066306808296,0.4557200490204483,0.3496147403204652,0.11167716878251284,0.17408472153881716,0.014700447826258766,0.07748986999417708,0.8039360213279724,0.006218121355158116,0.8036049473285675,0.004507606146232665
df3,0.15000000000000002,True,-1.0,0.15000000000000002,1.0,0.0,1.0,0.5005693772622177,0.27195117641839756,0.39294953569783103,0.3266567748934185,0.005677446837968201,0.014987738451973721,4.209461144761706e-06,1.5704318982272336e-05,0.5005693772622177,0.27195117641839756,0.39294953569783103,0.3266567748934185,0.005677446837968201,0.014987738451973721,4.209461144761706e-06,1.5704318982272336e-05,0.804354476928711,0.005044487422126743,0.8040422642230988,0.005799001441968471
df3,0.2,True,-1.0,0.2,1.0,0.0,1.0,0.47465834775110016,0.30589440892292713,0.2969493462579099,0.2999611381883511,2.8228716163996007e-05,6.814508139828998e-05,4.370264357092424e-10,2.969882029227596e-09,0.47465834775110016,0.30589440892292713,0.2969493462579099,0.2999611381883511,2.8228716163996007e-05,6.814508139828998e-05,4.370264357092424e-10,2.969882029227596e-09,0.8034997773170471,0.004418405461475107,0.8033158099651336,0.005721614858246298
df3,0.25,True,-1.0,0.25,1.0,0.0,1.0,0.468991589448464,0.3017555454451927,0.18198821668203505,0.24390383010370292,3.2657160164397715e-06,1.548447440866714e-05,8.510625430256241e-18,3.5852535906541806e-17,0.468991589448464,0.3017555454451927,0.18198821668203505,0.24390383010370292,3.2657160164397715e-06,1.548447440866714e-05,8.510625430256241e-18,3.5852535906541806e-17,0.8036513686180115,0.004918347961948807,0.8033760869503022,0.004667682548331145
df3,0.30000000000000004,True,-1.0,0.30000000000000004,1.0,0.0,1.0,0.3763787409948665,0.2913604491880458,0.10174758667247218,0.17722519515323837,6.947529488763206e-10,3.791356890769753e-09,6.918793546329307e-20,4.823639104559358e-19,0.3763787409948665,0.2913604491880458,0.10174758667247218,0.17722519515323837,6.947529488763206e-10,3.791356890769753e-09,6.918793546329307e-20,4.823639104559358e-19,0.803777242898941,0.00584523185700705,0.8039985477924347,0.005239527663446953
df3,0.35000000000000003,True,-1.0,0.35000000000000003,1.0,0.0,1.0,0.36932193885113235,0.2703000687859043,0.050658579041766745,0.13022152030569067,2.498725321086099e-14,8.760682052032566e-14,8.20530115514669e-31,4.7797356819820195e-30,0.36932193885113235,0.2703000687859043,0.050658579041766745,0.13022152030569067,2.498725321086099e-14,8.760682052032566e-14,8.20530115514669e-31,4.7797356819820195e-30,0.8047634339332581,0.004788889851263614,0.8044498193264008,0.0052430583356303994
df3,0.4,True,-1.0,0.4,1.0,0.0,1.0,0.269488497379736,0.24415349723597687,0.03494903869872935,0.07744291784087255,4.0136086188714656e-16,2.2359873555931725e-15,1.4244922679629174e-37,1.0072681315344192e-36,0.269488497379736,0.24415349723597687,0.03494903869872935,0.07744291784087255,4.0136086188714656e-16,2.2359873555931725e-15,1.4244922679629174e-37,1.0072681315344192e-36,0.8055700981616973,0.005222610268439755,0.8040045833587647,0.006729914681843754
df3,0.45,True,-1.0,0.45,1.0,0.0,1.0,0.3069920658522064,0.26077454978506925,0.007111655145663753,0.018347483270638978,2.8725666167063934e-19,2.0308220777190976e-18,1.8045646808185695e-49,1.2731878374939668e-48,0.3069920658522064,0.26077454978506925,0.007111655145663753,0.018347483270638978,2.8725666167063934e-19,2.0308220777190976e-18,1.8045646808185695e-49,1.2731878374939668e-48,0.8030758476257325,0.006082869404050512,0.8050949347019195,0.005357817920470921
df3,0.5,True,-1.0,0.5,1.0,0.0,1.0,0.31471251152466984,0.28212867131957897,0.00911815221995201,0.03274292826998067,9.452468184116163e-28,6.213683236521417e-27,1.184630917085671e-69,5.901639286081029e-69,0.31471251152466984,0.28212867131957897,0.00911815221995201,0.03274292826998067,9.452468184116163e-28,6.213683236521417e-27,1.184630917085671e-69,5.901639286081029e-69,0.8040188074111938,0.005702781563471297,0.8056179058551788,0.005220694559673597
df3,0.55,True,-1.0,0.55,1.0,0.0,1.0,0.25090371205491985,0.24451675512370763,0.0030211945218715165,0.008992532218754786,5.479717431197906e-37,2.8902813893376382e-36,2.3834224960086427e-84,1.202785114501251e-83,0.25090371205491985,0.24451675512370763,0.0030211945218715165,0.008992532218754786,5.479717431197906e-37,2.8902813893376382e-36,2.3834224960086427e-84,1.202785114501251e-83,0.802320648431778,0.005185466584163912,0.8058049440383911,0.0055373489171211985
df3,0.6000000000000001,True,-1.0,0.6000000000000001,1.0,0.0,1.0,0.20063308439034014,0.16882191987215026,0.0013467264082739942,0.006643159560782888,1.3196459571066532e-43,9.331102029020578e-43,2.476232112199038e-91,1.7506609783672923e-90,0.20063308439034014,0.16882191987215026,0.0013467264082739942,0.006643159560782888,1.3196459571066532e-43,9.331102029020578e-43,2.476232112199038e-91,1.7506609783672923e-90,0.8026044833660125,0.004936502633554134,0.805775066614151,0.006019989048519254
df3,0.65,True,-1.0,0.65,1.0,0.0,1.0,0.21305988546786622,0.2046132874424716,0.000604477013878337,0.0035515703312563687,1.2877039552118657e-52,9.094635030019052e-52,3.776736941540995e-99,2.6705561251146706e-98,0.21305988546786622,0.2046132874424716,0.000604477013878337,0.0035515703312563687,1.2877039552118657e-52,9.094635030019052e-52,3.776736941540995e-99,2.6705561251146706e-98,0.8028967583179474,0.005029919943785003,0.8067142450809479,0.004686867744703111
df3,0.7000000000000001,True,-1.0,0.7000000000000001,1.0,0.0,1.0,0.17234527241280653,0.1553886921265524,0.00015593532270167466,0.0006825223231275929,3.2447074042564526e-63,2.0923094652505326e-62,1.1888233003717883e-119,8.406250173230196e-119,0.17234527241280653,0.1553886921265524,0.00015593532270167466,0.0006825223231275929,3.2447074042564526e-63,2.0923094652505326e-62,1.1888233003717883e-119,8.406250173230196e-119,0.8033958995342254,0.005154300155687219,0.8076704907417297,0.004678595948863214
df3,0.75,True,-1.0,0.75,1.0,0.0,1.0,0.17307329518234751,0.18201021192970124,5.520392646727255e-06,1.503138716423819e-05,2.7133803521722573e-77,1.672754602864963e-76,8.765748981236882e-155,6.089309475513339e-154,0.17307329518234751,0.18201021192970124,5.520392646727255e-06,1.503138716423819e-05,2.7133803521722573e-77,1.672754602864963e-76,8.765748981236882e-155,6.089309475513339e-154,0.8021071219444275,0.005017696011119049,0.8076134955883026,0.0066317126533746076
