model_name,epoch,train_loss,train_acc,val_loss,val_acc,val_mean_prob
label_bce,1,0.4635502099990845,0.9140625,0.3004884819984436,0.916,0.8239210205078125
label_bce,2,0.2726243535677592,0.9173177083333334,0.22232065522670746,0.92,0.8339166870117187
label_bce,3,0.17642298837502798,0.9212239583333334,0.14775145018100738,0.925,0.95758544921875
label_bce,4,0.12844999382893244,0.9378255208333334,0.10343781048059464,0.946,0.9106188049316406
label_bce,5,0.10087141891320546,0.9466145833333334,0.11203226274251937,0.945,0.9335566101074219
label_bce,6,0.10627723236878713,0.9495442708333334,0.0926134911775589,0.955,0.9045310974121094
label_bce,7,0.09049532562494278,0.9567057291666666,0.09263388419151306,0.95,0.9320255126953125
label_bce,8,0.08399818340937297,0.9612630208333334,0.08369248086214065,0.959,0.9139803161621094
label_bce,9,0.07727923740943272,0.9664713541666666,0.07662002432346345,0.964,0.9199126281738281
label_bce,10,0.0692890336116155,0.9703776041666666,0.07375237077474595,0.97,0.9115795593261719
label_bce,11,0.06427735835313797,0.9697265625,0.07622669303417205,0.972,0.9031711730957032
label_bce,12,0.05617892617980639,0.9801432291666666,0.05925321739912033,0.981,0.9199329833984375
label_bce,13,0.04479180152217547,0.9820963541666666,0.058758564710617064,0.978,0.9165567321777344
label_bce,14,0.04301764816045761,0.9817708333333334,0.05994705402851105,0.978,0.9127798461914063
label_bce,15,0.040751668314139046,0.9820963541666666,0.05805120474100113,0.977,0.9109217224121093
label_bce,16,0.03228316207726797,0.9833984375,0.06675840187072754,0.98,0.9023323669433594
label_bce,17,0.039973958084980644,0.984375,0.06357303982973099,0.977,0.900469482421875
label_bce,18,0.05371160681049029,0.974609375,0.06839814215898514,0.976,0.9279929809570312
label_bce,19,0.04507009064157804,0.9811197916666666,0.07511864334344864,0.979,0.908115478515625
label_bce,20,0.05476420993606249,0.9765625,0.07320421600341796,0.974,0.9344075927734375
label_bce,21,0.05873675768574079,0.9772135416666666,0.06985166752338409,0.968,0.895576904296875
label_bce,22,0.05188760906457901,0.9752604166666666,0.052651335656642914,0.978,0.9255984802246093
label_bce,23,0.04509979238112768,0.9814453125,0.06407508152723312,0.977,0.9090704040527344
label_bce,24,0.04499018688996633,0.978515625,0.05977980399131775,0.98,0.9128932800292969
label_bce,25,0.03912792230645815,0.9817708333333334,0.05929087084531784,0.983,0.913078369140625
label_bce,26,0.031725868582725525,0.9860026041666666,0.052300361096858976,0.983,0.9103076477050781
label_bce,27,0.031271966795126595,0.9850260416666666,0.05035186201333999,0.985,0.9097667236328125
label_bce,28,0.03251291811466217,0.9856770833333334,0.058097724437713626,0.983,0.911636474609375
label_bce,29,0.03403159106771151,0.9830729166666666,0.05588117080926895,0.983,0.9083601684570313
label_bce,30,0.026957062383492787,0.9866536458333334,0.06099858754873276,0.981,0.9071836853027344
label_bce,31,0.027652420103549957,0.98828125,0.05939607661962509,0.982,0.9081196594238281
label_bce,32,0.02836567225555579,0.9869791666666666,0.05945456260442734,0.984,0.9140373229980469
label_bce,33,0.025138151521484058,0.9892578125,0.0641043084859848,0.986,0.9072683715820312
label_bce,34,0.02520476095378399,0.9889322916666666,0.06218722003698349,0.984,0.9120853881835937
label_bce,35,0.025489081318179767,0.98828125,0.05630099654197693,0.983,0.9159217834472656
label_bce,36,0.030127554511030514,0.9856770833333334,0.05602280277013778,0.983,0.9112012023925782
label_bce,37,0.02754766618212064,0.9873046875,0.06289203333854675,0.984,0.9156301574707031
label_bce,38,0.03531672619283199,0.9856770833333334,0.0807082526087761,0.984,0.9019163208007812
label_bce,39,0.028737039615710575,0.9879557291666666,0.07316227889060974,0.981,0.9204179382324219
label_bce,40,0.03616536408662796,0.9856770833333334,0.06197864681482315,0.979,0.9051200256347657
label_bce,41,0.035948229332764946,0.9850260416666666,0.05222074449062347,0.984,0.9116867065429688
label_bce,42,0.03298608958721161,0.9847005208333334,0.07410918694734574,0.977,0.9063789367675781
label_bce,43,0.037572174643476806,0.9837239583333334,0.05283835142850876,0.984,0.913056396484375
label_bce,44,0.027585819363594055,0.9889322916666666,0.06314004188776016,0.981,0.9039182739257813
label_bce,45,0.02910993496576945,0.9856770833333334,0.05743986177444458,0.981,0.9166715393066406
label_bce,46,0.026126235723495483,0.9899088541666666,0.060733972728252414,0.984,0.9065450744628907
label_bce,47,0.025520948072274525,0.990234375,0.063102454662323,0.986,0.9150029296875
label_bce,48,0.024245009447137516,0.9895833333333334,0.05985129505395889,0.986,0.9070070190429688
label_bce,49,0.023260373001297314,0.9899088541666666,0.05979373377561569,0.983,0.9109584045410156
label_bce,50,0.01940367991725604,0.9918619791666666,0.06774731504917145,0.985,0.9066699829101562
label_bce,51,0.019890600815415382,0.9921875,0.06782982897758484,0.987,0.9121575317382813
label_bce,52,0.01567002075413863,0.9921875,0.0676220006942749,0.986,0.9107728881835937
label_bce,53,0.02551496463517348,0.9873046875,0.06942108803987503,0.981,0.9071861572265625
label_bce,54,0.017757829278707504,0.9928385416666666,0.07250085729360581,0.982,0.913306640625
label_bce,55,0.021102429057161014,0.9918619791666666,0.06803229129314423,0.983,0.9096329040527343
label_bce,56,0.01997584042449792,0.9905598958333334,0.0826015636920929,0.98,0.9024787292480468
label_bce,57,0.018603213752309482,0.9921875,0.07149858349561691,0.984,0.9187232971191406
label_bce,58,0.02299096683661143,0.9886067708333334,0.0650172791481018,0.985,0.9118587951660156
