model_name,epoch,train_loss,train_acc,val_loss,val_acc,val_mean_prob
label_bce,1,0.5423874954382578,0.7783203125,0.4025409269332886,0.91375,0.7022719669342041
label_bce,2,0.2862526997923851,0.91455078125,0.15587239652872087,0.9225,0.9270965647697449
label_bce,3,0.15016147245963415,0.9371744791666666,0.1265494504570961,0.9375,0.9453821873664856
label_bce,4,0.1185399480164051,0.9425455729166666,0.0998696118593216,0.95375,0.8950872945785523
label_bce,5,0.09582876041531563,0.9529622395833334,0.08771275728940964,0.96,0.9169625902175903
label_bce,6,0.08837263286113739,0.9567057291666666,0.0814077304303646,0.9625,0.9282494974136353
label_bce,7,0.07824865604440372,0.9632161458333334,0.06618394002318383,0.97375,0.9147387790679932
label_bce,8,0.06518907099962234,0.9710286458333334,0.055484828799963,0.97875,0.9117566680908203
label_bce,9,0.04961417242884636,0.9811197916666666,0.04538099899888039,0.981875,0.9193422794342041
label_bce,10,0.04602929359922806,0.9803059895833334,0.048563411086797716,0.97875,0.9234504175186157
label_bce,11,0.04776178734997908,0.9783528645833334,0.05574125051498413,0.976875,0.9235625839233399
label_bce,12,0.042260276774565377,0.9832356770833334,0.03531981211155653,0.985625,0.9207389497756958
label_bce,13,0.035489435928563275,0.98583984375,0.031401197761297225,0.988125,0.9219605875015259
label_bce,14,0.04017222486436367,0.9833984375,0.026000467017292975,0.990625,0.9149285745620728
label_bce,15,0.042204029547671475,0.9806315104166666,0.028498945683240892,0.99125,0.9129297971725464
label_bce,16,0.03614725979665915,0.98388671875,0.025272309482097625,0.99125,0.9136123323440551
label_bce,17,0.030590954547127087,0.9873046875,0.022461560964584352,0.991875,0.913464388847351
label_bce,18,0.03289418977995714,0.9856770833333334,0.021914924625307322,0.990625,0.9117912340164185
label_bce,19,0.029520935689409573,0.9866536458333334,0.03266344487667084,0.985625,0.9127282762527466
label_bce,20,0.031720222905278206,0.9855143229166666,0.023001472111791373,0.99,0.9083797550201416
label_bce,21,0.03373456032325824,0.9845377604166666,0.04107145383954048,0.980625,0.9030764961242675
label_bce,22,0.039222161596020065,0.9814453125,0.03278725922107697,0.98625,0.9047618913650513
label_bce,23,0.03182007558643818,0.9871419270833334,0.03336796969175339,0.985,0.9176626110076904
label_bce,24,0.03550248437871536,0.98388671875,0.023682446330785752,0.989375,0.9087569499015808
label_bce,25,0.028117539671560127,0.9879557291666666,0.023359109722077845,0.989375,0.9095706176757813
label_bce,26,0.02970227785408497,0.98681640625,0.022370858453214168,0.99,0.9165035486221313
label_bce,27,0.02493299450725317,0.98828125,0.020423097759485243,0.990625,0.9144352197647094
label_bce,28,0.029732140401999157,0.9866536458333334,0.01996267320588231,0.990625,0.9115223097801208
label_bce,29,0.026529541549583275,0.9876302083333334,0.026821716353297234,0.988125,0.9178900289535522
label_bce,30,0.026222114451229572,0.9866536458333334,0.021145176850259306,0.989375,0.9126746845245362
label_bce,31,0.022192467004060745,0.9912109375,0.02082978426013142,0.9925,0.9104856371879577
label_bce,32,0.023937162943184376,0.98974609375,0.020931621976196767,0.99,0.9085655593872071
label_bce,33,0.02228122514983018,0.9900716145833334,0.01849533010274172,0.991875,0.9094983816146851
label_bce,34,0.020047491881996393,0.990234375,0.025738137010484934,0.98875,0.9112456130981446
label_bce,35,0.024811493853727978,0.9895833333333334,0.018626415906473993,0.99125,0.9139086198806763
label_bce,36,0.025000908722480137,0.98876953125,0.02193157685920596,0.989375,0.9141358494758606
label_bce,37,0.029397821985185146,0.9855143229166666,0.021486722975969316,0.99,0.9164063191413879
label_bce,38,0.022932495300968487,0.9894205729166666,0.020090312277898193,0.990625,0.9143175935745239
label_bce,39,0.022843868161241215,0.9895833333333334,0.017634466039016843,0.991875,0.9123646521568298
label_bce,40,0.022471209056675434,0.98974609375,0.022650082064792514,0.98875,0.9134131932258606
label_bce,41,0.019685581636925537,0.9912109375,0.015164624373428524,0.99375,0.9153619027137756
label_bce,42,0.02122645064567526,0.99072265625,0.02303703855315689,0.99125,0.9084122228622437
label_bce,43,0.023057449298600357,0.9903971354166666,0.025813572108745575,0.99125,0.9177214574813842
label_bce,44,0.031165597029030323,0.9869791666666666,0.022943306155502795,0.989375,0.9121659088134766
label_bce,45,0.02619842253625393,0.98779296875,0.02291784670203924,0.99,0.9121589660644531
label_bce,46,0.024789714564879734,0.9895833333333334,0.023356634862720965,0.99,0.9137677478790284
label_bce,47,0.029750304607053597,0.9861653645833334,0.022347149197012185,0.9925,0.9136406755447388
label_bce,48,0.03664473506311575,0.9851888020833334,0.026635874193161727,0.988125,0.9085776495933533
