setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval_mean,pval_std,pval_base_mean,pval_base_std,pval_recon_mean,pval_recon_std,pval_uniform_mean,pval_uniform_std,ks_p_prop_mean,ks_p_prop_std,ks_p_base_mean,ks_p_base_std,ks_p_recon_mean,ks_p_recon_std,ks_p_uniform_mean,ks_p_uniform_std,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std
df1,0.0,True,0.0,0.0,1.0,0.0,1.0,0.5036189873104148,0.30339428623907416,0.472950671372722,0.3269300321533641,0.4981538963208946,0.30364903432795426,0.5343323729339307,0.2893646662007977,0.5036189873104148,0.30339428623907416,0.472950671372722,0.3269300321533641,0.4981538963208946,0.30364903432795426,0.5343323729339307,0.2893646662007977,0.9164930236339569,0.004161986877759992,0.9154864084720612,0.004319324496156394
df1,0.05,True,0.0,0.05,1.0,0.0,1.0,0.13929961406772334,0.2011123316469755,0.44898097287759486,0.26598591684479844,0.4865722699903304,0.29976470414690265,0.15891136890795995,0.22354738301299926,0.13929961406772334,0.2011123316469755,0.44898097287759486,0.26598591684479844,0.4865722699903304,0.29976470414690265,0.15891136890795995,0.22354738301299926,0.9152403235435486,0.003615454854109589,0.9165134620666504,0.004221939037986055
df1,0.1,True,0.0,0.1,1.0,0.0,1.0,0.002103228536874717,0.0057334444180922334,0.2245602892169039,0.20208841234385436,0.4982527281458855,0.28522038033794056,0.0042806821482972955,0.009360743348069994,0.002103228536874717,0.0057334444180922334,0.2245602892169039,0.20208841234385436,0.4982527281458855,0.28522038033794056,0.0042806821482972955,0.009360743348069994,0.9158918535709382,0.0030548812926189787,0.9164064836502075,0.004020415477415699
df1,0.15000000000000002,True,0.0,0.15000000000000002,1.0,0.0,1.0,1.707666877443987e-05,4.6632767740620925e-05,0.056196569506250536,0.06994533197662431,0.4953552917057254,0.24883433136947875,6.324899840956225e-05,0.00020928793293018683,1.707666877443987e-05,4.6632767740620925e-05,0.056196569506250536,0.06994533197662431,0.4953552917057254,0.24883433136947875,6.324899840956225e-05,0.00020928793293018683,0.91557590842247,0.003169136023299666,0.9162955105304718,0.0035763231106688462
df1,0.2,True,0.0,0.2,1.0,0.0,1.0,3.8605023077894465e-09,2.2184888112300585e-08,0.01413350181689884,0.03336383180818974,0.41190130051641866,0.30892518627413806,1.7594471381763506e-08,9.571044287480187e-08,3.8605023077894465e-09,2.2184888112300585e-08,0.01413350181689884,0.03336383180818974,0.41190130051641866,0.30892518627413806,1.7594471381763506e-08,9.571044287480187e-08,0.9157691597938538,0.003363708367036226,0.9152241861820221,0.003974729634223466
df1,0.25,True,0.0,0.25,1.0,0.0,1.0,1.3245569454427695e-13,8.591938489212909e-13,0.0016628447907505869,0.005514151405276582,0.36681450897031725,0.2929688818225403,2.934161652552471e-13,1.7754305675783287e-12,1.3245569454427695e-13,8.591938489212909e-13,0.0016628447907505869,0.005514151405276582,0.36681450897031725,0.2929688818225403,2.934161652552471e-13,1.7754305675783287e-12,0.9164646661281586,0.0034561055559152835,0.9167305421829224,0.0038648425218803088
df1,0.30000000000000004,True,0.0,0.30000000000000004,1.0,0.0,1.0,1.7024822283168238e-19,1.1880122926134175e-18,4.299007464553605e-06,1.2145607479211142e-05,0.194831322657853,0.22416498537401885,2.4053184619918627e-18,1.670564939347011e-17,1.7024822283168238e-19,1.1880122926134175e-18,4.299007464553605e-06,1.2145607479211142e-05,0.194831322657853,0.22416498537401885,2.4053184619918627e-18,1.670564939347011e-17,0.915920957326889,0.003704873966223823,0.9160059547424316,0.0041445467258268654
df1,0.35000000000000003,True,0.0,0.35000000000000003,1.0,0.0,1.0,4.796228924631198e-26,2.9692436674390684e-25,4.5118088545942345e-07,2.3441085930240433e-06,0.10449374611420056,0.14753295700331334,2.3961640499624314e-23,1.668262485615131e-22,4.796228924631198e-26,2.9692436674390684e-25,4.5118088545942345e-07,2.3441085930240433e-06,0.10449374611420056,0.14753295700331334,2.3961640499624314e-23,1.668262485615131e-22,0.9163644218444824,0.003976256239502662,0.914922513961792,0.004089460965445976
df1,0.4,True,0.0,0.4,1.0,0.0,1.0,3.214025517448529e-36,1.7464736556201562e-35,8.276001468556023e-10,3.5943942588664002e-09,0.054312069306681504,0.13000698262136837,1.150606137486594e-34,4.701581014457218e-34,3.214025517448529e-36,1.7464736556201562e-35,8.276001468556023e-10,3.5943942588664002e-09,0.054312069306681504,0.13000698262136837,1.150606137486594e-34,4.701581014457218e-34,0.9162330067157746,0.0035346358052628602,0.9159385764598846,0.0038997353397342486
df1,0.45,True,0.0,0.45,1.0,0.0,1.0,3.1441461011896863e-41,2.223245786938982e-40,2.334611506609952e-11,1.6400165408887463e-10,0.01698996940135624,0.05951104435527544,1.9768387613622323e-38,1.2799122423502217e-37,3.1441461011896863e-41,2.223245786938982e-40,2.334611506609952e-11,1.6400165408887463e-10,0.01698996940135624,0.05951104435527544,1.9768387613622323e-38,1.2799122423502217e-37,0.9159510672092438,0.0030649626342312743,0.9154729974269867,0.0037914427186810686
