setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval_mean,pval_std,pval_base_mean,pval_base_std,pval_recon_mean,pval_recon_std,pval_uniform_mean,pval_uniform_std,pval_label_mean,pval_label_std,ks_p_prop_mean,ks_p_prop_std,ks_p_base_mean,ks_p_base_std,ks_p_recon_mean,ks_p_recon_std,ks_p_uniform_mean,ks_p_uniform_std,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std
df1,0.0,True,0.0,0.0,1.0,0.0,1.0,0.5571495833467839,0.33187772097690327,0.4836930446203505,0.2830480595352571,1.0,0.0,0.46084854517676105,0.2871595451326162,0.9999995467773601,1.7909605675958772e-06,0.5571495833467839,0.33187772097690327,0.4836930446203505,0.2830480595352571,1.0,0.0,0.46084854517676105,0.2871595451326162,0.9247459197044372,0.0038064056613560365,0.9242007768154145,0.0033442677848441733
df1,0.05,True,0.0,0.05,1.0,0.0,1.0,0.47526070460396236,0.29759799348279775,0.24131763246706334,0.2725926656068837,1.0,0.0,0.3264872400733697,0.3051949084142171,0.9999622358394366,0.00026420075529400835,0.47526070460396236,0.29759799348279775,0.24131763246706334,0.2725926656068837,1.0,0.0,0.3264872400733697,0.3051949084142171,0.9254435157775879,0.0030672424581796895,0.9248223865032196,0.004444644194655029
df1,0.1,True,0.0,0.1,1.0,0.0,1.0,0.3160122084507437,0.2632586363586204,0.04691234391230829,0.12186821923232771,1.0,0.0,0.1136761365780541,0.19906386765320438,0.9999994303873975,2.380486544621195e-06,0.3160122084507437,0.2632586363586204,0.04691234391230829,0.12186821923232771,1.0,0.0,0.1136761365780541,0.19906386765320438,0.92567680478096,0.004030436397559689,0.9241292440891266,0.0030369179688364465
df1,0.15000000000000002,True,0.0,0.15000000000000002,1.0,0.0,1.0,0.15003784968202477,0.1610849126287497,0.0027789674949038057,0.013432895589641714,1.0,0.0,0.014364885297197334,0.037615072117619074,0.9999999875230798,2.229252400562024e-08,0.15003784968202477,0.1610849126287497,0.0027789674949038057,0.013432895589641714,1.0,0.0,0.014364885297197334,0.037615072117619074,0.9251786792278289,0.0034556705792423504,0.9247866284847259,0.0027919543779353203
df1,0.2,True,0.0,0.2,1.0,0.0,1.0,0.05736740594239346,0.09253147010291408,6.283665138391346e-05,0.00043330472810839315,1.0,0.0,0.0027506000301783045,0.01264919091446052,0.9999996252923001,1.4393003385252185e-06,0.05736740594239346,0.09253147010291408,6.283665138391346e-05,0.00043330472810839315,1.0,0.0,0.0027506000301783045,0.01264919091446052,0.92497074842453,0.0037546318333616406,0.9237693190574646,0.0030639103270630416
df1,0.25,True,0.0,0.25,1.0,0.0,1.0,0.015158950830700823,0.02052511173705315,3.827437790178563e-09,1.5448890222368916e-08,1.0,0.0,5.41414554787063e-06,1.8532929621525207e-05,0.9999998298776738,6.066824128939377e-07,0.015158950830700823,0.02052511173705315,3.827437790178563e-09,1.5448890222368916e-08,1.0,0.0,5.41414554787063e-06,1.8532929621525207e-05,0.9251764857769013,0.0038786229847051342,0.9255526101589203,0.003626418741543207
df1,0.30000000000000004,True,0.0,0.30000000000000004,1.0,0.0,1.0,0.00448945847206267,0.008006565387186932,9.959616420821121e-11,6.728592893433114e-10,1.0,0.0,5.611202902651561e-07,2.625390472235731e-06,0.9999996164151392,1.3628578158889394e-06,0.00448945847206267,0.008006565387186932,9.959616420821121e-11,6.728592893433114e-10,1.0,0.0,5.611202902651561e-07,2.625390472235731e-06,0.9255441582202911,0.0040453875633498036,0.924924623966217,0.0034591144817214497
df1,0.35000000000000003,True,0.0,0.35000000000000003,1.0,0.0,1.0,0.0010935111881922215,0.0033429587130032238,1.937638025074467e-18,1.0069660288482426e-17,1.0,0.0,3.840452597995396e-09,1.838109939563531e-08,0.9999994941256675,2.630162724765418e-06,0.0010935111881922215,0.0033429587130032238,1.937638025074467e-18,1.0069660288482426e-17,1.0,0.0,3.840452597995396e-09,1.838109939563531e-08,0.9253707194328308,0.0037165817305889258,0.9261843359470368,0.003565975334981759
df1,0.4,True,0.0,0.4,1.0,0.0,1.0,5.661432226442032e-05,0.00016447993583378724,1.0705931253683256e-18,6.0754998053088826e-18,1.0,0.0,9.574860515326037e-11,6.730946055964914e-10,0.99999944542786,3.8621707502546884e-06,5.661432226442032e-05,0.00016447993583378724,1.0705931253683256e-18,6.0754998053088826e-18,1.0,0.0,9.574860515326037e-11,6.730946055964914e-10,0.9250802206993103,0.0030990473853815294,0.9254434978961945,0.0033323752757174955
df1,0.45,True,0.0,0.45,1.0,0.0,1.0,4.587113673698842e-05,0.0002600730736975454,7.710084765744585e-28,4.9899052341770285e-27,1.0,0.0,2.5439985699251953e-15,1.073452095787949e-14,0.9999999647181707,1.5701908828520646e-07,4.587113673698842e-05,0.0002600730736975454,7.710084765744585e-28,4.9899052341770285e-27,1.0,0.0,2.5439985699251953e-15,1.073452095787949e-14,0.9249825882911682,0.0035482250920560714,0.9256918859481812,0.0033954782071608887
df1,0.5,True,0.0,0.5,1.0,0.0,1.0,5.72605616591251e-07,2.5705391961597386e-06,7.067406373252569e-36,2.541298931872735e-35,1.0,0.0,1.0861777778875364e-17,5.634680254905745e-17,0.9999998866820138,5.140422220986716e-07,5.72605616591251e-07,2.5705391961597386e-06,7.067406373252569e-36,2.541298931872735e-35,1.0,0.0,1.0861777778875364e-17,5.634680254905745e-17,0.9253524792194366,0.0033421420249420447,0.9261125361919403,0.0037941973291838525
df1,0.55,True,0.0,0.55,1.0,0.0,1.0,5.3366474076595696e-08,1.7439466346417966e-07,1.0953162667665933e-36,7.743165143873991e-36,1.0,0.0,1.3516680559039823e-20,9.28214972982494e-20,0.9999993924656586,3.876067159918683e-06,5.3366474076595696e-08,1.7439466346417966e-07,1.0953162667665933e-36,7.743165143873991e-36,1.0,0.0,1.3516680559039823e-20,9.28214972982494e-20,0.9253731083869934,0.0029407675303901645,0.9264326012134552,0.0035935176229725204
df1,0.6000000000000001,True,0.0,0.6000000000000001,1.0,0.0,1.0,3.626374089730613e-09,9.610139078204773e-09,2.108140982300678e-48,1.0575038232892411e-47,1.0,0.0,1.6355533972105714e-25,1.0348717762378235e-24,0.999999960502053,1.6967323318616822e-07,3.626374089730613e-09,9.610139078204773e-09,2.108140982300678e-48,1.0575038232892411e-47,1.0,0.0,1.6355533972105714e-25,1.0348717762378235e-24,0.9246490180492402,0.0028199388986225697,0.9265047311782837,0.0035399686765314057
df1,0.65,True,0.0,0.65,1.0,0.0,1.0,1.0328363592262962e-09,3.575290065953421e-09,4.4085584110899525e-54,2.372691418258417e-53,1.0,0.0,1.1429315815557947e-29,7.338275165256282e-29,0.9999999850862684,9.377760515104573e-08,1.0328363592262962e-09,3.575290065953421e-09,4.4085584110899525e-54,2.372691418258417e-53,1.0,0.0,1.1429315815557947e-29,7.338275165256282e-29,0.924504635334015,0.003247351048030245,0.9273648822307586,0.0032021866288694727
