delta,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std,setting
0.0,0.9195565629005432,0.004034683806826332,0.9198411762714386,0.004364821010161128,df1
0.05,0.9193517029285431,0.0028284487622283736,0.918752030134201,0.0033687179683540734,df1
0.1,0.9188783550262452,0.0039900407246347075,0.9192305254936218,0.003962559225008076,df1
0.15000000000000002,0.9185655581951141,0.003563238298046825,0.9189011800289154,0.0038618776186956742,df1
0.2,0.9193906450271606,0.0036414283278859956,0.9191479885578155,0.003466082030836137,df1
0.25,0.919458259344101,0.004096581897259283,0.918644677400589,0.004205278559466299,df1
0.30000000000000004,0.918249615430832,0.004264337960142833,0.9188853418827057,0.004371719863041829,df1
0.35000000000000003,0.9202488136291503,0.003760222124381856,0.9193742895126342,0.003859929717455372,df1
0.4,0.9193766224384308,0.003509436343966385,0.9184096503257752,0.0036998831904015797,df1
0.45,0.9193591630458832,0.0033088328421303805,0.9187234771251679,0.0027066550505979977,df1
0.5,0.9188916254043579,0.003921059292887063,0.9193848824501037,0.004065464514948493,df1
0.55,0.9194198822975159,0.003628120996518538,0.9188156712055207,0.0036401610015065512,df1
0.6000000000000001,0.9183779001235962,0.0035879299085701173,0.9189270448684692,0.0036542400532522962,df1
0.65,0.9199249255657196,0.003572367237654475,0.9197603619098663,0.004093631902479819,df1
0.7000000000000001,0.9186281955242157,0.0037110772173441445,0.9193072760105133,0.003315002591996041,df1
0.75,0.9194042181968689,0.0037785665606933855,0.9208452141284943,0.0036953260530838417,df1
0.8,0.9192646753787994,0.003459117075326491,0.9190800368785859,0.0036128633514461777,df1
0.8500000000000001,0.9186524283885956,0.0032485980632767303,0.9187271404266357,0.003949560386815806,df1
0.9,0.9188005816936493,0.003448030722838527,0.9200735676288605,0.003228091539842349,df1
0.9500000000000001,0.9179379403591156,0.004129895168616549,0.9208168613910676,0.0029694968319250625,df1
1.0,0.9183458781242371,0.0034738433156211728,0.9200410497188568,0.003406481116143424,df1
