delta,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std,setting
0.0,0.9206453466415405,0.006188706416277305,0.9182530415058135,0.006257841904469558,df1
0.05,0.91869744181633,0.005090810880093678,0.920848662853241,0.0067474880802409634,df1
0.1,0.9185056102275848,0.005899882157149944,0.9193740212917327,0.005902335276566004,df1
0.15000000000000002,0.9198341131210327,0.005505105270765322,0.9207515466213226,0.005820930109515775,df1
0.2,0.9190611660480499,0.005250495013518245,0.9190451169013977,0.006019892228053987,df1
0.25,0.9200603461265564,0.0066969064537529535,0.9203055310249328,0.006191029819728154,df1
0.30000000000000004,0.9203132724761963,0.005886180894618224,0.9189228796958924,0.006262333860221676,df1
0.35000000000000003,0.9194522488117218,0.00538484361964566,0.918013892173767,0.006747891410598098,df1
0.4,0.9197646379470825,0.006747703645834673,0.9200339102745057,0.005734187415614831,df1
0.45,0.9187728452682495,0.005404585211090421,0.9199301445484162,0.006254247966177624,df1
0.5,0.9203463315963745,0.006118260530951445,0.918853098154068,0.0064658086610105935,df1
0.55,0.9195431542396545,0.005067217246896933,0.9199033868312836,0.006496039463528352,df1
0.6000000000000001,0.9195006990432739,0.00566887423481037,0.9198049259185791,0.0055134595361741815,df1
0.65,0.9196932792663575,0.005945088144433445,0.9189136683940887,0.005437553979694096,df1
0.7000000000000001,0.9205200779438019,0.005645446690320194,0.920957260131836,0.005337143826571163,df1
0.75,0.9196115291118622,0.005743346572106488,0.9193341374397278,0.005653488250108696,df1
0.8,0.9207542753219604,0.0056510567616506885,0.9205230617523193,0.006772582512485786,df1
0.8500000000000001,0.9188530194759369,0.005297037522770336,0.9194781351089477,0.0047200304486587725,df1
0.9,0.918713002204895,0.006023387521397554,0.9218301141262054,0.005618139926404934,df1
0.9500000000000001,0.9193648040294647,0.005362551387619739,0.921574592590332,0.005936777105569349,df1
1.0,0.9195491170883179,0.0057860305483206555,0.9214615297317504,0.006325383568809706,df1
0.0,0.9206453466415405,0.006188706416277305,0.9182530415058135,0.006257841904469558,df2
0.05,0.91869744181633,0.005090810880093678,0.9204826164245605,0.006695859895176648,df2
0.1,0.9185056102275848,0.005899882157149944,0.9178109228610992,0.005770854815204971,df2
0.15000000000000002,0.9198341131210327,0.005505105270765322,0.9183218896389007,0.006642432856358802,df2
0.2,0.9190611660480499,0.005250495013518245,0.9142644929885865,0.0059164790022685565,df2
0.25,0.9200603461265564,0.0066969064537529535,0.912310174703598,0.007445202830189526,df2
0.30000000000000004,0.9203132724761963,0.005886180894618224,0.9090876722335816,0.007079359706379744,df2
0.35000000000000003,0.9194522488117218,0.00538484361964566,0.9040289461612702,0.007546361086520265,df2
0.4,0.9197646379470825,0.006747703645834673,0.9001497328281403,0.005925656269331559,df2
0.45,0.9187728452682495,0.005404585211090421,0.894771044254303,0.007165648083546961,df2
0.5,0.9203463315963745,0.006118260530951445,0.8903123188018799,0.0073903482128866325,df2
0.55,0.9195431542396545,0.005067217246896933,0.884062898159027,0.007343919112411492,df2
0.6000000000000001,0.9195006990432739,0.00566887423481037,0.8776893508434296,0.0070248634843427665,df2
0.65,0.9196932792663575,0.005945088144433445,0.8695883762836456,0.007858433246267928,df2
