setting,delta,mu1,mu2,pval,pval_base,ks_p_prop,ks_p_base,cvm_p_prop,cvm_p_base,ad_p_prop,ad_p_base,ks_u_stat_prop,ks_u_stat_base,ks_u_p_prop,ks_u_p_base,mmd_u_prop,mmd_u_base,wass_u_prop,wass_u_base,ks_p_prop_mean,ks_p_base_mean,ks_p_prop_std,ks_p_base_std,cvm_p_prop_mean,cvm_p_base_mean,cvm_p_prop_std,cvm_p_base_std,ad_p_prop_mean,ad_p_base_mean,ad_p_prop_std,ad_p_base_std,ks_u_stat_prop_mean,ks_u_stat_base_mean,ks_u_stat_prop_std,ks_u_stat_base_std,mmd_u_prop_mean,mmd_u_base_mean,mmd_u_prop_std,mmd_u_base_std,wass_u_prop_mean,wass_u_base_mean,wass_u_prop_std,wass_u_base_std
df1,0.0,0.0,0.0,"[0.39108739 0.96996014 0.11135888 0.12937218 0.45963725 0.41323244
 0.29176485 0.81875363 0.36968362 0.36968362 0.66552932 0.84163603
 0.3490397  0.29176485 0.90235528 0.43609338 0.66552932 0.74453538
 0.58582128 0.91946676 0.31007573 0.88359176 0.12937218 0.22624166
 0.19796045 0.96007647 0.25747545 0.55967522 0.12937218 0.88359176
 0.94837208 0.25747545 0.22624166 0.01993114 0.74453538 0.08151459
 0.90235528 0.61225166 0.53390728 0.09546732 0.97808957 0.91946676
 0.04542867 0.01641475 0.91946676 0.90235528 0.55967522 0.55967522
 0.43609338 0.77002924]","[0.3490397  0.94837208 0.63886042 0.139232   0.32916807 0.50859953
 0.58582128 0.66552932 0.21173982 0.53390728 0.79482654 0.81875363
 0.61225166 0.10315938 0.36968362 0.61225166 0.8633028  0.53390728
 0.81875363 0.91946676 0.21173982 0.84163603 0.08825991 0.06932183
 0.55967522 0.96007647 0.3490397  0.31007573 0.32916807 0.48382277
 0.91946676 0.02410401 0.21173982 0.06932183 0.94837208 0.06383124
 0.66552932 0.53390728 0.48382277 0.12937218 0.93482727 0.27423335
 0.10315938 0.02410401 0.8633028  0.96996014 0.32916807 0.79482654
 0.08825991 0.8633028 ]","[0.39108739 0.96996014 0.11135888 0.12937218 0.45963725 0.41323244
 0.29176485 0.81875363 0.36968362 0.36968362 0.66552932 0.84163603
 0.3490397  0.29176485 0.90235528 0.43609338 0.66552932 0.74453538
 0.58582128 0.91946676 0.31007573 0.88359176 0.12937218 0.22624166
 0.19796045 0.96007647 0.25747545 0.55967522 0.12937218 0.88359176
 0.94837208 0.25747545 0.22624166 0.01993114 0.74453538 0.08151459
 0.90235528 0.61225166 0.53390728 0.09546732 0.97808957 0.91946676
 0.04542867 0.01641475 0.91946676 0.90235528 0.55967522 0.55967522
 0.43609338 0.77002924]","[0.3490397  0.94837208 0.63886042 0.139232   0.32916807 0.50859953
 0.58582128 0.66552932 0.21173982 0.53390728 0.79482654 0.81875363
 0.61225166 0.10315938 0.36968362 0.61225166 0.8633028  0.53390728
 0.81875363 0.91946676 0.21173982 0.84163603 0.08825991 0.06932183
 0.55967522 0.96007647 0.3490397  0.31007573 0.32916807 0.48382277
 0.91946676 0.02410401 0.21173982 0.06932183 0.94837208 0.06383124
 0.66552932 0.53390728 0.48382277 0.12937218 0.93482727 0.27423335
 0.10315938 0.02410401 0.8633028  0.96996014 0.32916807 0.79482654
 0.08825991 0.8633028 ]","[0.375646   0.97419848 0.1179483  0.14731476 0.53430628 0.37188649
 0.28678055 0.55942216 0.25321268 0.35587435 0.78592704 0.76540521
 0.37623492 0.27973711 0.92216716 0.24090016 0.4832942  0.72828898
 0.46733378 0.95388661 0.13724792 0.81518656 0.07692345 0.10686596
 0.25070582 0.97883196 0.17487614 0.72457429 0.29908349 0.84214503
 0.90039985 0.23419307 0.24869798 0.10354023 0.86026948 0.04319746
 0.73361678 0.5404592  0.46266998 0.07561097 0.92975275 0.91332623
 0.0210593  0.09790694 0.91369259 0.83298944 0.49614074 0.50429182
 0.45055921 0.59148367]","[0.40511237 0.95041647 0.45862382 0.22592893 0.37919649 0.29088296
 0.51824242 0.57901061 0.15754047 0.49503254 0.62597645 0.6373358
 0.51544429 0.18137369 0.68422802 0.50817453 0.85522515 0.59043806
 0.754621   0.9309772  0.10585186 0.91710065 0.07147118 0.09826825
 0.51490869 0.99173751 0.23087119 0.35974849 0.60403678 0.68842302
 0.8155977  0.02182555 0.24469072 0.12332394 0.95547791 0.03359702
 0.65504693 0.62364257 0.52929899 0.10529535 0.98872106 0.31288268
 0.04826694 0.06720699 0.77241278 0.87144077 0.3643217  0.79973051
 0.20615996 0.82232319]","[0.0025     0.0025     0.00156577 0.00103386 0.00229421 0.0025
 0.0025     0.0025     0.0025     0.0025     0.0025     0.0025
 0.0025     0.0025     0.0025     0.00183808 0.0025     0.0025
 0.0025     0.0025     0.00081642 0.0025     0.00069003 0.00118275
 0.0025     0.0025     0.00196659 0.0025     0.0025     0.0025
 0.0025     0.0025     0.0025     0.00086826 0.0025     0.0004779
 0.0025     0.0025     0.0025     0.00083778 0.0025     0.0025
 0.00032588 0.00151746 0.0025     0.0025     0.0025     0.0025
 0.0025     0.0025    ]","[0.0025     0.0025     0.0025     0.00158305 0.00195839 0.0025
 0.0025     0.0025     0.00133692 0.0025     0.0025     0.0025
 0.0025     0.00232633 0.0025     0.0025     0.0025     0.0025
 0.0025     0.0025     0.00054823 0.0025     0.00077595 0.00094269
 0.0025     0.0025     0.0025     0.0025     0.0025     0.0025
 0.0025     0.0003054  0.0025     0.00098742 0.0025     0.0003466
 0.0025     0.0025     0.0025     0.00126831 0.0025     0.0025
 0.00067223 0.00115199 0.0025     0.0025     0.0025     0.0025
 0.00229713 0.0025    ]","[0.02905187 0.02968334 0.03045365 0.02629966 0.03872803 0.03860087
 0.02975501 0.03112882 0.0279365  0.0308326  0.03163403 0.03307552
 0.02653279 0.03176283 0.0286771  0.0341314  0.03580969 0.03090406
 0.03117871 0.03136768 0.02525332 0.03093765 0.03597571 0.03239989
 0.03442694 0.03481393 0.03151564 0.02349157 0.03254605 0.03490432
 0.02934817 0.03519291 0.02631331 0.03172321 0.0387621  0.03290901
 0.03806141 0.02866619 0.0292182  0.0324099  0.03008904 0.03329225
 0.02759487 0.03351991 0.03378785 0.0277791  0.03360546 0.03115031
 0.03534661 0.03028323]","[0.02726565 0.01751406 0.0253142  0.02290188 0.01602222 0.01711964
 0.03432496 0.01988849 0.02216783 0.02046651 0.02022012 0.02326067
 0.01710608 0.02264973 0.01756483 0.01723533 0.01478583 0.0196756
 0.02479186 0.01878651 0.02383012 0.01654009 0.01943522 0.01744765
 0.01793037 0.01775291 0.01373654 0.02002946 0.01994264 0.02371068
 0.0140516  0.03427455 0.01775551 0.03309429 0.01864578 0.03466097
 0.02041335 0.02298072 0.02423611 0.02423566 0.01402577 0.02176716
 0.0253582  0.01881718 0.02108928 0.01774129 0.02047594 0.02537877
 0.02232486 0.01773552]","[0.06703331 0.0577651  0.0479678  0.12351031 0.00482735 0.00502155
 0.05678612 0.04059798 0.08650551 0.0437003  0.03574851 0.02458916
 0.11755716 0.03459644 0.07311203 0.01849763 0.01155123 0.04293365
 0.04009482 0.03823804 0.15333355 0.04257724 0.01101205 0.02936395
 0.01705365 0.01531573 0.03683702 0.2162711  0.02826679 0.0149334
 0.06253748 0.01376951 0.1231553  0.03494736 0.0047765  0.02569721
 0.00592755 0.07329568 0.06447683 0.02928763 0.05240979 0.02321052
 0.09334629 0.0218366  0.02031265 0.08960307 0.02133933 0.0403806
 0.01318351 0.05000169]","[0.10036088 0.56551903 0.15145306 0.24126011 0.67735997 0.59478685
 0.01754012 0.40226371 0.27529663 0.36703912 0.38180966 0.22581064
 0.59579918 0.25258087 0.56178176 0.5861632  0.76854608 0.41573417
 0.16820294 0.47469698 0.20284394 0.63831155 0.43125383 0.57041913
 0.53511297 0.54800418 0.83959959 0.39348948 0.39887934 0.20750564
 0.81917092 0.01778512 0.547814   0.02446695 0.48440334 0.01598272
 0.3701945  0.23779909 0.18760074 0.18761703 0.82087874 0.29527753
 0.15010529 0.47259403 0.3313646  0.54885191 0.36648121 0.14947868
 0.26773761 0.5492732 ]","[ 7.91549683e-05  4.89950180e-05  2.59876251e-04 -7.43865967e-05
 -7.15255737e-07  1.84059143e-04 -7.62939453e-05 -4.51803207e-05
  1.77621841e-05 -3.05175781e-05 -1.46031380e-04  4.69446182e-04
 -1.50918961e-04 -1.12056732e-05 -4.64916229e-05  3.44514847e-05
  1.21712685e-04  4.86373901e-05 -1.41859055e-04  4.64916229e-05
  5.47170639e-05  1.29103661e-04  2.75611877e-04  4.49419022e-05
 -5.36441803e-06 -7.98702240e-05  4.77910042e-04 -1.24812126e-04
 -3.08752060e-05  7.17401505e-04 -4.69684601e-05  4.36306000e-05
 -1.48892403e-04 -3.89814377e-05 -2.37226486e-05  5.92947006e-04
 -3.46899033e-05  6.42538071e-05  2.61187553e-04 -1.47819519e-05
 -6.52074814e-05  2.85387039e-04 -1.05500221e-04 -3.31401825e-05
  8.22544098e-06  4.76956367e-04  7.70092010e-05  3.03506851e-04
 -4.26769257e-05 -8.60691071e-05]","[ 3.80277634e-05 -1.22904778e-04  1.78694725e-04  2.41756439e-04
 -1.41382217e-04  8.54730606e-05  1.29103661e-04 -6.06775284e-05
 -1.11460686e-04 -1.55210495e-04 -5.80549240e-05  2.76207924e-04
 -1.13964081e-04 -1.02162361e-04 -1.00374222e-04 -1.54972076e-04
 -3.30209732e-05 -9.26256180e-05 -9.27448273e-05 -1.67846680e-04
 -5.34057617e-05  1.79052353e-04 -1.46627426e-05 -1.05381012e-04
 -1.38521194e-04 -1.69992447e-04  9.84668732e-05 -3.91006470e-05
 -1.32560730e-04  4.89830971e-04 -7.68899918e-05  1.30534172e-04
 -4.29153442e-05  2.05039978e-04 -1.39236450e-04  7.66754150e-04
  1.83463097e-04 -5.44786453e-05 -1.32322311e-05  2.77757645e-05
 -2.51531601e-05 -4.45842743e-05  1.14321709e-04  3.45706940e-06
 -1.49965286e-04  4.62532043e-04  1.72853470e-05  1.70826912e-04
 -1.02519989e-04 -1.00731850e-04]","[0.01526294 0.01381285 0.0173196  0.01105573 0.00955546 0.01565632
 0.01030772 0.01287056 0.01190353 0.01035222 0.00797517 0.02032589
 0.0088536  0.01080117 0.01227435 0.01279525 0.01603841 0.01304947
 0.00980691 0.01290855 0.01339485 0.01602403 0.01511041 0.01287906
 0.01228914 0.01030701 0.02105332 0.01075133 0.01090619 0.02341337
 0.01146921 0.01357268 0.00872591 0.01256003 0.00947864 0.02296205
 0.0128151  0.0124843  0.01761293 0.01216725 0.01340205 0.01836764
 0.01032529 0.01225009 0.01193541 0.0217602  0.01510516 0.01777205
 0.0128175  0.01075942]","[0.01089761 0.00818159 0.01344255 0.01429282 0.00760566 0.01323805
 0.01341948 0.00936178 0.00853521 0.00547365 0.00837361 0.01535275
 0.00718867 0.00905739 0.00773047 0.00770874 0.00924456 0.00953366
 0.00798163 0.00632253 0.011094   0.01362028 0.00984751 0.00880829
 0.00657151 0.00553099 0.01384984 0.0088603  0.00672485 0.02091824
 0.00802612 0.01314    0.00923291 0.01316844 0.00718867 0.02091895
 0.01364666 0.01112279 0.01031754 0.0105677  0.00933423 0.01014061
 0.01171436 0.01199337 0.00632522 0.01861878 0.0102386  0.01564708
 0.00757032 0.00763489]",0.5158496966662244,0.4970810711296473,0.30968297514685944,0.309880457210162,0.48680127051914296,0.4937492427057055,0.3035624370445463,0.2970312651252736,0.002158299963884721,0.002130012853231642,0.000648098716145658,0.0006831822357116534,0.031657244232892984,0.02116960357546807,0.003447971828509761,0.004981846736779433,7.036447525024414e-05,1.7757415771484376e-05,0.00019670811786393695,0.00018633105838031653,0.013547945263572803,0.010506308165913983,0.003673392937104669,0.003577786712251788
df1,0.05,0.0,0.05,"[0.27423335 0.00652148 0.48382277 0.14969106 0.09546732 0.50859953
 0.04542867 0.02192948 0.50859953 0.74453538 0.58582128 0.3490397
 0.31007573 0.02646763 0.25747545 0.50859953 0.69212796 0.90235528
 0.31007573 0.05871658 0.58582128 0.00421554 0.10315938 0.16077182
 0.61225166 0.22624166 0.96007647 0.96996014 0.43609338 0.27423335
 0.11135888 0.45963725 0.98457739 0.09546732 0.1200888  0.1200888
 0.25747545 0.10315938 0.74453538 0.1200888  0.01993114 0.00652148
 0.1200888  0.01346465 0.16077182 0.74453538 0.84163603 0.06383124
 0.48382277 0.08825991]","[0.74453538 0.02192948 0.21173982 0.16077182 0.29176485 0.66552932
 0.11135888 0.02410401 0.21173982 0.84163603 0.88359176 0.48382277
 0.3490397  0.1200888  0.18488568 0.14969106 0.90235528 0.61225166
 0.16077182 0.0416213  0.71851426 0.01217651 0.71851426 0.09546732
 0.50859953 0.21173982 0.99939196 0.81875363 0.18488568 0.3490397
 0.71851426 0.31007573 0.55967522 0.08151459 0.53390728 0.17249627
 0.22624166 0.3490397  0.84163603 0.139232   0.04953464 0.00525377
 0.02192948 0.06383124 0.11135888 0.8633028  0.77002924 0.3490397
 0.16077182 0.18488568]","[0.27423335 0.00652148 0.48382277 0.14969106 0.09546732 0.50859953
 0.04542867 0.02192948 0.50859953 0.74453538 0.58582128 0.3490397
 0.31007573 0.02646763 0.25747545 0.50859953 0.69212796 0.90235528
 0.31007573 0.05871658 0.58582128 0.00421554 0.10315938 0.16077182
 0.61225166 0.22624166 0.96007647 0.96996014 0.43609338 0.27423335
 0.11135888 0.45963725 0.98457739 0.09546732 0.1200888  0.1200888
 0.25747545 0.10315938 0.74453538 0.1200888  0.01993114 0.00652148
 0.1200888  0.01346465 0.16077182 0.74453538 0.84163603 0.06383124
 0.48382277 0.08825991]","[0.74453538 0.02192948 0.21173982 0.16077182 0.29176485 0.66552932
 0.11135888 0.02410401 0.21173982 0.84163603 0.88359176 0.48382277
 0.3490397  0.1200888  0.18488568 0.14969106 0.90235528 0.61225166
 0.16077182 0.0416213  0.71851426 0.01217651 0.71851426 0.09546732
 0.50859953 0.21173982 0.99939196 0.81875363 0.18488568 0.3490397
 0.71851426 0.31007573 0.55967522 0.08151459 0.53390728 0.17249627
 0.22624166 0.3490397  0.84163603 0.139232   0.04953464 0.00525377
 0.02192948 0.06383124 0.11135888 0.8633028  0.77002924 0.3490397
 0.16077182 0.18488568]","[0.36712461 0.004643   0.52395894 0.07073147 0.15385149 0.6683341
 0.03270693 0.00377338 0.52249622 0.74794618 0.90543421 0.26511388
 0.29146766 0.05431559 0.19553118 0.35006731 0.74877284 0.86816064
 0.42172325 0.0292853  0.65689704 0.00788783 0.23726873 0.09325761
 0.44854508 0.16468333 0.87577364 0.99726667 0.14630061 0.28549677
 0.1816795  0.52731098 0.96857523 0.22476508 0.12350102 0.16419022
 0.37305697 0.13453841 0.66613886 0.16030066 0.01310143 0.00354136
 0.09479637 0.02857184 0.07629765 0.92218343 0.74384844 0.0804496
 0.47523909 0.21703164]","[0.72462376 0.00637328 0.3575269  0.11544948 0.13949392 0.69595297
 0.05338579 0.02152358 0.15274022 0.79958703 0.86529734 0.36369442
 0.22015204 0.1238562  0.09795918 0.10018159 0.71377334 0.55932879
 0.43556847 0.01334    0.75961202 0.00961812 0.38663217 0.11203878
 0.41083507 0.27292711 0.9925046  0.84416973 0.11675975 0.24126657
 0.63527193 0.22579162 0.6222414  0.12064942 0.41908652 0.24783592
 0.20506965 0.2202785  0.72174457 0.08268064 0.04655228 0.00680859
 0.03134958 0.02733205 0.07018553 0.86949199 0.73531295 0.24061852
 0.17602556 0.1460589 ]","[2.50000000e-03 3.09895540e-05 2.50000000e-03 4.76310073e-04
 1.00776213e-03 2.50000000e-03 3.72990886e-04 3.98900475e-05
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.09685746e-03 7.01101521e-04 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.07739889e-04
 2.50000000e-03 7.46515687e-05 2.50000000e-03 1.18880865e-03
 2.50000000e-03 1.47777546e-03 2.50000000e-03 2.50000000e-03
 1.17175451e-03 2.50000000e-03 1.00489285e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 1.55956797e-03 1.96067422e-03
 2.50000000e-03 9.62281525e-04 2.50000000e-03 2.44699021e-03
 1.39301037e-04 4.36151546e-05 7.72559851e-04 3.94192845e-04
 6.25122173e-04 2.50000000e-03 2.50000000e-03 6.04905739e-04
 2.50000000e-03 2.50000000e-03]","[2.50000000e-03 3.93968080e-05 2.50000000e-03 9.51269805e-04
 1.19093194e-03 2.50000000e-03 5.23419322e-04 2.78650506e-04
 1.93799678e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 1.50436544e-03 1.28611255e-03 1.17646810e-03 1.51271809e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 8.31647061e-05
 2.50000000e-03 7.84254130e-05 2.50000000e-03 1.49551374e-03
 2.50000000e-03 2.40478009e-03 2.50000000e-03 2.50000000e-03
 8.71903802e-04 2.25679319e-03 2.50000000e-03 2.15911995e-03
 2.50000000e-03 1.44467379e-03 2.50000000e-03 2.50000000e-03
 2.00383086e-03 1.60477968e-03 2.50000000e-03 1.36858746e-03
 5.33636714e-04 7.92955455e-05 2.91254600e-04 3.10436378e-04
 5.88028324e-04 2.50000000e-03 2.50000000e-03 2.50000000e-03
 1.34968995e-03 1.96180363e-03]","[0.03008488 0.03746723 0.03650068 0.03780737 0.02963323 0.03262948
 0.03760804 0.04033052 0.03545535 0.03509713 0.03855614 0.04245087
 0.03715907 0.03206637 0.03253951 0.03328859 0.03447077 0.02833996
 0.03156761 0.03342917 0.03221313 0.04529658 0.03172146 0.03391903
 0.03386508 0.03577744 0.03288633 0.03231216 0.03709677 0.02849075
 0.03883777 0.04009558 0.02895413 0.02658115 0.03200259 0.03538687
 0.02690534 0.02996891 0.03301534 0.03866927 0.03912768 0.03880131
 0.03178555 0.04286256 0.0364515  0.03009939 0.03248949 0.0320841
 0.03288326 0.03193266]","[0.02558871 0.02994947 0.03036237 0.04847168 0.028805   0.01639458
 0.0282267  0.03531742 0.02926269 0.01862451 0.03041301 0.03662554
 0.0201855  0.03479189 0.0305568  0.04018194 0.02419886 0.02734384
 0.03824121 0.03585538 0.02067165 0.04979158 0.03629151 0.02833529
 0.02860699 0.03149046 0.03418091 0.01927616 0.03757161 0.02356427
 0.02596506 0.02645933 0.02997925 0.0244568  0.02445644 0.02847069
 0.02342469 0.01550163 0.02557825 0.03095471 0.03877662 0.03326745
 0.03072328 0.04216556 0.03053635 0.0281181  0.01436591 0.01896812
 0.03168452 0.03021643]","[0.05246244 0.00709659 0.00945341 0.00640396 0.05845802 0.02765687
 0.00680196 0.00290423 0.01278259 0.01414641 0.00509154 0.00143648
 0.0077823  0.03200919 0.02831508 0.02323322 0.01684831 0.07897366
 0.03635564 0.02237529 0.03082046 0.00052768 0.03496287 0.01960166
 0.01989133 0.0116587  0.0258515  0.03004046 0.00792805 0.0763047
 0.00466533 0.00313289 0.06857558 0.11635234 0.03253828 0.01303377
 0.10853464 0.05394898 0.02498466 0.00491621 0.00426099 0.00471859
 0.0343966  0.00124774 0.00959044 0.052279   0.02868698 0.03186348
 0.0258724  0.03312717]","[1.43202058e-01 5.42017374e-02 4.90481338e-02 1.59882591e-04
 7.09868974e-02 6.49287220e-01 8.10298812e-02 1.32930132e-02
 6.38071399e-02 4.85878395e-01 4.84461900e-02 9.11345396e-03
 3.83914202e-01 1.54102656e-02 4.67718201e-02 3.04696981e-03
 1.88961191e-01 9.86564331e-02 5.61018681e-03 1.14005229e-02
 3.55023560e-01 9.50370833e-05 1.00487413e-02 7.90576445e-02
 7.42995764e-02 3.70721802e-02 1.82483401e-02 4.41699921e-01
 6.87708867e-03 2.13331751e-01 1.32483565e-01 1.19407036e-01
 5.38149700e-02 1.79698115e-01 1.79710715e-01 7.66553073e-02
 2.19002025e-01 7.16324952e-01 1.43509593e-01 4.23972710e-02
 4.75498830e-03 2.33647098e-02 4.48960969e-02 1.58252007e-03
 4.70069008e-02 8.30436774e-02 7.97961548e-01 4.62314755e-01
 3.52929737e-02 5.08189939e-02]","[-6.60419464e-05  1.15871429e-04  2.74181366e-06  1.41263008e-04
  4.78029251e-05 -3.26633453e-05 -1.11222267e-04 -6.60419464e-05
 -1.07645988e-04 -1.12891197e-04  1.21331215e-03  1.79851055e-03
 -1.14083290e-04  4.28080559e-04 -1.13129616e-04 -7.87973404e-05
  4.13894653e-04 -9.79900360e-05 -1.28030777e-04  4.23550606e-04
 -8.92877579e-05  3.68714333e-04 -1.07288361e-05 -1.83582306e-05
  6.37650490e-04  5.68389893e-04  6.05583191e-05  1.13010406e-04
  5.09262085e-04 -7.36713409e-05  3.60727310e-04  3.34143639e-04
  5.73396683e-05  2.16841698e-04  8.92877579e-05 -9.19103622e-05
  1.08122826e-04  8.28385353e-04  2.63929367e-04  3.88503075e-04
  8.61883163e-05  8.86917114e-05  3.58700752e-04  8.73923302e-04
  1.49250031e-04 -1.95503235e-05 -5.60283661e-06 -1.74880028e-04
 -5.44786453e-05  3.57985497e-04]","[-6.86645508e-05 -9.60826874e-05 -1.67131424e-04  3.80873680e-04
  2.78949738e-05  3.85046005e-05 -1.71303749e-04 -3.33786011e-06
 -1.11460686e-04  7.06911087e-05  1.11293793e-03  1.43754482e-03
 -1.26004219e-04  4.03285027e-04 -1.74045563e-04  6.87837601e-05
  3.99231911e-04  1.20520592e-04  2.74181366e-06  3.68952751e-04
 -2.01821327e-04  4.37021255e-04  2.08616257e-05 -1.72257423e-04
  6.79254532e-04  5.86748123e-04 -7.08103180e-05 -1.03712082e-04
  5.42044640e-04 -1.22308731e-04 -1.93119049e-05  5.87940216e-04
  1.36971474e-04  4.53114510e-04 -6.65187836e-05 -1.22666359e-04
 -7.84397125e-05  4.32014465e-04  1.05857849e-04  1.77741051e-04
  3.09348106e-04  1.17540359e-04  3.34382057e-04  8.72015953e-04
  1.11222267e-04  2.20060349e-04  1.64985657e-04  1.85966492e-05
  1.97172165e-04  4.18543816e-04]","[0.01128786 0.01480133 0.01042617 0.01585261 0.01465707 0.01222559
 0.00943408 0.01073953 0.00873729 0.00974666 0.03059364 0.03551703
 0.00899414 0.0204671  0.00841045 0.01066054 0.02035756 0.01139966
 0.01069009 0.01978197 0.00907977 0.02024383 0.01211912 0.01111942
 0.02567769 0.02412531 0.0147001  0.01272911 0.02303845 0.0097012
 0.02033117 0.02044016 0.01351264 0.01579623 0.01431971 0.00898692
 0.01474764 0.02610342 0.01562638 0.01976609 0.01335597 0.01615223
 0.02191731 0.02613286 0.0165967  0.01271685 0.01264679 0.00850202
 0.01156702 0.01836749]","[0.00931189 0.00813165 0.00655222 0.01577373 0.01088824 0.01143551
 0.00544141 0.01084499 0.00722405 0.01150418 0.02826393 0.02824951
 0.00820371 0.01602237 0.00590905 0.01183015 0.01753097 0.0107298
 0.00962351 0.0197638  0.00409683 0.01857813 0.01114087 0.0074648
 0.02353837 0.0204791  0.00929738 0.00922141 0.02252938 0.0080085
 0.01212109 0.02072259 0.01362616 0.01756406 0.00915011 0.00783558
 0.01113311 0.01869015 0.01417815 0.01536805 0.01589997 0.01214748
 0.01826408 0.02346996 0.01448888 0.01418073 0.01358843 0.01136192
 0.01286817 0.01890788]",0.3366349755653678,0.3660516377278345,0.2962614806265859,0.30007328088843754,0.3463586657131453,0.33113116621644567,0.3036033208932505,0.2901638396101332,0.0017372147064770287,0.0017257409431419577,0.0009473736910197316,0.0008740663637416031,0.03437990325450897,0.029464934867620474,0.0041238620483368665,0.007532178046260599,0.00019675254821777344,0.0001895904541015625,0.0003720131378429721,0.00033967242103075134,0.01569799881203203,0.013663120266647176,0.006147913998382747,0.005674891606787909
