epoch,train_loss,val_loss,val_recon_raw,val_divergence_raw,train_div (enc-only),val_divergence (enc-only),train_recon,train_divergence,train_total_loss,train_safety_acc,train_safety_y1_acc,train_safety_y0_acc,train_frac_y1,train_frac_y0,val_recon,val_divergence,val_total_loss,val_safety_acc,val_safety_y1_acc,val_safety_y0_acc,val_frac_y1,val_frac_y0
1,0.12532843152681986,0.06959284685850142,0.068980737388134,0.061210947036743166,0.25174639622370404,0.05633668231964111,0.0733341450492541,0.06636842091878255,0.07399782925844194,0.9173177083333334,1.0,0.0,0.9173177083333334,0.08268229166666667,0.068980737388134,0.061249094009399416,0.069593228328228,0.927,1.0,0.0,0.927,0.073
2,0.04494950299461683,0.023648545939326287,0.023175844952464105,0.04727009868621826,0.05232461293538412,0.03930106258392334,0.02291860307256381,0.04949025313059489,0.023413505603869757,0.9482421875,0.9978693181818182,0.40234375,0.9166666666666666,0.08333333333333333,0.023175844952464105,0.04733908748626709,0.023649235827326778,0.948,0.9989212513484358,0.3013698630136986,0.927,0.073
3,0.028214644640684128,0.013424563611745835,0.012880736202001572,0.05438274097442627,0.04161564509073893,0.050000157356262204,0.012774440459907055,0.05666740735371908,0.013341114533444245,0.9401041666666666,0.998932384341637,0.30916030534351147,0.9147135416666666,0.08528645833333333,0.012880736202001572,0.054260787963867185,0.013423344081640243,0.947,1.0,0.273972602739726,0.927,0.073
4,0.011499909373621145,0.012399332110881804,0.012022132337093353,0.037719977378845214,0.051557183265686035,0.052066898345947264,0.012742736687262854,0.041567365328470864,0.013158410340547563,0.916015625,1.0,0.026415094339622643,0.9137369791666666,0.08626302083333333,0.012022132337093353,0.037556230545043943,0.012397694642543792,0.93,1.0,0.0410958904109589,0.927,0.073
5,0.013881138525903225,0.008967590050697328,0.008839685082435609,0.012790496826171876,0.04345822334289551,0.027938746452331544,0.009677414782345295,0.014114101727803549,0.00981855579962333,0.9251302083333334,1.0,0.05737704918032787,0.9205729166666666,0.07942708333333333,0.008839685082435609,0.0128399658203125,0.008968084740638734,0.931,1.0,0.0547945205479452,0.927,0.073
6,0.00874251639470458,0.0049390992359817035,0.004385718327015639,0.05533809089660645,0.023654063542683918,0.010837681770324707,0.004502981901168823,0.05221104621887207,0.005025092363357544,0.9384765625,0.9996458923512748,0.24193548387096775,0.9192708333333334,0.08072916666666667,0.004385718327015639,0.05518412780761719,0.004937559605091811,0.944,1.0,0.2328767123287671,0.927,0.073
7,0.005032002770652373,0.0048620501615107056,0.0047706102468073365,0.009143991470336914,0.0068636735280354815,0.010446966171264649,0.004655017362286647,0.007988532384236654,0.004734902686129013,0.947265625,0.9985825655563431,0.368,0.9186197916666666,0.08138020833333333,0.0047706102468073365,0.009067250251770019,0.004861282749325037,0.947,1.0,0.273972602739726,0.927,0.073
8,0.004803342744708061,0.004539094590619207,0.0038919052500277756,0.06471893405914307,0.009612083435058594,0.011806321144104005,0.0037552570768942437,0.06105983257293701,0.004365855402623613,0.9501953125,0.999288256227758,0.42366412213740456,0.9147135416666666,0.08528645833333333,0.0038919052500277756,0.06478189086914063,0.004539724158719182,0.953,0.9989212513484358,0.3698630136986301,0.927,0.073
9,0.0034367313298086324,0.0023015214881300927,0.002180798374116421,0.012072311401367188,0.006590922673543294,0.0001700887680053711,0.002210131613537669,0.013272643089294434,0.0023428580444306134,0.9332682291666666,1.0,0.2379182156133829,0.9124348958333334,0.08756510416666667,0.002180798374116421,0.012139967918395996,0.0023021980533003807,0.945,1.0,0.2465753424657534,0.927,0.073
10,0.0023049366815636554,0.0024950560396164658,0.002261694757267833,0.023336128234863283,0.0025904575983683267,0.002115269660949707,0.0022703269108509025,0.025509158770243328,0.002525418498553336,0.9329427083333334,1.0,0.20155038759689922,0.916015625,0.083984375,0.002261694757267833,0.023429677009582518,0.0024959915273636583,0.944,1.0,0.2328767123287671,0.927,0.073
11,0.0025966853524247804,0.002039512095786631,0.0017584767201915383,0.028103537559509277,0.0022492806116739907,0.0033284988403320314,0.0018134454342847068,0.028439760208129883,0.0020978430363660055,0.9296875,1.0,0.2116788321167883,0.9108072916666666,0.08919270833333333,0.0017584767201915383,0.028095516204833984,0.002039431882239878,0.944,1.0,0.2328767123287671,0.927,0.073
12,0.0018381127932419379,0.0014441665938869119,0.0013177503207698464,0.012641627311706543,0.0036086638768514,0.0008038997650146485,0.0012803941887492936,0.01323541005452474,0.001412748289294541,0.9501953125,0.9992925362575168,0.3836734693877551,0.9202473958333334,0.07975260416666667,0.0013177503207698464,0.012662218093872071,0.001444372501708567,0.951,1.0,0.3287671232876712,0.927,0.073
13,0.0014382349327206612,0.0012643384352326393,0.001217832364141941,0.0046506071090698245,0.0005127986272176107,0.0005514326095581055,0.0011714368204896648,0.004457950592041016,0.0012160163264100749,0.9547526041666666,0.9985820630981921,0.46215139442231074,0.9182942708333334,0.08170572916666667,0.001217832364141941,0.0045538110733032225,0.0012633704748749733,0.956,1.0,0.3972602739726027,0.927,0.073
14,0.0010877588647417724,0.0008201678294874728,0.000812690278980881,0.0007477550506591797,0.0007462104161580404,0.0008371706008911133,0.0007777859185201427,0.00195618470509847,0.0007973477655711273,0.9495442708333334,0.9985860728172499,0.3786008230452675,0.9208984375,0.0791015625,0.000812690278980881,0.0007629356384277344,0.0008203196353651583,0.952,1.0,0.3424657534246575,0.927,0.073
15,0.0007743602424549559,0.000781437361035496,0.0007522128508426249,0.002922451019287109,0.0008093516031901041,0.00013492774963378906,0.0007015988036679724,0.0035299460093180337,0.0007368982637611528,0.9456380208333334,0.9992905285562256,0.34782608695652173,0.9176432291666666,0.08235677083333333,0.0007522128508426249,0.0029338006973266603,0.0007815508578158916,0.949,1.0,0.3013698630136986,0.927,0.073
16,0.0007473999673190216,0.0005839081506431102,0.0005779145173728466,0.0005993633270263671,0.0002002716064453125,-0.0009002799987792968,0.0005735882829564313,0.001273790995279948,0.0005863261929092308,0.9479166666666666,0.9982193732193733,0.4128787878787879,0.9140625,0.0859375,0.0005779145173728466,0.0005858087539672851,0.0005837726049125195,0.955,0.9989212513484358,0.3972602739726027,0.927,0.073
17,0.0005223986421090862,0.000530324948374182,0.0005246001654304564,0.0005724782943725586,-0.00013768672943115234,-0.000770925521850586,0.0005015419737901539,0.0013561248779296875,0.0005151032225694508,0.9596354166666666,0.9978715856686768,0.5335968379446641,0.9176432291666666,0.08235677083333333,0.0005246001654304564,0.0006114664077758789,0.0005307148295082152,0.96,0.9989212513484358,0.4657534246575342,0.927,0.073
18,0.0004954650648869574,0.00040916235622018575,0.000420121437869966,-0.0010959081649780274,0.00047524770100911457,-0.0006098823547363282,0.0003983359783887863,-0.00036076704661051434,0.0003947283079226812,0.9563802083333334,0.9978601997146933,0.5223880597014925,0.9127604166666666,0.08723958333333333,0.000420121437869966,-0.0010958442687988281,0.0004091629951819777,0.96,0.9989212513484358,0.4657534246575342,0.927,0.073
19,0.0003687350157027443,0.0003947875712253153,0.0003936134264804423,0.00011741447448730468,0.00024827321370442707,-0.0010218791961669922,0.0003773346737337609,0.0008277495702107748,0.0003856121694358686,0.9527994791666666,0.9978685612788633,0.4591439688715953,0.9163411458333334,0.08365885416666667,0.0003936134264804423,0.00012986373901367187,0.000394912063870579,0.961,1.0,0.4657534246575342,0.927,0.073
20,0.0003756212633258353,0.00032869007639586926,0.00033788579516112803,-0.0009195718765258789,-7.100900014241536e-05,-0.0009550914764404297,0.00032359614851884544,-0.0002123117446899414,0.00032147303107194603,0.9606119791666666,0.9985845718329794,0.524390243902439,0.919921875,0.080078125,0.00033788579516112803,-0.0009067764282226562,0.00032881803087890147,0.96,0.9989212513484358,0.4657534246575342,0.927,0.073
21,0.00029082977562211454,0.00029553394550457595,0.00030400252575054764,-0.000846858024597168,-0.00023766358693440756,-0.0006063652038574219,0.0002938902568227301,0.00029667218526204425,0.0002968569786753506,0.962890625,0.9978730946472882,0.5697211155378487,0.9182942708333334,0.08170572916666667,0.00030400252575054764,-0.0008547029495239258,0.00029545549625530835,0.963,0.9989212513484358,0.5068493150684932,0.927,0.073
22,0.0002731162045771877,0.00023910724319983276,0.0002484616629080847,-0.0009354419708251953,7.74065653483073e-05,-0.0007625141143798828,0.00023492415978883704,-0.00040845076243082684,0.00023083965216452878,0.9599609375,0.9978738483345145,0.532,0.9186197916666666,0.08138020833333333,0.0002484616629080847,-0.0009378242492675781,0.00023908342041540894,0.963,0.9989212513484358,0.5068493150684932,0.927,0.073
23,0.00022590823452143619,0.00022027623637579382,0.0002233387993182987,-0.00030625629425048826,-0.00010506312052408855,-0.0009180068969726563,0.00021674465097021312,1.2993812561035156e-05,0.00021687458909582346,0.9583333333333334,0.9982307147912244,0.5,0.919921875,0.080078125,0.0002233387993182987,-0.00027548503875732424,0.00022058394893072547,0.96,0.9989212513484358,0.4657534246575342,0.927,0.073
24,0.0002070113162820538,0.00018652306346222757,0.00019408034114167094,-0.0007557277679443359,0.00014583269755045572,-0.0008848075866699219,0.00018451293484152606,-8.801619211832683e-05,0.00018363277292034278,0.9563802083333334,0.998221906116643,0.5038461538461538,0.9153645833333334,0.08463541666666667,0.00019408034114167094,-0.0007508144378662109,0.00018657219676300883,0.961,0.9989212513484358,0.4794520547945205,0.927,0.073
25,0.00017688979763382426,0.00017100192685611546,0.00017804228444583714,-0.000704035758972168,-2.872943878173828e-05,-0.000891331672668457,0.0001712522644083947,2.658367156982422e-05,0.00017151810112409294,0.9573567708333334,0.9975133214920071,0.5175097276264592,0.9163411458333334,0.08365885416666667,0.00017804228444583714,-0.0007078781127929688,0.00017096350331790745,0.963,0.9989212513484358,0.5068493150684932,0.927,0.073
26,0.00015394951333291829,0.00014728080335073173,0.00015624575200490654,-0.0008964948654174805,-0.00034614404042561847,-0.0007832736968994141,0.00014831981873915842,-0.0004565715789794922,0.0001437541029493635,0.9541015625,0.998220640569395,0.48091603053435117,0.9147135416666666,0.08528645833333333,0.00015624575200490654,-0.000899810791015625,0.00014724764409475028,0.962,1.0,0.4794520547945205,0.927,0.073
