delta,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std,setting
0.0,0.9216911137104035,0.0034230319658237465,0.9210489416122436,0.0037121162573647147,df1
0.05,0.9207095456123352,0.0035535381190639984,0.9200523602962494,0.0031217484120534666,df1
0.1,0.9216437911987305,0.0037367949394613055,0.9208567762374877,0.004020774524984286,df1
0.15000000000000002,0.9205861186981201,0.0037479311431659547,0.9220895552635193,0.003960184525533425,df1
0.2,0.9211832416057587,0.0030453424525643045,0.9217775440216065,0.002917150758490493,df1
0.25,0.9201567816734314,0.0036537601489174854,0.9214288914203643,0.0033823949017236427,df1
0.30000000000000004,0.9207520639896393,0.00409544098547457,0.9204952704906464,0.0033318166431442605,df1
0.35000000000000003,0.920332123041153,0.0036288275226018358,0.9206532311439514,0.003797880128808179,df1
0.4,0.9212620460987091,0.003618183336058388,0.9227561044692993,0.003085142003355086,df1
0.45,0.9211500692367554,0.0037354806674765122,0.9212735736370087,0.0031187187026480425,df1
0.5,0.9211016631126404,0.004181248213537109,0.9228815519809723,0.003683784736721753,df1
0.55,0.9213578367233276,0.003090730926320007,0.9222073209285736,0.0033540058722401006,df1
0.6000000000000001,0.9216303622722626,0.004182937264082651,0.9224307262897491,0.00349114901441109,df1
0.65,0.9203669273853302,0.004148295873477981,0.92310537815094,0.0032926026263129142,df1
0.7000000000000001,0.920699964761734,0.003375638769655223,0.922021461725235,0.0035555259504742496,df1
0.75,0.9205607306957245,0.003976551698086985,0.9232620668411254,0.002896524827281196,df1
0.8,0.9211784672737121,0.004086771030718246,0.9234151816368104,0.003620925537189351,df1
0.8500000000000001,0.92138378739357,0.0032457824057298534,0.9235300970077515,0.0035142011912962607,df1
0.9,0.9213261771202087,0.002990122999091268,0.9238967156410217,0.0035932660583896142,df1
0.9500000000000001,0.9217700958251953,0.0036028014777504226,0.9248169910907745,0.0034711696072294604,df1
1.0,0.921121324300766,0.0037842739784841833,0.9236253845691681,0.003453960955201402,df1
0.0,0.9216911137104035,0.0034230319658237465,0.9210489416122436,0.0037121162573647147,df2
0.05,0.9207095456123352,0.0035535381190639984,0.9191908133029938,0.0032865960874424076,df2
0.1,0.9216437911987305,0.0037367949394613055,0.9181604838371277,0.003677263476058423,df2
0.15000000000000002,0.9205861186981201,0.0037479311431659547,0.9173112118244171,0.003967382832685724,df2
0.2,0.9211832416057587,0.0030453424525643045,0.9141255652904511,0.0038232721731615415,df2
0.25,0.9201567816734314,0.0036537601489174854,0.9101309072971344,0.003470655332017503,df2
0.30000000000000004,0.9207520639896393,0.00409544098547457,0.9051920843124389,0.0038394989181862686,df2
0.35000000000000003,0.920332123041153,0.0036288275226018358,0.9011878931522369,0.0031293170452225513,df2
0.4,0.9212620460987091,0.003618183336058388,0.8967431306838989,0.0038623921987108053,df2
0.45,0.9211500692367554,0.0037354806674765122,0.8893238866329193,0.0039060539045198167,df2
0.5,0.9211016631126404,0.004181248213537109,0.8846605408191681,0.004690529251128671,df2
0.55,0.9213578367233276,0.003090730926320007,0.8764983236789703,0.004750491392142067,df2
0.6000000000000001,0.9216303622722626,0.004182937264082651,0.8699324679374695,0.004681982537012473,df2
0.65,0.9203669273853302,0.004148295873477981,0.8612803888320922,0.00426023465685306,df2
0.7000000000000001,0.920699964761734,0.003375638769655223,0.8517164289951324,0.005223299432469904,df2
0.75,0.9205607306957245,0.003976551698086985,0.843379442691803,0.005914911532713285,df2
0.8,0.9211784672737121,0.004086771030718246,0.833755716085434,0.004729147066132118,df2
0.8500000000000001,0.92138378739357,0.0032457824057298534,0.822894639968872,0.005006391149896955,df2
0.9,0.9213261771202087,0.002990122999091268,0.8121201014518737,0.004905396503532976,df2
0.9500000000000001,0.9217700958251953,0.0036028014777504226,0.8017995405197144,0.004831051472755604,df2
1.0,0.921121324300766,0.0037842739784841833,0.7911763370037079,0.004546400058129,df2
0.0,0.8148583960533142,0.006552572906262697,0.8173680901527405,0.005467192199138069,df3
0.05,0.8144714319705963,0.0051658613454604605,0.8157696294784545,0.005008828579113413,df3
0.1,0.8159365010261536,0.005475351427199675,0.8140189576148987,0.004540499881158588,df3
0.15000000000000002,0.8159780287742615,0.005205610982316282,0.8163992416858673,0.006765405790479724,df3
0.2,0.8157887208461762,0.005080115938743808,0.81626962184906,0.006436049646813008,df3
