delta,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std,setting
0.0,0.9223937380313874,0.003395194949097126,0.9218694376945495,0.0032774028620040033,df1
0.05,0.9218338203430175,0.0036645778757570958,0.9216879832744599,0.0025975071581537104,df1
0.1,0.9223287713527679,0.0036221365584570256,0.9215673553943634,0.0037880980981374545,df1
0.15000000000000002,0.9220453810691833,0.002916705614335405,0.9210465574264526,0.003385034967033146,df1
0.2,0.9224700164794922,0.0031513059428771592,0.9222735595703125,0.0034281509083364365,df1
0.25,0.9219250309467316,0.0037019464531867045,0.9219532763957977,0.003681762998612881,df1
0.30000000000000004,0.9225675630569458,0.003992790765831507,0.9221946120262146,0.003712373403899506,df1
0.35000000000000003,0.9219105637073517,0.0035115516305383562,0.9215824663639068,0.003511275033907606,df1
0.4,0.9223916840553283,0.003457616176899551,0.9213858473300934,0.0032086075315062267,df1
0.45,0.9223775601387024,0.003179997091141578,0.9211209797859192,0.0044493270770292505,df1
0.5,0.9217642104625702,0.0037442384580455073,0.9209117758274078,0.00398904693805338,df1
0.55,0.922204167842865,0.003935509624149073,0.9209665620326996,0.0039105695500670935,df1
0.6000000000000001,0.9223426675796509,0.0038312195687738543,0.9203720140457153,0.003560387738504611,df1
0.65,0.9223211586475373,0.003164488983989185,0.9201430583000183,0.004021755880682824,df1
0.7000000000000001,0.9224201667308808,0.0038175750460267407,0.9201208281517029,0.004128475617732966,df1
0.75,0.9225113105773926,0.003927723540467891,0.9200243353843689,0.004382129317740983,df1
0.8,0.9229618179798126,0.0037270935042274015,0.9204396677017211,0.0034814802459335165,df1
0.8500000000000001,0.9219963800907135,0.0038337421669117078,0.9205179989337922,0.0033252691174033458,df1
0.9,0.9225742936134338,0.003721332367888008,0.9200453913211822,0.003985368694217979,df1
0.9500000000000001,0.9223941516876221,0.0037205466342956203,0.9204927015304566,0.0040084714656109036,df1
1.0,0.9221056437492371,0.0036693031578409097,0.9199215459823609,0.0032144335273109393,df1
0.0,0.9223937380313874,0.003395194949097126,0.9218694376945495,0.0032774028620040033,df2
0.05,0.9218338203430175,0.0036645778757570958,0.9214888131618499,0.0026838981858800593,df2
0.1,0.9223287713527679,0.0036221365584570256,0.9210572743415832,0.003791676658948823,df2
0.15000000000000002,0.9220453810691833,0.002916705614335405,0.9191311109066009,0.003718270420309984,df2
0.2,0.9224700164794922,0.0031513059428771592,0.9182402348518371,0.003287015980647444,df2
0.25,0.9219250309467316,0.0037019464531867045,0.9162883043289185,0.004173523089235464,df2
0.30000000000000004,0.9225675630569458,0.003992790765831507,0.9137382566928863,0.0033988995798967148,df2
0.35000000000000003,0.9219105637073517,0.0035115516305383562,0.9097035908699036,0.004385039961761799,df2
0.4,0.9223916840553283,0.003457616176899551,0.9052407813072204,0.004048894393075012,df2
0.45,0.9223775601387024,0.003179997091141578,0.9008724594116211,0.004806875296634036,df2
0.5,0.9217642104625702,0.0037442384580455073,0.8948923599720001,0.0030210638841119994,df2
0.55,0.922204167842865,0.003935509624149073,0.8899505078792572,0.003911541015773976,df2
0.6000000000000001,0.9223426675796509,0.0038312195687738543,0.883215184211731,0.004453688727190914,df2
0.65,0.9223211586475373,0.003164488983989185,0.8760775220394135,0.004346263540670714,df2
