epoch,train_loss,val_loss,val_recon_raw,val_divergence_raw,train_div (enc-only),val_divergence (enc-only),train_recon,train_divergence,train_total_loss,train_safety_acc,train_safety_y1_acc,train_safety_y0_acc,train_frac_y1,train_frac_y0,val_recon,val_divergence,val_total_loss,val_safety_acc,val_safety_y1_acc,val_safety_y0_acc,val_frac_y1,val_frac_y0
1,0.25769587606191635,0.08730181783676147,0.08645436954498291,0.08474482917785645,0.13559552601405553,0.043953537940979004,0.08602003221000944,0.08403238228389195,0.08686035603284836,0.87890625,0.8672579905184279,1.0,0.9122488839285714,0.08775111607142858,0.08645436954498291,0.08474225807189942,0.08730179212570191,0.873,0.8624796968056307,1.0,0.9235,0.0765
2,0.03403114740337644,0.004120770283564925,0.0036673814114183186,0.045338887214660645,0.05173429421016148,0.038707037925720215,0.0038057746964373757,0.0455709525517055,0.004261484221954431,0.9241071428571429,1.0,0.15919629057187018,0.9097377232142857,0.09026227678571429,0.0036673814114183186,0.04533588790893555,0.004120740290507674,0.933,1.0,0.12418300653594772,0.9235,0.0765
3,0.010359166855258601,0.00971346857458353,0.009494432128965854,0.021903644561767577,0.02230821337018694,0.003528678894042969,0.009505718015134335,0.02167931624821254,0.00972251117761646,0.9873046875,0.9882334963325183,0.9775641025641025,0.9129464285714286,0.08705357142857142,0.009494432128965854,0.02196067714691162,0.009714038900434971,0.986,0.9859231185706551,0.9869281045751634,0.9235,0.0765
4,0.005371422107730593,0.0013432526180148126,0.001146005742251873,0.019724687576293944,0.005775247301374163,0.0021933841705322264,0.0011778201941134675,0.022719945226396834,0.001405019646377436,0.9507533482142857,0.9992359413202934,0.4423076923076923,0.9129464285714286,0.08705357142857142,0.001146005742251873,0.01974932861328125,0.0013434990283846856,0.954,0.9994585814834868,0.40522875816993464,0.9235,0.0765
5,0.00273020301080708,0.0014594338221848011,0.0014451244063675404,0.0014309415817260742,0.0024477243423461914,0.0016176633834838867,0.0014677423085751279,0.0010803256716047014,0.001478545565291175,0.9702845982142857,0.9967855502831777,0.6976377952755906,0.9114118303571429,0.08858816964285714,0.0014451244063675404,0.001427297592163086,0.0014593973822891713,0.9755,0.9978343259339469,0.7058823529411765,0.9235,0.0765
6,0.0014853353079940592,0.0006562554116919636,0.0006530460687354207,0.0003209342956542969,0.0004538297653198242,0.0007398462295532226,0.0006628942875457662,0.0003133160727364676,0.0006660274482731309,0.9626116071428571,0.9978619425778864,0.5903225806451613,0.9135044642857143,0.08649553571428571,0.0006530460687354207,0.00030436229705810546,0.0006560896917060017,0.9675,0.9978343259339469,0.6013071895424836,0.9235,0.0765
7,0.0007607064492601369,0.0003350759329739958,0.00032994249486364426,0.0005133438110351562,0.0001832927976335798,0.00019295597076416016,0.0003436680168046483,0.0006197009767804827,0.00034986502657245315,0.9599609375,0.9980143577210936,0.5587761674718197,0.9133649553571429,0.08663504464285714,0.00032994249486364426,0.00050238037109375,0.00033496629857458174,0.9635,0.9983757444504602,0.5424836601307189,0.9235,0.0765
8,0.0004754670080728829,0.0003066223467607051,0.0003118090380448848,-0.0005186691284179688,-0.00011324882507324219,0.0013461685180664062,0.0003330959797105087,0.0007144383021763393,0.00034024036273227207,0.962890625,0.9975561325798076,0.5974235104669887,0.9133649553571429,0.08663504464285714,0.0003118090380448848,-0.0005244178771972657,0.00030656485927291216,0.9675,0.9978343259339469,0.6013071895424836,0.9235,0.0765
9,0.0003181369517863329,0.0002361435611685738,0.000241910639568232,-0.0005767078399658203,-3.293582371303013e-05,0.0007751178741455078,0.00024673514833141653,-0.00013838495526994978,0.00024535129877871703,0.9591238839285714,0.9980119284294234,0.5548489666136724,0.9122488839285714,0.08775111607142858,0.000241910639568232,-0.000587799072265625,0.00023603264884557574,0.964,0.9989171629669734,0.5424836601307189,0.9235,0.0765
10,0.0002444041518694056,0.00019052991360891608,0.00019087904423940925,-3.491306304931641e-05,-0.00013068744114467075,4.461383819580078e-05,0.00020307440718170255,0.00031432083674839566,0.0002062176155491865,0.9642857142857143,0.997867803837953,0.5980066445182725,0.916015625,0.083984375,0.00019087904423940925,-3.142261505126953e-05,0.00019056481808889657,0.968,0.9983757444504602,0.6013071895424836,0.9235,0.0765
11,0.00017197484599559436,0.00010965252198046073,0.00011690952576464042,-0.0007257003784179687,-0.0003629241670880999,5.094051361083984e-05,0.00012216974469733292,-0.0003686802727835519,0.00011848294196949741,0.9603794642857143,0.9981682185925813,0.5591572123176661,0.9139229910714286,0.08607700892857142,0.00011690952576464042,-0.000722508430480957,0.00010968444145983085,0.9645,0.9989171629669734,0.5490196078431373,0.9235,0.0765
12,0.0001365525645919011,0.00010139712789794429,0.00010837742307921871,-0.0006980295181274414,0.00024216515677315847,-3.720283508300781e-06,0.00011727390769270382,-0.00034286294664655415,0.00011384527822623828,0.9609375,0.9977095739807604,0.5718901453957996,0.9136439732142857,0.08635602678571429,0.00010837742307921871,-0.0006962175369262696,0.00010141524770995601,0.9655,0.9983757444504602,0.5686274509803921,0.9235,0.0765
13,0.00011695805213613702,7.933380998903886e-05,8.430343546206132e-05,-0.000496962547302246,5.7271548679896765e-05,5.018806457519531e-05,8.97008295786301e-05,-0.00017556122371128628,8.794521734151723e-05,0.9595424107142857,0.9980164784864205,0.5488599348534202,0.9143415178571429,0.08565848214285714,8.430343546206132e-05,-0.0004955024719238281,7.934841074282304e-05,0.965,0.9989171629669734,0.5555555555555556,0.9235,0.0765
14,9.857484734051727e-05,7.575743528315797e-05,7.71261295885779e-05,-0.0001368694305419922,-2.2445406232561383e-05,0.00017684745788574218,8.203606349915e-05,-0.00012006078447614397,8.083545565438856e-05,0.9595424107142857,0.9981670994348557,0.5523349436392915,0.9133649553571429,0.08663504464285714,7.71261295885779e-05,-0.0001388359069824219,7.573777051875368e-05,0.9645,0.9983757444504602,0.5555555555555556,0.9235,0.0765
15,8.865125918029142e-05,7.163436799775809e-05,7.668629556428641e-05,-0.000505192756652832,0.00034196036202566963,0.00018985748291015626,8.078146285177874e-05,1.2602124895368303e-06,8.07940649766741e-05,0.9612165178571429,0.9981718464351006,0.5596026490066225,0.9157366071428571,0.08426339285714286,7.668629556428641e-05,-0.000504861831665039,7.163767724763603e-05,0.965,0.9989171629669734,0.5555555555555556,0.9235,0.0765
16,8.116991791341986e-05,5.852788619231433e-05,6.415804557036609e-05,-0.0005630159378051758,6.730215890066964e-05,0.00022734546661376954,6.901901152949514e-05,-0.0003526381083897182,6.549263044559796e-05,0.958984375,0.9981670994348557,0.5458937198067633,0.9133649553571429,0.08663504464285714,6.415804557036609e-05,-0.0005702400207519532,5.845564536284656e-05,0.964,0.9989171629669734,0.5424836601307189,0.9235,0.0765
17,7.527844198713345e-05,5.9644139383453876e-05,6.364380178274587e-05,-0.0003999662399291992,0.00018927029200962612,0.00040872859954833987,6.85083754693291e-05,-0.00023284980228969028,6.617987744643221e-05,0.9588448660714286,0.9978632478632479,0.5438311688311688,0.9140625,0.0859375,6.364380178274587e-05,-0.0004046649932861328,5.959715184988454e-05,0.9645,0.9983757444504602,0.5555555555555556,0.9235,0.0765
18,0.00010623758810522434,0.0002579761153645813,0.00026324150385335086,-0.0005265388488769531,0.001007216317313058,0.004001895904541016,0.00026579487270542553,-0.0004155806132725307,0.00026163906657270024,0.9599609375,0.9986230110159119,0.560126582278481,0.9118303571428571,0.08816964285714286,0.00026324150385335086,-0.0005365781784057617,0.0002578757220692932,0.965,0.9989171629669734,0.5555555555555556,0.9235,0.0765
19,0.000512103146840153,7.787662034854293e-05,8.110779291018844e-05,-0.00032311725616455077,0.0019735608782087055,0.002382777214050293,8.631773588214336e-05,5.584103720528739e-05,8.687614625419623e-05,0.9601004464285714,0.998165137614679,0.5636942675159236,0.9123883928571429,0.08761160714285714,8.110779291018844e-05,-0.0003267202377319336,7.78405905328691e-05,0.965,0.9983757444504602,0.5620915032679739,0.9235,0.0765
20,0.00023816446524246464,0.0001819422795297578,0.00017748762865085155,0.000445465087890625,0.0010357754571097238,0.002183980941772461,0.00017943638626353016,0.00015517643519810269,0.0001809881506155112,0.9595424107142857,0.9980116243499542,0.5603174603174603,0.912109375,0.087890625,0.00017748762865085155,0.0004445905685424805,0.00018193353433627635,0.9655,0.9989171629669734,0.5620915032679739,0.9235,0.0765
21,0.00018367543920508718,8.191166550386698e-05,8.665905625093728e-05,-0.00047473907470703126,0.001484785761151995,0.0020385799407958986,8.854217386604952e-05,-0.00031226021902901787,8.541957167575935e-05,0.9609375,0.9980143577210936,0.5700483091787439,0.9133649553571429,0.08663504464285714,8.665905625093728e-05,-0.0004759197235107422,8.189985901582986e-05,0.9645,0.9989171629669734,0.5490196078431373,0.9235,0.0765
22,9.063727910480728e-05,8.578872384037823e-05,8.793777169194073e-05,-0.00021490478515625,0.0011185918535505021,0.0010202045440673828,9.178679465549067e-05,1.682553972516741e-05,9.195505005274234e-05,0.9578683035714286,0.9981606376456161,0.5496894409937888,0.91015625,0.08984375,8.793777169194073e-05,-0.0002108955383300781,8.582881630863995e-05,0.965,0.9983757444504602,0.5620915032679739,0.9235,0.0765
23,9.202314530349602e-05,9.370337943080814e-05,9.680131415370852e-05,-0.00030979347229003905,0.000557882445199149,0.0007848482131958007,9.903471696556412e-05,-0.00042177949632917134,9.48169220022724e-05,0.9596819196428571,0.998322659347362,0.5442622950819672,0.9148995535714286,0.08510044642857142,9.680131415370852e-05,-0.0003154973983764648,9.364634016994388e-05,0.9635,0.9983757444504602,0.5424836601307189,0.9235,0.0765
24,8.600119222787075e-05,7.37789270747453e-05,7.59671137202531e-05,-0.00021881866455078126,4.478863307407924e-06,0.001031587600708008,7.840011884192271e-05,-0.000135455812726702,7.704556071465569e-05,0.958984375,0.9981662591687042,0.5480769230769231,0.9129464285714286,0.08705357142857142,7.59671137202531e-05,-0.00021974945068359376,7.376961921341717e-05,0.9635,0.9983757444504602,0.5424836601307189,0.9235,0.0765
25,9.07280394000866e-05,0.0001236940513784066,0.000123757203691639,-6.315231323242187e-06,0.0004264286586216518,0.00041550159454345703,0.00012783522002532015,6.423677716936384e-05,0.00012847758779701378,0.9578683035714286,0.9980091883614088,0.5470219435736677,0.9109933035714286,0.08900669642857142,0.000123757203691639,-2.9497146606445312e-06,0.00012372770654503254,0.964,0.9983757444504602,0.5490196078431373,0.9235,0.0765
26,8.56625041965994e-05,5.859077912871726e-05,6.107011300628073e-05,-0.00024793338775634763,4.0956905909946985e-05,0.00016001605987548827,6.302672045421787e-05,-0.0003884349550519671,5.9142370903698194e-05,0.9596819196428571,0.9978632478632479,0.5535714285714286,0.9140625,0.0859375,6.107011300628073e-05,-0.0002536144256591797,5.853396874968894e-05,0.963,0.9983757444504602,0.5359477124183006,0.9235,0.0765
27,0.0002555963115550445,0.0004508907863683999,0.0004517175075598061,-8.2672119140625e-05,-3.4502574375697547e-05,0.000607442855834961,0.0004547294686614935,-0.00034693309238978794,0.0004512601377375956,0.9637276785714286,0.9981721249047981,0.5887230514096186,0.9158761160714286,0.08412388392857142,0.0004517175075598061,-8.334159851074219e-05,0.0004508840915746987,0.9665,0.9989171629669734,0.5751633986928104,0.9235,0.0765
28,0.0002139836734776119,0.0002548518934752792,0.0002581057825591415,-0.00032538890838623046,0.0004804304667881557,0.0006289033889770508,0.0002567557800960328,-0.00029972621372767856,0.000253758517958756,0.9599609375,0.9983193277310924,0.5569823434991974,0.9130859375,0.0869140625,0.0002581057825591415,-0.0003179502487182617,0.0002549262800719589,0.9645,0.9989171629669734,0.5490196078431373,0.9235,0.0765
29,0.00023077556293823624,0.00019061777606140825,0.0001932307769311592,-0.00026130008697509765,-0.0001637765339442662,0.0003327980041503906,0.00019268952850585004,-0.0003402233123779297,0.00018928729538207075,0.9601004464285714,0.9980164784864205,0.5553745928338762,0.9143415178571429,0.08565848214285714,0.0001932307769311592,-0.0002583961486816406,0.0001906468154443428,0.9645,0.9989171629669734,0.5490196078431373,0.9235,0.0765
30,0.00014626503668426136,9.165690767811612e-05,9.09549270872958e-05,7.019805908203125e-05,-0.0002918754305158343,0.00046289920806884765,9.171368167569329e-05,-8.60180173601423e-05,9.085350150209187e-05,0.9603794642857143,0.9980101025562529,0.573228346456693,0.9114118303571429,0.08858816964285714,9.09549270872958e-05,6.799507141113281e-05,9.163487780140713e-05,0.9645,0.9983757444504602,0.5555555555555556,0.9235,0.0765
31,7.803858950085538e-05,5.847731300396845e-05,6.111926742596552e-05,-0.00026419544219970703,-3.693784986223493e-05,0.0007670021057128906,6.095406050527734e-05,-0.00022414752415248325,5.871258526375251e-05,0.9594029017857143,0.9981690570643882,0.5456026058631922,0.9143415178571429,0.08565848214285714,6.111926742596552e-05,-0.0002585906982421875,5.853336044354365e-05,0.9635,0.9989171629669734,0.5359477124183006,0.9235,0.0765
32,6.372557774219396e-05,4.4432071835035456e-05,4.616985717439093e-05,-0.00017377853393554687,-0.0002712522234235491,0.0011528339385986329,4.618602490934011e-05,-0.0002132483891078404,4.4053541018261705e-05,0.958984375,0.9983180428134557,0.5493630573248408,0.9123883928571429,0.08761160714285714,4.616985717439093e-05,-0.00016991901397705078,4.4470667034620416e-05,0.9635,0.9983757444504602,0.5424836601307189,0.9235,0.0765
33,6.640915619625178e-05,6.276943376287818e-05,6.144673516973853e-05,0.00013226985931396484,0.00045921121324811665,0.002228699684143066,6.308406643386531e-05,-0.00021936212267194475,6.0890445207145857e-05,0.9585658482142857,0.9980137509549274,0.5441412520064205,0.9130859375,0.0869140625,6.144673516973853e-05,0.0001299600601196289,6.274633577093482e-05,0.964,0.9983757444504602,0.5490196078431373,0.9235,0.0765
34,4.931469499881912e-05,3.313327756710351e-05,3.496756521053612e-05,-0.00018342876434326172,0.0003451619829450335,0.0005462150573730469,3.5909858654901783e-05,-0.0003145933151245117,3.276392550365667e-05,0.9599609375,0.9981679389312977,0.5550161812297735,0.9137834821428571,0.08621651785714286,3.496756521053612e-05,-0.00018532943725585937,3.311427083797753e-05,0.9625,0.9983757444504602,0.5294117647058824,0.9235,0.0765
35,7.125177788631325e-05,0.0002463332477491349,0.00024804747733287515,-0.00017142295837402344,0.00016515595572335378,0.00011287689208984375,0.00024816142104100436,-0.0003064019339425223,0.0002450974017015791,0.9588448660714286,0.998317528296115,0.5492063492063493,0.912109375,0.087890625,0.00024804747733287515,-0.00015843582153320313,0.00024646311911754313,0.9645,0.9989171629669734,0.5490196078431373,0.9235,0.0765
36,0.0023971815992678914,0.0005199980542995036,0.00047333076456561687,0.004666728973388672,-0.00027041775839669365,9.076499938964844e-05,0.0004967649209512663,0.004824672426496234,0.0005450116452162286,0.9656808035714286,0.997551270278543,0.637223974763407,0.9115513392857143,0.08844866071428571,0.00047333076456561687,0.004669034004211426,0.0005200211046077312,0.9715,0.9983757444504602,0.6470588235294118,0.9235,0.0765
37,0.0011601711178497811,0.0006332045366428793,0.0006317181303165853,0.00014864063262939452,4.943779536655971e-05,0.0003903951644897461,0.0006298000891027706,-0.00012893336159842356,0.0006285107554867864,0.9591238839285714,0.9981659789087575,0.5504,0.9128069196428571,0.08719308035714286,0.0006317181303165853,0.00012084388732910156,0.0006329265691898763,0.967,0.9983757444504602,0.5882352941176471,0.9235,0.0765
38,0.0005464497704191931,9.29694441659376e-05,9.370036877226084e-05,-7.309246063232422e-05,0.0007043566022600446,0.00010999870300292969,8.553901404541518e-05,1.4986310686383928e-05,8.568887715227902e-05,0.9596819196428571,0.9980137509549274,0.5569823434991974,0.9130859375,0.0869140625,9.370036877226084e-05,-5.670642852783203e-05,9.313330448698252e-05,0.9645,0.9983757444504602,0.5555555555555556,0.9235,0.0765
39,0.0002905121114703694,0.00034339142312295737,0.0003451154374051839,-0.00017240142822265626,-0.00023148741040910994,0.0003782072067260742,0.00034947968587013226,-0.00022549288613455637,0.0003472247570087867,0.9641462053571429,0.9975553857906799,0.6131621187800963,0.9130859375,0.0869140625,0.0003451154374051839,-0.00016979789733886718,0.00034341745843179523,0.97,0.9983757444504602,0.6274509803921569,0.9235,0.0765
40,0.00021713936335540244,7.639721926068888e-05,7.65272718272172e-05,-1.3005256652832032e-05,-6.825583321707589e-05,0.0016937150955200196,7.198783194845808e-05,-0.0001632826668875558,7.035500527958253e-05,0.9598214285714286,0.9980119284294234,0.5627980922098569,0.9122488839285714,0.08775111607142858,7.65272718272172e-05,2.9392242431640624e-06,7.655666406964884e-05,0.9665,0.9983757444504602,0.5816993464052288,0.9235,0.0765
41,0.00012609673597450768,0.0001145108224544674,0.00011558453575707972,-0.00010737133026123047,0.00026084695543561665,0.0015613231658935546,0.00011401045672495716,-0.0002599273409162249,0.00011141118331579491,0.9599609375,0.9983162406245216,0.5653543307086614,0.9114118303571429,0.08858816964285714,0.00011558453575707972,-0.00010861873626708984,0.00011449834839440882,0.967,0.9983757444504602,0.5882352941176471,0.9235,0.0765
42,9.646204281515176e-05,5.694836243055761e-05,5.748509033583105e-05,-5.367279052734375e-05,0.0004145247595650809,0.0012856874465942384,5.6982863627906356e-05,-4.771777561732701e-05,5.650568587173309e-05,0.9609375,0.9983216356423558,0.5618892508143323,0.9143415178571429,0.08565848214285714,5.748509033583105e-05,-5.481910705566406e-05,5.6936899265274406e-05,0.966,0.9983757444504602,0.5751633986928104,0.9235,0.0765
43,6.986346280817608e-05,5.5395324107958e-05,5.453404175932519e-05,8.612823486328125e-05,-0.00019160338810511997,0.0017785758972167969,5.326905479055962e-05,-0.00019921575273786272,5.127689726318099e-05,0.9602399553571429,0.9980122324159021,0.5668789808917197,0.9123883928571429,0.08761160714285714,5.453404175932519e-05,9.900283813476562e-05,5.5524070140672844e-05,0.964,0.9983757444504602,0.5490196078431373,0.9235,0.0765
44,5.9409569595508014e-05,4.728447341127321e-05,4.518022917909548e-05,0.00021042442321777342,3.826618194580078e-05,0.00025787925720214844,4.4919793643722574e-05,-0.00021529197692871094,4.2766873874435464e-05,0.9598214285714286,0.9978586723768736,0.5650793650793651,0.912109375,0.087890625,4.518022917909548e-05,0.0002315511703491211,4.749574088258669e-05,0.963,0.9983757444504602,0.5359477124183006,0.9235,0.0765
45,4.852125026185864e-05,4.058053252869286e-05,4.083979842835106e-05,-2.5926589965820312e-05,-0.00035553319113595147,0.00022769832611083983,4.123762742632867e-05,-0.00020492076873779297,3.918841973895074e-05,0.9594029017857143,0.998165137614679,0.5557324840764332,0.9123883928571429,0.08761160714285714,4.083979842835106e-05,-2.426624298095703e-05,4.0597135998541494e-05,0.964,0.9983757444504602,0.5490196078431373,0.9235,0.0765
46,4.375887562803525e-05,3.514021112234332e-05,3.573838426382281e-05,-5.981731414794922e-05,0.00022733211517333984,0.00013560962677001953,3.570444355968253e-05,-0.0001977341515677316,3.3727102044005215e-05,0.9613560267857143,0.9983221476510067,0.565359477124183,0.9146205357142857,0.08537946428571429,3.573838426382281e-05,-4.281902313232422e-05,3.5310194032499566e-05,0.9635,0.9989171629669734,0.5359477124183006,0.9235,0.0765
47,3.855967484664039e-05,3.380417251610197e-05,3.33234729769174e-05,4.806995391845703e-05,0.0003465754645211356,5.6515693664550784e-05,3.365261415768016e-05,-0.00018227100372314453,3.182990412044871e-05,0.9591238839285714,0.9980179905473395,0.5402298850574713,0.9150390625,0.0849609375,3.33234729769174e-05,3.911685943603516e-05,3.3714641571277756e-05,0.963,0.9989171629669734,0.5294117647058824,0.9235,0.0765
48,3.696026812706675e-05,3.24774326744955e-05,3.1313072628108785e-05,0.00011643600463867187,-0.0001310110092163086,6.861495971679687e-05,3.239551214002339e-05,-0.0001224449702671596,3.1171062437351794e-05,0.9599609375,0.9980134474327629,0.5608974358974359,0.9129464285714286,0.08705357142857142,3.1313072628108785e-05,0.00011329936981201172,3.24460663262289e-05,0.963,0.9983757444504602,0.5359477124183006,0.9235,0.0765
49,3.455586816666515e-05,3.0347366399364546e-05,3.1043329305248334e-05,-6.959629058837891e-05,-0.0002738407679966518,0.0013476314544677735,3.1810823721960855e-05,-6.502015250069755e-05,3.116062219695388e-05,0.9596819196428571,0.9980140543843569,0.5562700964630225,0.9132254464285714,0.08677455357142858,3.1043329305248334e-05,-6.752490997314454e-05,3.0368080205516888e-05,0.963,0.9983757444504602,0.5359477124183006,0.9235,0.0765
50,3.133815724660443e-05,3.0355075502884574e-05,2.8330720568192192e-05,0.0002024354934692383,-3.906658717564174e-05,0.00029982185363769534,2.912922250938469e-05,-9.853499276297433e-05,2.8143872581754944e-05,0.9587053571428571,0.9978593272171253,0.5509554140127388,0.9123883928571429,0.08761160714285714,2.8330720568192192e-05,0.00019393348693847658,3.027005543757696e-05,0.9625,0.9983757444504602,0.5294117647058824,0.9235,0.0765
51,3.0594626358444134e-05,2.673790850560181e-05,2.718010821263306e-05,-4.4219970703125e-05,-0.0001533031463623047,7.690048217773437e-05,2.806296340297974e-05,-0.00022912025451660156,2.5771760857813725e-05,0.9596819196428571,0.9980179905473395,0.5467980295566502,0.9150390625,0.0849609375,2.718010821263306e-05,-4.5398712158203124e-05,2.6726121091051026e-05,0.9625,0.9983757444504602,0.5294117647058824,0.9235,0.0765
52,3.072360621964825e-05,2.723214067169465e-05,2.639790452667512e-05,8.342361450195312e-05,0.0003228698457990374,0.00022242927551269532,2.702316201716063e-05,-7.510185241699219e-06,2.6948060164743637e-05,0.9594029017857143,0.9981665393430099,0.5521669341894061,0.9130859375,0.0869140625,2.639790452667512e-05,7.417583465576172e-05,2.7139662873232737e-05,0.9625,0.9983757444504602,0.5294117647058824,0.9235,0.0765
