model_name,epoch,train_loss,train_acc,val_loss,val_acc,val_mean_prob
label_bce,1,0.6961459815502167,0.7444661458333334,0.2802179691791534,0.933,0.9495389709472656
label_bce,2,0.44149823983510333,0.9095052083333334,0.5007411317825318,0.933,0.6189644470214843
label_bce,3,0.4353378613789876,0.9134114583333334,0.23532225835323334,0.933,0.8825557250976562
label_bce,4,0.28751014669736225,0.9130859375,0.20726817715168,0.933,0.9801913146972656
label_bce,5,0.21316206455230713,0.9143880208333334,0.16060933423042298,0.947,0.8772250366210937
label_bce,6,0.16967119773228964,0.9482421875,0.11672304356098175,0.952,0.9165972900390625
label_bce,7,0.13023018588622412,0.9423828125,0.09763027101755142,0.957,0.9529744262695312
label_bce,8,0.10854440182447433,0.94921875,0.08685885047912598,0.958,0.911391357421875
label_bce,9,0.10097730656464894,0.9485677083333334,0.07804527688026429,0.961,0.9227735290527344
label_bce,10,0.0959055299560229,0.9541015625,0.07542367917299271,0.965,0.93168408203125
label_bce,11,0.08632692943016688,0.9599609375,0.07492193830013275,0.961,0.9185379943847656
label_bce,12,0.07791777451833089,0.9615885416666666,0.06670706823468209,0.966,0.9303765563964844
label_bce,13,0.07380247364441554,0.9651692708333334,0.06717834717035294,0.971,0.9221878356933594
label_bce,14,0.06388976176579793,0.9755859375,0.06112242344021797,0.973,0.9242959594726563
label_bce,15,0.05655041461189588,0.9752604166666666,0.059026995271444324,0.976,0.9246085815429688
label_bce,16,0.05143302927414576,0.9781901041666666,0.04975450307130814,0.98,0.9294993286132812
label_bce,17,0.04366978878776232,0.986328125,0.05425128892064095,0.979,0.919351318359375
label_bce,18,0.03949949021140734,0.9860026041666666,0.04803228870034218,0.981,0.9350485534667968
label_bce,19,0.038346185038487114,0.9833984375,0.03986448991298676,0.984,0.9246453247070312
label_bce,20,0.03397198021411896,0.986328125,0.03988275140523911,0.988,0.9271822814941406
label_bce,21,0.03438481502234936,0.9873046875,0.04285446491837502,0.983,0.9325750122070312
label_bce,22,0.036992340038220085,0.9866536458333334,0.04368182498216629,0.985,0.9192197265625
label_bce,23,0.031246510644753773,0.98828125,0.03342906485497951,0.987,0.9308427429199219
label_bce,24,0.025760460024078686,0.9915364583333334,0.03191343894600868,0.991,0.9303497314453125
label_bce,25,0.024831706658005714,0.9912109375,0.030631467461585998,0.989,0.9327852783203125
label_bce,26,0.02793312445282936,0.9889322916666666,0.03193594813346863,0.986,0.9350060119628906
label_bce,27,0.031309774766365685,0.9853515625,0.03732555976510048,0.986,0.9209302368164063
label_bce,28,0.039007058988014855,0.9847005208333334,0.03180499050021172,0.988,0.9247097473144531
label_bce,29,0.03242495842278004,0.986328125,0.039176380783319475,0.985,0.9399053039550781
label_bce,30,0.02826763192812602,0.9886067708333334,0.03784286352992058,0.984,0.91876513671875
label_bce,31,0.024333341668049496,0.990234375,0.02933978460729122,0.985,0.935358154296875
label_bce,32,0.02032724643747012,0.9944661458333334,0.03326041555404663,0.985,0.9230837707519531
label_bce,33,0.02533438118795554,0.9905598958333334,0.029719164222478868,0.987,0.9315212707519531
label_bce,34,0.02244218997657299,0.9895833333333334,0.02238608293235302,0.99,0.92775390625
