setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval_mean,pval_std,pval_base_mean,pval_base_std,pval_recon_mean,pval_recon_std,pval_uniform_mean,pval_uniform_std,pval_label_mean,pval_label_std,ks_p_prop_mean,ks_p_prop_std,ks_p_base_mean,ks_p_base_std,ks_p_recon_mean,ks_p_recon_std,ks_p_uniform_mean,ks_p_uniform_std,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std
df1,0.0,True,0.0,0.0,1.0,0.0,1.0,0.5303231808237945,0.33135716489990424,0.5188426714408828,0.2729101159621332,0.555212374550326,0.27264806313591594,0.48468261333756646,0.2851298531407427,0.9999737847230599,0.00012161788442976166,0.5303231808237945,0.33135716489990424,0.5188426714408828,0.2729101159621332,0.555212374550326,0.27264806313591594,0.48468261333756646,0.2851298531407427,0.9218043291568756,0.0033535461290741986,0.9206220090389252,0.00310000107792003
df1,0.05,True,0.0,0.05,1.0,0.0,1.0,0.20132128819675976,0.21907005213674938,0.2815866986062154,0.2674328338470642,0.5486557665395045,0.264068803505258,0.16316559273228406,0.22243105414495182,0.9999935480345157,2.4047312842730435e-05,0.20132128819675976,0.21907005213674938,0.2815866986062154,0.2674328338470642,0.5486557665395045,0.264068803505258,0.16316559273228406,0.22243105414495182,0.9222611582279205,0.0038810219865586617,0.9219782495498657,0.0033139863280462777
df1,0.1,True,0.0,0.1,1.0,0.0,1.0,0.0071061597005765975,0.018468872427589718,0.043146765127374344,0.09275798724337189,0.47400143826945573,0.30624528060982115,0.010083296883904153,0.04484127641912228,0.9999924971139477,4.102571810209144e-05,0.0071061597005765975,0.018468872427589718,0.043146765127374344,0.09275798724337189,0.47400143826945573,0.30624528060982115,0.010083296883904153,0.04484127641912228,0.9209748327732086,0.004009789835280337,0.92170361161232,0.0029669370567327216
df1,0.15000000000000002,True,0.0,0.15000000000000002,1.0,0.0,1.0,0.0003132514557998181,0.001359200576904712,0.002672429963384792,0.006334289365406122,0.5055095739973019,0.2707439131538479,0.00013868956383853502,0.0004755280755934346,0.9999952228815957,1.820021190768155e-05,0.0003132514557998181,0.001359200576904712,0.002672429963384792,0.006334289365406122,0.5055095739973019,0.2707439131538479,0.00013868956383853502,0.0004755280755934346,0.9213439333438873,0.003952964786331187,0.9216892421245575,0.0032012691169603547
df1,0.2,True,0.0,0.2,1.0,0.0,1.0,1.9972972415195894e-08,8.055327380186606e-08,0.0003990362482325769,0.0027831659224728787,0.48365283497974176,0.2952189671538108,1.2130938205068185e-07,7.775023500741307e-07,0.9999663413660801,9.658520348002361e-05,1.9972972415195894e-08,8.055327380186606e-08,0.0003990362482325769,0.0027831659224728787,0.48365283497974176,0.2952189671538108,1.2130938205068185e-07,7.775023500741307e-07,0.9207301688194275,0.003283341507115827,0.9207141518592834,0.0038389607878428346
df1,0.25,True,0.0,0.25,1.0,0.0,1.0,1.1837361894464042e-12,4.529757323486233e-12,8.041288847563983e-08,4.08130817600737e-07,0.34920192712787,0.28280743735824293,2.286901239708952e-13,9.205100489648672e-13,0.9999945940439009,1.5528629187103163e-05,1.1837361894464042e-12,4.529757323486233e-12,8.041288847563983e-08,4.08130817600737e-07,0.34920192712787,0.28280743735824293,2.286901239708952e-13,9.205100489648672e-13,0.9215097117424011,0.003629138715414165,0.9212481808662415,0.0032211789194323227
df1,0.30000000000000004,True,0.0,0.30000000000000004,1.0,0.0,1.0,1.4299300539228737e-16,6.044666889160556e-16,1.0554039036603996e-10,6.726440434463934e-10,0.18786018796655468,0.20764215285351403,7.190825011749329e-20,3.1481044536399534e-19,0.999953747934674,0.00017144678330890408,1.4299300539228737e-16,6.044666889160556e-16,1.0554039036603996e-10,6.726440434463934e-10,0.18786018796655468,0.20764215285351403,7.190825011749329e-20,3.1481044536399534e-19,0.9212857890129089,0.004093199227056752,0.9204225993156433,0.0034403008684675165
df1,0.35000000000000003,True,0.0,0.35000000000000003,1.0,0.0,1.0,4.5023346425713117e-23,2.5397199356877997e-22,2.905254542686893e-13,2.0460396772701845e-12,0.09175398196310301,0.13806854228006726,2.6187912981364464e-24,1.8395648932102745e-23,0.9999829992196331,6.87229442992569e-05,4.5023346425713117e-23,2.5397199356877997e-22,2.905254542686893e-13,2.0460396772701845e-12,0.09175398196310301,0.13806854228006726,2.6187912981364464e-24,1.8395648932102745e-23,0.9215267944335938,0.004194605389680845,0.9212690210342407,0.0034543859989324254
df1,0.4,True,0.0,0.4,1.0,0.0,1.0,4.0590658645986496e-27,2.8296596312487865e-26,2.056272826938467e-18,1.4048248526095137e-17,0.03362154556282099,0.1108286517488394,1.0425957769929607e-31,5.933562903522427e-31,0.9999957603221626,1.2563353050180172e-05,4.0590658645986496e-27,2.8296596312487865e-26,2.056272826938467e-18,1.4048248526095137e-17,0.03362154556282099,0.1108286517488394,1.0425957769929607e-31,5.933562903522427e-31,0.9219615626335144,0.0038610055043062134,0.9214086961746216,0.003366384302220768
df1,0.45,True,0.0,0.45,1.0,0.0,1.0,1.9382483106877782e-39,1.211843718666736e-38,2.0257291834278453e-21,1.4322399397825847e-20,0.005124669446566603,0.018600541147518457,3.058257933268551e-42,1.9394517547330342e-41,0.9998974953242833,0.0006462985007725256,1.9382483106877782e-39,1.211843718666736e-38,2.0257291834278453e-21,1.4322399397825847e-20,0.005124669446566603,0.018600541147518457,3.058257933268551e-42,1.9394517547330342e-41,0.9209026896953583,0.0034170506460320595,0.9208364677429199,0.0037141586619423438
