epoch,train_loss,val_loss,val_recon_raw,val_divergence_raw,train_div (enc-only),val_divergence (enc-only),train_recon,train_divergence,train_total_loss,train_safety_acc,train_safety_y1_acc,train_safety_y0_acc,train_frac_y1,train_frac_y0,val_recon,val_divergence,val_total_loss,val_safety_acc,val_safety_y1_acc,val_safety_y0_acc,val_frac_y1,val_frac_y0
1,0.11815172185500462,0.05110404156327248,0.050867537647485736,0.023650391578674317,0.21717321872711182,0.024883498191833497,0.0574983519812425,0.029585639635721844,0.057794208377599715,0.9088541666666666,1.0,0.0,0.9088541666666666,0.09114583333333333,0.050867537647485736,0.023520718574523924,0.051102744833230976,0.919,1.0,0.0,0.919,0.081
2,0.03300714027136564,0.052612202256917956,0.052269492477178575,0.03427097797393799,0.037311395009358726,0.03780999660491943,0.05438630903760592,0.040584723154703774,0.05479215626915296,0.9443359375,0.9406327763953075,0.9845559845559846,0.9156901041666666,0.08430989583333333,0.052269492477178575,0.03444427871704102,0.05261393526434899,0.96,0.956474428726877,1.0,0.919,0.081
3,0.03806100847820441,0.006420777007043362,0.005601875983178616,0.08189010238647461,0.04515333970387777,0.03313650703430176,0.006170837363849084,0.08247729142506917,0.006995610278099775,0.9228515625,1.0,0.15053763440860216,0.9091796875,0.0908203125,0.005601875983178616,0.08202249336242676,0.006422100916802884,0.928,1.0,0.1111111111111111,0.919,0.081
4,0.01222489836315314,0.01730088216692209,0.015191175021231174,0.2109707145690918,0.034260829289754234,0.013807546615600587,0.016390790541966755,0.19195262591044107,0.018310316801071164,0.9124348958333334,1.0,0.007380073800738007,0.9117838541666666,0.08821614583333333,0.015191175021231174,0.21088819313049317,0.017300056952536107,0.919,1.0,0.0,0.919,0.081
5,0.017539864405989647,0.014144470143914222,0.012637728229165077,0.15067419147491454,0.010447223981221518,0.009038536071777344,0.014146683116753897,0.13816432158152261,0.015528326332569124,0.9111328125,1.0,0.01444043321299639,0.9098307291666666,0.09016927083333333,0.012637728229165077,0.15065647411346436,0.01414429297029972,0.919,1.0,0.0,0.919,0.081
6,0.012194628516832987,0.005303331377357244,0.004702457811683416,0.060087356567382816,0.017351945241292317,0.007129658699035644,0.00543205098559459,0.06348252296447754,0.006066876215239366,0.9225260416666666,1.0,0.09505703422053231,0.9143880208333334,0.08561197916666667,0.004702457811683416,0.06027845859527588,0.005305242397636175,0.925,1.0,0.07407407407407407,0.919,0.081
7,0.005351639352738857,0.004937970714569092,0.004437405347824097,0.05005653667449951,0.002794623374938965,0.0030909271240234376,0.004728560956815879,0.05628375212351481,0.005291398478051027,0.9407552083333334,1.0,0.34057971014492755,0.91015625,0.08984375,0.004437405347824097,0.050097688674926755,0.004938382234573364,0.945,1.0,0.32098765432098764,0.919,0.081
8,0.006455639222015937,0.006983288257569074,0.00642984501644969,0.05534432411193848,0.010956207911173502,0.006297115325927734,0.006561999674886465,0.0678097407023112,0.007240097081909577,0.9583333333333334,0.9996434937611408,0.5243445692883895,0.9130859375,0.0869140625,0.00642984501644969,0.05556834030151367,0.006985528419464826,0.959,1.0,0.49382716049382713,0.919,0.081
9,0.00612203994144996,0.004227954046204686,0.0037547009009867905,0.04732531452178955,0.008551716804504395,0.0033857603073120116,0.004019074297199647,0.05628053347269694,0.004581879631926617,0.94140625,1.0,0.3076923076923077,0.9153645833333334,0.08463541666666667,0.0037547009009867905,0.047520549774169925,0.00422990639872849,0.944,1.0,0.30864197530864196,0.919,0.081
10,0.003795797238126397,0.0030760751935094595,0.002759936487302184,0.03161387062072754,0.0035172303517659507,0.002808966636657715,0.003074988955631852,0.03880814711252848,0.003463070426757137,0.9300130208333334,1.0,0.16666666666666666,0.916015625,0.083984375,0.002759936487302184,0.03157501029968262,0.0030756865902990104,0.931,1.0,0.14814814814814814,0.919,0.081
11,0.0036498227467139563,0.0026701093774288893,0.0025569358449429275,0.011317353248596191,0.0026967128117879233,0.008143485069274902,0.002973053293923537,0.01587204138437907,0.0031317737077673274,0.921875,1.0,0.13357400722021662,0.9098307291666666,0.09016927083333333,0.0025569358449429275,0.011419734001159669,0.002671133184954524,0.928,1.0,0.1111111111111111,0.919,0.081
12,0.002908959131066998,0.0017427758284658194,0.0017033160086721182,0.0039459819793701174,0.0026133855183919272,0.0014090442657470703,0.0020639439656709633,0.0040438175201416016,0.0021043821408723794,0.9290364583333334,1.0,0.19852941176470587,0.9114583333333334,0.08854166666666667,0.0017033160086721182,0.0039013910293579103,0.0017423299189656973,0.936,1.0,0.20987654320987653,0.919,0.081
13,0.0020941827291001878,0.0017937326950579883,0.0016146140713244677,0.01791186237335205,0.0008338689804077148,0.00015342521667480467,0.0017342531743148963,0.012300570805867514,0.0018572588823735714,0.9462890625,1.0,0.3888888888888889,0.912109375,0.087890625,0.0016146140713244677,0.0178743314743042,0.0017933573860675098,0.946,1.0,0.3333333333333333,0.919,0.081
14,0.0018170885741710663,0.001387796531766653,0.001370462890714407,0.0017333641052246094,0.001999537150065104,-0.00014998912811279297,0.0014336671447381377,0.001952370007832845,0.0014531908448164662,0.9534505208333334,1.0,0.45627376425855515,0.9143880208333334,0.08561197916666667,0.001370462890714407,0.0017831230163574219,0.0013882941208779812,0.952,1.0,0.4074074074074074,0.919,0.081
15,0.0013429685883844893,0.0009499372465349734,0.0009449292928911746,0.0005007953643798828,0.0012383460998535156,-0.00025972747802734374,0.0010635254438966513,0.0030726989110310874,0.001094252433006962,0.9488932291666666,1.0,0.39846743295019155,0.9150390625,0.0849609375,0.0009449292928911746,0.0005372095108032226,0.0009503013879992068,0.946,1.0,0.3333333333333333,0.919,0.081
16,0.0010840159375220537,0.0008982170902751387,0.0008877315460704267,0.0010485544204711914,0.0002703666687011719,0.0014793815612792968,0.0010116660657028358,0.0031554301579793296,0.001043220367282629,0.9440104166666666,1.0,0.35580524344569286,0.9130859375,0.0869140625,0.0008877315460704267,0.0010184345245361328,0.0008979158913157881,0.946,1.0,0.3333333333333333,0.919,0.081
17,0.0009254946101767322,0.0006604221042990685,0.0006525913700461388,0.0007830734252929687,0.0004983743031819662,0.0010563259124755859,0.0007259852718561888,0.0009059111277262369,0.0007350443831334511,0.9554036458333334,0.9996433666191156,0.4925373134328358,0.9127604166666666,0.08723958333333333,0.0006525913700461388,0.0007698945999145508,0.0006602903160452844,0.954,1.0,0.43209876543209874,0.919,0.081
18,0.000690083329876264,0.0006498859075084328,0.000629705891944468,0.002018001556396484,-0.0001405477523803711,0.00015361404418945312,0.0006927818176336586,0.0005571444829305013,0.0006983532624629637,0.9658203125,0.9992887624466572,0.6038461538461538,0.9153645833333334,0.08463541666666667,0.000629705891944468,0.001986532211303711,0.0006495712140575051,0.963,1.0,0.5432098765432098,0.919,0.081
19,0.0006315350571336845,0.0005301976842060686,0.0005064798230305314,0.002371786117553711,0.0006279150644938151,-0.00026708221435546873,0.0005424105523464581,0.001313010851542155,0.0005555406608618796,0.9596354166666666,0.9992872416250891,0.5413533834586466,0.9134114583333334,0.08658854166666667,0.0005064798230305314,0.002420355796813965,0.0005306833809986711,0.962,1.0,0.5308641975308642,0.919,0.081
