delta,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std,setting
0.0,0.9160852253437042,0.0037826696415682324,0.9163589632511139,0.005149983280502526,df1
0.05,0.9159929406642914,0.004013519319880451,0.915641279220581,0.003762667841064557,df1
0.1,0.9152677297592163,0.0033479989782035677,0.916244775056839,0.0035634547529163774,df1
0.15000000000000002,0.9163954472541809,0.0030912830976983596,0.9160072433948517,0.003577113748631016,df1
0.2,0.9164358961582184,0.002897149325864749,0.9162080585956573,0.004319228893319816,df1
0.25,0.9151453077793121,0.0037233514080364746,0.9148664510250092,0.003678627246410437,df1
0.30000000000000004,0.9155241131782532,0.003390510683203809,0.9149347925186158,0.004151696308593795,df1
0.35000000000000003,0.9162374937534332,0.0033877118246266364,0.9155266582965851,0.004281664151620844,df1
0.4,0.9157009613513947,0.0034917556959977,0.9154353892803192,0.00409316351621807,df1
0.45,0.9161737811565399,0.003993634077803403,0.9156043565273285,0.003385604253109477,df1
0.5,0.9152114880084992,0.003998157015835786,0.9148609936237335,0.003889928757302822,df1
0.55,0.9162828862667084,0.003916153795597429,0.914447455406189,0.0036838384795729625,df1
0.6000000000000001,0.916633950471878,0.004008915243815876,0.9164743113517761,0.00424522662442363,df1
0.65,0.9161757564544678,0.003808558795926769,0.9159347701072693,0.0039221676544788885,df1
0.7000000000000001,0.9154922008514405,0.004399327475445757,0.9153775906562805,0.0035430376694053868,df1
0.75,0.9167764604091644,0.003426616284048456,0.9159028577804565,0.0036872140501133886,df1
0.8,0.9160114753246308,0.003916617711665591,0.9154705858230591,0.004239135652606022,df1
0.8500000000000001,0.9162761569023132,0.003606815287001823,0.9165858781337738,0.0036649793600008894,df1
0.9,0.9158983218669892,0.004029226671140933,0.9160782492160797,0.004151061465412446,df1
0.9500000000000001,0.9158869433403015,0.004454329771456402,0.9167587661743164,0.0036379251662913424,df1
1.0,0.9158206713199616,0.003418904229656461,0.917361228466034,0.003022595857107056,df1
0.0,0.9160852253437042,0.0037826696415682324,0.9163589632511139,0.005149983280502526,df2
0.05,0.9159929406642914,0.004013519319880451,0.9151630532741547,0.003765700605442592,df2
0.1,0.9152677297592163,0.0033479989782035677,0.9145697283744813,0.0035118144266179253,df2
0.15000000000000002,0.9163954472541809,0.0030912830976983596,0.9127991950511932,0.0037768644460279663,df2
0.2,0.9164358961582184,0.002897149325864749,0.9105748975276947,0.00430554750002306,df2
0.25,0.9151453077793121,0.0037233514080364746,0.9058435893058777,0.003829729146868048,df2
0.30000000000000004,0.9155241131782532,0.003390510683203809,0.9031181311607361,0.003960378507746885,df2
0.35000000000000003,0.9162374937534332,0.0033877118246266364,0.8979644739627838,0.004288246915385529,df2
0.4,0.9157009613513947,0.0034917556959977,0.8944066429138183,0.004832843137490365,df2
0.45,0.9161737811565399,0.003993634077803403,0.8893762135505676,0.004092421709271187,df2
0.5,0.9152114880084992,0.003998157015835786,0.8814314317703247,0.004765180273184718,df2
0.55,0.9162828862667084,0.003916153795597429,0.8755669915676116,0.003886564892840105,df2
0.6000000000000001,0.916633950471878,0.004008915243815876,0.8691794431209564,0.003925876214537548,df2
0.65,0.9161757564544678,0.003808558795926769,0.8605866026878357,0.004197799177814864,df2
0.7000000000000001,0.9154922008514405,0.004399327475445757,0.8512277054786682,0.005329926914190389,df2
0.75,0.9167764604091644,0.003426616284048456,0.842713451385498,0.004621689326740145,df2
0.8,0.9160114753246308,0.003916617711665591,0.8332869684696198,0.005552633242369807,df2
0.8500000000000001,0.9162761569023132,0.003606815287001823,0.8224850606918335,0.0056929732589831765,df2
0.9,0.9158983218669892,0.004029226671140933,0.8121773612499237,0.005595632084173875,df2
0.9500000000000001,0.9158869433403015,0.004454329771456402,0.8007327675819397,0.004453780786956842,df2
1.0,0.9158206713199616,0.003418904229656461,0.7904314172267913,0.005570893023442231,df2
0.0,0.8004138278961181,0.0048450978328204415,0.8006264233589172,0.005015428221151147,df3
0.05,0.8018651020526886,0.0053882218174149945,0.8004682159423828,0.005098822137187306,df3
0.1,0.8014903807640076,0.0045186213439759055,0.7998200452327728,0.004685406700072897,df3
0.15000000000000002,0.8003110134601593,0.004666590923164315,0.800401623249054,0.005508358968300201,df3
0.2,0.8001026856899262,0.004551748344810992,0.7987400078773499,0.005151019929862523,df3
0.25,0.8006522381305694,0.005700344634120459,0.8013112676143647,0.004912069194954379,df3
0.30000000000000004,0.8001455295085907,0.004999357529217447,0.7985516977310181,0.005203119966421679,df3
0.35000000000000003,0.8010554003715515,0.005681545057172027,0.7998074662685394,0.005974747288543218,df3
0.4,0.8006902432441712,0.005498756761328159,0.7989152646064759,0.005513634814070161,df3
0.45,0.8011046147346497,0.00479133899302446,0.7995929098129273,0.0050859527486153,df3
0.5,0.7990528953075409,0.004352968342522512,0.7990719532966614,0.005950528630780637,df3
0.55,0.8005514550209045,0.005453692631465389,0.7990363717079163,0.004580474485132794,df3
0.6000000000000001,0.8005667066574097,0.0055741732378033785,0.7996926891803742,0.005202286020147289,df3
0.65,0.8020532536506653,0.004858820828115264,0.8004592657089233,0.005841913412856786,df3
0.7000000000000001,0.8009498870372772,0.005241781243710087,0.8005549013614655,0.004611635835680666,df3
0.75,0.7992626321315766,0.0054042011610207245,0.8010537016391754,0.005537117264787807,df3
0.8,0.8000776636600494,0.005520213532289899,0.8029926002025605,0.005402934843359701,df3
0.8500000000000001,0.8009759843349457,0.005547613635486086,0.8007632255554199,0.005470290157324753,df3
0.9,0.8008125627040863,0.00501757252266182,0.803395015001297,0.005059419825379752,df3
0.9500000000000001,0.801249498128891,0.005618404563310226,0.8050761806964875,0.004926686489792657,df3
1.0,0.8009997892379761,0.0046499026195591315,0.8050823557376862,0.005477130136700708,df3
