delta,pval_base,pval,setting,gap
0.0,0.08,0.0,df1,0.08
0.05,0.12,0.0,df1,0.12
0.1,0.14,0.0,df1,0.14
0.15000000000000002,0.16,0.0,df1,0.16
0.2,0.18,0.0,df1,0.18
0.25,0.2,0.0,df1,0.2
0.30000000000000004,0.26,0.0,df1,0.26
0.35000000000000003,0.44,0.0,df1,0.44
0.4,0.44,0.0,df1,0.44
0.45,0.66,0.0,df1,0.66
0.5,0.74,0.0,df1,0.74
0.55,0.82,0.0,df1,0.82
0.6000000000000001,0.96,0.0,df1,0.96
0.65,0.92,0.0,df1,0.92
0.7000000000000001,0.98,0.0,df1,0.98
0.75,1.0,0.0,df1,1.0
0.8,1.0,0.0,df1,1.0
0.8500000000000001,1.0,0.0,df1,1.0
0.9,1.0,0.0,df1,1.0
0.9500000000000001,1.0,0.0,df1,1.0
1.0,1.0,0.0,df1,1.0
0.0,0.08,0.0,df2,0.08
0.05,0.44,0.0,df2,0.44
0.1,0.82,0.0,df2,0.82
0.15000000000000002,1.0,0.0,df2,1.0
0.2,1.0,0.0,df2,1.0
0.25,1.0,0.0,df2,1.0
0.30000000000000004,1.0,0.0,df2,1.0
0.35000000000000003,1.0,0.0,df2,1.0
0.4,1.0,0.0,df2,1.0
0.45,1.0,0.0,df2,1.0
0.5,1.0,0.0,df2,1.0
0.55,1.0,0.0,df2,1.0
0.6000000000000001,1.0,0.0,df2,1.0
0.65,1.0,0.0,df2,1.0
0.7000000000000001,1.0,0.0,df2,1.0
0.75,1.0,0.0,df2,1.0
0.8,1.0,0.0,df2,1.0
0.8500000000000001,1.0,0.0,df2,1.0
0.9,1.0,0.0,df2,1.0
0.9500000000000001,1.0,0.0,df2,1.0
1.0,1.0,0.0,df2,1.0
0.0,1.0,0.0,df3,1.0
0.05,1.0,0.0,df3,1.0
0.1,1.0,0.0,df3,1.0
0.15000000000000002,1.0,0.0,df3,1.0
0.2,1.0,0.0,df3,1.0
0.25,1.0,0.0,df3,1.0
0.30000000000000004,1.0,0.0,df3,1.0
0.35000000000000003,1.0,0.0,df3,1.0
0.4,1.0,0.0,df3,1.0
0.45,1.0,0.0,df3,1.0
0.5,1.0,0.0,df3,1.0
0.55,1.0,0.0,df3,1.0
0.6000000000000001,1.0,0.0,df3,1.0
0.65,1.0,0.0,df3,1.0
0.7000000000000001,1.0,0.0,df3,1.0
0.75,1.0,0.0,df3,1.0
0.8,1.0,0.0,df3,1.0
0.8500000000000001,1.0,0.0,df3,1.0
0.9,1.0,0.0,df3,1.0
0.9500000000000001,1.0,0.0,df3,1.0
1.0,1.0,0.0,df3,1.0
