delta,pval_base,pval,setting,gap
0.0,0.1,0.1,df1,0.0
0.04,0.14,0.04,df1,0.1
0.08,0.12,0.14,df1,-0.020000000000000018
0.12,0.06,0.12,df1,-0.06
0.16,0.1,0.42,df1,-0.31999999999999995
0.2,0.28,0.66,df1,-0.38
0.24,0.34,0.78,df1,-0.44
0.28,0.54,0.98,df1,-0.43999999999999995
0.32,0.56,0.98,df1,-0.41999999999999993
0.36,0.78,1.0,df1,-0.21999999999999997
0.4,0.94,1.0,df1,-0.06000000000000005
0.44,0.96,1.0,df1,-0.040000000000000036
0.48,0.96,1.0,df1,-0.040000000000000036
0.52,1.0,1.0,df1,0.0
0.56,1.0,1.0,df1,0.0
0.6,1.0,1.0,df1,0.0
0.64,1.0,1.0,df1,0.0
0.68,1.0,1.0,df1,0.0
0.72,1.0,1.0,df1,0.0
0.76,1.0,1.0,df1,0.0
0.8,1.0,1.0,df1,0.0
0.0,0.1,0.1,df2,0.0
0.04,0.12,0.16,df2,-0.04000000000000001
0.08,0.08,0.2,df2,-0.12000000000000001
0.12,0.04,0.14,df2,-0.1
0.16,0.1,0.26,df2,-0.16
0.2,0.24,0.38,df2,-0.14
0.24,0.14,0.44,df2,-0.3
0.28,0.2,0.56,df2,-0.36000000000000004
0.32,0.44,0.88,df2,-0.44
0.36,0.46,0.82,df2,-0.35999999999999993
0.4,0.6,0.96,df2,-0.36
0.44,0.58,0.92,df2,-0.3400000000000001
0.48,0.72,1.0,df2,-0.28
0.52,0.64,0.96,df2,-0.31999999999999995
0.56,0.78,1.0,df2,-0.21999999999999997
0.6,0.74,1.0,df2,-0.26
0.64,0.82,1.0,df2,-0.18000000000000005
0.68,0.88,1.0,df2,-0.12
0.72,0.92,0.98,df2,-0.05999999999999994
0.76,0.94,1.0,df2,-0.06000000000000005
0.8,0.96,1.0,df2,-0.040000000000000036
0.0,0.12,0.08,df3,0.039999999999999994
0.05,0.12,0.1,df3,0.01999999999999999
0.1,0.06,0.12,df3,-0.06
0.15000000000000002,0.18,0.1,df3,0.07999999999999999
0.2,0.22,0.12,df3,0.1
0.25,0.26,0.04,df3,0.22
0.30000000000000004,0.4,0.2,df3,0.2
0.35000000000000003,0.46,0.22,df3,0.24000000000000002
0.4,0.8,0.22,df3,0.5800000000000001
0.45,0.84,0.32,df3,0.52
0.5,0.86,0.32,df3,0.54
0.55,0.98,0.3,df3,0.6799999999999999
0.6000000000000001,1.0,0.4,df3,0.6
0.65,1.0,0.44,df3,0.56
0.7000000000000001,1.0,0.54,df3,0.45999999999999996
0.75,1.0,0.46,df3,0.54
0.8,1.0,0.64,df3,0.36
0.8500000000000001,1.0,0.72,df3,0.28
0.9,1.0,0.76,df3,0.24
0.9500000000000001,1.0,0.8,df3,0.19999999999999996
1.0,1.0,0.88,df3,0.12
