setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval,pval_base,ks_p_prop,ks_p_base,cvm_p_prop,cvm_p_base,ad_p_prop,ad_p_base,ks_u_stat_prop,ks_u_stat_base,ks_u_p_prop,ks_u_p_base,mmd_u_prop,mmd_u_base,wass_u_prop,wass_u_base,ks_p_prop_mean,ks_p_base_mean,ks_p_prop_std,ks_p_base_std,cvm_p_prop_mean,cvm_p_base_mean,cvm_p_prop_std,cvm_p_base_std,ad_p_prop_mean,ad_p_base_mean,ad_p_prop_std,ad_p_base_std,ks_u_stat_prop_mean,ks_u_stat_base_mean,ks_u_stat_prop_std,ks_u_stat_base_std,mmd_u_prop_mean,mmd_u_base_mean,mmd_u_prop_std,mmd_u_base_std,wass_u_prop_mean,wass_u_base_mean,wass_u_prop_std,wass_u_base_std
df1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"[0.99875113 0.96996014 0.8633028  0.90235528 0.12937218 0.66552932
 0.03809482 0.29176485 0.01217651 0.88359176 0.97808957 0.43609338
 0.32916807 0.39108739 0.43609338 0.58582128 0.14969106 0.48382277
 0.97808957 0.48382277 0.11135888 0.18488568 0.41323244 0.12937218
 0.93482727 0.06932183 0.05871658 0.96007647 0.69212796 0.39108739
 0.90235528 0.84163603 0.74453538 0.21173982 0.94837208 0.27423335
 0.08825991 0.05871658 0.48382277 0.77002924 0.22624166 0.39108739
 0.97808957 0.69212796 0.55967522 0.66552932 0.55967522 0.39108739
 0.05871658 0.18488568]","[0.93482727 0.32916807 0.77002924 0.93482727 0.25747545 0.69212796
 0.08151459 0.41323244 0.00725489 0.94837208 0.77002924 0.53390728
 0.69212796 0.24148215 0.39108739 0.63886042 0.41323244 0.93482727
 0.84163603 0.50859953 0.39108739 0.69212796 0.55967522 0.19796045
 0.45963725 0.08151459 0.45963725 0.79482654 0.81875363 0.48382277
 0.61225166 0.03181713 0.79482654 0.04542867 0.69212796 0.45963725
 0.03181713 0.05871658 0.71851426 0.21173982 0.8633028  0.39108739
 0.39108739 0.29176485 0.53390728 0.74453538 0.66552932 0.81875363
 0.58582128 0.12937218]","[0.99875113 0.96996014 0.8633028  0.90235528 0.12937218 0.66552932
 0.03809482 0.29176485 0.01217651 0.88359176 0.97808957 0.43609338
 0.32916807 0.39108739 0.43609338 0.58582128 0.14969106 0.48382277
 0.97808957 0.48382277 0.11135888 0.18488568 0.41323244 0.12937218
 0.93482727 0.06932183 0.05871658 0.96007647 0.69212796 0.39108739
 0.90235528 0.84163603 0.74453538 0.21173982 0.94837208 0.27423335
 0.08825991 0.05871658 0.48382277 0.77002924 0.22624166 0.39108739
 0.97808957 0.69212796 0.55967522 0.66552932 0.55967522 0.39108739
 0.05871658 0.18488568]","[0.93482727 0.32916807 0.77002924 0.93482727 0.25747545 0.69212796
 0.08151459 0.41323244 0.00725489 0.94837208 0.77002924 0.53390728
 0.69212796 0.24148215 0.39108739 0.63886042 0.41323244 0.93482727
 0.84163603 0.50859953 0.39108739 0.69212796 0.55967522 0.19796045
 0.45963725 0.08151459 0.45963725 0.79482654 0.81875363 0.48382277
 0.61225166 0.03181713 0.79482654 0.04542867 0.69212796 0.45963725
 0.03181713 0.05871658 0.71851426 0.21173982 0.8633028  0.39108739
 0.39108739 0.29176485 0.53390728 0.74453538 0.66552932 0.81875363
 0.58582128 0.12937218]","[0.99108879 0.98421744 0.73442747 0.97206837 0.25435516 0.70298364
 0.05519791 0.20715822 0.03857268 0.80080417 0.92128331 0.35153568
 0.36017641 0.30225376 0.36185611 0.50890679 0.08737288 0.53926665
 0.98058196 0.55440965 0.08722976 0.36270187 0.28471311 0.0608471
 0.94297676 0.04320516 0.06906799 0.89609436 0.72269167 0.23644881
 0.83089898 0.7578755  0.84591923 0.11967298 0.96242361 0.18261288
 0.06838836 0.05718979 0.29946307 0.77123285 0.23731063 0.2905533
 0.83230742 0.68812391 0.45331379 0.59240417 0.53767314 0.458924
 0.13491022 0.11164012]","[0.90914751 0.62080689 0.8497455  0.76273034 0.11803751 0.57513046
 0.03630806 0.25458611 0.0079757  0.93989094 0.78067241 0.329849
 0.64362278 0.31720285 0.39980019 0.63542027 0.27977186 0.91345703
 0.92329494 0.61287817 0.21838079 0.54665977 0.39906936 0.17706806
 0.57145597 0.03902919 0.5727564  0.92750586 0.66657255 0.40462214
 0.82100116 0.05684374 0.85489508 0.11227068 0.83284684 0.29462752
 0.05689959 0.06159134 0.66984367 0.22848299 0.73666597 0.26256924
 0.34630534 0.35351595 0.4093251  0.73281235 0.54510069 0.6983619
 0.63545335 0.11489865]","[0.0025     0.0025     0.0025     0.0025     0.0025     0.0025
 0.00050141 0.00149138 0.00049604 0.0025     0.0025     0.0025
 0.0025     0.0025     0.0025     0.0025     0.00071215 0.0025
 0.0025     0.0025     0.00101972 0.0025     0.0019147  0.00079381
 0.0025     0.00036854 0.00080407 0.0025     0.0025     0.0025
 0.0025     0.0025     0.0025     0.00127241 0.0025     0.00218534
 0.00102587 0.00077677 0.0025     0.0025     0.0025     0.0025
 0.0025     0.0025     0.0025     0.0025     0.0025     0.0025
 0.00143036 0.00132386]","[0.0025     0.0025     0.0025     0.0025     0.00091726 0.0025
 0.00022325 0.0025     0.00010451 0.0025     0.0025     0.0025
 0.0025     0.0025     0.0025     0.0025     0.0024384  0.0025
 0.0025     0.0025     0.00135121 0.0025     0.0025     0.00212675
 0.0025     0.00028694 0.0025     0.0025     0.0025     0.0025
 0.0025     0.00079121 0.0025     0.00155014 0.0025     0.00181191
 0.00075421 0.00082897 0.0025     0.0025     0.0025     0.0025
 0.0025     0.0025     0.0025     0.0025     0.0025     0.0025
 0.0025     0.00159604]","[0.03617287 0.03697449 0.03869026 0.03865298 0.03802027 0.03910246
 0.046072   0.03787362 0.03462064 0.04093394 0.03561212 0.04071259
 0.03403636 0.04125995 0.03778949 0.04424404 0.03235972 0.04104498
 0.03821759 0.04335082 0.04499174 0.04035765 0.03933545 0.03913943
 0.03877926 0.03630699 0.04125557 0.03787324 0.04043792 0.03536994
 0.03646904 0.0393995  0.03521105 0.0363584  0.03978529 0.03886514
 0.03588002 0.03495232 0.0380294  0.03690032 0.0383464  0.03803674
 0.03657847 0.03864074 0.03878277 0.03457169 0.03661108 0.03946955
 0.03614986 0.03432631]","[0.03060142 0.02022077 0.02291057 0.02048999 0.03725904 0.02764011
 0.03509935 0.01997188 0.0138364  0.02260846 0.02237778 0.03686928
 0.0214     0.03420746 0.02168459 0.02256991 0.01892421 0.01461129
 0.02360146 0.01318836 0.01529348 0.0262089  0.01919665 0.0261776
 0.02571544 0.01581471 0.01869356 0.02428747 0.02550573 0.01511128
 0.01221819 0.02440765 0.02414859 0.01568035 0.02362293 0.0298582
 0.01301985 0.01788236 0.02472432 0.0375103  0.02732997 0.02226075
 0.01112632 0.01996275 0.0169657  0.01453974 0.02230387 0.02710926
 0.03027795 0.01998793]","[0.01040131 0.00822136 0.0048843  0.00494112 0.00600245 0.00429484
 0.00039716 0.00627645 0.01616286 0.00238571 0.0122239  0.00256506
 0.01898465 0.00214262 0.00643878 0.00077006 0.02967202 0.00230018
 0.00565097 0.00105391 0.00058926 0.00287885 0.00399129 0.0042453
 0.00475107 0.01000354 0.00214572 0.00627719 0.00280493 0.01309655
 0.00954134 0.00391138 0.01369914 0.00985477 0.00346033 0.0046257
 0.01131998 0.01473388 0.00598575 0.00840407 0.00543182 0.00597235
 0.00924028 0.00495989 0.00474589 0.01638393 0.00915224 0.00382566
 0.01047097 0.01753359]","[0.04626253 0.38177    0.24087698 0.36565053 0.00755352 0.09241523
 0.01413756 0.39705895 0.8332222  0.25447044 0.26522439 0.0084816
 0.31446708 0.01811595 0.29951949 0.25624463 0.46529299 0.78090721
 0.21184031 0.87280331 0.73171849 0.12589388 0.44697269 0.12672431
 0.13951729 0.6929521  0.48109687 0.18573803 0.14565713 0.74506727
 0.92273444 0.1814352  0.19080898 0.70300934 0.21098278 0.05540189
 0.88233671 0.53858965 0.17047193 0.00700526 0.09895702 0.27080542
 0.96314323 0.39762672 0.60630178 0.78592104 0.26873934 0.10384348
 0.05006595 0.39606222]","[ 4.43577766e-04  4.22000885e-05 -3.60012054e-05  1.65581703e-04
  4.17947769e-04  6.24179840e-04  1.82390213e-04 -3.25441360e-05
 -4.69684601e-05  5.96046448e-06  1.90734863e-06  4.87208366e-04
 -1.31130219e-04  1.96576118e-04 -1.30057335e-04  1.39594078e-04
 -1.20401382e-05 -2.31266022e-05  9.85860825e-05  6.10351562e-05
  2.04324722e-04 -1.03831291e-04  1.02996826e-04  3.69787216e-04
  2.22802162e-04 -1.33514404e-04  8.76784325e-04 -1.14440918e-05
  3.27825546e-05  3.29494476e-04  4.78029251e-05 -6.11543655e-05
 -9.98973846e-05 -1.42455101e-04  8.21352005e-05  6.99639320e-04
 -5.92470169e-05  9.40561295e-05  9.28997993e-04 -1.63316727e-05
 -2.94446945e-05  1.12056732e-05 -7.95125961e-05 -1.06096268e-04
  1.96695328e-05  3.94940376e-04  2.13265419e-04  9.65595245e-06
 -1.24216080e-04 -4.76837158e-07]","[ 2.97069550e-04 -9.22679901e-05 -1.76906586e-04  1.78575516e-04
  6.74247742e-04  1.88350677e-04  3.19123268e-04 -1.75118446e-04
 -1.46865845e-04 -3.17096710e-05 -5.28097153e-05  4.42266464e-05
 -1.67727470e-04  1.68800354e-04 -5.31673431e-05 -2.45571136e-05
 -1.18136406e-04 -1.48296356e-04  2.82645226e-04 -1.74403191e-04
 -9.32216644e-05  3.56554985e-04 -1.21474266e-04  2.74300575e-04
 -1.69277191e-05 -1.72972679e-04  2.47478485e-04 -1.54972076e-04
  1.54733658e-04  5.06997108e-04 -7.79628754e-05 -8.02278519e-05
 -7.76052475e-05 -1.18732452e-04  3.71932983e-05  9.05156136e-04
 -1.14798546e-04 -3.86238098e-05  3.60846519e-04  2.69651413e-04
 -1.74880028e-04 -1.50561333e-04 -7.96318054e-05 -1.55687332e-04
 -1.49607658e-04  2.56061554e-04  5.24520874e-05 -7.42673874e-05
 -4.29153442e-06 -1.47342682e-04]","[0.02150542 0.01443751 0.00995471 0.01799002 0.01947594 0.02340196
 0.01762562 0.01087999 0.01256221 0.01198141 0.01330657 0.01948422
 0.01062123 0.01855345 0.01032155 0.01341018 0.01372344 0.01326408
 0.01516024 0.01296997 0.01471271 0.0111203  0.01356257 0.02152623
 0.01387146 0.00908619 0.02807417 0.01396649 0.01467091 0.01911146
 0.01501536 0.01260427 0.01123027 0.00929849 0.01523395 0.02603236
 0.01322627 0.01198792 0.0276694  0.01164034 0.01620139 0.01391702
 0.01223779 0.01095866 0.01374766 0.0202225  0.01782648 0.01195984
 0.01029259 0.01339403]","[0.01554454 0.00883723 0.00587342 0.01559154 0.0247498  0.01667408
 0.01868756 0.00525158 0.00590252 0.01185586 0.0099483  0.01178086
 0.00516605 0.01552491 0.0096081  0.00979515 0.00804025 0.00657463
 0.0180729  0.00550613 0.00771229 0.01676802 0.00696376 0.01759799
 0.01091416 0.00659525 0.01626159 0.00777953 0.01599512 0.02002017
 0.00872318 0.00987885 0.00843661 0.00745771 0.01397484 0.02678347
 0.00707752 0.01063545 0.01594871 0.01700882 0.00786024 0.00792437
 0.00836037 0.00673505 0.00685768 0.01554353 0.01219308 0.00872609
 0.01139681 0.00691661]",0.4996500221278435,0.506914010474759,0.326879322423678,0.2812360442065801,0.4729466316090757,0.4851551949179509,0.3254847840977625,0.28969993770813135,0.002072328756675299,0.002145616219487808,0.0007174074620961119,0.0007065440655741999,0.03825904929399491,0.022540282038450245,0.0028235603120393585,0.006686813032789343,0.00012255191802978515,4.41741943359375e-05,0.0002559856850961413,0.00023962435260635226,0.015100575060214217,0.011480645929949717,0.004595358898978071,0.005155640341272729
df1,0.04,1.0,0.0,0.0,0.96,0.0,1.0,"[0.55967522 0.61225166 0.96007647 0.81875363 0.39108739 0.43609338
 0.91946676 0.58582128 0.81875363 0.22624166 0.10315938 0.01809676
 0.50859953 0.74453538 0.39108739 0.74453538 0.81875363 0.39108739
 0.41323244 0.17249627 0.58582128 0.90235528 0.94837208 0.45963725
 0.96996014 0.81875363 0.48382277 0.43609338 0.96996014 0.8633028
 0.06383124 0.41323244 0.58582128 0.00300719 0.39108739 0.50859953
 0.17249627 0.01809676 0.69212796 0.81875363 0.05871658 0.90235528
 0.55967522 0.45963725 0.61225166 0.21173982 0.55967522 0.19796045
 0.94837208 0.84163603]","[0.50859953 0.71851426 0.71851426 0.98457739 0.19796045 0.77002924
 0.93482727 0.29176485 0.66552932 0.21173982 0.55967522 0.16077182
 0.93482727 0.36968362 0.03181713 0.77002924 0.93482727 0.94837208
 0.08825991 0.55967522 0.43609338 0.55967522 0.66552932 0.77002924
 0.66552932 0.32916807 0.06932183 0.16077182 0.71851426 0.74453538
 0.00585634 0.139232   0.79482654 0.16077182 0.139232   0.99589898
 0.05871658 0.01641475 0.48382277 0.88359176 0.3490397  0.8633028
 0.81875363 0.139232   0.81875363 0.139232   0.43609338 0.53390728
 0.8633028  0.53390728]","[0.55967522 0.61225166 0.96007647 0.81875363 0.39108739 0.43609338
 0.91946676 0.58582128 0.81875363 0.22624166 0.10315938 0.01809676
 0.50859953 0.74453538 0.39108739 0.74453538 0.81875363 0.39108739
 0.41323244 0.17249627 0.58582128 0.90235528 0.94837208 0.45963725
 0.96996014 0.81875363 0.48382277 0.43609338 0.96996014 0.8633028
 0.06383124 0.41323244 0.58582128 0.00300719 0.39108739 0.50859953
 0.17249627 0.01809676 0.69212796 0.81875363 0.05871658 0.90235528
 0.55967522 0.45963725 0.61225166 0.21173982 0.55967522 0.19796045
 0.94837208 0.84163603]","[0.50859953 0.71851426 0.71851426 0.98457739 0.19796045 0.77002924
 0.93482727 0.29176485 0.66552932 0.21173982 0.55967522 0.16077182
 0.93482727 0.36968362 0.03181713 0.77002924 0.93482727 0.94837208
 0.08825991 0.55967522 0.43609338 0.55967522 0.66552932 0.77002924
 0.66552932 0.32916807 0.06932183 0.16077182 0.71851426 0.74453538
 0.00585634 0.139232   0.79482654 0.16077182 0.139232   0.99589898
 0.05871658 0.01641475 0.48382277 0.88359176 0.3490397  0.8633028
 0.81875363 0.139232   0.81875363 0.139232   0.43609338 0.53390728
 0.8633028  0.53390728]","[0.5395865  0.77869533 0.93821389 0.90757621 0.32223827 0.53277365
 0.86255582 0.35813187 0.94697895 0.4696039  0.21113198 0.01257134
 0.78969344 0.72402539 0.63370939 0.64736799 0.78569847 0.42880786
 0.38960842 0.16220087 0.45840121 0.90274941 0.87582948 0.23501246
 0.91614904 0.78367048 0.50255995 0.46728474 0.91902098 0.89540306
 0.10044851 0.37876595 0.41534224 0.01389849 0.36202898 0.50981162
 0.40487844 0.02532575 0.37819301 0.78667393 0.03536919 0.90578178
 0.5413515  0.44104718 0.68347488 0.42438713 0.30526158 0.22898046
 0.906739   0.61118197]","[0.74929973 0.73136896 0.73818911 0.98383817 0.25765592 0.61312042
 0.89073968 0.30491451 0.78079386 0.39835619 0.69779116 0.0653982
 0.93253905 0.26930922 0.18272027 0.85164992 0.93352092 0.89487278
 0.12706693 0.39777852 0.32060067 0.59680048 0.7910056  0.64546525
 0.4714298  0.33369121 0.21933125 0.21331977 0.88507086 0.54974041
 0.07520073 0.05596897 0.70435062 0.14995839 0.16724564 0.9873854
 0.11580427 0.00527102 0.56345826 0.88746688 0.13899843 0.96490676
 0.69437803 0.41353545 0.79707246 0.31287392 0.34726642 0.32399706
 0.81720602 0.62800341]","[2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.41265907e-03 2.50000000e-03 4.89710060e-05
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 1.22986907e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 1.21845299e-03 2.50000000e-03
 2.50000000e-03 1.68258320e-04 2.50000000e-03 2.50000000e-03
 2.50000000e-03 3.55860782e-04 2.50000000e-03 2.50000000e-03
 1.36866471e-04 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.00129692e-03
 2.50000000e-03 2.50000000e-03]","[2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.23542833e-03 2.50000000e-03 5.81288890e-04
 2.50000000e-03 1.79496974e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 1.58649157e-03 2.50000000e-03
 2.14399471e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.45317097e-03 1.75970487e-03
 2.50000000e-03 2.50000000e-03 4.54799851e-04 7.26110093e-04
 2.50000000e-03 1.11555635e-03 1.80665858e-03 2.50000000e-03
 1.46146770e-03 6.12813065e-05 2.50000000e-03 2.50000000e-03
 8.06356518e-04 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.19298580e-03
 2.50000000e-03 2.50000000e-03]","[0.03864657 0.03962437 0.03753986 0.03863898 0.03425631 0.03601673
 0.03641787 0.03771697 0.03542177 0.04327438 0.03502041 0.0424792
 0.04376336 0.03773723 0.03981947 0.03699762 0.03730831 0.036734
 0.04110126 0.03585041 0.03906236 0.0343812  0.03773844 0.03637141
 0.04182008 0.03576816 0.04070457 0.03609907 0.03447062 0.03639061
 0.03811637 0.03872361 0.03930792 0.04275551 0.0402576  0.03853725
 0.03392061 0.0373893  0.03509696 0.03825498 0.0476978  0.03783083
 0.03745259 0.03543266 0.03450545 0.0363199  0.03285614 0.04079044
 0.03836764 0.03156891]","[0.02729874 0.0217979  0.02917791 0.02675129 0.02607667 0.02445417
 0.01966358 0.03605263 0.02256254 0.02315656 0.01125245 0.02676309
 0.0269159  0.01503667 0.01848349 0.02977838 0.03265558 0.02607694
 0.02261461 0.02438797 0.03233718 0.02862413 0.01691545 0.01672647
 0.01984145 0.03821116 0.03669014 0.02229935 0.02128169 0.0227649
 0.02114914 0.02522991 0.02933774 0.0303072  0.03152561 0.01797027
 0.02676247 0.02850184 0.01588603 0.02541057 0.03942901 0.02038707
 0.01921336 0.02811831 0.01534537 0.02165469 0.01872202 0.02371104
 0.02331505 0.0309585 ]","[0.00495094 0.00364231 0.00694319 0.0049626  0.01787452 0.01088235
 0.00968515 0.00658176 0.01290521 0.00108227 0.01445497 0.00142268
 0.00091244 0.00654151 0.00342278 0.00816514 0.00744301 0.0088272
 0.00225793 0.01141681 0.00434918 0.01727032 0.00653913 0.00981744
 0.00177782 0.0116898  0.00257179 0.01062623 0.01684903 0.00976257
 0.00582884 0.00483399 0.0040261  0.00129446 0.0029735  0.00512137
 0.01959326 0.00726459 0.01414707 0.00558654 0.00021549 0.00635855
 0.00712788 0.01286532 0.01668741 0.009966   0.02605815 0.0025006
 0.00539643 0.03634374]","[0.09963666 0.29370911 0.06508821 0.1121937  0.12943326 0.17979085
 0.41650243 0.01077    0.25658509 0.23021433 0.95936854 0.11190983
 0.10828751 0.7504947  0.49571207 0.05647012 0.02746849 0.12942599
 0.25418784 0.18213418 0.02984614 0.07400768 0.61006971 0.62427056
 0.40521721 0.00566213 0.00894196 0.26895518 0.32082994 0.24736209
 0.32806238 0.15406175 0.06269115 0.04971125 0.03674427 0.53222972
 0.1119248  0.07611128 0.68760002 0.14851386 0.00387506 0.37176129
 0.44586189 0.0830398  0.72789426 0.30106644 0.4791328  0.20749169
 0.2235358  0.04235745]","[ 3.28660011e-04  3.63588333e-05 -1.31130219e-05 -1.41859055e-05
  4.55617905e-04  1.19328499e-04  1.86204910e-04  2.67386436e-04
 -1.41859055e-04  2.99692154e-04  2.07424164e-04  1.65820122e-04
 -9.17911530e-06  1.49369240e-04  3.09586525e-04 -1.51872635e-04
  4.57763672e-04  3.07440758e-04  5.09142876e-04  6.96182251e-05
  1.00851059e-04 -6.58035278e-05  3.93390656e-06  7.99894333e-05
  5.95331192e-04  5.72323799e-04  3.49640846e-04  1.50322914e-04
 -1.14440918e-05 -1.07049942e-04  5.29289246e-04  4.48584557e-04
 -3.26633453e-05  1.06596947e-03  1.56641006e-04  3.81469727e-05
  1.13844872e-04  7.20024109e-05  7.20024109e-05 -4.76837158e-07
  2.92062759e-04  1.78456306e-04  1.98006630e-04  2.87890434e-04
  6.80685043e-05 -1.05023384e-04  2.29120255e-04  2.86459923e-04
  5.11407852e-05  1.58548355e-04]","[ 2.12907791e-04 -1.56164169e-04 -1.41620636e-04 -1.08242035e-04
  2.70247459e-04 -3.83853912e-05 -1.23143196e-04  8.70227814e-06
 -1.73926353e-04  7.47442245e-05  4.48703766e-04  1.93119049e-05
 -8.23736191e-05  2.39610672e-05  1.69157982e-04 -1.40309334e-04
  5.14626503e-04  8.16583633e-05  4.49299812e-04  6.81877136e-05
 -1.07288361e-05 -1.03950500e-04 -1.34468079e-04 -1.49726868e-04
  6.02602959e-04  9.39965248e-04  1.48415565e-04 -3.77893448e-05
  1.87754631e-04 -1.90138817e-04  1.18613243e-04  7.60436058e-04
  3.33786011e-05  5.47766685e-04  9.17911530e-05 -1.78456306e-04
 -1.33395195e-04  1.14679337e-04  3.37362289e-05 -1.77621841e-05
  9.60826874e-05  3.30209732e-05  2.40206718e-04  3.12447548e-04
 -1.62482262e-04 -1.52945518e-04  2.05755234e-04  9.53674316e-05
 -7.51018524e-05  4.61339951e-04]","[0.01846826 0.01207298 0.01104771 0.01113021 0.01919898 0.01462426
 0.01735032 0.01602108 0.00806098 0.01935161 0.01726617 0.01466404
 0.01237401 0.01608691 0.01954969 0.0093159  0.02139414 0.02047106
 0.02233007 0.01397752 0.01509379 0.00978872 0.01333665 0.01168915
 0.0241016  0.02306329 0.01699036 0.01601916 0.01261619 0.0102187
 0.01875341 0.02232396 0.01251401 0.0284974  0.01470795 0.01387117
 0.01275431 0.01453876 0.01168326 0.01323739 0.01848244 0.01902965
 0.01813112 0.01858759 0.01397708 0.01021424 0.01841179 0.01591384
 0.01618466 0.01721985]","[0.01462283 0.00551948 0.00679984 0.00838989 0.01523502 0.00956039
 0.00648211 0.01007956 0.00511242 0.01460021 0.01967431 0.01025373
 0.00983878 0.0109198  0.01360519 0.00762281 0.02163928 0.01356381
 0.01771474 0.01400442 0.01015757 0.00781027 0.00695618 0.00598631
 0.02422147 0.02585828 0.01202154 0.01139796 0.01632926 0.00517682
 0.0128104  0.02493305 0.01171314 0.02008449 0.01106987 0.00732915
 0.00819388 0.0126103  0.01010212 0.01128287 0.01401401 0.01198276
 0.01596641 0.01675171 0.00504341 0.00708214 0.01735566 0.01298171
 0.00961259 0.01942098]",0.5418191329389791,0.5130610204567927,0.29384905975461084,0.31514958096291956,0.5371238393579083,0.519554539229096,0.2823302895283015,0.3042368471234953,0.0022514446924694832,0.002173605305308164,0.0006708087859192172,0.0006412492646230874,0.03784708129763603,0.024791683827638623,0.003031661796907131,0.00621907571269704,0.00018630743026733397,0.0001010751724243164,0.00022752777276129928,0.00025936011513146305,0.01593414740669644,0.012429898688723198,0.004247005396330559,0.005299272622369908
