setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval_mean,pval_std,pval_base_mean,pval_base_std,pval_recon_mean,pval_recon_std,pval_uniform_mean,pval_uniform_std,ks_p_prop_mean,ks_p_prop_std,ks_p_base_mean,ks_p_base_std,ks_p_recon_mean,ks_p_recon_std,ks_p_uniform_mean,ks_p_uniform_std,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std
df1,0.0,True,0.0,0.0,1.0,0.0,1.0,0.53322601033154,0.2762763334720308,0.5052013776005245,0.27810986181818603,0.5011725630375528,0.29217618479803853,0.4908286950590345,0.33619946913376025,0.53322601033154,0.2762763334720308,0.5052013776005245,0.27810986181818603,0.5011725630375528,0.29217618479803853,0.4908286950590345,0.33619946913376025,0.9189096474647522,0.0038203254160033696,0.9192137801647187,0.004140787148178119
df1,0.05,True,0.0,0.05,1.0,0.0,1.0,0.3639848509962338,0.30548723470484995,0.3335455861955978,0.30065066668513307,0.5503972535254025,0.29933438838752074,0.24985844546203015,0.2881832306128117,0.3639848509962338,0.30548723470484995,0.3335455861955978,0.30065066668513307,0.5503972535254025,0.29933438838752074,0.24985844546203015,0.2881832306128117,0.9195485198497773,0.0035778436956685747,0.9193403947353364,0.00394617442477934
df1,0.1,True,0.0,0.1,1.0,0.0,1.0,0.0545471194192935,0.0881630681564273,0.036102089207286005,0.10597881758686377,0.43146622907784904,0.28402856730029974,0.050006406225331076,0.14547107404206686,0.0545471194192935,0.0881630681564273,0.036102089207286005,0.10597881758686377,0.43146622907784904,0.28402856730029974,0.050006406225331076,0.14547107404206686,0.9196312379837036,0.0032027906707927656,0.9192697370052337,0.004349798561447782
df1,0.15000000000000002,True,0.0,0.15000000000000002,1.0,0.0,1.0,0.001831163726878002,0.004321667226315178,0.0006263302999412623,0.002095701959131106,0.4548770881593356,0.31865255776166046,0.0001275357537284994,0.0004462961531725215,0.001831163726878002,0.004321667226315178,0.0006263302999412623,0.002095701959131106,0.4548770881593356,0.31865255776166046,0.0001275357537284994,0.0004462961531725215,0.9190322506427765,0.003975134759005006,0.9181828784942627,0.004082789362352872
df1,0.2,True,0.0,0.2,1.0,0.0,1.0,0.0005573787045246644,0.0037510474783780355,0.00011624732352177193,0.0007609955105433001,0.4735400650428378,0.2907485985632796,5.954605009923923e-07,1.697869719404367e-06,0.0005573787045246644,0.0037510474783780355,0.00011624732352177193,0.0007609955105433001,0.4735400650428378,0.2907485985632796,5.954605009923923e-07,1.697869719404367e-06,0.9190079617500305,0.003243597756388269,0.9190489423274993,0.0031756751317330682
df1,0.25,True,0.0,0.25,1.0,0.0,1.0,9.757151906708627e-06,6.311685526123443e-05,6.041151839606584e-06,4.170845246364074e-05,0.35830293185486084,0.27560738409056174,3.55041036448468e-10,1.6520673771651042e-09,9.757151906708627e-06,6.311685526123443e-05,6.041151839606584e-06,4.170845246364074e-05,0.35830293185486084,0.27560738409056174,3.55041036448468e-10,1.6520673771651042e-09,0.9195803678035737,0.0033982204503788965,0.918585616350174,0.003377114917469066
df1,0.30000000000000004,True,0.0,0.30000000000000004,1.0,0.0,1.0,8.80968389583876e-09,5.440944841148937e-08,6.721709073908663e-11,3.418947975291065e-10,0.2706058154066516,0.25463294065203423,4.435047789181954e-11,3.1351142204514425e-10,8.80968389583876e-09,5.440944841148937e-08,6.721709073908663e-11,3.418947975291065e-10,0.2706058154066516,0.25463294065203423,4.435047789181954e-11,3.1351142204514425e-10,0.9192683112621307,0.0036337641477058188,0.918101921081543,0.0032411810158719345
df1,0.35000000000000003,True,0.0,0.35000000000000003,1.0,0.0,1.0,1.5121920519552432e-11,5.523295651808747e-11,1.446305316438109e-13,6.789608811202899e-13,0.1807012598042344,0.22288909710387705,4.2328781975550904e-20,2.795536366547648e-19,1.5121920519552432e-11,5.523295651808747e-11,1.446305316438109e-13,6.789608811202899e-13,0.1807012598042344,0.22288909710387705,4.2328781975550904e-20,2.795536366547648e-19,0.9188246190547943,0.0040129854687821894,0.917267062664032,0.003846791160200103
df1,0.4,True,0.0,0.4,1.0,0.0,1.0,5.905500023273104e-14,4.121852400686509e-13,3.560968078553224e-16,2.51794380236051e-15,0.10043328231949948,0.13778641609868794,9.382848228863775e-29,4.73181128051485e-28,5.905500023273104e-14,4.121852400686509e-13,3.560968078553224e-16,2.51794380236051e-15,0.10043328231949948,0.13778641609868794,9.382848228863775e-29,4.73181128051485e-28,0.9191343629360199,0.003286865553738239,0.9176783883571624,0.004104781994727519
df1,0.45,True,0.0,0.45,1.0,0.0,1.0,8.976317184111985e-20,4.871398657903501e-19,2.0124843357433737e-23,1.3682503395732328e-22,0.021564233374818397,0.040319117933108106,3.873453566837713e-36,2.197209911163564e-35,8.976317184111985e-20,4.871398657903501e-19,2.0124843357433737e-23,1.3682503395732328e-22,0.021564233374818397,0.040319117933108106,3.873453566837713e-36,2.197209911163564e-35,0.9183639132976532,0.0037238748166179064,0.9170918047428132,0.0038103401094599365
df1,0.5,True,0.0,0.5,1.0,0.0,1.0,9.519132270611216e-23,6.61574195298862e-22,3.41304175592317e-30,1.1655860496505172e-29,0.002185968143376846,0.005546213112852719,1.237158969639269e-42,8.494726083799533e-42,9.519132270611216e-23,6.61574195298862e-22,3.41304175592317e-30,1.1655860496505172e-29,0.002185968143376846,0.005546213112852719,1.237158969639269e-42,8.494726083799533e-42,0.9198754489421844,0.004132923482712458,0.9181835234165192,0.00334841641293214
df1,0.55,True,0.0,0.55,1.0,0.0,1.0,6.771086018920748e-26,4.490149173398525e-25,8.2251676380183e-32,5.794604991476514e-31,0.0007655524713636436,0.0027408331733794465,1.2990360981064198e-52,9.093412137729624e-52,6.771086018920748e-26,4.490149173398525e-25,8.2251676380183e-32,5.794604991476514e-31,0.0007655524713636436,0.0027408331733794465,1.2990360981064198e-52,9.093412137729624e-52,0.9191499495506287,0.00401649979417573,0.917993632555008,0.003573637194141618
df1,0.6000000000000001,True,0.0,0.6000000000000001,1.0,0.0,1.0,8.250810854190943e-30,5.833984101875989e-29,1.095054264855513e-36,7.743202812211314e-36,4.866689387520746e-06,1.9929784629225367e-05,4.85607649254686e-66,3.1597528891048405e-65,8.250810854190943e-30,5.833984101875989e-29,1.095054264855513e-36,7.743202812211314e-36,4.866689387520746e-06,1.9929784629225367e-05,4.85607649254686e-66,3.1597528891048405e-65,0.9198375451564789,0.0034714632232208174,0.9173044955730438,0.003522826080738942
