delta,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std,setting
0.0,0.9189096474647522,0.0038203254160033696,0.9192137801647187,0.004140787148178119,df1
0.05,0.9195485198497773,0.0035778436956685747,0.9193403947353364,0.00394617442477934,df1
0.1,0.9196312379837036,0.0032027906707927656,0.9192697370052337,0.004349798561447782,df1
0.15000000000000002,0.9190322506427765,0.003975134759005006,0.9181828784942627,0.004082789362352872,df1
0.2,0.9190079617500305,0.003243597756388269,0.9190489423274993,0.0031756751317330682,df1
0.25,0.9195803678035737,0.0033982204503788965,0.918585616350174,0.003377114917469066,df1
0.30000000000000004,0.9192683112621307,0.0036337641477058188,0.918101921081543,0.0032411810158719345,df1
0.35000000000000003,0.9188246190547943,0.0040129854687821894,0.917267062664032,0.003846791160200103,df1
0.4,0.9191343629360199,0.003286865553738239,0.9176783883571624,0.004104781994727519,df1
0.45,0.9183639132976532,0.0037238748166179064,0.9170918047428132,0.0038103401094599365,df1
0.5,0.9198754489421844,0.004132923482712458,0.9181835234165192,0.00334841641293214,df1
0.55,0.9191499495506287,0.00401649979417573,0.917993632555008,0.003573637194141618,df1
0.6000000000000001,0.9198375451564789,0.0034714632232208174,0.9173044955730438,0.003522826080738942,df1
0.65,0.918154067993164,0.003961381068319878,0.9173509442806244,0.0029844971885506395,df1
0.7000000000000001,0.9200394582748413,0.0029735836512254058,0.9174189054965973,0.0034422075801173084,df1
0.75,0.9198803734779358,0.004022011694215545,0.9165806210041046,0.0035973772052064422,df1
0.8,0.9191620910167694,0.0037534312114101574,0.9172633981704712,0.00331351185237306,df1
0.8500000000000001,0.9192670547962188,0.003187796451375333,0.9170692312717438,0.004227588094307853,df1
0.9,0.9185355973243713,0.0037553616471095036,0.9177285408973694,0.00422204117321432,df1
0.9500000000000001,0.9189757084846497,0.0036680493376599925,0.9166023182868958,0.004075894413290315,df1
1.0,0.9187628877162933,0.002963825897696456,0.9184494829177856,0.0034300403108968444,df1
0.0,0.9189096474647522,0.0038203254160033696,0.9192137801647187,0.004140787148178119,df2
0.05,0.9195485198497773,0.0035778436956685747,0.9191205716133117,0.003916057556385718,df2
0.1,0.9196312379837036,0.0032027906707927656,0.9180813622474671,0.004323052063982099,df2
0.15000000000000002,0.9190322506427765,0.003975134759005006,0.9153476858139038,0.004079490412622192,df2
0.2,0.9190079617500305,0.003243597756388269,0.9149521815776825,0.003442925193082748,df2
0.25,0.9195803678035737,0.0033982204503788965,0.9113080048561096,0.0037777844533784972,df2
0.30000000000000004,0.9192683112621307,0.0036337641477058188,0.9073314380645752,0.0041031016141802245,df2
0.35000000000000003,0.9188246190547943,0.0040129854687821894,0.9025203835964203,0.003892284540644918,df2
0.4,0.9191343629360199,0.003286865553738239,0.9001467669010162,0.004055747247025609,df2
0.45,0.9183639132976532,0.0037238748166179064,0.8935765993595123,0.004307947999746635,df2
0.5,0.9198754489421844,0.004132923482712458,0.8888040256500244,0.004045007729104327,df2
0.55,0.9191499495506287,0.00401649979417573,0.8825819683074951,0.0036775916433691765,df2
0.6000000000000001,0.9198375451564789,0.0034714632232208174,0.8741674137115478,0.00468700332813279,df2
0.65,0.918154067993164,0.003961381068319878,0.8676823663711548,0.0052197531015182146,df2
0.7000000000000001,0.9200394582748413,0.0029735836512254058,0.8604243445396423,0.004424669976670754,df2
0.75,0.9198803734779358,0.004022011694215545,0.8518858242034912,0.0047870836973854325,df2
0.8,0.9191620910167694,0.0037534312114101574,0.8423763918876648,0.004695473645028505,df2
0.8500000000000001,0.9192670547962188,0.003187796451375333,0.8324939513206482,0.005328862316738843,df2
0.9,0.9185355973243713,0.0037553616471095036,0.8220631444454193,0.005830344699261633,df2
0.9500000000000001,0.9189757084846497,0.0036680493376599925,0.8137684774398803,0.005113002891896192,df2
1.0,0.9187628877162933,0.002963825897696456,0.8035143029689789,0.00615373191892101,df2
0.0,0.8021883428096771,0.004689815517763746,0.8028155028820038,0.0047706572879138934,df3
0.05,0.803127304315567,0.00523310708628295,0.8020529234409333,0.005033901280145528,df3
0.1,0.8022901010513306,0.00494183321069775,0.8009924554824829,0.0054220474279656474,df3
