model_name,epoch,train_loss,train_acc,val_loss,val_acc,val_mean_prob
label_bce,1,0.5004679361979166,0.91796875,0.39616024017333984,0.92,0.7042335176467895
label_bce,2,0.2783226991693179,0.9197591145833334,0.15228880167007447,0.92,0.9467556071281433
label_bce,3,0.14197305093208948,0.9270833333333334,0.11246014952659607,0.945625,0.9490705585479736
label_bce,4,0.10455910488963127,0.9523111979166666,0.09758100390434266,0.951875,0.8930262470245361
label_bce,5,0.09093100142975648,0.955078125,0.07513680219650269,0.964375,0.9205123162269593
label_bce,6,0.0786695418258508,0.9627278645833334,0.06647216081619263,0.968125,0.925493278503418
label_bce,7,0.06397560363014539,0.9708658854166666,0.05439977020025253,0.976875,0.9168968653678894
label_bce,8,0.05325581692159176,0.9768880208333334,0.04186270296573639,0.983125,0.9257036113739013
label_bce,9,0.04567337284485499,0.9794921875,0.037623701989650725,0.98625,0.9260157632827759
label_bce,10,0.03350395585099856,0.9866536458333334,0.04200770080089569,0.98125,0.9232147932052612
label_bce,11,0.02864871360361576,0.9886067708333334,0.03522531047463417,0.9875,0.9285844564437866
label_bce,12,0.027241115768750507,0.9892578125,0.03604131028056145,0.985625,0.9270226955413818
label_bce,13,0.03339959277460972,0.9856770833333334,0.03735088214278221,0.98125,0.9187498140335083
label_bce,14,0.042490883419911064,0.98095703125,0.04215439036488533,0.981875,0.9296108865737915
label_bce,15,0.0323579628020525,0.98779296875,0.028955085799098015,0.98625,0.9209708404541016
label_bce,16,0.029346325279523928,0.9881184895833334,0.041341338381171225,0.981875,0.9114459943771362
label_bce,17,0.032573360328873,0.9861653645833334,0.039559013396501544,0.983125,0.9212644505500793
label_bce,18,0.026597546723981697,0.9895833333333334,0.028829917199909686,0.989375,0.9182992315292359
label_bce,19,0.02538886123026411,0.9892578125,0.030154589861631394,0.9875,0.9238440752029419
label_bce,20,0.028819158673286438,0.9889322916666666,0.02875881627202034,0.988125,0.9175184369087219
label_bce,21,0.03389439359307289,0.9856770833333334,0.04607829242944717,0.981875,0.9112567377090454
label_bce,22,0.0351343946531415,0.9830729166666666,0.031892362833023075,0.9875,0.9283955526351929
label_bce,23,0.02492549705008666,0.9899088541666666,0.02944734402000904,0.983125,0.9274332761764527
label_bce,24,0.02076445985585451,0.9915364583333334,0.02831991747021675,0.985,0.9230945658683777
label_bce,25,0.01956751508017381,0.9930013020833334,0.03524880245327949,0.98375,0.9229793453216553
label_bce,26,0.021553903507689636,0.990234375,0.024777026474475862,0.990625,0.919396767616272
label_bce,27,0.02203193089614312,0.99072265625,0.031188267171382903,0.986875,0.9271811866760253
label_bce,28,0.024067587529619534,0.9905598958333334,0.032860228419303895,0.98875,0.9261747217178344
label_bce,29,0.02359648731847604,0.9903971354166666,0.037413297966122624,0.985,0.9297422146797181
label_bce,30,0.02519116271287203,0.9892578125,0.03705006346106529,0.986875,0.929523344039917
label_bce,31,0.020707459499438603,0.99169921875,0.03031744107604027,0.98875,0.9281949424743652
label_bce,32,0.01700646011158824,0.9928385416666666,0.023512432500720024,0.989375,0.9209140872955323
label_bce,33,0.01652337626243631,0.9930013020833334,0.029390833228826522,0.986875,0.9194851350784302
label_bce,34,0.0185158159583807,0.9931640625,0.027342600747942924,0.988125,0.9249867630004883
label_bce,35,0.014725018292665482,0.99365234375,0.03009879857301712,0.988125,0.9296992826461792
label_bce,36,0.015613804571330547,0.9933268229166666,0.04268932595849037,0.985625,0.9302288866043091
label_bce,37,0.020638839496920507,0.9915364583333334,0.032353074997663496,0.98625,0.9311012172698975
label_bce,38,0.020771291417380173,0.9912109375,0.03037204921245575,0.988125,0.9286391162872314
label_bce,39,0.01618255426486333,0.9931640625,0.03412838816642761,0.98625,0.9294842863082886
label_bce,40,0.021023933310061693,0.9900716145833334,0.03246083326637745,0.9875,0.9272412109375
label_bce,41,0.03054513658086459,0.9876302083333334,0.04900006502866745,0.979375,0.9103129959106445
label_bce,42,0.039878467097878456,0.9842122395833334,0.043390458673238756,0.978125,0.9086197471618652
label_bce,43,0.04142243415117264,0.98095703125,0.03354674383997917,0.985,0.9278957605361938
label_bce,44,0.02784251670042674,0.9899088541666666,0.03613450318574905,0.983125,0.9294183921813964
label_bce,45,0.021537932256857555,0.9920247395833334,0.03336710929870605,0.983125,0.9290565705299377
label_bce,46,0.021853134036064148,0.9908854166666666,0.02713650718331337,0.98875,0.9251897907257081
label_bce,47,0.023877129890024662,0.9892578125,0.03730816133320332,0.9825,0.9151504898071289
label_bce,48,0.023282942362129688,0.9905598958333334,0.03642675504088402,0.981875,0.9088220238685608
label_bce,49,0.020530732969443004,0.9920247395833334,0.0239112239331007,0.988125,0.9240104722976684
label_bce,50,0.01848112853864829,0.9930013020833334,0.03149977192282677,0.98625,0.9282826113700867
label_bce,51,0.01679225591942668,0.9921875,0.02724530190229416,0.9875,0.9265935683250427
label_bce,52,0.015097759664058685,0.9931640625,0.0277802848815918,0.985,0.9239836931228638
label_bce,53,0.014168516422311464,0.9954427083333334,0.022206184342503547,0.990625,0.9229871702194213
label_bce,54,0.015703641809523106,0.9949544270833334,0.023575383499264718,0.98875,0.9249141001701355
label_bce,55,0.014170221518725157,0.99462890625,0.026291503682732583,0.990625,0.9246417546272278
label_bce,56,0.01571109953025977,0.9931640625,0.0498772294819355,0.985,0.92910884141922
label_bce,57,0.03366778201113144,0.9873046875,0.031326938271522525,0.98375,0.9251316976547241
label_bce,58,0.02609063560763995,0.98876953125,0.04057963252067566,0.985625,0.9264250612258911
label_bce,59,0.026449592784047127,0.98779296875,0.025666198581457137,0.98625,0.9281399583816529
label_bce,60,0.01901409464577834,0.99365234375,0.033261729031801225,0.985,0.9314257407188415
label_bce,61,0.01590413398419817,0.99365234375,0.029661455154418946,0.98625,0.9269611978530884
label_bce,62,0.016140033723786473,0.9934895833333334,0.026210775822401045,0.986875,0.9250879216194153
label_bce,63,0.017101602939267952,0.9931640625,0.04125217005610466,0.9825,0.9184676313400268
label_bce,64,0.02123972571765383,0.9913736979166666,0.02955551669001579,0.986875,0.9282555627822876
label_bce,65,0.019178335244456928,0.9918619791666666,0.022191738039255143,0.990625,0.9242499780654907
label_bce,66,0.018281420692801476,0.9915364583333334,0.030321400463581085,0.986875,0.9134383773803711
label_bce,67,0.018559581444909174,0.9923502604166666,0.029678232893347742,0.98625,0.9179590058326721
label_bce,68,0.018675900995731354,0.9918619791666666,0.028565799668431282,0.9875,0.9202419471740723
label_bce,69,0.017179638768235844,0.9928385416666666,0.03540357083082199,0.989375,0.926659369468689
label_bce,70,0.02153516234830022,0.99072265625,0.024412733167409897,0.989375,0.9232949304580689
label_bce,71,0.02204062712068359,0.990234375,0.030163498520851137,0.9875,0.9222084522247315
label_bce,72,0.021175258948157232,0.9910481770833334,0.034908257722854615,0.985625,0.9206496357917786
label_bce,73,0.016874574435253937,0.9928385416666666,0.033851245790719985,0.985,0.9292426538467408
label_bce,74,0.0176896460664769,0.9925130208333334,0.027833671420812608,0.99,0.9259663248062133
label_bce,75,0.018103265669196844,0.9920247395833334,0.029927588552236557,0.985625,0.9204593777656556
label_bce,76,0.01843751361593604,0.9915364583333334,0.02230597160756588,0.990625,0.9222812056541443
label_bce,77,0.014855583819250265,0.9939778645833334,0.03019147217273712,0.98625,0.9296358633041382
label_bce,78,0.015238085916886726,0.9930013020833334,0.04967811286449433,0.983125,0.9305906796455383
label_bce,79,0.02139008262505134,0.9921875,0.03545596703886986,0.98875,0.9302371191978455
label_bce,80,0.017726560433705647,0.9918619791666666,0.038088168650865555,0.984375,0.93056640625
label_bce,81,0.014442036859691143,0.9934895833333334,0.02891393356025219,0.988125,0.9176955938339233
label_bce,82,0.018178262282162905,0.99267578125,0.037618463784456255,0.985,0.918940098285675
label_bce,83,0.018013897817581892,0.9923502604166666,0.023013488352298737,0.989375,0.9228485870361328
label_bce,84,0.013702414153764645,0.9949544270833334,0.02882072001695633,0.9875,0.9262409734725953
label_bce,85,0.020022339808444183,0.9912109375,0.0367811319231987,0.986875,0.9298080015182495
label_bce,86,0.023336997721344233,0.9905598958333334,0.03935727447271347,0.984375,0.9357681775093079
label_bce,87,0.01938784432907899,0.9913736979166666,0.026591996550559997,0.98875,0.9203885054588318
label_bce,88,0.01804396773998936,0.99267578125,0.02538930132985115,0.988125,0.9195609831809998
label_bce,89,0.015634651761502028,0.9930013020833334,0.029568202644586563,0.98625,0.9252679085731507
label_bce,90,0.015286704835792383,0.9933268229166666,0.02952564224600792,0.985625,0.923194580078125
label_bce,91,0.01683429768308997,0.99267578125,0.031130349040031435,0.9875,0.913581862449646
label_bce,92,0.019640836864709854,0.9921875,0.022320978194475174,0.99,0.9202761721611022
label_bce,93,0.01605809076378743,0.9931640625,0.03335299551486969,0.98625,0.9320930814743043
label_bce,94,0.015551315930982431,0.9934895833333334,0.03252632737159729,0.984375,0.9284174156188965
label_bce,95,0.014720911315331856,0.9934895833333334,0.02477814771234989,0.99,0.9171692228317261
label_bce,96,0.013951337430626154,0.99365234375,0.024630731120705605,0.99125,0.9182317590713501
label_bce,97,0.016239486013849575,0.99267578125,0.02735064297914505,0.986875,0.9222215962409973
label_bce,98,0.014758671633899212,0.9943033854166666,0.027179937362670898,0.98875,0.9249664092063904
label_bce,99,0.01192994974553585,0.9951171875,0.031060832291841506,0.9875,0.9287409496307373
label_bce,100,0.012146265090753635,0.9951171875,0.02383381001651287,0.99,0.9232188749313355
label_bce,101,0.014307069281737009,0.9943033854166666,0.029824291169643403,0.9875,0.9239935660362244
label_bce,102,0.01798768186320861,0.9925130208333334,0.03210103690624237,0.9875,0.9219893431663513
label_bce,103,0.0163828629689912,0.9934895833333334,0.032400977611541745,0.985,0.9192677998542785
label_bce,104,0.018083724503715832,0.9938151041666666,0.03557677313685417,0.985,0.9297883176803589
label_bce,105,0.016704783619691927,0.9923502604166666,0.03283453583717346,0.988125,0.9284298825263977
label_bce,106,0.01535509324943026,0.99365234375,0.024889487475156784,0.989375,0.9256240677833557
label_bce,107,0.01347762392833829,0.994140625,0.02645236864686012,0.9875,0.9245336389541626
label_bce,108,0.013401473717143139,0.99462890625,0.025298619568347933,0.98875,0.9206600761413575
label_bce,109,0.018662081720928352,0.9923502604166666,0.04162951059639454,0.983125,0.9105304574966431
label_bce,110,0.021976955700665712,0.9912109375,0.02693815678358078,0.98875,0.9226585006713868
label_bce,111,0.017601349391043186,0.9928385416666666,0.03592276006937027,0.986875,0.9304694437980652
label_bce,112,0.01799941450978319,0.9910481770833334,0.03081489697098732,0.985625,0.9285123777389527
label_bce,113,0.014818400455017885,0.9939778645833334,0.028072473853826524,0.985625,0.9201981019973755
label_bce,114,0.01354153974292179,0.9938151041666666,0.02379350543022156,0.986875,0.9228490376472473
label_bce,115,0.012637318267176548,0.9944661458333334,0.028403615504503252,0.98875,0.9257949900627136
label_bce,116,0.013952802711476883,0.9939778645833334,0.02887275069952011,0.988125,0.9269105625152588
label_bce,117,0.010771003629391393,0.9957682291666666,0.03168753385543823,0.988125,0.926053695678711
label_bce,118,0.014614811477561792,0.9934895833333334,0.02859656944870949,0.985,0.92726811170578
label_bce,119,0.014468513584385315,0.9933268229166666,0.021206479892134665,0.98875,0.9221239709854125
label_bce,120,0.014774611685425043,0.9944661458333334,0.03200074583292008,0.988125,0.9185359239578247
label_bce,121,0.014504358948518833,0.99365234375,0.02500118426978588,0.988125,0.9228679132461548
label_bce,122,0.016688131804888446,0.99267578125,0.028621781915426255,0.986875,0.9215915369987487
label_bce,123,0.013648439664393663,0.9939778645833334,0.024734313040971755,0.989375,0.9196554684638977
label_bce,124,0.014386920724064112,0.99462890625,0.052867818474769596,0.98125,0.922757158279419
label_bce,125,0.023136639967560768,0.9889322916666666,0.03109184145927429,0.986875,0.9271953296661377
label_bce,126,0.015772870431343716,0.9943033854166666,0.0246271775662899,0.98875,0.9203539609909057
label_bce,127,0.01894747543459137,0.99267578125,0.03281819134950638,0.985625,0.9150621271133423
label_bce,128,0.022500032869478066,0.9908854166666666,0.035076633393764496,0.98625,0.9295919132232666
label_bce,129,0.021737012391289074,0.9912109375,0.04029121369123459,0.98375,0.9245979595184326
label_bce,130,0.01795840139190356,0.99267578125,0.02511255331337452,0.989375,0.9196647191047669
label_bce,131,0.020214058458805084,0.9910481770833334,0.023827110826969148,0.989375,0.9222200441360474
label_bce,132,0.018827834632247686,0.9913736979166666,0.03759340345859528,0.988125,0.9317180323600769
label_bce,133,0.018298137312134106,0.9910481770833334,0.02477399483323097,0.990625,0.9213534355163574
label_bce,134,0.01799013776083787,0.9925130208333334,0.0309386495500803,0.985625,0.9154504919052124
label_bce,135,0.017702129979928333,0.9921875,0.037752237766981125,0.98375,0.9332932186126709
label_bce,136,0.01767399798457821,0.9921875,0.026885875165462494,0.989375,0.9237358665466309
label_bce,137,0.014820642148454985,0.9938151041666666,0.02810278385877609,0.9875,0.9218236970901489
label_bce,138,0.014391415830080708,0.99365234375,0.026450054943561552,0.9875,0.9253066396713256
label_bce,139,0.01297262217849493,0.9944661458333334,0.029553225189447405,0.989375,0.927370662689209
label_bce,140,0.012050937240322432,0.9949544270833334,0.026837550923228263,0.989375,0.9244607973098755
label_bce,141,0.011737023713067174,0.99462890625,0.03148396268486977,0.985,0.9239665031433105
label_bce,142,0.011375377730776867,0.9949544270833334,0.02337951146066189,0.990625,0.9227884674072265
label_bce,143,0.012956632456431786,0.9934895833333334,0.026582340225577355,0.988125,0.9166536021232605
label_bce,144,0.01517615964015325,0.9934895833333334,0.02797444611787796,0.986875,0.9223839998245239
label_bce,145,0.016315450581411522,0.9928385416666666,0.02826883092522621,0.988125,0.928101840019226
label_bce,146,0.014917938814808926,0.994140625,0.03330262541770935,0.9875,0.9222750902175904
label_bce,147,0.017200997099280357,0.9921875,0.0269388248026371,0.98875,0.926825246810913
label_bce,148,0.018177188622454803,0.9913736979166666,0.037284175157547,0.985,0.9182564067840576
label_bce,149,0.01689742257197698,0.994140625,0.024888404160737992,0.99,0.9220149302482605
label_bce,150,0.014481987338513136,0.994140625,0.02700361132621765,0.988125,0.9241367959976197
