delta,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std,setting
0.0,0.9165614485740662,0.006175932769997932,0.9173198401927948,0.006216799084865241,df1
0.05,0.9188378834724427,0.006011875119727076,0.9179004502296447,0.005249281248682054,df1
0.1,0.9182200801372528,0.005242639432647554,0.9173560619354248,0.0053563561813985165,df1
0.15000000000000002,0.9173611843585968,0.005465905595170083,0.9176059114933014,0.0055921724846290525,df1
0.2,0.9192701864242554,0.005544385105956112,0.9169052577018738,0.006651734223834927,df1
0.25,0.9175765776634216,0.006434288232494836,0.9176105010509491,0.005945153421802813,df1
0.30000000000000004,0.9184074056148529,0.006539879392873583,0.9151639354228973,0.005553240333937655,df1
0.35000000000000003,0.918900500535965,0.006512561900546244,0.9167385601997375,0.006102865461253831,df1
0.4,0.9182417702674865,0.005938605365799516,0.9182232964038849,0.005919595124856186,df1
0.45,0.9189142704010009,0.006576016183284401,0.918651351928711,0.006071393078993278,df1
0.5,0.9187213933467865,0.006573742733692512,0.9185997653007507,0.005764122397185101,df1
0.55,0.9187269926071167,0.006430337032922441,0.917460230588913,0.00593201384506126,df1
0.6000000000000001,0.918287171125412,0.005682240090722844,0.9177851819992066,0.005786505978726198,df1
0.65,0.9182341980934143,0.006130634542538339,0.9171750736236572,0.005530161007405895,df1
0.7000000000000001,0.9175586414337158,0.0053612141180612504,0.9170263504981995,0.0062778115415523155,df1
0.75,0.9174561965465545,0.0055131277201345506,0.9161961627006531,0.00628493471070525,df1
0.8,0.9173795413970948,0.005653189853934741,0.9169846880435943,0.007328943783127139,df1
0.8500000000000001,0.919367960691452,0.005052333447417797,0.9174360752105712,0.006508399134861172,df1
0.9,0.9184946608543396,0.006074794790335258,0.9188544750213623,0.005048582328146966,df1
0.9500000000000001,0.9187581169605256,0.005424231254215949,0.9190942823886872,0.005242627225399962,df1
1.0,0.9187648665904998,0.005474688168751037,0.9188163542747497,0.006089678167336074,df1
0.0,0.9165614485740662,0.006175932769997932,0.9173198401927948,0.006216799084865241,df2
0.05,0.9188378834724427,0.006011875119727076,0.918126939535141,0.005595077053187701,df2
0.1,0.9182200801372528,0.005242639432647554,0.9158099901676178,0.005502295207353676,df2
0.15000000000000002,0.9173611843585968,0.005465905595170083,0.9149294781684876,0.0050762516900018624,df2
0.2,0.9192701864242554,0.005544385105956112,0.9130020701885223,0.007091513464667975,df2
0.25,0.9175765776634216,0.006434288232494836,0.9097104489803314,0.005814819905846751,df2
0.30000000000000004,0.9184074056148529,0.006539879392873583,0.9055001914501191,0.0059027410527267,df2
0.35000000000000003,0.918900500535965,0.006512561900546244,0.9033875942230225,0.0061968201733900675,df2
0.4,0.9182417702674865,0.005938605365799516,0.8993896734714508,0.005985976855756543,df2
0.45,0.9189142704010009,0.006576016183284401,0.8950118601322175,0.007019846056703114,df2
0.5,0.9187213933467865,0.006573742733692512,0.8870887374877929,0.006319214623606821,df2
0.55,0.9187269926071167,0.006430337032922441,0.8822734272480011,0.007192601055641479,df2
0.6000000000000001,0.918287171125412,0.005682240090722844,0.8741652631759643,0.00652940786637756,df2
0.65,0.9182341980934143,0.006130634542538339,0.8668176293373108,0.008070539325322064,df2
0.7000000000000001,0.9175586414337158,0.0053612141180612504,0.8571978032588958,0.007622898392393658,df2
0.75,0.9174561965465545,0.0055131277201345506,0.8496064162254333,0.006458157022238642,df2
0.8,0.9173795413970948,0.005653189853934741,0.8395905244350433,0.009167829959940008,df2
0.8500000000000001,0.919367960691452,0.005052333447417797,0.8304288625717163,0.007867954675002656,df2
0.9,0.9184946608543396,0.006074794790335258,0.8229044258594513,0.008261793535219362,df2
0.9500000000000001,0.9187581169605256,0.005424231254215949,0.8098035597801209,0.008649683947823832,df2
1.0,0.9187648665904998,0.005474688168751037,0.8000359857082366,0.009734156934945197,df2
0.0,0.7934695219993592,0.00851618515952624,0.7969965195655823,0.008227066304065622,df3
0.05,0.796386604309082,0.009482131264764984,0.7970625185966491,0.008928414937762925,df3
0.1,0.7979946637153625,0.008649483919548919,0.7955430352687836,0.009352571967918815,df3
0.15000000000000002,0.7963878107070923,0.007539887966403795,0.7980912280082703,0.007336963928223999,df3
0.2,0.797357474565506,0.00898502620148784,0.7961088740825653,0.008445590391096025,df3
0.25,0.7962298166751861,0.010213836382399396,0.7979609596729279,0.009702310515934542,df3
0.30000000000000004,0.7963265109062195,0.009727397510820888,0.7977957403659821,0.009461616278101517,df3
0.35000000000000003,0.7962221539020539,0.008578858191282382,0.7984197175502777,0.008469227426745846,df3
0.4,0.7964024555683136,0.007979135150128686,0.7980454516410828,0.008149040459867245,df3
0.45,0.7983376049995422,0.007015050002767194,0.7991700744628907,0.009626391554817395,df3
0.5,0.7995468902587891,0.008872532620547853,0.7981788122653961,0.008525949926197525,df3
0.55,0.795274418592453,0.010345271731590965,0.797475209236145,0.008676497648390352,df3
0.6000000000000001,0.7974619925022125,0.006961407004348313,0.7990890240669251,0.007792188410725363,df3
0.65,0.7974785029888153,0.006558218453727817,0.7966267049312592,0.0077400551385256285,df3
0.7000000000000001,0.7952616357803345,0.00956523378086999,0.8007440054416657,0.009583540438331596,df3
0.75,0.7970621025562287,0.009519391709497274,0.8014825499057769,0.008741197116565663,df3
0.8,0.7972616648674011,0.009643012157196418,0.8006428980827331,0.007554051959954152,df3
0.8500000000000001,0.7978932917118072,0.010888572573244056,0.8035353136062622,0.009891034292255659,df3
0.9,0.79798912525177,0.00788585059991305,0.8022189152240753,0.009011778267735629,df3
0.9500000000000001,0.7981846082210541,0.009361035878697545,0.8066386163234711,0.00721768055587547,df3
1.0,0.7955344092845916,0.008397087022393532,0.803951951265335,0.007741649835632238,df3
