setting,delta,mu1,mu2,pval,pval_base,ks_p_prop,ks_p_base,cvm_p_prop,cvm_p_base,ad_p_prop,ad_p_base,ks_u_stat_prop,ks_u_stat_base,ks_u_p_prop,ks_u_p_base,mmd_u_prop,mmd_u_base,wass_u_prop,wass_u_base,ks_p_prop_mean,ks_p_base_mean,ks_p_prop_std,ks_p_base_std,cvm_p_prop_mean,cvm_p_base_mean,cvm_p_prop_std,cvm_p_base_std,ad_p_prop_mean,ad_p_base_mean,ad_p_prop_std,ad_p_base_std,ks_u_stat_prop_mean,ks_u_stat_base_mean,ks_u_stat_prop_std,ks_u_stat_base_std,mmd_u_prop_mean,mmd_u_base_mean,mmd_u_prop_std,mmd_u_base_std,wass_u_prop_mean,wass_u_base_mean,wass_u_prop_std,wass_u_base_std
df1,0.0,0.0,0.0,"[0.94837208 0.55967522 0.66552932 0.22624166 0.27423335 0.61225166
 0.22624166 0.1200888  0.03809482 0.63886042 0.99328163 0.63886042
 0.74453538 0.21173982 0.19796045 0.1200888  0.17249627 0.3490397
 0.84163603 0.41323244 0.18488568 0.19796045 0.27423335 0.27423335
 0.8633028  0.09546732 0.16077182 0.77002924 0.79482654 0.3490397
 0.74453538 0.55967522 0.93482727 0.11135888 0.58582128 0.16077182
 0.50859953 0.06932183 0.21173982 0.31007573 0.48382277 0.77002924
 0.29176485 0.25747545 0.17249627 0.96996014 0.63886042 0.24148215
 0.10315938 0.31007573]","[0.74453538 0.48382277 0.16077182 0.08151459 0.8633028  0.39108739
 0.12937218 0.19796045 0.31007573 0.55967522 0.91946676 0.8633028
 0.21173982 0.32916807 0.81875363 0.25747545 0.45963725 0.58582128
 0.50859953 0.98457739 0.45963725 0.50859953 0.06383124 0.14969106
 0.39108739 0.71851426 0.31007573 0.74453538 0.17249627 0.45963725
 0.79482654 0.71851426 0.31007573 0.01641475 0.79482654 0.11135888
 0.66552932 0.45963725 0.43609338 0.02410401 0.97808957 0.84163603
 0.1200888  0.08151459 0.43609338 0.99328163 0.71851426 0.66552932
 0.50859953 0.3490397 ]","[0.94837208 0.55967522 0.66552932 0.22624166 0.27423335 0.61225166
 0.22624166 0.1200888  0.03809482 0.63886042 0.99328163 0.63886042
 0.74453538 0.21173982 0.19796045 0.1200888  0.17249627 0.3490397
 0.84163603 0.41323244 0.18488568 0.19796045 0.27423335 0.27423335
 0.8633028  0.09546732 0.16077182 0.77002924 0.79482654 0.3490397
 0.74453538 0.55967522 0.93482727 0.11135888 0.58582128 0.16077182
 0.50859953 0.06932183 0.21173982 0.31007573 0.48382277 0.77002924
 0.29176485 0.25747545 0.17249627 0.96996014 0.63886042 0.24148215
 0.10315938 0.31007573]","[0.74453538 0.48382277 0.16077182 0.08151459 0.8633028  0.39108739
 0.12937218 0.19796045 0.31007573 0.55967522 0.91946676 0.8633028
 0.21173982 0.32916807 0.81875363 0.25747545 0.45963725 0.58582128
 0.50859953 0.98457739 0.45963725 0.50859953 0.06383124 0.14969106
 0.39108739 0.71851426 0.31007573 0.74453538 0.17249627 0.45963725
 0.79482654 0.71851426 0.31007573 0.01641475 0.79482654 0.11135888
 0.66552932 0.45963725 0.43609338 0.02410401 0.97808957 0.84163603
 0.1200888  0.08151459 0.43609338 0.99328163 0.71851426 0.66552932
 0.50859953 0.3490397 ]","[0.90543671 0.761946   0.5458373  0.33196478 0.37073139 0.70270273
 0.09161412 0.22958806 0.03750286 0.82184133 0.97854155 0.45992335
 0.7144571  0.19063039 0.43562315 0.25942463 0.10034215 0.30428255
 0.83344351 0.36109126 0.10329071 0.25834792 0.18857179 0.08415982
 0.83384922 0.05731528 0.11569184 0.7970426  0.73722857 0.21107863
 0.7362086  0.63180839 0.78311528 0.09366592 0.77156478 0.05329702
 0.40529832 0.08993704 0.18488233 0.24156283 0.55789425 0.67987246
 0.32613596 0.43146294 0.327405   0.86542006 0.57331502 0.49725898
 0.12435909 0.24082565]","[0.56706204 0.63846054 0.11788209 0.11421464 0.71730979 0.70522272
 0.09995634 0.31317559 0.16911385 0.38844551 0.95540541 0.93102803
 0.2589389  0.23394919 0.77870665 0.23644411 0.30943437 0.5161698
 0.44124981 0.98731123 0.15852491 0.6892057  0.13148641 0.09102747
 0.40577834 0.53164504 0.2029617  0.84313318 0.24284932 0.48979932
 0.82689621 0.73513391 0.32805692 0.06782443 0.77603073 0.03753325
 0.86294925 0.38596251 0.36334966 0.05035931 0.96884687 0.90798322
 0.06880535 0.21303412 0.4828499  0.96957392 0.43584482 0.47251152
 0.41712462 0.29195383]","[0.0025     0.0025     0.0025     0.0025     0.0025     0.0025
 0.00085606 0.00166809 0.00037991 0.0025     0.0025     0.0025
 0.0025     0.0021473  0.0025     0.00165649 0.00105751 0.0022955
 0.0025     0.0025     0.00084407 0.0025     0.00166136 0.00080449
 0.0025     0.00088464 0.00142477 0.0025     0.0025     0.0025
 0.0025     0.0025     0.0025     0.00066596 0.0025     0.00063065
 0.0025     0.00143185 0.00203885 0.0025     0.0025     0.0025
 0.0025     0.0025     0.0025     0.0025     0.0025     0.0025
 0.00140884 0.0025    ]","[0.0025     0.0025     0.00149347 0.00093363 0.0025     0.0025
 0.00132333 0.00215313 0.00168584 0.0025     0.0025     0.0025
 0.0025     0.0025     0.0025     0.00140577 0.0025     0.0025
 0.0025     0.0025     0.00107257 0.0025     0.00129434 0.00085403
 0.0025     0.0025     0.00200514 0.0025     0.00230013 0.0025
 0.0025     0.0025     0.0025     0.00050706 0.0025     0.00045397
 0.0025     0.0025     0.0025     0.00072113 0.0025     0.0025
 0.00103339 0.0025     0.0025     0.0025     0.0025     0.0025
 0.0025     0.0025    ]","[0.03769548 0.02508903 0.0240888  0.02208781 0.0314722  0.0352973
 0.04815306 0.02273561 0.02166941 0.02863307 0.02379364 0.03494713
 0.02057677 0.03757023 0.02225868 0.02878914 0.02636881 0.02705684
 0.02439649 0.02549994 0.01968306 0.02486493 0.02585902 0.02818057
 0.03172432 0.02483682 0.02700944 0.02886163 0.03484984 0.02891456
 0.02188708 0.02980457 0.02122616 0.02608535 0.02991223 0.03438095
 0.03171469 0.02865587 0.03567794 0.028294   0.02928868 0.02851432
 0.0289139  0.02598729 0.02499142 0.02068892 0.03063385 0.0283333
 0.02864034 0.02581075]","[0.02775263 0.0210578  0.02193295 0.01873905 0.01684615 0.01733652
 0.03284671 0.02043017 0.02196006 0.02619674 0.01538696 0.01597054
 0.01026509 0.0287138  0.02421133 0.02696068 0.02028885 0.03006752
 0.01154031 0.0167561  0.01563768 0.02418893 0.02313163 0.02130002
 0.01334673 0.02415831 0.02386111 0.0170242  0.03356555 0.02072596
 0.01303367 0.02837329 0.01430497 0.02600312 0.01699273 0.02857996
 0.01650398 0.02407321 0.02358708 0.02186481 0.01924023 0.01821569
 0.01618475 0.01417222 0.01252598 0.01658693 0.02454299 0.02734237
 0.01405752 0.02286096]","[6.62467430e-03 1.58502085e-01 1.93025003e-01 2.79207232e-01
 3.72436018e-02 1.33689930e-02 1.80893801e-04 2.48681819e-01
 3.00304115e-01 7.38558705e-02 2.04259195e-01 1.47553370e-02
 3.60548797e-01 6.87995692e-03 2.70904845e-01 7.12475093e-02
 1.21719438e-01 1.05033224e-01 1.81831297e-01 1.45829523e-01
 4.15257276e-01 1.65774967e-01 1.35435399e-01 8.18801796e-02
 3.49374772e-02 1.66705617e-01 1.06118397e-01 7.00629740e-02
 1.51627742e-02 6.92085284e-02 2.89192448e-01 5.61177020e-02
 3.23846403e-01 1.29198381e-01 5.46886364e-02 1.72715285e-02
 3.50232089e-02 7.34698875e-02 1.19959992e-02 7.98027852e-02
 6.34188048e-02 7.58944247e-02 6.92191093e-02 1.31871404e-01
 1.61637989e-01 3.54023887e-01 4.58954568e-02 7.90933240e-02
 7.37325714e-02 1.36796765e-01]","[0.09013313 0.33311046 0.28688864 0.47795959 0.61527212 0.57864602
 0.02612298 0.36919438 0.28553315 0.12621584 0.72482234 0.68124888
 0.98296247 0.07249675 0.18850466 0.10724456 0.37765219 0.05268274
 0.949881   0.62204084 0.70619537 0.18932493 0.23127872 0.31983826
 0.86354302 0.19045065 0.20164764 0.60192066 0.02157004 0.35188575
 0.88156738 0.07837707 0.80213301 0.13143679 0.60427659 0.07476183
 0.64103487 0.19360605 0.21241615 0.29031585 0.44407881 0.51463122
 0.66511479 0.81112275 0.90823868 0.6347803  0.17668374 0.0986883
 0.81877847 0.24307091]","[ 4.23669815e-04 -1.48892403e-04 -1.70350075e-04 -1.42574310e-04
 -2.77757645e-05  1.89900398e-04  1.02353096e-03  1.83224678e-04
 -1.37209892e-04 -3.61204147e-05 -8.34465027e-07  1.21545792e-03
 -1.12652779e-04  6.39915466e-04 -1.41024590e-04  2.52842903e-04
 -1.22427940e-04 -1.26838684e-04 -1.20997429e-04  1.13606453e-04
  1.80006027e-05 -4.41074371e-06  2.05039978e-04  1.66654587e-04
  4.43696976e-04 -9.19103622e-05  4.72068787e-05  2.75850296e-04
  1.54376030e-04  3.84807587e-04 -6.41345978e-05 -7.59363174e-05
  8.48770142e-05 -1.24812126e-04 -9.83476639e-05  9.53674316e-07
 -6.25848770e-05  2.75373459e-05  1.60336494e-04 -7.02142715e-05
  3.97205353e-04 -7.03334808e-05 -5.96046448e-05 -1.35183334e-04
  1.30295753e-04  1.94311142e-05  1.84774399e-05 -2.58684158e-05
 -1.28746033e-05 -1.13964081e-04]","[ 6.40153885e-05 -1.38998032e-04 -7.80820847e-05 -4.67300415e-05
 -1.22308731e-04 -8.33272934e-05  5.25951385e-04 -8.57114792e-05
 -1.93953514e-04  1.01566315e-04 -1.97768211e-04  8.45193863e-05
 -1.77025795e-04  1.18017197e-04 -1.73807144e-04  2.47120857e-04
 -1.54614449e-04 -6.93798065e-05 -1.63912773e-04 -3.74317169e-05
 -1.41143799e-04 -4.33921814e-05  1.74999237e-04 -1.15394592e-04
  7.34329224e-05  8.92877579e-05 -6.04391098e-05 -4.76837158e-05
  9.77516174e-06  3.58819962e-04 -1.42812729e-04 -7.29560852e-05
 -1.24573708e-04 -3.11136246e-05 -1.39236450e-04 -1.03831291e-04
 -2.32458115e-05 -6.24656677e-05  2.02655792e-06 -1.54852867e-04
  1.12891197e-04 -1.81317329e-04 -1.23739243e-04 -1.93834305e-04
 -1.12414360e-04  2.29835510e-04 -1.43289566e-04  3.11136246e-05
 -1.53064728e-04  2.87294388e-05]","[0.02192116 0.00699654 0.0066353  0.00983021 0.01202908 0.01603785
 0.02698226 0.01640812 0.00987543 0.01034273 0.01176842 0.02739265
 0.00985215 0.02241113 0.00835673 0.01729401 0.00952604 0.00787157
 0.00953804 0.01339169 0.01147044 0.01258642 0.0150827  0.01664584
 0.01884201 0.01014539 0.01211689 0.01821526 0.01717328 0.01690245
 0.01040144 0.01148369 0.01520769 0.00988145 0.01016095 0.01297791
 0.01092874 0.01147966 0.01399831 0.01044989 0.01979522 0.01075793
 0.01279152 0.00936916 0.01574124 0.01320892 0.01359387 0.01006782
 0.0132852  0.00896293]","[0.01369385 0.00629808 0.00901247 0.00897312 0.0068973  0.00830131
 0.01855063 0.00916995 0.00494988 0.01310593 0.00383436 0.01204678
 0.00522627 0.01244315 0.00601072 0.01641418 0.00647042 0.00921794
 0.00538541 0.0090522  0.00726229 0.01053329 0.01390319 0.00866944
 0.01295343 0.01216421 0.00857618 0.010173   0.01124419 0.01671145
 0.00637756 0.00956567 0.00811086 0.00898599 0.00665111 0.0070523
 0.00963792 0.00807276 0.00982671 0.00748225 0.01234824 0.00561259
 0.00662812 0.00424031 0.00826199 0.01661548 0.00762071 0.0108473
 0.0079168  0.01138819]",0.42786126639496885,0.47725066256976084,0.28132439814775323,0.2846872017506324,0.4287758246627472,0.45857032701446265,0.2806794464829119,0.29283670106318055,0.002087126668619404,0.002134738507669439,0.0006604967103452168,0.0006343422784589883,0.02804810487031937,0.020824931234121314,0.005305902796078669,0.005631467402069064,8.558034896850586e-05,-3.283500671386719e-05,0.00027872360087606644,0.00014803974635711547,0.013363706843809527,0.009409748819727287,0.004598927341567874,0.003347561117922081
df1,0.05,0.0,0.05,"[3.29168072e-01 1.64147482e-02 1.84885683e-01 3.18171260e-02
 4.95346404e-02 6.38860419e-01 1.84885683e-01 9.92823487e-03
 2.11739817e-01 3.10075730e-01 7.44535382e-01 9.89578389e-01
 6.38860419e-01 2.57475452e-01 3.49039701e-01 4.13232440e-01
 6.38860419e-01 7.18514257e-01 8.63302804e-01 7.11507895e-04
 8.15145929e-02 1.99311438e-02 4.59637254e-01 5.39576008e-02
 1.39231997e-01 6.93218252e-02 4.13232440e-01 5.85821277e-01
 2.26241661e-01 4.13232440e-01 4.13232440e-01 4.59637254e-01
 9.34827271e-01 3.48322136e-02 2.11739817e-01 3.10075730e-01
 6.92127962e-01 7.94826541e-01 8.63302804e-01 7.52091658e-02
 4.85152370e-04 3.80948244e-02 1.49691056e-01 4.16212987e-02
 2.64676308e-02 5.85821277e-01 3.10075730e-01 5.39576008e-02
 3.49039701e-01 5.08599525e-01]","[0.31007573 0.0416213  0.08825991 0.05871658 0.05871658 0.84163603
 0.03181713 0.01217651 0.53390728 0.45963725 0.69212796 0.50859953
 0.63886042 0.11135888 0.31007573 0.66552932 0.58582128 0.81875363
 0.50859953 0.00238884 0.11135888 0.01641475 0.27423335 0.25747545
 0.43609338 0.22624166 0.74453538 0.55967522 0.139232   0.32916807
 0.45963725 0.18488568 0.96996014 0.61225166 0.19796045 0.04542867
 0.53390728 0.25747545 0.8633028  0.18488568 0.00806269 0.01217651
 0.21173982 0.02192948 0.27423335 0.88359176 0.79482654 0.09546732
 0.43609338 0.19796045]","[3.29168072e-01 1.64147482e-02 1.84885683e-01 3.18171260e-02
 4.95346404e-02 6.38860419e-01 1.84885683e-01 9.92823487e-03
 2.11739817e-01 3.10075730e-01 7.44535382e-01 9.89578389e-01
 6.38860419e-01 2.57475452e-01 3.49039701e-01 4.13232440e-01
 6.38860419e-01 7.18514257e-01 8.63302804e-01 7.11507895e-04
 8.15145929e-02 1.99311438e-02 4.59637254e-01 5.39576008e-02
 1.39231997e-01 6.93218252e-02 4.13232440e-01 5.85821277e-01
 2.26241661e-01 4.13232440e-01 4.13232440e-01 4.59637254e-01
 9.34827271e-01 3.48322136e-02 2.11739817e-01 3.10075730e-01
 6.92127962e-01 7.94826541e-01 8.63302804e-01 7.52091658e-02
 4.85152370e-04 3.80948244e-02 1.49691056e-01 4.16212987e-02
 2.64676308e-02 5.85821277e-01 3.10075730e-01 5.39576008e-02
 3.49039701e-01 5.08599525e-01]","[0.31007573 0.0416213  0.08825991 0.05871658 0.05871658 0.84163603
 0.03181713 0.01217651 0.53390728 0.45963725 0.69212796 0.50859953
 0.63886042 0.11135888 0.31007573 0.66552932 0.58582128 0.81875363
 0.50859953 0.00238884 0.11135888 0.01641475 0.27423335 0.25747545
 0.43609338 0.22624166 0.74453538 0.55967522 0.139232   0.32916807
 0.45963725 0.18488568 0.96996014 0.61225166 0.19796045 0.04542867
 0.53390728 0.25747545 0.8633028  0.18488568 0.00806269 0.01217651
 0.21173982 0.02192948 0.27423335 0.88359176 0.79482654 0.09546732
 0.43609338 0.19796045]","[4.37888434e-01 1.78600870e-02 1.58865505e-01 3.08160512e-02
 7.72395938e-02 4.47966734e-01 8.49898033e-02 1.64358963e-02
 2.14349463e-01 4.94387602e-01 6.44499490e-01 9.56362543e-01
 4.12580291e-01 3.16987191e-01 2.19370109e-01 5.22190643e-01
 3.70731207e-01 7.63055552e-01 9.31770842e-01 2.74731193e-03
 1.30554455e-01 2.89574775e-03 3.76787812e-01 1.87931870e-02
 2.33727380e-01 8.27461317e-02 3.22017564e-01 3.78900004e-01
 8.02298264e-02 3.92885319e-01 5.52359380e-01 2.64855713e-01
 8.89755592e-01 5.27753578e-02 1.78213769e-01 1.31979792e-01
 5.67433664e-01 8.36082211e-01 8.76695401e-01 6.79125661e-02
 2.22348254e-04 4.82410532e-02 6.55765635e-02 1.32882182e-02
 1.17507409e-01 8.06558761e-01 4.70748528e-01 5.06741034e-02
 2.65467486e-01 4.23930883e-01]","[0.27137901 0.00645389 0.22712552 0.03290161 0.11980902 0.70417564
 0.0252128  0.00354757 0.49189646 0.38667823 0.84589774 0.38912875
 0.41240826 0.06425601 0.22236247 0.55473591 0.61213045 0.86067265
 0.65677281 0.00704237 0.2262248  0.00342682 0.22564292 0.06132598
 0.24817057 0.13405569 0.4371317  0.72404637 0.1366523  0.36317813
 0.30064709 0.23180779 0.86834395 0.41338955 0.14317961 0.07531041
 0.79489048 0.2436322  0.85689939 0.18390465 0.00282648 0.00873827
 0.12788702 0.03076087 0.09693694 0.85202008 0.81412957 0.06479294
 0.37273992 0.35773506]","[2.50000000e-03 1.82188057e-04 1.68600611e-03 3.10745592e-04
 5.82083616e-04 2.50000000e-03 7.25700133e-04 2.30208824e-04
 2.17790900e-03 2.14311500e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.25847021e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 1.31344569e-05
 1.63119133e-03 1.93062418e-05 2.50000000e-03 2.17761241e-04
 2.50000000e-03 6.97578504e-04 2.50000000e-03 2.50000000e-03
 7.00094766e-04 2.50000000e-03 2.50000000e-03 1.93221047e-03
 2.50000000e-03 7.02632517e-04 1.87576031e-03 1.45050940e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 1.05610507e-03
 1.00000000e-05 4.26731944e-04 5.80823619e-04 1.87031349e-04
 8.22394238e-04 2.50000000e-03 2.50000000e-03 5.41415341e-04
 2.50000000e-03 2.50000000e-03]","[2.50000000e-03 6.05380288e-05 2.50000000e-03 2.70240349e-04
 7.27042013e-04 2.50000000e-03 2.70873821e-04 4.66270923e-05
 2.50000000e-03 2.43799221e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 6.27725177e-04 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 3.19485053e-05
 2.50000000e-03 3.06592897e-05 2.50000000e-03 6.29517727e-04
 2.50000000e-03 9.96188304e-04 2.50000000e-03 2.50000000e-03
 1.02775932e-03 2.50000000e-03 2.11150174e-03 1.69348617e-03
 2.50000000e-03 2.50000000e-03 1.56279028e-03 9.94659766e-04
 2.50000000e-03 2.19986653e-03 2.50000000e-03 2.50000000e-03
 3.42526857e-05 8.94119412e-05 1.07766548e-03 4.38643003e-04
 6.36179496e-04 2.50000000e-03 2.50000000e-03 5.98052971e-04
 2.50000000e-03 2.50000000e-03]","[0.05321964 0.04245531 0.04267996 0.05219789 0.03970098 0.03065182
 0.03416389 0.04325424 0.03281977 0.03905122 0.03421654 0.03490921
 0.03339711 0.03701833 0.03165194 0.0429412  0.03909809 0.03195573
 0.03004084 0.04166841 0.04874704 0.05095416 0.03462643 0.03937541
 0.02882524 0.04711413 0.04174648 0.03224766 0.03849982 0.03701575
 0.04238437 0.03780716 0.04116868 0.04378252 0.03720305 0.03243093
 0.03312015 0.03478704 0.034593   0.04166125 0.05772293 0.04115194
 0.03378836 0.05252494 0.03801101 0.03200996 0.02915803 0.0271131
 0.03031701 0.03613866]","[0.02924699 0.03372874 0.03566591 0.03716277 0.02918078 0.01582528
 0.03224978 0.04060613 0.02384828 0.01997238 0.02649047 0.0331799
 0.01864893 0.02809524 0.02725338 0.02725514 0.03525995 0.02395007
 0.02886743 0.03103653 0.0241752  0.04303862 0.02698903 0.02536741
 0.02304672 0.02860242 0.03213707 0.03068745 0.02826952 0.03023335
 0.03242581 0.02521855 0.03266548 0.01846441 0.02874854 0.01944084
 0.01735686 0.01908879 0.02454471 0.03624696 0.04354368 0.03686414
 0.02695882 0.04786315 0.02906875 0.02391773 0.01325829 0.01916243
 0.02492898 0.02580734]","[2.30565112e-05 1.43430958e-03 1.32840366e-03 3.55150505e-05
 3.55460628e-03 4.56931558e-02 1.83337129e-02 1.08986244e-03
 2.63090098e-02 4.36438393e-03 1.80708567e-02 1.49129755e-02
 2.25684703e-02 8.11510024e-03 3.55863199e-02 1.21442290e-03
 4.30073083e-03 3.29318821e-02 5.30227748e-02 1.87043952e-03
 1.43605951e-04 5.94129779e-05 1.61368566e-02 3.94125681e-03
 7.06554111e-02 2.69041857e-04 1.82221994e-03 3.05464905e-02
 5.18093188e-03 8.12131741e-03 1.46934777e-03 6.40437308e-03
 2.20825071e-03 9.06327925e-04 7.68087724e-03 2.91278722e-02
 2.42994427e-02 1.54311268e-02 1.62873567e-02 1.87491962e-03
 3.10803233e-06 2.22048954e-03 2.03098338e-02 3.09566749e-05
 6.01942128e-03 3.24767475e-02 6.53918981e-02 1.03756885e-01
 4.95927382e-02 1.05050163e-02]","[6.40428199e-02 2.06404500e-02 1.20373652e-02 7.77373501e-03
 6.50446304e-02 6.92159403e-01 3.05297093e-02 2.65568815e-03
 2.02142422e-01 3.97027991e-01 1.18620109e-01 2.39163807e-02
 4.84184784e-01 8.34730610e-02 1.00630532e-01 1.00591937e-01
 1.35110886e-02 1.98243919e-01 6.99688594e-02 4.15433093e-02
 1.89829020e-01 1.17430316e-03 1.06588752e-01 1.49824425e-01
 2.34930945e-01 7.43775288e-02 3.14315917e-02 4.52941797e-02
 8.02472126e-02 5.06109614e-02 2.91667479e-02 1.54415969e-01
 2.73973083e-02 4.97049645e-01 7.19183981e-02 4.30887386e-01
 5.77137553e-01 4.54179462e-01 1.76624105e-01 1.01798313e-02
 9.85400047e-04 8.49449487e-03 1.07287812e-01 2.02259164e-04
 6.67699705e-02 1.99476164e-01 8.68748954e-01 4.49252877e-01
 1.63669741e-01 1.36893393e-01]","[ 4.72664833e-04  1.48737431e-03  2.26807594e-03  1.37138367e-03
  3.47018242e-04  8.93115997e-04  1.21927261e-03  1.96564198e-03
  9.41872597e-04 -9.16719437e-05 -5.84125519e-05  6.65187836e-05
  2.24947929e-04  4.24385071e-05  7.75814056e-04  1.24645233e-03
  2.17080116e-04  2.49147415e-04  8.35776329e-04  6.98804855e-04
  1.28889084e-03  2.30360031e-03  4.31180000e-04  1.03294849e-03
 -1.72495842e-04  5.58137894e-04  1.04308128e-03  4.71115112e-04
  3.18288803e-04  8.97288322e-04  8.65221024e-04 -6.36577606e-05
  9.05275345e-04  1.49965286e-04  4.81724739e-04  3.48687172e-04
  6.11066818e-04  7.84397125e-05  7.63058662e-04  8.17179680e-04
  3.01194191e-03  1.23894215e-03  2.94327736e-04  8.72969627e-04
  5.90920448e-04  7.93933868e-05 -1.52111053e-04  4.91142273e-04
  1.62720680e-04  2.13742256e-04]","[-4.29153442e-05  7.87496567e-04  1.30665302e-03  7.41004944e-04
 -7.83205032e-05  2.62022018e-04  9.29355621e-04  1.58381462e-03
  3.79323959e-04 -4.22000885e-05 -1.13129616e-04 -7.00950623e-05
 -7.55786896e-05 -9.22679901e-05  5.91635704e-04  6.22510910e-04
 -8.35657120e-05 -1.60574913e-04  6.34789467e-04  3.60131264e-04
  3.98516655e-04  1.39033794e-03  2.04682350e-04  3.08394432e-04
 -1.18851662e-04  1.68085098e-05  5.58018684e-04  9.39369202e-05
 -3.70740891e-05  4.56452370e-04  4.03642654e-04 -1.57952309e-04
  4.47750092e-04 -1.97291374e-04  1.52111053e-04  3.52859497e-05
 -1.93119049e-05 -2.86102295e-05  2.20537186e-04  6.01172447e-04
  1.65104866e-03  1.12509727e-03 -5.75780869e-05  3.89099121e-04
  4.24265862e-04 -1.19566917e-04  1.62124634e-05  1.36613846e-04
 -1.45792961e-04 -7.77244568e-05]","[0.02243028 0.03169692 0.03807243 0.03283129 0.02021716 0.02616814
 0.02962541 0.03778565 0.02807224 0.01028922 0.00989812 0.0125535
 0.01923769 0.01391403 0.02687362 0.03043586 0.017525   0.01813092
 0.0271808  0.025016   0.03144693 0.03927318 0.02135432 0.02854438
 0.00645005 0.02292756 0.0296376  0.01953129 0.01933219 0.02574532
 0.02550043 0.01182318 0.02759518 0.01539528 0.02172069 0.02119868
 0.01982026 0.01367544 0.02322578 0.02660769 0.04209965 0.0294151
 0.01693959 0.02740963 0.0238784  0.01512543 0.00890187 0.02316248
 0.01637631 0.01724568]","[0.01100648 0.02379229 0.02846762 0.02452505 0.00957938 0.01658351
 0.02471389 0.03237268 0.01955992 0.00915154 0.00893919 0.00907156
 0.01065599 0.01020093 0.02268104 0.02108603 0.00790273 0.005731
 0.0228735  0.01704144 0.02005245 0.0303226  0.01537734 0.01789408
 0.00768944 0.01218122 0.02202843 0.0111645  0.01085354 0.01869788
 0.01898539 0.00719073 0.02028482 0.00394573 0.01513267 0.01320559
 0.00958268 0.00943678 0.01351499 0.02085574 0.0292439  0.02487545
 0.00873223 0.01819483 0.02023756 0.00859015 0.01010838 0.01600061
 0.00716202 0.0075644 ]",0.3379441630550023,0.35237767833694383,0.2856532534323937,0.2819641447771499,0.3164182115454397,0.32590029458711295,0.2833253910342556,0.2812770287289867,0.0016632221467719449,0.0017218724379810424,0.000961111776256577,0.0009766894561446932,0.03846236611485482,0.028312902765274046,0.006935606532742273,0.007224979843918495,0.0007021260261535644,0.00031020641326904295,0.0006631906827957502,0.0004694187088217092,0.022986276827073757,0.01570083863573135,0.00804585783776033,0.007139203951473964
