delta,pval_base,pval,setting,gap
0.0,0.08,0.08,df1,0.0
0.02,0.02,0.04,df1,-0.02
0.04,0.06,0.08,df1,-0.020000000000000004
0.06,0.02,0.06,df1,-0.039999999999999994
0.08,0.12,0.16,df1,-0.04000000000000001
0.1,0.14,0.16,df1,-0.01999999999999999
0.12,0.2,0.16,df1,0.04000000000000001
0.14,0.26,0.28,df1,-0.020000000000000018
0.16,0.46,0.48,df1,-0.019999999999999962
0.18,0.6,0.68,df1,-0.08000000000000007
0.2,0.66,0.66,df1,0.0
0.22,0.76,0.8,df1,-0.040000000000000036
0.24,0.86,0.82,df1,0.040000000000000036
0.26,0.98,0.92,df1,0.05999999999999994
0.28,1.0,1.0,df1,0.0
0.3,1.0,1.0,df1,0.0
0.32,1.0,1.0,df1,0.0
0.34,1.0,0.98,df1,0.020000000000000018
0.36,1.0,1.0,df1,0.0
0.38,1.0,1.0,df1,0.0
0.4,1.0,1.0,df1,0.0
0.0,0.08,0.08,df2,0.0
0.02,0.1,0.12,df2,-0.01999999999999999
0.04,0.24,0.18,df2,0.06
0.06,0.12,0.06,df2,0.06
0.08,0.2,0.14,df2,0.06
0.1,0.1,0.16,df2,-0.06
0.12,0.2,0.16,df2,0.04000000000000001
0.14,0.14,0.16,df2,-0.01999999999999999
0.16,0.34,0.32,df2,0.020000000000000018
0.18,0.34,0.36,df2,-0.019999999999999962
0.2,0.34,0.36,df2,-0.019999999999999962
0.22,0.54,0.62,df2,-0.07999999999999996
0.24,0.68,0.66,df2,0.020000000000000018
0.26,0.64,0.68,df2,-0.040000000000000036
0.28,0.76,0.74,df2,0.020000000000000018
0.3,0.8,0.86,df2,-0.05999999999999994
0.32,0.82,0.8,df2,0.019999999999999907
0.34,0.94,0.94,df2,0.0
0.36,0.96,0.98,df2,-0.020000000000000018
0.38,0.92,0.94,df2,-0.019999999999999907
0.4,0.96,0.98,df2,-0.020000000000000018
0.0,0.06,0.06,df3,0.0
0.025,0.08,0.06,df3,0.020000000000000004
0.05,0.14,0.12,df3,0.020000000000000018
0.07500000000000001,0.08,0.04,df3,0.04
0.1,0.1,0.1,df3,0.0
0.125,0.04,0.04,df3,0.0
0.15000000000000002,0.08,0.08,df3,0.0
0.17500000000000002,0.16,0.16,df3,0.0
0.2,0.08,0.08,df3,0.0
0.225,0.12,0.1,df3,0.01999999999999999
0.25,0.14,0.1,df3,0.04000000000000001
0.275,0.16,0.14,df3,0.01999999999999999
0.30000000000000004,0.14,0.08,df3,0.06000000000000001
0.325,0.06,0.02,df3,0.039999999999999994
0.35000000000000003,0.08,0.08,df3,0.0
0.375,0.04,0.04,df3,0.0
0.4,0.08,0.1,df3,-0.020000000000000004
0.42500000000000004,0.12,0.06,df3,0.06
0.45,0.14,0.1,df3,0.04000000000000001
0.47500000000000003,0.16,0.1,df3,0.06
0.5,0.12,0.08,df3,0.039999999999999994
