setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval_mean,pval_std,pval_base_mean,pval_base_std,pval_recon_mean,pval_recon_std,pval_uniform_mean,pval_uniform_std,pval_label_mean,pval_label_std,ks_p_prop_mean,ks_p_prop_std,ks_p_base_mean,ks_p_base_std,ks_p_recon_mean,ks_p_recon_std,ks_p_uniform_mean,ks_p_uniform_std,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std
df1,0.0,True,0.0,0.0,1.0,0.0,1.0,0.49982365925795064,0.2807075527883663,0.4815176381454675,0.33913000712430846,0.4850634239979131,0.29224798340559466,0.47233180394048785,0.29128335504032987,0.9995772771000937,0.0024188884332469107,0.49982365925795064,0.2807075527883663,0.4815176381454675,0.33913000712430846,0.4850634239979131,0.29224798340559466,0.47233180394048785,0.29128335504032987,0.9201775717735291,0.0031611144379028477,0.9203843641281128,0.003903713942606218
df1,0.05,True,0.0,0.05,1.0,0.0,1.0,0.37501983924195675,0.32706043930605144,0.21373866800616217,0.2597890470839442,0.44339934431265976,0.2895712998821894,0.21863443849131833,0.2583926137588992,0.9999620278303017,0.00015005959873772554,0.37501983924195675,0.32706043930605144,0.21373866800616217,0.2597890470839442,0.44339934431265976,0.2895712998821894,0.21863443849131833,0.2583926137588992,0.920621304512024,0.003547717030050171,0.9205801784992218,0.003386962338445619
df1,0.1,True,0.0,0.1,1.0,0.0,1.0,0.14304749638732706,0.20871689082925993,0.016736678994090762,0.027979700613233405,0.41802906784137844,0.28956179384254777,0.020692354735013692,0.04766070988460553,0.9999845942836635,3.6831942651096856e-05,0.14304749638732706,0.20871689082925993,0.016736678994090762,0.027979700613233405,0.41802906784137844,0.28956179384254777,0.020692354735013692,0.04766070988460553,0.9209444808959961,0.003496881450545912,0.9206686627864837,0.0034661105372251425
df1,0.15000000000000002,True,0.0,0.15000000000000002,1.0,0.0,1.0,0.01652727386306482,0.026326250868253784,0.00210669509744281,0.009582913766714008,0.2771406820609115,0.24192540501775217,0.0004543003435029319,0.0013393589362650307,0.9999476193732562,0.00030884466317428275,0.01652727386306482,0.026326250868253784,0.00210669509744281,0.009582913766714008,0.2771406820609115,0.24192540501775217,0.0004543003435029319,0.0013393589362650307,0.9209070527553558,0.004234527085882988,0.9213875377178192,0.004259682046958006
df1,0.2,True,0.0,0.2,1.0,0.0,1.0,0.003363867978392019,0.01002501950327596,7.60088404463137e-07,2.5362194724727243e-06,0.20739038224974404,0.23868926945460137,1.376759559569895e-06,7.865758243380796e-06,0.9999685809996247,0.00019210618371579455,0.003363867978392019,0.01002501950327596,7.60088404463137e-07,2.5362194724727243e-06,0.20739038224974404,0.23868926945460137,1.376759559569895e-06,7.865758243380796e-06,0.9213502907752991,0.004090415140629248,0.9215360081195831,0.0036828044590154633
df1,0.25,True,0.0,0.25,1.0,0.0,1.0,0.00040766372888425764,0.0021646041337853765,2.325972657305133e-09,1.2426109961263627e-08,0.09128937250747944,0.13412604171948866,9.732380459958876e-09,6.79494906525739e-08,0.9999527131624403,0.00021176346682213592,0.00040766372888425764,0.0021646041337853765,2.325972657305133e-09,1.2426109961263627e-08,0.09128937250747944,0.13412604171948866,9.732380459958876e-09,6.79494906525739e-08,0.9204902470111846,0.0038538922389801202,0.9209580326080322,0.0036099013925133478
df1,0.30000000000000004,True,0.0,0.30000000000000004,1.0,0.0,1.0,4.0257730515367334e-07,1.8535407568701838e-06,7.821169815364736e-14,3.7760034674550355e-13,0.020964887231378144,0.05877361458566426,3.600007257199243e-16,1.8479026711128317e-15,0.9998698246279958,0.0005782085154630666,4.0257730515367334e-07,1.8535407568701838e-06,7.821169815364736e-14,3.7760034674550355e-13,0.020964887231378144,0.05877361458566426,3.600007257199243e-16,1.8479026711128317e-15,0.9208553850650787,0.0031653786099145567,0.9201900100708008,0.003780608448155141
df1,0.35000000000000003,True,0.0,0.35000000000000003,1.0,0.0,1.0,4.519423248752229e-09,1.8890650181172742e-08,1.2893447638429758e-15,9.019845542710566e-15,0.006216692981135169,0.032463445243552415,2.6620394033618927e-19,1.7031921252191823e-18,0.9999510998095862,0.00017121501555428668,4.519423248752229e-09,1.8890650181172742e-08,1.2893447638429758e-15,9.019845542710566e-15,0.006216692981135169,0.032463445243552415,2.6620394033618927e-19,1.7031921252191823e-18,0.9198459315299988,0.0035410603771985987,0.92117196559906,0.0037453465064241228
df1,0.4,True,0.0,0.4,1.0,0.0,1.0,1.3880342011654616e-09,9.800689824353636e-09,8.14486996342346e-26,5.53314214988575e-25,0.0001976911190513466,0.000897298549294214,2.4650804242011567e-22,1.4664300616451129e-21,0.9999774041413068,0.00011775773052273649,1.3880342011654616e-09,9.800689824353636e-09,8.14486996342346e-26,5.53314214988575e-25,0.0001976911190513466,0.000897298549294214,2.4650804242011567e-22,1.4664300616451129e-21,0.9209211754798889,0.0038134664083760033,0.9210835444927216,0.003483391798915604
df1,0.45,True,0.0,0.45,1.0,0.0,1.0,1.8785877488945115e-13,1.3282686795612716e-12,2.67157982469113e-30,1.8696510037749037e-29,1.8843045404080262e-07,5.255001734568047e-07,5.429285488022715e-34,3.838681505748689e-33,0.9999273049081607,0.00024958016639800514,1.8785877488945115e-13,1.3282686795612716e-12,2.67157982469113e-30,1.8696510037749037e-29,1.8843045404080262e-07,5.255001734568047e-07,5.429285488022715e-34,3.838681505748689e-33,0.9199545288085937,0.0040200092279062734,0.9193571412563324,0.003394526809860898
df1,0.5,True,0.0,0.5,1.0,0.0,1.0,1.2369432005259398e-19,6.980108465712094e-19,7.007702011459578e-39,4.5112011595454204e-38,1.598010044782575e-09,5.767762879452713e-09,1.4186742905292213e-41,9.881714267306874e-41,0.9999469542426437,0.0002716135148251139,1.2369432005259398e-19,6.980108465712094e-19,7.007702011459578e-39,4.5112011595454204e-38,1.598010044782575e-09,5.767762879452713e-09,1.4186742905292213e-41,9.881714267306874e-41,0.920855634212494,0.004713325656139225,0.9207317996025085,0.0037282420544904435
df1,0.55,True,0.0,0.55,1.0,0.0,1.0,1.1997393451338945e-24,5.0831067476852995e-24,1.221436405196971e-49,7.167547941953644e-49,2.733471975795648e-12,1.302756139015283e-11,9.46316874815184e-53,6.690903759449089e-52,0.9999287992196731,0.00023383691064963558,1.1997393451338945e-24,5.0831067476852995e-24,1.221436405196971e-49,7.167547941953644e-49,2.733471975795648e-12,1.302756139015283e-11,9.46316874815184e-53,6.690903759449089e-52,0.9201243996620179,0.003390462664962592,0.9201264727115631,0.0035613054834699813
df1,0.6000000000000001,True,0.0,0.6000000000000001,1.0,0.0,1.0,7.539030940948179e-30,4.6487774354663496e-29,2.0388425249225422e-56,1.4416619117817568e-55,1.2275152254925484e-13,8.589685042427569e-13,6.002996686466335e-58,4.244599035804653e-57,0.9998536012280828,0.0009813181418232798,7.539030940948179e-30,4.6487774354663496e-29,2.0388425249225422e-56,1.4416619117817568e-55,1.2275152254925484e-13,8.589685042427569e-13,6.002996686466335e-58,4.244599035804653e-57,0.9214271211624145,0.004243529097453123,0.9204949522018433,0.0035141047980345127
df1,0.65,True,0.0,0.65,1.0,0.0,1.0,2.9166236349221384e-31,1.5750624603922226e-30,8.514463073709837e-68,4.948500539352782e-67,3.692105429816116e-21,1.3448167606656366e-20,3.155164922747215e-66,2.231038446455293e-65,0.9999901519837086,2.6134021623490935e-05,2.9166236349221384e-31,1.5750624603922226e-30,8.514463073709837e-68,4.948500539352782e-67,3.692105429816116e-21,1.3448167606656366e-20,3.155164922747215e-66,2.231038446455293e-65,0.920424438714981,0.003399065011811221,0.9203175354003906,0.0027835472159515214
