setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval_mean,pval_std,pval_base_mean,pval_base_std,pval_recon_mean,pval_recon_std,pval_uniform_mean,pval_uniform_std,pval_label_mean,pval_label_std,ks_p_prop_mean,ks_p_prop_std,ks_p_base_mean,ks_p_base_std,ks_p_recon_mean,ks_p_recon_std,ks_p_uniform_mean,ks_p_uniform_std,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std
df1,0.0,True,0.0,0.0,1.0,0.0,1.0,0.48311997932060313,0.29697537022769493,0.5391063849415192,0.30062800942087925,1.0,0.0,0.5308697103436958,0.2706505976136777,0.9975755365513056,0.00851923246616295,0.48311997932060313,0.29697537022769493,0.5391063849415192,0.30062800942087925,1.0,0.0,0.5308697103436958,0.2706505976136777,0.9153242802619934,0.0030842748356827905,0.9159219539165497,0.003993297906544973
df1,0.05,True,0.0,0.05,1.0,0.0,1.0,0.5034536192361597,0.27945363303628035,0.3252481016555393,0.30946308334945083,1.0,0.0,0.3491543149323754,0.29734461162386383,0.9961723700333365,0.0132793623640413,0.5034536192361597,0.27945363303628035,0.3252481016555393,0.30946308334945083,1.0,0.0,0.3491543149323754,0.29734461162386383,0.915768678188324,0.0038458972187914407,0.9155204808712005,0.003911007236109369
df1,0.1,True,0.0,0.1,1.0,0.0,1.0,0.4077472009576161,0.27975738380039306,0.1260550391965671,0.21132641077870087,1.0,0.0,0.19162515313969458,0.24488406014012037,0.9995396969200802,0.0011140121782871387,0.4077472009576161,0.27975738380039306,0.1260550391965671,0.21132641077870087,1.0,0.0,0.19162515313969458,0.24488406014012037,0.9157685339450836,0.0036717482712773845,0.9165859663486481,0.0031187191530571744
df1,0.15000000000000002,True,0.0,0.15000000000000002,1.0,0.0,1.0,0.37786877902555127,0.2726806233851042,0.022206937290176764,0.048468185510938885,1.0,0.0,0.046760875276995344,0.09401311599434224,0.9936647671628586,0.03522203211510535,0.37786877902555127,0.2726806233851042,0.022206937290176764,0.048468185510938885,1.0,0.0,0.046760875276995344,0.09401311599434224,0.9152082026004791,0.004929578340455304,0.915560028553009,0.0037720605898101697
df1,0.2,True,0.0,0.2,1.0,0.0,1.0,0.24534461088580126,0.2094848529769929,0.004653428395478542,0.01440458370929608,1.0,0.0,0.007931035573308196,0.018468167743061877,0.998810672463417,0.00549451589719003,0.24534461088580126,0.2094848529769929,0.004653428395478542,0.01440458370929608,1.0,0.0,0.007931035573308196,0.018468167743061877,0.915646814107895,0.0034073362050587447,0.9168547880649567,0.0035862219953786676
df1,0.25,True,0.0,0.25,1.0,0.0,1.0,0.14068671010796652,0.14353149341403812,0.0004220052198596143,0.002781659232913855,1.0,0.0,0.00120278561757269,0.005325323736271248,0.9988535975433424,0.005877459160752438,0.14068671010796652,0.14353149341403812,0.0004220052198596143,0.002781659232913855,1.0,0.0,0.00120278561757269,0.005325323736271248,0.9157992720603942,0.00391080218705692,0.9166009640693664,0.0032687829090051693
df1,0.30000000000000004,True,0.0,0.30000000000000004,1.0,0.0,1.0,0.06796595110314371,0.08431831883558781,7.96935794027245e-06,3.0402560966831253e-05,1.0,0.0,7.711185550067222e-06,2.6976966905883383e-05,0.9989932607174536,0.003218061875365989,0.06796595110314371,0.08431831883558781,7.96935794027245e-06,3.0402560966831253e-05,1.0,0.0,7.711185550067222e-06,2.6976966905883383e-05,0.9167974162101745,0.0034026873185676763,0.9164455449581146,0.0036454630063250688
df1,0.35000000000000003,True,0.0,0.35000000000000003,1.0,0.0,1.0,0.043012834810666874,0.08300978235356758,2.2803480292255384e-07,1.285781222088842e-06,1.0,0.0,1.2011572687916944e-06,7.851816680287119e-06,0.9989543837316881,0.0033403416902894945,0.043012834810666874,0.08300978235356758,2.2803480292255384e-07,1.285781222088842e-06,1.0,0.0,1.2011572687916944e-06,7.851816680287119e-06,0.9158998417854309,0.0037668222391592098,0.9171963107585906,0.004058266394297546
df1,0.4,True,0.0,0.4,1.0,0.0,1.0,0.009457460458174608,0.03144940625847562,3.4262742728343155e-10,2.328493672485575e-09,1.0,0.0,8.302156448694367e-10,2.8206841277399993e-09,0.9989692791086413,0.003107029320494709,0.009457460458174608,0.03144940625847562,3.4262742728343155e-10,2.328493672485575e-09,1.0,0.0,8.302156448694367e-10,2.8206841277399993e-09,0.9156772899627685,0.004363924846037926,0.9176529490947724,0.0041937033319736595
df1,0.45,True,0.0,0.45,1.0,0.0,1.0,0.005280199869773334,0.017207573385530042,5.436640628687739e-12,3.8061935352505785e-11,1.0,0.0,2.1114580575644633e-11,1.1302750255938037e-10,0.9996591536507821,0.001267867015008044,0.005280199869773334,0.017207573385530042,5.436640628687739e-12,3.8061935352505785e-11,1.0,0.0,2.1114580575644633e-11,1.1302750255938037e-10,0.9149299085140228,0.0030943653439666975,0.9179378545284271,0.003371836800595545
