setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval_mean,pval_std,pval_base_mean,pval_base_std,pval_recon_mean,pval_recon_std,pval_uniform_mean,pval_uniform_std,ks_p_prop_mean,ks_p_prop_std,ks_p_base_mean,ks_p_base_std,ks_p_recon_mean,ks_p_recon_std,ks_p_uniform_mean,ks_p_uniform_std,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std
df1,0.5,True,0.0,0.5,1.0,0.0,1.0,9.891927162077989e-65,6.965918719946527e-64,0.02792437662608914,0.06970628539959256,1.0,0.0,3.94727951303064e-71,2.7910828901242468e-70,9.891927162077989e-65,6.965918719946527e-64,0.02792437662608914,0.06970628539959256,1.0,0.0,3.94727951303064e-71,2.7910828901242468e-70,0.9222774159908295,0.003568943490071863,0.9202957141399384,0.0041875247691283025
df1,0.55,True,0.0,0.55,1.0,0.0,1.0,1.184194457983793e-84,4.583286576301058e-84,0.038904596659130625,0.13697643994271427,1.0,0.0,8.452560491533527e-91,5.970761800135139e-90,1.184194457983793e-84,4.583286576301058e-84,0.038904596659130625,0.13697643994271427,1.0,0.0,8.452560491533527e-91,5.970761800135139e-90,0.9214567458629608,0.0043085010289402705,0.9206647849082947,0.003826403977660094
df1,0.6000000000000001,True,0.0,0.6000000000000001,1.0,0.0,1.0,1.6159655670127676e-96,1.024389935600741e-95,0.0012470699096085829,0.006000103912413364,1.0,0.0,3.3388439790640475e-101,2.3608750538047076e-100,1.6159655670127676e-96,1.024389935600741e-95,0.0012470699096085829,0.006000103912413364,1.0,0.0,3.3388439790640475e-101,2.3608750538047076e-100,0.9216107213497162,0.004333731700495887,0.920217810869217,0.0030087255625397048
df1,0.65,True,0.0,0.65,1.0,0.0,1.0,2.1792211600038807e-113,1.5387900143924477e-112,0.0009086777188193034,0.003935284161132895,1.0,0.0,4.555005036070067e-128,2.413906614631027e-127,2.1792211600038807e-113,1.5387900143924477e-112,0.0009086777188193034,0.003935284161132895,1.0,0.0,4.555005036070067e-128,2.413906614631027e-127,0.9216321206092835,0.0037919751984984455,0.9215468430519104,0.003627951123771118
df1,0.7000000000000001,True,0.0,0.7000000000000001,1.0,0.0,1.0,1.750160651011166e-132,1.218420459415093e-131,0.0001332190325850486,0.0005800214115758567,1.0,0.0,1.2727607804325956e-147,6.245644297212467e-147,1.750160651011166e-132,1.218420459415093e-131,0.0001332190325850486,0.0005800214115758567,1.0,0.0,1.2727607804325956e-147,6.245644297212467e-147,0.9221396195888519,0.00396137267815152,0.9193707156181335,0.003862921172688718
df1,0.75,True,0.0,0.75,1.0,0.0,1.0,1.9861133772852152e-144,1.4034559418779303e-143,1.734559024490223e-05,7.333329479961427e-05,1.0,0.0,9.342066738539044e-160,6.600660534935855e-159,1.9861133772852152e-144,1.4034559418779303e-143,1.734559024490223e-05,7.333329479961427e-05,1.0,0.0,9.342066738539044e-160,6.600660534935855e-159,0.923525630235672,0.0035219528499833147,0.9202339458465576,0.004782566744539997
df1,0.8,True,0.0,0.8,1.0,0.0,1.0,1.2470354634166258e-162,8.608707619392529e-162,1.0958005886202027e-07,7.008011165697862e-07,1.0,0.0,9.191404812340734e-191,0.0,1.2470354634166258e-162,8.608707619392529e-162,1.0958005886202027e-07,7.008011165697862e-07,1.0,0.0,9.191404812340734e-191,0.0,0.9214802563190461,0.003667469043018088,0.9202250146865845,0.0037948978765787664
df1,0.8500000000000001,True,0.0,0.8500000000000001,1.0,0.0,1.0,2.985166878174499e-183,0.0,1.2509556306337194e-08,8.464288708198697e-08,1.0,0.0,1.0129987936634535e-205,0.0,2.985166878174499e-183,0.0,1.2509556306337194e-08,8.464288708198697e-08,1.0,0.0,1.0129987936634535e-205,0.0,0.9227759802341461,0.004021016223170621,0.9211755168437957,0.003423399145445399
df1,0.9,True,0.0,0.9,1.0,0.0,1.0,8.137289341439787e-215,0.0,1.9235634291338646e-11,1.1158596881378547e-10,1.0,0.0,1.4243029402480281e-229,0.0,8.137289341439787e-215,0.0,1.9235634291338646e-11,1.1158596881378547e-10,1.0,0.0,1.4243029402480281e-229,0.0,0.9218622899055481,0.003733571960344895,0.920515911579132,0.003909092752160334
df1,0.9500000000000001,True,0.0,0.9500000000000001,1.0,0.0,1.0,1.92793135318163e-237,0.0,3.560157944322229e-14,1.9940676603772522e-13,1.0,0.0,9.34819808198603e-249,0.0,1.92793135318163e-237,0.0,3.560157944322229e-14,1.9940676603772522e-13,1.0,0.0,9.34819808198603e-249,0.0,0.9216827881336213,0.0036665632383807247,0.9206914758682251,0.003784114832105631
df1,1.0,True,0.0,1.0,1.0,0.0,1.0,1.00106096365704e-259,0.0,9.353552634406926e-17,5.019858774894898e-16,1.0,0.0,2.3102816113504445e-276,0.0,1.00106096365704e-259,0.0,9.353552634406926e-17,5.019858774894898e-16,1.0,0.0,2.3102816113504445e-276,0.0,0.9217467558383942,0.004203038118652839,0.9214848005771636,0.0029196698793952395
df2,0.0,True,0.0,0.0,1.0,0.0,1.0,0.5216416902402762,0.30431175176104036,0.6668965369064283,0.31732161267268505,1.0,0.0,0.5015579621456175,0.2873802766548077,0.5216416902402762,0.30431175176104036,0.6668965369064283,0.31732161267268505,1.0,0.0,0.5015579621456175,0.2873802766548077,0.9215679252147675,0.003569103546810489,0.9219483923912049,0.0033456235764598684
df2,0.05,True,0.05,0.0,1.0,0.0,1.0,0.3730577767494875,0.29549591822315735,0.615850037542661,0.3204147796141232,1.0,0.0,0.532708284294619,0.3374161493478779,0.3730577767494875,0.29549591822315735,0.615850037542661,0.3204147796141232,1.0,0.0,0.532708284294619,0.3374161493478779,0.9213881599903107,0.0035498876886374043,0.9215859627723694,0.003444114183132229
df2,0.1,True,0.1,0.0,1.0,0.0,1.0,0.17065307165736268,0.2492434348562396,0.32792640868716577,0.34737091068519294,1.0,0.0,0.571142220484779,0.2917566419267782,0.17065307165736268,0.2492434348562396,0.32792640868716577,0.34737091068519294,1.0,0.0,0.571142220484779,0.2917566419267782,0.9218081116676331,0.003995948980790084,0.9213729500770569,0.003551110528998462
df2,0.15000000000000002,True,0.15000000000000002,0.0,1.0,0.0,1.0,0.020486613228055117,0.03940031110240626,0.05476232190141001,0.10019767328633207,1.0,0.0,0.4825755716416777,0.3094763517566706,0.020486613228055117,0.03940031110240626,0.05476232190141001,0.10019767328633207,1.0,0.0,0.4825755716416777,0.3094763517566706,0.9222621560096741,0.003678437000326544,0.9184089422225952,0.0044294713481475775
df2,0.2,True,0.2,0.0,1.0,0.0,1.0,0.00033727299324633994,0.0006838650712083258,0.0034614947988851,0.008235604333572677,1.0,0.0,0.4675471407596583,0.2792700140192768,0.00033727299324633994,0.0006838650712083258,0.0034614947988851,0.008235604333572677,1.0,0.0,0.4675471407596583,0.2792700140192768,0.9224695420265198,0.0040089538581866615,0.9172914636135101,0.003515556979292645
df2,0.25,True,0.25,0.0,1.0,0.0,1.0,2.3805344979083843e-05,8.937450759171458e-05,4.006965131518271e-05,0.00011913848467880005,1.0,0.0,0.4581401424601628,0.29377408000733524,2.3805344979083843e-05,8.937450759171458e-05,4.006965131518271e-05,0.00011913848467880005,1.0,0.0,0.4581401424601628,0.29377408000733524,0.9222367608547211,0.003653826172216257,0.9146747398376465,0.003651893069742664
df2,0.30000000000000004,True,0.30000000000000004,0.0,1.0,0.0,1.0,1.0945644293026164e-07,7.013365691184099e-07,1.1399409129554553e-05,7.446785573613727e-05,1.0,0.0,0.5290959789052372,0.29674053496587055,1.0945644293026164e-07,7.013365691184099e-07,1.1399409129554553e-05,7.446785573613727e-05,1.0,0.0,0.5290959789052372,0.29674053496587055,0.9215645694732666,0.0033116291829548496,0.9111880004405976,0.0036314472059921737
df2,0.35000000000000003,True,0.35000000000000003,0.0,1.0,0.0,1.0,1.4753508616858823e-10,5.834426910448692e-10,2.339262779499301e-09,1.5625293198499356e-08,1.0,0.0,0.43359729276119635,0.2869063060241025,1.4753508616858823e-10,5.834426910448692e-10,2.339262779499301e-09,1.5625293198499356e-08,1.0,0.0,0.43359729276119635,0.2869063060241025,0.9225664484500885,0.0037874811807939676,0.9069598293304444,0.003486528850680046
df2,0.4,True,0.4,0.0,1.0,0.0,1.0,3.7501061597595e-13,2.0899712708452618e-12,1.0542907504097505e-11,7.43880766547772e-11,1.0,0.0,0.428371670712674,0.27745012838128313,3.7501061597595e-13,2.0899712708452618e-12,1.0542907504097505e-11,7.43880766547772e-11,1.0,0.0,0.428371670712674,0.27745012838128313,0.921925892829895,0.003133039686151339,0.9029421901702881,0.00391101706668297
df2,0.45,True,0.45,0.0,1.0,0.0,1.0,8.314550371965445e-19,5.8676610355928715e-18,2.5913396092940556e-16,1.8226146259630897e-15,1.0,0.0,0.5415921646832189,0.3032629826971736,8.314550371965445e-19,5.8676610355928715e-18,2.5913396092940556e-16,1.8226146259630897e-15,1.0,0.0,0.5415921646832189,0.3032629826971736,0.9228010201454162,0.003790584804176427,0.8971458125114441,0.0037513681173853334
df2,0.5,True,0.5,0.0,1.0,0.0,1.0,3.967001869574431e-18,2.804648763574155e-17,4.169119397823342e-21,2.532119414786304e-20,1.0,0.0,0.415139174586117,0.29731237749283196,3.967001869574431e-18,2.804648763574155e-17,4.169119397823342e-21,2.532119414786304e-20,1.0,0.0,0.415139174586117,0.29731237749283196,0.9222774159908295,0.003568943490071863,0.8922178506851196,0.003727262953944732
df2,0.55,True,0.55,0.0,1.0,0.0,1.0,2.3694236761862967e-23,1.66848829814124e-22,1.665851513173896e-27,8.631256994014521e-27,1.0,0.0,0.3824875435120304,0.2581736205448217,2.3694236761862967e-23,1.66848829814124e-22,1.665851513173896e-27,8.631256994014521e-27,1.0,0.0,0.3824875435120304,0.2581736205448217,0.9214567458629608,0.0043085010289402705,0.8863337647914886,0.004186441662730651
df2,0.6000000000000001,True,0.6000000000000001,0.0,1.0,0.0,1.0,3.751749784753603e-33,2.6508473290567945e-32,5.709642260556107e-36,3.534479185925113e-35,1.0,0.0,0.45270179227436236,0.3036871110928617,3.751749784753603e-33,2.6508473290567945e-32,5.709642260556107e-36,3.534479185925113e-35,1.0,0.0,0.45270179227436236,0.3036871110928617,0.9216107213497162,0.004333731700495887,0.8786997807025909,0.004368991289458567
df2,0.65,True,0.65,0.0,1.0,0.0,1.0,1.909225085872843e-37,1.0303753474587453e-36,2.8726535558074618e-40,1.3863656293201543e-39,1.0,0.0,0.39484431945447185,0.2736368180620373,1.909225085872843e-37,1.0303753474587453e-36,2.8726535558074618e-40,1.3863656293201543e-39,1.0,0.0,0.39484431945447185,0.2736368180620373,0.9216321206092835,0.0037919751984984455,0.8717967545986176,0.005194723204176938
df2,0.7000000000000001,True,0.7000000000000001,0.0,1.0,0.0,1.0,1.4282600475073876e-44,7.049747974774064e-44,6.202128578984467e-45,4.2878930646849425e-44,1.0,0.0,0.39768105675378856,0.3132720946891696,1.4282600475073876e-44,7.049747974774064e-44,6.202128578984467e-45,4.2878930646849425e-44,1.0,0.0,0.39768105675378856,0.3132720946891696,0.9221396195888519,0.00396137267815152,0.8629150235652924,0.004988948776477207
df2,0.75,True,0.75,0.0,1.0,0.0,1.0,3.2641781723407725e-49,2.303845960575109e-48,7.339392681076002e-50,3.5376129424615875e-49,1.0,0.0,0.38075107903318106,0.28312728513021274,3.2641781723407725e-49,2.303845960575109e-48,7.339392681076002e-50,3.5376129424615875e-49,1.0,0.0,0.38075107903318106,0.28312728513021274,0.923525630235672,0.0035219528499833147,0.8555956542491913,0.005419509583359889
df2,0.8,True,0.8,0.0,1.0,0.0,1.0,8.000534725642868e-54,5.657232282540462e-53,2.016948259037617e-62,1.1566708621048282e-61,1.0,0.0,0.32405562288689593,0.26047056001642044,8.000534725642868e-54,5.657232282540462e-53,2.016948259037617e-62,1.1566708621048282e-61,1.0,0.0,0.32405562288689593,0.26047056001642044,0.9214802563190461,0.003667469043018088,0.8475424146652222,0.004592715364689241
df2,0.8500000000000001,True,0.8500000000000001,0.0,1.0,0.0,1.0,7.045725712098696e-70,4.880905813381786e-69,2.2310435066693377e-62,1.5740063368742105e-61,1.0,0.0,0.38045385849841584,0.25498993230276956,7.045725712098696e-70,4.880905813381786e-69,2.2310435066693377e-62,1.5740063368742105e-61,1.0,0.0,0.38045385849841584,0.25498993230276956,0.9227759802341461,0.004021016223170621,0.8374446570873261,0.006014272782591525
df2,0.9,True,0.9,0.0,1.0,0.0,1.0,7.073805632461589e-76,4.813481469287699e-75,1.5342268253147094e-76,1.084808738146229e-75,1.0,0.0,0.38404462963299013,0.29827815185157036,7.073805632461589e-76,4.813481469287699e-75,1.5342268253147094e-76,1.084808738146229e-75,1.0,0.0,0.38404462963299013,0.29827815185157036,0.9218622899055481,0.003733571960344895,0.8285455501079559,0.004278973413519977
df2,0.9500000000000001,True,0.9500000000000001,0.0,1.0,0.0,1.0,6.0509067687101274e-80,3.9002834463962284e-79,1.0562083886397956e-76,7.465796029024653e-76,1.0,0.0,0.2860156417646732,0.27986487305510427,6.0509067687101274e-80,3.9002834463962284e-79,1.0562083886397956e-76,7.465796029024653e-76,1.0,0.0,0.2860156417646732,0.27986487305510427,0.9216827881336213,0.0036665632383807247,0.8176159071922302,0.004718256621083023
df2,1.0,True,1.0,0.0,1.0,0.0,1.0,9.250007620758406e-93,6.521038197513037e-92,1.1005367067611867e-88,7.78195903177704e-88,1.0,0.0,0.29250733008317675,0.2428915771799134,9.250007620758406e-93,6.521038197513037e-92,1.1005367067611867e-88,7.78195903177704e-88,1.0,0.0,0.29250733008317675,0.2428915771799134,0.9217467558383942,0.004203038118652839,0.8065497934818268,0.005439610277633589
df3,0.0,True,-1.0,0.0,1.0,0.0,1.0,0.5073517420456464,0.2723044499758571,0.6921985224363176,0.3149752600219547,1.0,0.0,0.5077190363753981,0.28230312432175775,0.5073517420456464,0.2723044499758571,0.6921985224363176,0.3149752600219547,1.0,0.0,0.5077190363753981,0.28230312432175775,0.8089684796333313,0.006836785955149864,0.8089744687080384,0.004948669993369975
df3,0.05,True,-1.0,0.05,1.0,0.0,1.0,0.11331540550717151,0.20198092270466414,0.6721350382450817,0.3188704983003789,1.0,0.0,0.10507419777163983,0.19745115682526565,0.11331540550717151,0.20198092270466414,0.6721350382450817,0.3188704983003789,1.0,0.0,0.10507419777163983,0.19745115682526565,0.8104958069324494,0.005614286843216478,0.8091503024101258,0.0055164974005323785
df3,0.1,True,-1.0,0.1,1.0,0.0,1.0,0.0006445443127893329,0.0015529135069781677,0.6524402813573812,0.284337133302991,1.0,0.0,0.0007004617822215149,0.0018451493990459546,0.0006445443127893329,0.0015529135069781677,0.6524402813573812,0.284337133302991,1.0,0.0,0.0007004617822215149,0.0018451493990459546,0.8103875529766082,0.005465383922682269,0.8074354422092438,0.0050880572623501095
df3,0.15000000000000002,True,-1.0,0.15000000000000002,1.0,0.0,1.0,1.026475857553527e-06,4.008593947834033e-06,0.6209172730426578,0.31611200012684043,1.0,0.0,8.358700840927569e-07,3.0699830090556326e-06,1.026475857553527e-06,4.008593947834033e-06,0.6209172730426578,0.31611200012684043,1.0,0.0,8.358700840927569e-07,3.0699830090556326e-06,0.8103070294857025,0.004863526029070057,0.8092524015903473,0.005645811024128448
df3,0.2,True,-1.0,0.2,1.0,0.0,1.0,4.599644784345593e-11,3.1339419650393395e-10,0.5129181351946748,0.32940569260603225,1.0,0.0,2.3761901076536782e-11,1.6398041654963253e-10,4.599644784345593e-11,3.1339419650393395e-10,0.5129181351946748,0.32940569260603225,1.0,0.0,2.3761901076536782e-11,1.6398041654963253e-10,0.8108699536323547,0.0052686313649306545,0.809724497795105,0.005005000245773544
df3,0.25,True,-1.0,0.25,1.0,0.0,1.0,3.9073783243865207e-16,2.5167314229622448e-15,0.5361871731928697,0.33936708779064795,1.0,0.0,1.5040056515883444e-15,1.056134154941402e-14,3.9073783243865207e-16,2.5167314229622448e-15,0.5361871731928697,0.33936708779064795,1.0,0.0,1.5040056515883444e-15,1.056134154941402e-14,0.810077553987503,0.004893929448653717,0.8094245159626007,0.005289231625039374
df3,0.30000000000000004,True,-1.0,0.30000000000000004,1.0,0.0,1.0,1.0919663923466017e-27,5.0891984454262365e-27,0.46956866344819587,0.3646292213377393,1.0,0.0,1.0088949125584912e-26,6.675006185462574e-26,1.0919663923466017e-27,5.0891984454262365e-27,0.46956866344819587,0.3646292213377393,1.0,0.0,1.0088949125584912e-26,6.675006185462574e-26,0.809837783575058,0.006415343069675157,0.8097798800468445,0.006153713305921266
df3,0.35000000000000003,True,-1.0,0.35000000000000003,1.0,0.0,1.0,9.592140726361614e-34,6.250339255442509e-33,0.31080634228148757,0.3290878939154927,1.0,0.0,8.523027392779917e-34,5.001114364997449e-33,9.592140726361614e-34,6.250339255442509e-33,0.31080634228148757,0.3290878939154927,1.0,0.0,8.523027392779917e-34,5.001114364997449e-33,0.8114607763290406,0.005295686932338987,0.8094435095787048,0.005679991684184988
df3,0.4,True,-1.0,0.4,1.0,0.0,1.0,4.709500855483482e-46,3.326914337752206e-45,0.17853854295270705,0.2602467162116343,1.0,0.0,6.29605603281125e-47,4.451866811911366e-46,4.709500855483482e-46,3.326914337752206e-45,0.17853854295270705,0.2602467162116343,1.0,0.0,6.29605603281125e-47,4.451866811911366e-46,0.8103147339820862,0.00485871775880236,0.8075144231319428,0.003804083911602101
df3,0.45,True,-1.0,0.45,1.0,0.0,1.0,5.115020889807779e-53,3.616865358046998e-52,0.06086418384111856,0.1253162225483552,1.0,0.0,1.1461347376174086e-57,8.087078606486124e-57,5.115020889807779e-53,3.616865358046998e-52,0.06086418384111856,0.1253162225483552,1.0,0.0,1.1461347376174086e-57,8.087078606486124e-57,0.8108010613918304,0.006240802713056902,0.8085017955303192,0.005928820043910938
df3,0.5,True,-1.0,0.5,1.0,0.0,1.0,5.230241675777843e-70,3.4249026465555387e-69,0.015894614193910032,0.032446310672477906,1.0,0.0,4.651752849964971e-74,2.339515972458131e-73,5.230241675777843e-70,3.4249026465555387e-69,0.015894614193910032,0.032446310672477906,1.0,0.0,4.651752849964971e-74,2.339515972458131e-73,0.809323320388794,0.005494428160380246,0.8080306887626648,0.005305974062508653
df3,0.55,True,-1.0,0.55,1.0,0.0,1.0,9.083393375801394e-87,6.411966347327805e-86,0.004327103793600767,0.009881464798464036,1.0,0.0,1.462602256745966e-89,1.0302739375560713e-88,9.083393375801394e-87,6.411966347327805e-86,0.004327103793600767,0.009881464798464036,1.0,0.0,1.462602256745966e-89,1.0302739375560713e-88,0.8099800491333008,0.0045605292803278874,0.8080895256996155,0.0053586531770782
df3,0.6000000000000001,True,-1.0,0.6000000000000001,1.0,0.0,1.0,3.0083457016859005e-103,1.9861945928375747e-102,0.0028670284910349403,0.010627851024957186,1.0,0.0,7.559018699638695e-104,5.341255378836724e-103,3.0083457016859005e-103,1.9861945928375747e-102,0.0028670284910349403,0.010627851024957186,1.0,0.0,7.559018699638695e-104,5.341255378836724e-103,0.8090817320346833,0.004665023080541851,0.8071687829494476,0.005394678399151698
df3,0.65,True,-1.0,0.65,1.0,0.0,1.0,3.257447267581407e-125,1.4628575095210885e-124,0.00010705769878543813,0.00034965863919924484,1.0,0.0,1.0924097353591914e-126,5.119181208616879e-126,3.257447267581407e-125,1.4628575095210885e-124,0.00010705769878543813,0.00034965863919924484,1.0,0.0,1.0924097353591914e-126,5.119181208616879e-126,0.8092979669570923,0.005579198615072752,0.8081526577472686,0.005500560786848563
df3,0.7000000000000001,True,-1.0,0.7000000000000001,1.0,0.0,1.0,4.836113104349003e-143,3.168941370092512e-142,1.5643383914007447e-06,7.937209380095426e-06,1.0,0.0,5.147534964682296e-146,3.630661786368081e-145,4.836113104349003e-143,3.168941370092512e-142,1.5643383914007447e-06,7.937209380095426e-06,1.0,0.0,5.147534964682296e-146,3.630661786368081e-145,0.810310091972351,0.005396857271401914,0.8086853384971618,0.006077797216750129
df3,0.75,True,-1.0,0.75,1.0,0.0,1.0,1.1492242427059185e-160,7.347924049905338e-160,6.4666568184257985e-06,4.5360475742322164e-05,1.0,0.0,2.8157372830505015e-159,1.976787184554497e-158,1.1492242427059185e-160,7.347924049905338e-160,6.4666568184257985e-06,4.5360475742322164e-05,1.0,0.0,2.8157372830505015e-159,1.976787184554497e-158,0.8095312821865082,0.005610284189418766,0.8081702864170075,0.005597312310789692
df3,0.8,True,-1.0,0.8,1.0,0.0,1.0,2.6225937493198374e-185,0.0,1.6929819232361237e-09,1.1016095524905836e-08,1.0,0.0,2.0494488880223532e-188,0.0,2.6225937493198374e-185,0.0,1.6929819232361237e-09,1.1016095524905836e-08,1.0,0.0,2.0494488880223532e-188,0.0,0.8094833636283875,0.005017994790211104,0.8078024303913116,0.004990609257342835
df3,0.8500000000000001,True,-1.0,0.8500000000000001,1.0,0.0,1.0,9.794092583175496e-203,0.0,1.826720369856758e-10,1.2581340360092085e-09,1.0,0.0,7.894934271657433e-210,0.0,9.794092583175496e-203,0.0,1.826720369856758e-10,1.2581340360092085e-09,1.0,0.0,7.894934271657433e-210,0.0,0.8107010078430176,0.004874690201775067,0.8098568403720856,0.006200694583513613
df3,0.9,True,-1.0,0.9,1.0,0.0,1.0,1.933244337361118e-230,0.0,2.378815190855152e-12,1.6814092778518212e-11,1.0,0.0,5.094780632751261e-231,0.0,1.933244337361118e-230,0.0,2.378815190855152e-12,1.6814092778518212e-11,1.0,0.0,5.094780632751261e-231,0.0,0.8085315227508545,0.005442386140457933,0.8102440214157105,0.0054629129902795635
df3,0.9500000000000001,True,-1.0,0.9500000000000001,1.0,0.0,1.0,2.377403090125868e-246,0.0,2.755135777842102e-18,1.6719309441500828e-17,1.0,0.0,1.1915564271885732e-246,0.0,2.377403090125868e-246,0.0,2.755135777842102e-18,1.6719309441500828e-17,1.0,0.0,1.1915564271885732e-246,0.0,0.8089165902137756,0.005409380887927181,0.8101830542087555,0.004614225759142691
df3,1.0,True,-1.0,1.0,1.0,0.0,1.0,3.890411385352748e-268,0.0,6.518039553524158e-19,4.1447939317732464e-18,1.0,0.0,8.111253550223128e-274,0.0,3.890411385352748e-268,0.0,6.518039553524158e-19,4.1447939317732464e-18,1.0,0.0,8.111253550223128e-274,0.0,0.8088847911357879,0.005107031178278589,0.8113115406036377,0.004860365475698873
