setting,0.0,0.02,0.025,0.04,0.05,0.06,0.07500000000000001,0.08,0.1,0.12,0.125,0.14,0.15000000000000002,0.16,0.17500000000000002,0.18,0.2,0.22,0.225,0.24,0.25,0.26,0.275,0.28,0.3,0.30000000000000004,0.32,0.325,0.34,0.35000000000000003,0.36,0.375,0.38,0.4,0.42500000000000004,0.45,0.47500000000000003,0.5
df1,0.01999999999999999,0.16,,-0.060000000000000005,,0.09999999999999999,,-0.01999999999999999,0.1,0.06,,0.06,,0.16,,0.0,0.15999999999999998,0.07999999999999999,,0.28,,0.21999999999999997,,0.18,0.58,,0.56,,0.56,,0.6799999999999999,,0.7000000000000001,0.7,,,,
df2,0.01999999999999999,0.06,,0.06,,0.020000000000000004,,0.1,-0.01999999999999999,0.06,,0.0,,0.04000000000000001,,0.09999999999999999,-0.08000000000000002,0.04000000000000001,,0.06,,0.0,,0.12,0.24,,0.26,,0.19999999999999998,,0.32,,0.21999999999999997,0.060000000000000026,,,,
df3,0.0,,0.12000000000000001,,0.14,,0.33999999999999997,,0.39999999999999997,,0.48000000000000004,,0.7000000000000001,,0.7,,0.8,,0.76,,0.6799999999999999,,0.5800000000000001,,,0.5800000000000001,,0.62,,0.4,,0.45999999999999996,,0.33999999999999997,0.21999999999999997,0.26,0.18000000000000005,0.09999999999999998
