setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval_mean,pval_std,pval_base_mean,pval_base_std,pval_recon_mean,pval_recon_std,pval_uniform_mean,pval_uniform_std,pval_label_mean,pval_label_std,ks_p_prop_mean,ks_p_prop_std,ks_p_base_mean,ks_p_base_std,ks_p_recon_mean,ks_p_recon_std,ks_p_uniform_mean,ks_p_uniform_std,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std
df1,0.0,True,0.0,0.0,1.0,0.0,1.0,0.5374131773745103,0.2756458086339603,0.49546174251717495,0.2959052186353424,1.0,0.0,0.4825270052254642,0.32404415769960065,0.9998119713172755,0.0009894234968985626,0.5374131773745103,0.2756458086339603,0.49546174251717495,0.2959052186353424,1.0,0.0,0.4825270052254642,0.32404415769960065,0.9205935513973236,0.003997106073062001,0.9198307836055756,0.0038642982514607055
df1,0.05,True,0.0,0.05,1.0,0.0,1.0,0.17416131147735828,0.24741367263796885,0.2371278319086176,0.24426144798810645,1.0,0.0,0.13711803128511968,0.14997206867964027,0.9999403694842841,0.0003103667588181503,0.17416131147735828,0.24741367263796885,0.2371278319086176,0.24426144798810645,1.0,0.0,0.13711803128511968,0.14997206867964027,0.9214198338985443,0.0037350095314285098,0.9210581243038177,0.004389270250339076
df1,0.1,True,0.0,0.1,1.0,0.0,1.0,0.007516415032816745,0.03282069785927958,0.04085953858369834,0.09410304755479441,1.0,0.0,0.01328521252049206,0.051545505815466845,0.999962439965381,0.00010951051050347967,0.007516415032816745,0.03282069785927958,0.04085953858369834,0.09410304755479441,1.0,0.0,0.01328521252049206,0.051545505815466845,0.9213254153728485,0.004598200535575108,0.9209615921974182,0.0041023286628446435
df1,0.15000000000000002,True,0.0,0.15000000000000002,1.0,0.0,1.0,3.871908665153972e-05,0.000191761087741178,0.001761924590876363,0.007980189055732792,1.0,0.0,0.0002648878230832556,0.001588364272148197,0.9999642943490553,0.00012855428885840593,3.871908665153972e-05,0.000191761087741178,0.001761924590876363,0.007980189055732792,1.0,0.0,0.0002648878230832556,0.001588364272148197,0.9209287440776825,0.003051975803266948,0.9203609764575958,0.003289207617751834
df1,0.2,True,0.0,0.2,1.0,0.0,1.0,1.335602437861646e-07,5.428815614748396e-07,6.803065920757405e-06,2.794940807603398e-05,1.0,0.0,1.6348844892355888e-07,6.260282117388491e-07,0.9998619139752946,0.0005952760204148378,1.335602437861646e-07,5.428815614748396e-07,6.803065920757405e-06,2.794940807603398e-05,1.0,0.0,1.6348844892355888e-07,6.260282117388491e-07,0.9206324911117554,0.003775477707070483,0.9204358756542206,0.003789669316150091
df1,0.25,True,0.0,0.25,1.0,0.0,1.0,1.8469196094036819e-13,8.372256243365065e-13,7.460193524563192e-09,2.7016021677911433e-08,1.0,0.0,5.0936127014009164e-11,3.563827195831058e-10,0.9996446357569578,0.0016257956532200898,1.8469196094036819e-13,8.372256243365065e-13,7.460193524563192e-09,2.7016021677911433e-08,1.0,0.0,5.0936127014009164e-11,3.563827195831058e-10,0.9201032376289368,0.0034555386028356635,0.9201382696628571,0.004298820978517783
df1,0.30000000000000004,True,0.0,0.30000000000000004,1.0,0.0,1.0,5.845637799640327e-19,4.126335782808708e-18,2.0151885413683603e-10,1.052980074919265e-09,1.0,0.0,8.421808634484732e-15,5.827907794992962e-14,0.9999184063704167,0.0002414142016573068,5.845637799640327e-19,4.126335782808708e-18,2.0151885413683603e-10,1.052980074919265e-09,1.0,0.0,8.421808634484732e-15,5.827907794992962e-14,0.9197306501865387,0.004216364192128959,0.9199906921386719,0.004021917480821578
df1,0.35000000000000003,True,0.0,0.35000000000000003,1.0,0.0,1.0,3.1066235192176466e-28,1.7150385461027197e-27,4.617604028889055e-15,3.148845499870859e-14,1.0,0.0,7.766580147530978e-23,4.0019612180516003e-22,0.9999908290716298,4.150622670048112e-05,3.1066235192176466e-28,1.7150385461027197e-27,4.617604028889055e-15,3.148845499870859e-14,1.0,0.0,7.766580147530978e-23,4.0019612180516003e-22,0.9206413459777832,0.003437806890004214,0.9208749639987945,0.0032152497583608545
df1,0.4,True,0.0,0.4,1.0,0.0,1.0,8.420826643751202e-31,5.93309267752033e-30,2.7774659616348397e-19,1.7050478413252914e-18,1.0,0.0,2.124641758018795e-28,1.341431561181793e-27,0.9999374446443032,0.00026832168087006424,8.420826643751202e-31,5.93309267752033e-30,2.7774659616348397e-19,1.7050478413252914e-18,1.0,0.0,2.124641758018795e-28,1.341431561181793e-27,0.9209834253787994,0.003312933291421825,0.9206295073032379,0.004067908510247366
df1,0.45,True,0.0,0.45,1.0,0.0,1.0,1.377509216618507e-45,8.013394870601227e-45,9.54258094448444e-23,5.477775705164097e-22,1.0,0.0,2.880469316227811e-35,2.0143070418838423e-34,0.9999346759615483,0.0002953953587365026,1.377509216618507e-45,8.013394870601227e-45,9.54258094448444e-23,5.477775705164097e-22,1.0,0.0,2.880469316227811e-35,2.0143070418838423e-34,0.920578396320343,0.0033226843022691236,0.9203173923492431,0.003299716193647225
