setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval_mean,pval_std,pval_base_mean,pval_base_std,pval_recon_mean,pval_recon_std,pval_uniform_mean,pval_uniform_std,pval_label_mean,pval_label_std,ks_p_prop_mean,ks_p_prop_std,ks_p_base_mean,ks_p_base_std,ks_p_recon_mean,ks_p_recon_std,ks_p_uniform_mean,ks_p_uniform_std,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std
df1,0.0,True,0.0,0.0,1.0,0.0,1.0,0.539936039985944,0.2943560876380183,0.60103643050698,0.29961299740371183,1.0,0.0,0.5693617217778185,0.27330507330059967,0.9937538143193335,0.01815514797195857,0.539936039985944,0.2943560876380183,0.60103643050698,0.29961299740371183,1.0,0.0,0.5693617217778185,0.27330507330059967,0.9206599521636963,0.004518585779690414,0.9198942589759826,0.0044396337546526825
df1,0.05,True,0.0,0.05,1.0,0.0,1.0,0.36844499266581887,0.27083621223464427,0.24827614805056775,0.27502480010323765,1.0,0.0,0.28160625659877214,0.25915744144467745,0.9858933841671467,0.0351059429065241,0.36844499266581887,0.27083621223464427,0.24827614805056775,0.27502480010323765,1.0,0.0,0.28160625659877214,0.25915744144467745,0.9211254751682282,0.00567384689828277,0.92079221367836,0.006426230827688236
df1,0.1,True,0.0,0.1,1.0,0.0,1.0,0.17390856795197032,0.2372117019495116,0.06687723186551149,0.12495603566988228,1.0,0.0,0.07075604055249367,0.16475006179968968,0.9841614209286724,0.055543427919561544,0.17390856795197032,0.2372117019495116,0.06687723186551149,0.12495603566988228,1.0,0.0,0.07075604055249367,0.16475006179968968,0.9217798364162445,0.005718276654354757,0.9192791724205017,0.0058347763021279545
df1,0.15000000000000002,True,0.0,0.15000000000000002,1.0,0.0,1.0,0.019513052202151857,0.044834154328405706,0.0020987409327317998,0.0048125910480794854,1.0,0.0,0.003761460499010508,0.011762941197288955,0.9938594620299038,0.01504966860811022,0.019513052202151857,0.044834154328405706,0.0020987409327317998,0.0048125910480794854,1.0,0.0,0.003761460499010508,0.011762941197288955,0.9197790575027466,0.005796192985066663,0.9214206612110138,0.005847192362628454
df1,0.2,True,0.0,0.2,1.0,0.0,1.0,0.0014408087066079018,0.005656572726986391,0.0003219542180629941,0.0009604356378425395,1.0,0.0,1.716580496836595e-05,4.693656008271297e-05,0.9914557561477632,0.028338760977702004,0.0014408087066079018,0.005656572726986391,0.0003219542180629941,0.0009604356378425395,1.0,0.0,1.716580496836595e-05,4.693656008271297e-05,0.920462018251419,0.005205907536086851,0.9203639018535614,0.005278754975934001
df1,0.25,True,0.0,0.25,1.0,0.0,1.0,0.0001437138664160303,0.0007465523111302043,1.4581540686385139e-06,5.082359287407773e-06,1.0,0.0,7.251026958996712e-08,2.6205164515403557e-07,0.9879847712282382,0.024532305956128823,0.0001437138664160303,0.0007465523111302043,1.4581540686385139e-06,5.082359287407773e-06,1.0,0.0,7.251026958996712e-08,2.6205164515403557e-07,0.9201683712005615,0.005505701772286583,0.9193502724170685,0.005956359503424165
df1,0.30000000000000004,True,0.0,0.30000000000000004,1.0,0.0,1.0,9.82517435698669e-07,3.842353140998259e-06,6.374243536891152e-09,2.2752686050047042e-08,1.0,0.0,3.328550024729689e-10,1.8741759699985147e-09,0.9904373121434515,0.02096160070241022,9.82517435698669e-07,3.842353140998259e-06,6.374243536891152e-09,2.2752686050047042e-08,1.0,0.0,3.328550024729689e-10,1.8741759699985147e-09,0.919862631559372,0.005673206933357919,0.9196610546112061,0.005710855208013287
df1,0.35000000000000003,True,0.0,0.35000000000000003,1.0,0.0,1.0,6.165001038292777e-09,1.9049862713606187e-08,2.632981130101356e-10,1.8541489283541422e-09,1.0,0.0,4.0105231838376207e-13,2.7404067079365647e-12,0.9847902152714625,0.04442432729132862,6.165001038292777e-09,1.9049862713606187e-08,2.632981130101356e-10,1.8541489283541422e-09,1.0,0.0,4.0105231838376207e-13,2.7404067079365647e-12,0.9214192271232605,0.006547909031961682,0.9197255504131318,0.0062356806245873865
df1,0.4,True,0.0,0.4,1.0,0.0,1.0,1.5504876058582868e-11,6.724343030527795e-11,7.781881229917873e-14,5.500420706166269e-13,1.0,0.0,3.53892152846123e-17,2.4647096888892645e-16,0.9847063491374796,0.031050238080203303,1.5504876058582868e-11,6.724343030527795e-11,7.781881229917873e-14,5.500420706166269e-13,1.0,0.0,3.53892152846123e-17,2.4647096888892645e-16,0.9187727582454681,0.005635959034794132,0.9193569982051849,0.006407230410383033
df1,0.45,True,0.0,0.45,1.0,0.0,1.0,7.934718374763836e-14,5.498592077874054e-13,2.7360680522617263e-18,1.3372265261049599e-17,1.0,0.0,5.707669376601559e-22,2.5384287722175408e-21,0.9823772178973827,0.04260493380115026,7.934718374763836e-14,5.498592077874054e-13,2.7360680522617263e-18,1.3372265261049599e-17,1.0,0.0,5.707669376601559e-22,2.5384287722175408e-21,0.9206001770496368,0.005031997013885487,0.9197015714645386,0.0070103224553547385
