setting,0.0,0.05,0.1,0.15000000000000002,0.2,0.25,0.30000000000000004,0.35000000000000003,0.4,0.45,0.5,0.55,0.6000000000000001,0.65,0.7000000000000001,0.75,0.8,0.8500000000000001,0.9,0.9500000000000001,1.0
df1,0.22000000000000003,-0.13999999999999999,-0.32,-0.72,-0.9199999999999999,-0.8200000000000001,-0.76,-0.88,-0.64,-0.64,-0.64,-0.62,-0.54,-0.36,-0.33999999999999997,-0.28,-0.30000000000000004,-0.21999999999999997,-0.07999999999999996,-0.12,0.0
df2,0.22000000000000003,0.24,0.68,0.78,0.52,0.38,0.33999999999999997,0.12,0.07999999999999996,0.040000000000000036,0.12,0.040000000000000036,0.06000000000000005,0.0,0.06000000000000005,0.0,0.0,0.0,0.020000000000000018,0.0,0.0
df3,0.19999999999999998,-0.06,-0.36000000000000004,-0.8,-0.96,-0.88,-0.8,-0.84,-0.78,-0.8,-0.88,-0.8200000000000001,-0.78,-0.78,-0.64,-0.6799999999999999,-0.6599999999999999,-0.56,-0.43999999999999995,-0.38,-0.30000000000000004
