delta,pval_base,pval,setting,gap
0.0,0.08,0.0,df1,0.08
0.05,0.2,0.34,df1,-0.14
0.1,0.36,0.76,df1,-0.4
0.15000000000000002,0.38,0.96,df1,-0.58
0.2,0.68,1.0,df1,-0.31999999999999995
0.25,0.82,1.0,df1,-0.18000000000000005
0.30000000000000004,0.94,1.0,df1,-0.06000000000000005
0.35000000000000003,1.0,1.0,df1,0.0
0.4,1.0,1.0,df1,0.0
0.45,0.98,1.0,df1,-0.020000000000000018
0.5,1.0,1.0,df1,0.0
0.55,1.0,1.0,df1,0.0
0.6000000000000001,1.0,1.0,df1,0.0
0.65,1.0,1.0,df1,0.0
0.7000000000000001,1.0,1.0,df1,0.0
0.75,1.0,1.0,df1,0.0
0.8,1.0,1.0,df1,0.0
0.8500000000000001,1.0,1.0,df1,0.0
0.9,1.0,1.0,df1,0.0
0.9500000000000001,1.0,1.0,df1,0.0
1.0,1.0,1.0,df1,0.0
0.0,0.08,0.0,df2,0.08
0.05,0.3,0.18,df2,0.12
0.1,0.76,0.42,df2,0.34
0.15000000000000002,0.92,0.76,df2,0.16000000000000003
0.2,1.0,1.0,df2,0.0
0.25,1.0,1.0,df2,0.0
0.30000000000000004,1.0,1.0,df2,0.0
0.35000000000000003,1.0,1.0,df2,0.0
0.4,1.0,1.0,df2,0.0
0.45,1.0,1.0,df2,0.0
0.5,1.0,1.0,df2,0.0
0.55,1.0,1.0,df2,0.0
0.6000000000000001,1.0,1.0,df2,0.0
0.65,1.0,1.0,df2,0.0
0.7000000000000001,1.0,1.0,df2,0.0
0.75,1.0,1.0,df2,0.0
0.8,1.0,1.0,df2,0.0
0.8500000000000001,1.0,1.0,df2,0.0
0.9,1.0,1.0,df2,0.0
0.9500000000000001,1.0,1.0,df2,0.0
1.0,1.0,1.0,df2,0.0
0.0,0.0,0.04,df3,-0.04
0.05,0.08,0.46,df3,-0.38
0.1,0.26,0.86,df3,-0.6
0.15000000000000002,0.22,0.98,df3,-0.76
0.2,0.18,1.0,df3,-0.8200000000000001
0.25,0.54,1.0,df3,-0.45999999999999996
0.30000000000000004,0.62,1.0,df3,-0.38
0.35000000000000003,0.68,1.0,df3,-0.31999999999999995
0.4,0.84,1.0,df3,-0.16000000000000003
0.45,0.78,1.0,df3,-0.21999999999999997
0.5,0.84,1.0,df3,-0.16000000000000003
0.55,0.9,1.0,df3,-0.09999999999999998
0.6000000000000001,0.96,1.0,df3,-0.040000000000000036
0.65,1.0,1.0,df3,0.0
0.7000000000000001,0.98,1.0,df3,-0.020000000000000018
0.75,0.96,1.0,df3,-0.040000000000000036
0.8,0.96,1.0,df3,-0.040000000000000036
0.8500000000000001,1.0,1.0,df3,0.0
0.9,1.0,1.0,df3,0.0
0.9500000000000001,1.0,1.0,df3,0.0
1.0,1.0,1.0,df3,0.0
