model_name,epoch,train_loss,train_acc,val_loss,val_acc,val_mean_prob
label_bce,1,0.6314197679360708,0.9186197916666666,0.3015088443756104,0.925,0.9432218017578125
label_bce,2,0.4159469207127889,0.9143880208333334,0.42167911410331727,0.925,0.6829689636230468
label_bce,3,0.3315667311350505,0.9208984375,0.23821414065361024,0.925,0.9619960327148438
label_bce,4,0.24860276778539023,0.9182942708333334,0.17541842269897462,0.925,0.9618779907226562
label_bce,5,0.17016929388046265,0.9195963541666666,0.16110087502002715,0.934,0.8807539978027343
label_bce,6,0.14252508183320364,0.9397786458333334,0.131841277718544,0.939,0.9550995178222657
label_bce,7,0.12730332215627035,0.9404296875,0.10824151229858399,0.948,0.9334314575195313
label_bce,8,0.09966832647720973,0.9495442708333334,0.10375084537267686,0.939,0.908920654296875
label_bce,9,0.10023336857557297,0.9518229166666666,0.10925239485502243,0.954,0.9402645263671875
label_bce,10,0.09339911490678787,0.9508463541666666,0.09273825293779372,0.947,0.9115102233886718
label_bce,11,0.09181300799051921,0.9524739583333334,0.08998067539930343,0.955,0.9327977294921875
label_bce,12,0.08411853015422821,0.9615885416666666,0.08576787066459655,0.957,0.9377767333984375
label_bce,13,0.07623096058766048,0.9658203125,0.07545864123106003,0.957,0.9216610412597657
label_bce,14,0.07166211555401485,0.9684244791666666,0.07768944668769837,0.961,0.9366522216796875
label_bce,15,0.05964319035410881,0.97265625,0.0653559829890728,0.969,0.921385009765625
label_bce,16,0.058883269627889,0.9749348958333334,0.05841141673922539,0.974,0.9346654357910156
label_bce,17,0.04941693196694056,0.9791666666666666,0.049483443975448606,0.977,0.9280940551757813
label_bce,18,0.04473890115817388,0.9830729166666666,0.05290690714120865,0.978,0.9274355163574218
label_bce,19,0.04136957228183746,0.9837239583333334,0.05443197125196457,0.976,0.9344922790527344
label_bce,20,0.036364518105983734,0.986328125,0.04575642822682858,0.983,0.9152442626953124
label_bce,21,0.0382256011168162,0.9847005208333334,0.06463438233733178,0.975,0.9403377990722657
label_bce,22,0.043921793500582375,0.9820963541666666,0.03476113621890545,0.984,0.9215227966308593
label_bce,23,0.0454179880519708,0.9820963541666666,0.04770526617765427,0.977,0.9269808654785157
label_bce,24,0.04980762302875519,0.9794921875,0.030286867827177048,0.986,0.924525390625
label_bce,25,0.03965669249494871,0.9850260416666666,0.040196887880563734,0.985,0.9281072998046875
label_bce,26,0.04198929915825526,0.9827473958333334,0.0493279912173748,0.977,0.9256430358886719
label_bce,27,0.03727978219588598,0.984375,0.029947871059179305,0.986,0.9283089294433594
label_bce,28,0.02825957164168358,0.9895833333333334,0.03632012109458446,0.98,0.9254913024902344
label_bce,29,0.02765205626686414,0.9886067708333334,0.030355878248810766,0.988,0.9255035705566407
label_bce,30,0.03352992981672287,0.9869791666666666,0.039334927678108214,0.979,0.9283173217773437
label_bce,31,0.030737819150090218,0.9869791666666666,0.026987300515174867,0.99,0.916037353515625
label_bce,32,0.02783141036828359,0.98828125,0.03183856931328773,0.985,0.9327603149414062
label_bce,33,0.029170931006471317,0.9876302083333334,0.04121247243881226,0.985,0.9311884765625
label_bce,34,0.02829219525059064,0.986328125,0.03107569018006325,0.985,0.9284393615722656
label_bce,35,0.025823724766572315,0.9892578125,0.01903907162696123,0.993,0.9241517944335937
label_bce,36,0.02122831592957179,0.9918619791666666,0.02109628638625145,0.989,0.9231690979003906
label_bce,37,0.022173024713993073,0.9908854166666666,0.030189802661538125,0.988,0.9320420532226562
label_bce,38,0.021422889704505604,0.9908854166666666,0.02891863887012005,0.989,0.9142900390625
label_bce,39,0.029691925272345543,0.9866536458333334,0.04413209369778633,0.98,0.9266783142089844
label_bce,40,0.035652294754981995,0.9856770833333334,0.03288565856218338,0.986,0.9260659484863282
label_bce,41,0.034988208363453545,0.9847005208333334,0.03932079443335533,0.982,0.9229201354980469
label_bce,42,0.035198165103793144,0.9850260416666666,0.032406309366226196,0.983,0.9222458801269531
label_bce,43,0.031096767634153366,0.986328125,0.03744620683789253,0.979,0.9313259582519531
label_bce,44,0.033498178546627365,0.9869791666666666,0.025517361402511596,0.988,0.9183197326660156
label_bce,45,0.03356382871667544,0.9856770833333334,0.021575076922774314,0.992,0.9297158508300781
label_bce,46,0.029068739463885624,0.9856770833333334,0.026074353739619256,0.985,0.9224724426269532
label_bce,47,0.024860506256421406,0.9892578125,0.027041907221078874,0.987,0.9257201538085937
label_bce,48,0.025863415872057278,0.9889322916666666,0.03295896291732788,0.984,0.9204346008300781
label_bce,49,0.032540759071707726,0.9860026041666666,0.028752358704805372,0.985,0.9283782348632813
label_bce,50,0.028699204325675964,0.986328125,0.021657612934708595,0.991,0.9235736389160156
label_bce,51,0.026655775184432667,0.9879557291666666,0.03453288747370243,0.982,0.9235643615722656
label_bce,52,0.024141903966665268,0.9876302083333334,0.02974804140627384,0.987,0.9262964477539063
label_bce,53,0.02788132398078839,0.9873046875,0.031758944660425184,0.983,0.9227901306152344
label_bce,54,0.022026979674895603,0.9895833333333334,0.03212222285568714,0.986,0.9286831970214844
label_bce,55,0.021676429857810337,0.9915364583333334,0.018258609473705292,0.994,0.9248692016601563
label_bce,56,0.02366812837620576,0.98828125,0.024602161049842836,0.987,0.9268753051757812
label_bce,57,0.019862578560908634,0.9908854166666666,0.01913851024955511,0.991,0.9222804565429688
label_bce,58,0.0189161729067564,0.9905598958333334,0.028042991772294044,0.986,0.9225259399414063
label_bce,59,0.019331355889638264,0.9925130208333334,0.036098616629838945,0.986,0.9300967712402344
label_bce,60,0.02636328525841236,0.9876302083333334,0.037698531091213225,0.984,0.9173114929199219
label_bce,61,0.02937072515487671,0.9866536458333334,0.04491259843111038,0.982,0.9376399230957031
label_bce,62,0.028468302140633266,0.9856770833333334,0.036500227659940716,0.982,0.9169082641601562
label_bce,63,0.03066323883831501,0.9866536458333334,0.05950021159648895,0.978,0.9386249389648438
label_bce,64,0.04251922915379206,0.9847005208333334,0.024437517940998077,0.988,0.9175245056152344
label_bce,65,0.02753384659687678,0.9905598958333334,0.031648159965872766,0.983,0.935404541015625
label_bce,66,0.02934201806783676,0.9876302083333334,0.029463098019361495,0.986,0.9303158264160156
label_bce,67,0.026773756369948387,0.9895833333333334,0.02581605440378189,0.986,0.9250034790039062
label_bce,68,0.02395663286248843,0.9899088541666666,0.03499491566419601,0.981,0.91887158203125
label_bce,69,0.03476778914531072,0.9850260416666666,0.0366626583635807,0.98,0.9300924682617188
label_bce,70,0.031700665752092995,0.9847005208333334,0.026524820879101754,0.988,0.9261294555664062
label_bce,71,0.02252317654589812,0.9905598958333334,0.025663693606853485,0.986,0.9241189880371093
label_bce,72,0.021699797982970875,0.9905598958333334,0.020947098314762116,0.99,0.9258649597167968
label_bce,73,0.017250466470917065,0.9928385416666666,0.025583907723426818,0.985,0.9222833862304688
label_bce,74,0.02212228470792373,0.9915364583333334,0.02973730231821537,0.989,0.9276008605957031
