model_name,epoch,train_loss,val_loss,val_recon_raw,val_divergence_raw,train_recon,train_divergence,train_total_loss,train_safety_acc,train_safety_y1_acc,train_safety_y0_acc,train_frac_y1,train_frac_y0,val_recon,val_divergence,val_total_loss,val_safety_acc,val_safety_y1_acc,val_safety_y0_acc,val_frac_y1,val_frac_y0
reconstruction_only,1,0.1141029919187228,0.06321601402759552,0.06321601402759552,0.3932057259082794,0.0558722068866094,0.39629916350046795,0.0558722068866094,0.9134114583333334,1.0,0.0,0.9134114583333334,0.08658854166666667,0.06321601402759552,0.393287401676178,0.06321601402759552,0.913,1.0,0.0,0.913,0.087
reconstruction_only,2,0.041261899595459305,0.09246918976306916,0.09246918976306916,0.7643942613601684,0.09019434452056885,0.7599222660064697,0.09019434452056885,0.880859375,0.8852401129943502,0.8291666666666667,0.921875,0.078125,0.09246918976306916,0.7620650620460511,0.09246918976306916,0.861,0.8663745892661555,0.8045977011494253,0.913,0.087
reconstruction_only,3,0.04657615224520365,0.022657196268439293,0.022657196268439293,0.8072395896911622,0.022330998132626217,0.7692829767862955,0.022330998132626217,0.9208984375,1.0,0.03571428571428571,0.91796875,0.08203125,0.022657196268439293,0.8074832081794738,0.022657196268439293,0.917,1.0,0.04597701149425287,0.913,0.087
reconstruction_only,4,0.018813886990149815,0.02746678937971592,0.02746678937971592,0.5532699375152588,0.025061150391896565,0.5546659231185913,0.025061150391896565,0.916015625,1.0,0.003861003861003861,0.9156901041666666,0.08430989583333333,0.02746678937971592,0.5511618690490723,0.02746678937971592,0.913,1.0,0.0,0.913,0.087
reconstruction_only,5,0.020313948082427185,0.012269425310194492,0.012269425310194492,0.3408902595043182,0.011329709241787592,0.3504037360350291,0.011329709241787592,0.9329427083333334,1.0,0.1659919028340081,0.9195963541666666,0.08040364583333333,0.012269425310194492,0.34091320872306824,0.012269425310194492,0.925,1.0,0.13793103448275862,0.913,0.087
reconstruction_only,6,0.012916400097310543,0.007963343046605587,0.007963343046605587,0.7436936016082764,0.007556555327028036,0.7273180882136027,0.007556555327028036,0.9573567708333334,1.0,0.5037878787878788,0.9140625,0.0859375,0.007963343046605587,0.7440540256500244,0.007963343046605587,0.957,1.0,0.5057471264367817,0.913,0.087
reconstruction_only,7,0.008618796709924936,0.006784216694533825,0.006784216694533825,0.47661628580093385,0.006762879279752572,0.47801822423934937,0.006762879279752572,0.947265625,1.0,0.36470588235294116,0.9169921875,0.0830078125,0.006784216694533825,0.4765372929573059,0.006784216694533825,0.947,1.0,0.39080459770114945,0.913,0.087
reconstruction_only,8,0.004877299846460422,0.005104876589030027,0.005104876589030027,0.99718674659729,0.005011036371191342,0.9971955219904581,0.005011036371191342,0.9440104166666666,1.0,0.3333333333333333,0.916015625,0.083984375,0.005104876589030027,0.9969579262733459,0.005104876589030027,0.945,1.0,0.367816091954023,0.913,0.087
reconstruction_only,9,0.0038587198747942844,0.0037549784146249294,0.0037549784146249294,0.9989057221412658,0.003455493055904905,0.9989574948946635,0.003455493055904905,0.94921875,1.0,0.40458015267175573,0.9147135416666666,0.08528645833333333,0.0037549784146249294,0.9984791164398193,0.0037549784146249294,0.944,1.0,0.3563218390804598,0.913,0.087
reconstruction_only,10,0.0033480102817217508,0.0018971246741712093,0.0018971246741712093,0.9987436800003052,0.0017128887120634317,0.9988252917925516,0.0017128887120634317,0.9498697916666666,1.0,0.391304347826087,0.9176432291666666,0.08235677083333333,0.0018971246741712093,0.9994112558364868,0.0018971246741712093,0.946,1.0,0.3793103448275862,0.913,0.087
reconstruction_only,11,0.0018692902522161603,0.0015860065007582307,0.0015860065007582307,0.9984626860618592,0.0015214020774389307,0.9989989995956421,0.0015214020774389307,0.9612630208333334,1.0,0.531496062992126,0.9173177083333334,0.08268229166666667,0.0015860065007582307,0.9992225389480591,0.0015860065007582307,0.966,1.0,0.6091954022988506,0.913,0.087
reconstruction_only,12,0.0013719710210959117,0.00166756562422961,0.00166756562422961,0.9984917740821838,0.001642577233724296,0.9986746907234192,0.001642577233724296,0.9661458333333334,1.0,0.5823293172690763,0.9189453125,0.0810546875,0.00166756562422961,0.9976387825012207,0.00166756562422961,0.967,1.0,0.6206896551724138,0.913,0.087
reconstruction_only,13,0.0013017702537278335,0.0012201816299930216,0.0012201816299930216,0.9992262320518494,0.0011762329377233982,0.9989912708600363,0.0011762329377233982,0.9619140625,1.0,0.5650557620817844,0.9124348958333334,0.08756510416666667,0.0012201816299930216,0.998551706314087,0.0012201816299930216,0.967,1.0,0.6206896551724138,0.913,0.087
reconstruction_only,14,0.001128361599209408,0.0009204012397676706,0.0009204012397676706,0.9973631844520569,0.0008618887513875961,0.9991954962412516,0.0008618887513875961,0.96875,1.0,0.6235294117647059,0.9169921875,0.0830078125,0.0009204012397676706,0.9998158683776855,0.0009204012397676706,0.974,1.0,0.7011494252873564,0.913,0.087
reconstruction_only,15,0.0009796275213981669,0.000899556408636272,0.000899556408636272,0.9984398694038391,0.0008684534501905242,0.9992993871370951,0.0008684534501905242,0.9729817708333334,1.0,0.6541666666666667,0.921875,0.078125,0.000899556408636272,0.9995405511856079,0.000899556408636272,0.977,1.0,0.735632183908046,0.913,0.087
reconstruction_only,16,0.0008503062999807298,0.0007815846838057041,0.0007815846838057041,1.0000915060043334,0.0007709300261922181,0.9988669753074646,0.0007709300261922181,0.9733072916666666,1.0,0.6510638297872341,0.9235026041666666,0.07649739583333333,0.0007815846838057041,0.9970554938316345,0.0007815846838057041,0.971,1.0,0.6666666666666666,0.913,0.087
reconstruction_only,17,0.0007260207397242387,0.0007526319180615246,0.0007526319180615246,0.9974362812042237,0.0007422550891836485,0.9990175565083822,0.0007422550891836485,0.9677734375,1.0,0.6147859922178989,0.9163411458333334,0.08365885416666667,0.0007526319180615246,0.9979875264167786,0.0007526319180615246,0.971,1.0,0.6666666666666666,0.913,0.087
reconstruction_only,18,0.0006950299915236732,0.0006758664296939969,0.0006758664296939969,0.9508091988563537,0.0006717081220510105,0.9506402214368185,0.0006717081220510105,0.9680989583333334,1.0,0.6016260162601627,0.919921875,0.080078125,0.0006758664296939969,0.9510217690467835,0.0006758664296939969,0.969,1.0,0.6436781609195402,0.913,0.087
