setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval_mean,pval_std,pval_base_mean,pval_base_std,pval_recon_mean,pval_recon_std,pval_uniform_mean,pval_uniform_std,ks_p_prop_mean,ks_p_prop_std,ks_p_base_mean,ks_p_base_std,ks_p_recon_mean,ks_p_recon_std,ks_p_uniform_mean,ks_p_uniform_std,cvm_p_prop_mean,cvm_p_prop_std,cvm_p_base_mean,cvm_p_base_std,cvm_p_recon_mean,cvm_p_recon_std,cvm_p_uniform_mean,cvm_p_uniform_std,ad_p_prop_mean,ad_p_prop_std,ad_p_base_mean,ad_p_base_std,ad_p_recon_mean,ad_p_recon_std,ad_p_uniform_mean,ad_p_uniform_std,ks_u_stat_prop_mean,ks_u_stat_prop_std,ks_u_stat_base_mean,ks_u_stat_base_std,ks_u_stat_recon_mean,ks_u_stat_recon_std,ks_u_stat_uniform_mean,ks_u_stat_uniform_std,ks_u_p_prop_mean,ks_u_p_prop_std,ks_u_p_base_mean,ks_u_p_base_std,ks_u_p_recon_mean,ks_u_p_recon_std,ks_u_p_uniform_mean,ks_u_p_uniform_std,mmd_u_prop_mean,mmd_u_prop_std,mmd_u_base_mean,mmd_u_base_std,mmd_u_recon_mean,mmd_u_recon_std,mmd_u_uniform_mean,mmd_u_uniform_std,wass_u_prop_mean,wass_u_prop_std,wass_u_base_mean,wass_u_base_std,wass_u_recon_mean,wass_u_recon_std,wass_u_uniform_mean,wass_u_uniform_std,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std
df1,1.0,True,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.04774906073563836,0.05818360980969073,3.3620843395574883e-06,2.292594921818508e-05,4.757047887908193e-07,2.222014453673915e-06,1.0,0.0,0.04774906073563836,0.05818360980969073,3.3620843395574883e-06,2.292594921818508e-05,4.757047887908193e-07,2.222014453673915e-06,1.0,0.0,0.032258073465285475,0.033765192652353664,4.2017794944504415e-07,2.905918173960657e-06,4.931775974270636e-09,1.888191070633541e-08,1.0,0.0,0.00015186678486749187,0.00020615070566975155,1e-05,0.0,1e-05,0.0,1.0,0.0,0.034607243547916416,0.00382225272075535,0.876945114934683,0.00010640002539880875,0.5660335177802631,0.00624745961505015,0.0,0.0,6.753475511724692e-05,0.00011668585666077935,0.0,0.0,0.0,0.0,0.42866647720336915,0.006482377312554552,0.0006380486488342285,0.00022535934446988058,0.32704958200454715,0.006186054814516482,0.13676814317703248,0.002827694789959637,0.5003201525411177,0.004311085664095426,0.01753909562137779,0.002733664381773789,0.41469783488396383,0.004263848205329856,0.2541935375554424,0.002770750762834113,0.9258177602291107,0.0035352130305391282,0.925040773153305,0.002800723500394674
df2,0.0,True,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5961377302402198,0.2945370762236729,0.5366913048303997,0.3168653344180926,0.6359592472888319,0.3177150092874177,1.0,0.0,0.5961377302402198,0.2945370762236729,0.5366913048303997,0.3168653344180926,0.6359592472888319,0.3177150092874177,1.0,0.0,0.5669618079040714,0.299751109016956,0.5312544839869213,0.3125165224043401,0.5784931124537366,0.34651167230986224,1.0,0.0,0.002288485911634196,0.0005039064823221027,0.002195660334918067,0.0006281281640459393,0.002091689090439406,0.0007004508540507374,1.0,0.0,0.01734706653833389,0.0038109632916954956,0.8769104325499535,9.42902316981028e-05,0.5031210124848373,0.0071282117368481075,0.0,0.0,0.16597122801569036,0.18438309108655598,0.0,0.0,0.0,0.0,0.42755416393280027,0.005000848356612849,2.4580955505371092e-05,8.889113727281315e-05,0.32309277772903444,0.004750414239443308,0.12928586959838867,0.002201859188245286,0.4991081372550723,0.0034484382724780612,0.00739824375158505,0.0027050359926594383,0.41099127654114764,0.0033746776024151885,0.24781290482319968,0.0021143082072930374,0.9260200738906861,0.0032585664318712207,0.926152458190918,0.003269516706310017
df2,0.05,True,0.05,0.0,1.0,0.0,1.0,1.0,0.0,0.216666463089524,0.29891900071378125,0.6251760711039815,0.2801700915693014,0.25782201516290953,0.33663861410329476,1.0,0.0,0.216666463089524,0.29891900071378125,0.6251760711039815,0.2801700915693014,0.25782201516290953,0.33663861410329476,1.0,0.0,0.18742567128634813,0.2855538603362797,0.6202626042549361,0.2813173725869769,0.21549416055858084,0.3161961660160247,1.0,0.0,0.0009427802536329971,0.0010540981884232389,0.002332301392819926,0.00047844730603680056,0.0008594724790202381,0.0010397665431582364,1.0,0.0,0.0314776988477707,0.0060274552768905375,0.8769302356107235,0.00010657006102907364,0.4886850631952434,0.004699982660471979,0.0,0.0,0.0038434798585281027,0.010835033436508183,0.0,0.0,0.0,0.0,0.42827765226364134,0.006236112912417766,0.0004581475257873535,0.0003177578513833329,0.3241880917549133,0.006110118791180073,0.12791385412216186,0.001924736593926087,0.5003970357613593,0.0044260353058621655,0.016814986407056885,0.005670300456688716,0.41234708627474,0.004332452441566852,0.2465869643196988,0.0019130691813895268,0.9253361761569977,0.0031663716484018594,0.9255601263046265,0.0034552690491266914
df2,0.1,True,0.1,0.0,1.0,0.0,1.0,1.0,0.0,0.0008015173640932688,0.0032166727032925005,0.4487885342798766,0.3449865493489507,0.0027738624698991875,0.013771090189831777,1.0,0.0,0.0008015173640932688,0.0032166727032925005,0.4487885342798766,0.3449865493489507,0.0027738624698991875,0.013771090189831777,1.0,0.0,0.0003305914043024938,0.0012970041044087755,0.4343534044785391,0.34061448262509697,0.0007478810412619375,0.003364595403102781,1.0,0.0,1.2879011502313863e-05,1.3436771121388572e-05,0.0018396116429022728,0.000934250483494185,1.149025511868297e-05,8.3228953473789e-06,1.0,0.0,0.051792470838546746,0.006825628469453492,0.8769156907091141,0.00010076258392742133,0.5045010983085633,0.007358374376419466,0.0,0.0,4.4557335217009964e-08,2.6599269246288793e-07,0.0,0.0,0.0,0.0,0.42934881210327147,0.005321582814117109,0.0015842056274414063,0.0006056849978020135,0.324794385433197,0.004968006838917739,0.12958306789398194,0.0023481510661453268,0.5003012682252782,0.003605020779504883,0.03149155566815668,0.005526905491700394,0.4121133052790655,0.0035048577113035457,0.24819983374340823,0.0024007977671198296,0.9261383879184723,0.003659274422278801,0.9259369504451752,0.0033051086425637424
df2,0.15000000000000002,True,0.15000000000000002,0.0,1.0,0.0,1.0,1.0,0.0,2.5154890920870057e-06,1.6141152648957568e-05,0.49036329250019883,0.2712458422132609,2.4573707562516054e-06,1.0543561166123412e-05,1.0,0.0,2.5154890920870057e-06,1.6141152648957568e-05,0.49036329250019883,0.2712458422132609,2.4573707562516054e-06,1.0543561166123412e-05,1.0,0.0,1.338104746317903e-07,8.405118167095554e-07,0.4731066282195332,0.28683650842106473,1.0514095404756674e-07,5.926321744956288e-07,1.0,0.0,1e-05,0.0,0.0021522783672413893,0.0006811389281056515,1e-05,0.0,1.0,0.0,0.06793559344196319,0.006778111041088341,0.876930585639,0.00010417355257194192,0.5217391361770629,0.007229342529453811,0.0,0.0,1.1196670518250954e-13,7.467485647076613e-13,0.0,0.0,0.0,0.0,0.4275396943092346,0.006247622599813178,0.0028549671173095704,0.0008035208694974162,0.32323570489883424,0.006046244475180625,0.13048422813415528,0.0021607854158376596,0.49927030558137103,0.004342905378561767,0.04238718882773455,0.005561334527895076,0.4112561168080953,0.004212737493686757,0.2488743847184244,0.0022376533911304653,0.926045024394989,0.002698442589461459,0.9245018291473389,0.0036314797305675053
df2,0.2,True,0.2,0.0,1.0,0.0,1.0,1.0,0.0,3.1001402282993226e-11,2.1270867209284135e-10,0.5077861797495177,0.3004717413641505,2.1196877212505254e-11,9.744063794494792e-11,1.0,0.0,3.1001402282993226e-11,2.1270867209284135e-10,0.5077861797495177,0.3004717413641505,2.1196877212505254e-11,9.744063794494792e-11,1.0,0.0,6.331368584966412e-10,8.290268262866969e-10,0.4819753980699942,0.2900368386471161,5.270143677016392e-10,6.564697511325244e-10,1.0,0.0,1e-05,0.0,0.0021076660650648778,0.0007123992564002736,1e-05,0.0,1.0,0.0,0.08820237712860107,0.007503921284801124,0.8768967497618199,8.678640006858649e-05,0.5420752976932526,0.007503320476078062,0.0,0.0,1.8034038636506745e-26,9.179464797258819e-26,0.0,0.0,0.0,0.0,0.4289244055747986,0.0061378276591258244,0.005390975475311279,0.0011810830777043378,0.32487512826919557,0.005987787674847135,0.1319991970062256,0.00238375035370532,0.5007120066495435,0.004439911752235504,0.057921349270734085,0.006166843117326712,0.41279020689798057,0.0043472001763433426,0.24995949877097823,0.0023721433202679534,0.925724983215332,0.0032281243236887596,0.9228011798858643,0.002954839732211025
df2,0.25,True,0.25,0.0,1.0,0.0,1.0,1.0,0.0,9.138498357949406e-19,5.8629279057669596e-18,0.46025551870386106,0.2965818958306624,5.756110041543172e-17,2.8257478959440766e-16,1.0,0.0,9.138498357949406e-19,5.8629279057669596e-18,0.46025551870386106,0.2965818958306624,5.756110041543172e-17,2.8257478959440766e-16,1.0,0.0,1.810718461836558e-09,1.6809753896078503e-09,0.43902468772544473,0.3046503856587012,1.3505417784109853e-09,1.434082598360108e-09,1.0,0.0,1e-05,0.0,0.001956804321508421,0.0007784775961737517,1e-05,0.0,1.0,0.0,0.10789822736835479,0.005567616912772222,0.8769036104054452,7.468809153311327e-05,0.5611274831867218,0.0062390168051726725,0.0,0.0,2.3904200312955813e-40,1.6763632956353342e-39,0.0,0.0,0.0,0.0,0.4282984209060669,0.006097581011342772,0.008064310550689697,0.001394441280337116,0.32423775911331176,0.005858807081521112,0.1356845998764038,0.002621138261960781,0.49983224541536253,0.004152150061445914,0.07078933923635027,0.005887693090551551,0.4120315858824374,0.004086016620488115,0.2532711265044809,0.0025094834397241406,0.9259076571464538,0.003302516724306001,0.9209712648391724,0.0034255177955309726
df2,0.30000000000000004,True,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,0.0,2.818289429211886e-25,1.6035337861505395e-24,0.2617690314606206,0.2748158608428043,5.362970300752654e-25,3.5902644157860766e-24,1.0,0.0,2.818289429211886e-25,1.6035337861505395e-24,0.2617690314606206,0.2748158608428043,5.362970300752654e-25,3.5902644157860766e-24,1.0,0.0,3.270972248614612e-09,2.401647081858109e-09,0.24596083146650904,0.2642110429671397,2.7925149326257783e-09,2.507879315429582e-09,1.0,0.0,1e-05,0.0,0.0012918937669808453,0.0009062022359671953,1e-05,0.0,1.0,0.0,0.12467710480785371,0.0070334426762106725,0.8768923080236912,8.992055842594324e-05,0.5778263073749542,0.006542459543590545,0.0,0.0,9.312928146190288e-56,6.544490262345621e-55,0.0,0.0,0.0,0.0,0.42564619779586793,0.00530804983628952,0.01050661325454712,0.0014799621209767148,0.32210649728775026,0.0052216607558361544,0.13883428335189818,0.002708646284799085,0.49829328400520906,0.0038677640279771016,0.08106901786510999,0.00546181117368899,0.41075378026081694,0.003790163881853517,0.2559731749013233,0.0026273582443398736,0.9262729370594025,0.003839919831500888,0.9182188475131988,0.003300101630942112
df2,0.35000000000000003,True,0.35000000000000003,0.0,1.0,0.0,1.0,1.0,0.0,2.5465636126097697e-36,1.311781581783216e-35,0.27163403142351994,0.288880066445349,1.1705057913095244e-34,5.321488368674676e-34,1.0,0.0,2.5465636126097697e-36,1.311781581783216e-35,0.27163403142351994,0.288880066445349,1.1705057913095244e-34,5.321488368674676e-34,1.0,0.0,5.385089858478409e-09,3.485412327588115e-09,0.25563564673753786,0.29353702859164604,5.171297952077936e-09,3.6509074944741785e-09,1.0,0.0,1e-05,0.0,0.001233415046367031,0.001092732437163866,1e-05,0.0,1.0,0.0,0.1467749292192459,0.006728035768020792,0.8769168706507684,0.00010009903903349525,0.5999634093437195,0.007333660163267619,0.0,0.0,6.40590723911146e-75,4.529628865279521e-74,0.0,0.0,0.0,0.0,0.43028640031814575,0.005517945589276548,0.015665900707244874,0.0020212474475408302,0.3265524411201477,0.005536008129914395,0.14448331594467162,0.0029130764787023565,0.501042407697854,0.004245404621149062,0.09843030565761143,0.005987680720275191,0.4136076121132175,0.00428172462626609,0.2606428164179296,0.0027446214961347145,0.9247863113880157,0.0032979115812831225,0.9159830403327942,0.0037001314256701256
df2,0.4,True,0.4,0.0,1.0,0.0,1.0,1.0,0.0,2.5972821829587633e-45,1.8359194363371378e-44,0.07564979010003739,0.19485394199051495,3.5022320494939057e-44,2.316157041279811e-43,1.0,0.0,2.5972821829587633e-45,1.8359194363371378e-44,0.07564979010003739,0.19485394199051495,3.5022320494939057e-44,2.316157041279811e-43,1.0,0.0,9.608831286200825e-09,5.461714677484523e-09,0.062408756296311235,0.17176768577790236,7.0537686536198405e-09,4.4035306425299596e-09,1.0,0.0,1e-05,0.0,0.0002813649381722979,0.0006824917770215681,1e-05,0.0,1.0,0.0,0.16644128543853762,0.00746158069917565,0.8769119576838017,8.922650037438571e-05,0.6183310977325439,0.0070603860699195034,0.0,0.0,1.696041201758984e-100,1.0151426028263318e-99,0.0,0.0,0.0,0.0,0.4283009195327759,0.0053383309113935835,0.01992206335067749,0.002239578421999448,0.3253508973121643,0.005373691454294256,0.14977110862731935,0.0034042752815347994,0.4998855648494346,0.004146447372109015,0.11118449972460265,0.005869828640436453,0.41299064408459685,0.0041029720763562675,0.26515058696734944,0.0032116047569222673,0.9255585598945618,0.003839655747030222,0.9104347896575927,0.0037489790938852185
df2,0.45,True,0.45,0.0,1.0,0.0,1.0,1.0,0.0,1.5779483432060188e-57,1.1156479773808402e-56,0.009213346063477998,0.018522224625263962,8.38735797123485e-57,4.087645894317552e-56,1.0,0.0,1.5779483432060188e-57,1.1156479773808402e-56,0.009213346063477998,0.018522224625263962,8.38735797123485e-57,4.087645894317552e-56,1.0,0.0,1.0699593673280105e-08,5.6477192459596985e-09,0.005452288081183792,0.012851010028103634,1.1266149506639067e-08,5.346590997648297e-09,1.0,0.0,1e-05,0.0,2.7390178497958863e-05,4.951384241441438e-05,1e-05,0.0,1.0,0.0,0.18366795603179933,0.006285365670509236,0.8769202862949372,0.0001013653883613811,0.6357126556758881,0.005713386003065693,0.0,0.0,2.3799714281672934e-123,1.6817436571073462e-122,0.0,0.0,0.0,0.0,0.428787944316864,0.0051491852238911935,0.024741616249084473,0.001991017782785235,0.3262483191490173,0.005078561170020809,0.15494760751724243,0.0033033952004491414,0.5004486880021357,0.003555493801827153,0.12390003876900708,0.0047500667366351165,0.41388606159597996,0.0035556834795631904,0.26947308240382634,0.003125788086709144,0.9268205416202545,0.0029350151985133408,0.9060393762588501,0.003989327693856275
df2,0.5,True,0.5,0.0,1.0,0.0,1.0,1.0,0.0,4.80843413297845e-68,3.39999967535909e-67,0.0014613467285326885,0.005479301942676835,8.557237269952524e-67,5.579027955850377e-66,1.0,0.0,4.80843413297845e-68,3.39999967535909e-67,0.0014613467285326885,0.005479301942676835,8.557237269952524e-67,5.579027955850377e-66,1.0,0.0,1.5334169396474806e-08,6.452825461400772e-09,0.0004390538480394435,0.001152343533016643,1.3976010080352097e-08,7.324181238906315e-09,1.0,0.0,1e-05,0.0,1.0177366756939764e-05,9.752625509807586e-07,1e-05,0.0,1.0,0.0,0.2036893641719818,0.0064762026885166295,0.8769121297378542,9.706784559124615e-05,0.6536227642040252,0.006984610647007321,0.0,0.0,1.8090786126678646e-157,1.2789108605646552e-156,0.0,0.0,0.0,0.0,0.42880600452423095,0.005336516333793673,0.03034834861755371,0.002680311354439721,0.32659737825393675,0.0052497417857988084,0.16217149496078492,0.003224847764711941,0.5003082861136829,0.0038524156060265008,0.1370246242088701,0.005808881858856203,0.41410342809249484,0.003816611374961161,0.2756750224453941,0.0029638787591357526,0.9257116889953614,0.0032816738264049,0.9019810628890991,0.004156646417029469
df2,0.55,True,0.55,0.0,1.0,0.0,1.0,1.0,0.0,4.393213441788904e-88,2.621829166112856e-87,0.00010553312637648333,0.0005067149538893909,3.8535421095186943e-81,2.6515931601654994e-80,1.0,0.0,4.393213441788904e-88,2.621829166112856e-87,0.00010553312637648333,0.0005067149538893909,3.8535421095186943e-81,2.6515931601654994e-80,1.0,0.0,1.8990351755565627e-08,7.323132831502089e-09,1.0445041840818625e-05,3.0381444243564257e-05,1.6225027748006938e-08,7.067396810630588e-09,1.0,0.0,1e-05,0.0,1e-05,0.0,1e-05,0.0,1.0,0.0,0.22194295035648348,0.006803321776343691,0.8769115003535748,9.075896845869255e-05,0.6717054563827513,0.006280545242699186,0.0,0.0,2.7838131555260735e-190,0.0,0.0,0.0,0.0,0.0,0.42812113046646116,0.005892275488313005,0.03575645685195923,0.003069969252399654,0.3264648962020874,0.005746368571425281,0.17006991624832155,0.003518566150051725,0.4996627357240856,0.0039627510463322415,0.14834291918436077,0.006126208193062865,0.41393499428004255,0.003991983477075783,0.28230984444381063,0.0030544267339319437,0.9258612823486329,0.00333529532708541,0.8972811019420623,0.004084915703787602
df2,0.6000000000000001,True,0.6000000000000001,0.0,1.0,0.0,1.0,1.0,0.0,7.946199607731354e-102,4.309277053127384e-101,8.289754734372041e-07,4.93816469637989e-06,6.310409806109401e-95,4.4595891590489104e-94,1.0,0.0,7.946199607731354e-102,4.309277053127384e-101,8.289754734372041e-07,4.93816469637989e-06,6.310409806109401e-95,4.4595891590489104e-94,1.0,0.0,2.191409854468418e-08,8.55040441784246e-09,4.0421426361625376e-08,2.3015408536862284e-07,2.1056994383705785e-08,7.137523480556639e-09,1.0,0.0,1e-05,0.0,1e-05,0.0,1e-05,0.0,1.0,0.0,0.2394552293386459,0.007062032347203104,0.8769278175041677,0.00010034589181842295,0.6883206827545166,0.007240323417179646,0.0,0.0,1.3498169849156378e-215,0.0,0.0,0.0,0.0,0.0,0.42718470335006714,0.005282822833123433,0.04172081470489502,0.003243510006306545,0.3260995507240295,0.0050611792637822875,0.17758409261703492,0.0044818554671349,0.4992551830899026,0.0035865827131632494,0.16038291042614788,0.005902151073568315,0.41411512812107254,0.0035426050893146398,0.2890627946437771,0.003834131338880777,0.9260272014141083,0.003729009659400753,0.8902148234844208,0.0036233065568965477
df2,0.65,True,0.65,0.0,1.0,0.0,1.0,1.0,0.0,1.7961192228815175e-120,1.2696582773538622e-119,2.9408448623011334e-09,1.5734615777833308e-08,5.735235412376402e-118,2.6533031397244825e-117,1.0,0.0,1.7961192228815175e-120,1.2696582773538622e-119,2.9408448623011334e-09,1.5734615777833308e-08,5.735235412376402e-118,2.6533031397244825e-117,1.0,0.0,2.632129458390864e-08,9.293666150317163e-09,5.276536918508157e-10,1.9108149930251174e-09,2.3317536144151774e-08,8.983861820719622e-09,1.0,0.0,1e-05,0.0,1e-05,0.0,1e-05,0.0,1.0,0.0,0.2563998260278702,0.007147397527553567,0.8769212689316274,8.904241809726931e-05,0.7053637046985628,0.006996298986641923,0.0,0.0,1.9318136109788478e-257,0.0,0.0,0.0,0.0,0.0,0.4277510595321655,0.005319585540873103,0.048613481521606446,0.003077697924375602,0.32729032039642336,0.005188712613551623,0.18596810579299927,0.004346727288161973,0.4996502460917298,0.003709949919495286,0.17319985443171648,0.005386638309358107,0.415072228808419,0.0036823509001612186,0.2960256399422343,0.003877624668461673,0.9255038690567017,0.003569989088499233,0.8832509422302246,0.004422912861391317
df2,0.7000000000000001,True,0.7000000000000001,0.0,1.0,0.0,1.0,1.0,0.0,1.8888464688299199e-143,9.347228054050458e-143,5.020038141842107e-12,3.3257037143030965e-11,2.864958825751883e-129,2.0253834820876212e-128,1.0,0.0,1.8888464688299199e-143,9.347228054050458e-143,5.020038141842107e-12,3.3257037143030965e-11,2.864958825751883e-129,2.0253834820876212e-128,1.0,0.0,3.15741497347588e-08,1.0565457050707282e-08,5.543061987189901e-10,7.353093294465669e-10,2.6510625565911994e-08,1.0291185669057179e-08,1.0,0.0,1e-05,0.0,1e-05,0.0,1e-05,0.0,1.0,0.0,0.2754790239963531,0.007198491590102473,0.8769262101430892,9.368536484487683e-05,0.7231582718009948,0.00681966763495647,0.0,0.0,4.8739568368217075e-286,0.0,0.0,0.0,0.0,0.0,0.4280634832382202,0.006205199039198283,0.05625077486038208,0.0031826982166258053,0.3282375121116638,0.00603504695993511,0.19544721364974976,0.005385607516564507,0.49973284809388324,0.004360365141152935,0.18568901671112875,0.004994912285772198,0.41575791679719726,0.0042951962360412346,0.30403444529014184,0.004899894699619033,0.9262676286697388,0.0031142679721752253,0.8770064759254456,0.003960240235135958
df2,0.75,True,0.75,0.0,1.0,0.0,1.0,1.0,0.0,9.334889071838837e-160,6.600762331429331e-159,1.5379598150195682e-17,4.898753080011858e-17,6.796420054018656e-144,4.04194346388177e-143,1.0,0.0,9.334889071838837e-160,6.600762331429331e-159,1.5379598150195682e-17,4.898753080011858e-17,6.796420054018656e-144,4.04194346388177e-143,1.0,0.0,3.775756940438413e-08,1.167385534677875e-08,8.011224417181495e-10,8.245369466689005e-10,3.0748263935009845e-08,9.719424249463191e-09,1.0,0.0,1e-05,0.0,1e-05,0.0,1e-05,0.0,1.0,0.0,0.2929452420568466,0.00799290870815709,0.8769163998417855,8.970357040583349e-05,0.7387282208042145,0.007301785674396245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42705167770385744,0.006504432111640744,0.06398554563522339,0.004217184272701973,0.32816357135772706,0.006398280259511513,0.20398093700408937,0.0061879792480568985,0.49948900991041223,0.004679766289152251,0.19813637923801966,0.006301423350203195,0.4162091046555303,0.004661595928100331,0.311344378247456,0.005491457281942131,0.9253336155414581,0.003271081778626887,0.8700127625465393,0.004009123100556368
df2,0.8,True,0.8,0.0,1.0,0.0,1.0,1.0,0.0,6.720209295430928e-176,0.0,6.930100055108369e-21,4.416845162808229e-20,5.967464306868602e-161,4.21967200271214e-160,1.0,0.0,6.720209295430928e-176,0.0,6.930100055108369e-21,4.416845162808229e-20,5.967464306868602e-161,4.21967200271214e-160,1.0,0.0,4.025598833390376e-08,1.0697535391342427e-08,1.9254099692389557e-09,1.770925729216047e-09,3.1666587909651154e-08,1.0777083695242679e-08,1.0,0.0,1e-05,0.0,1e-05,0.0,1e-05,0.0,1.0,0.0,0.3090175986299515,0.006213332502166663,0.8769353743977547,0.00010522668783620096,0.7534986685905457,0.006416882211849632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42975741147994995,0.005780253450675561,0.07231177568435669,0.0032779661067706177,0.3313712573051453,0.005673042241510161,0.21264082908630372,0.0056819396323293525,0.5009256379489916,0.0042891504358964355,0.21037852963382037,0.004694611696656533,0.41831531102619146,0.004231867708432549,0.3183288284672645,0.005032894736291987,0.9264943206310272,0.003743897326368685,0.8617988073825836,0.004503419264294573
df2,0.8500000000000001,True,0.8500000000000001,0.0,1.0,0.0,1.0,1.0,0.0,1.3638372071957393e-212,0.0,3.548508519333993e-26,2.3841872422031013e-25,1.5039467230098702e-191,0.0,1.0,0.0,1.3638372071957393e-212,0.0,3.548508519333993e-26,2.3841872422031013e-25,1.5039467230098702e-191,0.0,1.0,0.0,4.527125497144624e-08,1.2038744744002137e-08,2.827167817631704e-09,2.27002422302922e-09,3.76661777501397e-08,1.1414244543510867e-08,1.0,0.0,1e-05,0.0,1e-05,0.0,1e-05,0.0,1.0,0.0,0.3249017316226959,0.005954838678674524,0.8769288219780923,0.00010432987272204965,0.7682657666511536,0.0061604331578086575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4287073826789856,0.005989870786076933,0.07971132040023804,0.004119756334980488,0.3312235879898071,0.0060150138734799425,0.22186925649642944,0.006278340168025966,0.5004143398596752,0.004475344568414737,0.2205244093944864,0.005708400574323214,0.41850880479868907,0.004493664061079825,0.32640331813216944,0.005507212104259061,0.9257970416545868,0.0036724496431177365,0.8543084251880646,0.003507445082725061
df2,0.9,True,0.9,0.0,1.0,0.0,1.0,1.0,0.0,7.322814099119543e-230,0.0,4.55961581524308e-28,3.2241345245221494e-27,1.3740352733421883e-207,0.0,1.0,0.0,7.322814099119543e-230,0.0,4.55961581524308e-28,3.2241345245221494e-27,1.3740352733421883e-207,0.0,1.0,0.0,5.292934655010129e-08,1.304643255453577e-08,3.782714772526674e-09,2.6298496985389003e-09,4.24128747766872e-08,1.1876198460290899e-08,1.0,0.0,1e-05,0.0,1e-05,0.0,1e-05,0.0,1.0,0.0,0.3421595665655136,0.0059666490268797,0.8769651998171807,0.0001287745151135111,0.782373966583252,0.005628291506671231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42788291215896607,0.005807703103991267,0.08830024003982544,0.004071486487771471,0.33122260093688966,0.005666875147827268,0.23168917894363403,0.005816792590225122,0.49994918005131095,0.003991267090633107,0.2320726129322399,0.005233401278459193,0.4188603857440361,0.003986212906545931,0.3349233190933779,0.005090550210105842,0.9253297853469848,0.003610562689517683,0.8439498960971832,0.0048483799376054515
df2,0.9500000000000001,True,0.9500000000000001,0.0,1.0,0.0,1.0,1.0,0.0,3.237146886745289e-268,0.0,6.201724553647284e-37,3.652257743138218e-36,5.781663421129332e-231,0.0,1.0,0.0,3.237146886745289e-268,0.0,6.201724553647284e-37,3.652257743138218e-36,5.781663421129332e-231,0.0,1.0,0.0,5.5519957473659785e-08,1.3383109587734561e-08,5.498948496551747e-09,3.5978343728977345e-09,4.535513340231389e-08,1.108130531743182e-08,1.0,0.0,1e-05,0.0,1e-05,0.0,1e-05,0.0,1.0,0.0,0.357630356344223,0.005912265606223914,0.8769529734549522,0.00013244565030332638,0.7968483693275452,0.005378553677671288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42826231956481936,0.005473916996191999,0.0968897008895874,0.004329514527059463,0.33252619743347167,0.005195743312345161,0.2410968279838562,0.0053945562874040155,0.5003841433939485,0.0035383122786633216,0.24293645277523637,0.004975714981224886,0.420070656416949,0.003499579283834909,0.342867051612205,0.004523619353941527,0.926253411769867,0.003444230744762348,0.8360983645915985,0.0040135303012003905
df2,1.0,True,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7.640759575385852e-294,0.0,1.3850817090274047e-49,9.455557357012324e-49,6.991823425833945e-254,0.0,1.0,0.0,7.640759575385852e-294,0.0,1.3850817090274047e-49,9.455557357012324e-49,6.991823425833945e-254,0.0,1.0,0.0,6.093536855322768e-08,1.4198776417065234e-08,8.522758803142238e-09,5.175494029440398e-09,5.2175883369365296e-08,1.2745378091634796e-08,1.0,0.0,1e-05,0.0,1e-05,0.0,1e-05,0.0,1.0,0.0,0.37305563840389255,0.004952365758970086,0.876942911581278,0.00010996980444887197,0.8108250272808074,0.004681773614389875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42866647720336915,0.006482377312554552,0.10606509447097778,0.004871414753459403,0.3337339115142822,0.006332516442493997,0.25174750089645387,0.004767088069603689,0.5003201525411177,0.004311085664095426,0.2536342140123652,0.005738016655110608,0.42080605727472353,0.004397735642263307,0.3515807496137229,0.004300883906948812,0.9258177602291107,0.0035352130305391282,0.8286364090442657,0.004925271357842269
