model_name,epoch,train_loss,val_loss,val_recon_raw,val_divergence_raw,train_recon,train_divergence,train_total_loss,train_safety_acc,train_safety_y1_acc,train_safety_y0_acc,train_frac_y1,train_frac_y0,val_recon,val_divergence,val_total_loss,val_safety_acc,val_safety_y1_acc,val_safety_y0_acc,val_frac_y1,val_frac_y0
uniform_weight,1,0.11766627182563145,0.06093568793773651,0.059428934454917905,0.15067534828186036,0.051696846882502236,0.1363438367843628,0.05306028525034586,0.9182942708333334,1.0,0.0,0.9182942708333334,0.08170572916666667,0.059428934454917905,0.1510103988647461,0.060939038443565366,0.913,1.0,0.0,0.913,0.087
uniform_weight,2,0.04860317334532738,0.06929046561241149,0.06684539031982421,0.24450752925872804,0.06576717148224513,0.2441274325052897,0.06820844580729803,0.9352213541666666,0.9460418885339014,0.8156862745098039,0.9169921875,0.0830078125,0.06684539031982421,0.24407722091674805,0.0692861625289917,0.93,0.9452354874041621,0.7701149425287356,0.913,0.087
uniform_weight,3,0.03775654422740141,0.026600083842277526,0.022839477658271788,0.37606061840057375,0.02283785988887151,0.3144823710123698,0.025982683598995207,0.9208984375,1.0,0.05078125,0.9166666666666666,0.08333333333333333,0.022839477658271788,0.3760333971977234,0.02659981163024902,0.918,1.0,0.05747126436781609,0.913,0.087
uniform_weight,4,0.023026714101433754,0.02707164766550064,0.022074389338493348,0.49972583270072934,0.02014058455824852,0.4984498421351115,0.025125082979599634,0.9195963541666666,1.0,0.004032258064516129,0.9192708333333334,0.08072916666666667,0.022074389338493348,0.4986271688938141,0.027060661027431487,0.913,1.0,0.0,0.913,0.087
uniform_weight,5,0.024563850834965706,0.01700219822347164,0.012158737167716026,0.4843461055755615,0.010697634890675545,0.4972888231277466,0.01567052312195301,0.9215494791666666,1.0,0.04365079365079365,0.91796875,0.08203125,0.012158737167716026,0.48410408687591555,0.01699977803647518,0.917,1.0,0.04597701149425287,0.913,0.087
uniform_weight,6,0.015887099007765453,0.014241164014041425,0.009566603295505047,0.4674560718536377,0.008857230034967264,0.40504737695058185,0.012907703804473081,0.9501953125,1.0,0.41379310344827586,0.9150390625,0.0849609375,0.009566603295505047,0.4680454771518707,0.014247058067023755,0.95,1.0,0.42528735632183906,0.913,0.087
uniform_weight,7,0.01121591373036305,0.01213581149607897,0.008902193017303944,0.32336184787750244,0.008834872705241045,0.19378252824147543,0.010772697987655799,0.9449869791666666,1.0,0.3346456692913386,0.9173177083333334,0.08268229166666667,0.008902193017303944,0.3234329080581665,0.01213652209788561,0.946,1.0,0.3793103448275862,0.913,0.087
uniform_weight,8,0.008036509001006683,0.007384045469760895,0.004254007399082184,0.3130038070678711,0.0040630298511435585,0.14170722166697183,0.005480102067813276,0.9427083333333334,1.0,0.3151750972762646,0.9163411458333334,0.08365885416666667,0.004254007399082184,0.31268379497528076,0.007380845348834991,0.942,1.0,0.3333333333333333,0.913,0.087
uniform_weight,9,0.005908624269068241,0.006449805546030403,0.00293878816626966,0.35110173797607425,0.002618196497981747,0.2224536935488383,0.00484273343347013,0.9469401041666666,1.0,0.32644628099173556,0.9212239583333334,0.07877604166666667,0.00293878816626966,0.3510197277069092,0.006448985443338752,0.941,1.0,0.3218390804597701,0.913,0.087
uniform_weight,10,0.004590540658682585,0.005520310741886497,0.002443340441212058,0.30769703006744387,0.0022041723132133484,0.15030507246653238,0.0037072230378786724,0.9547526041666666,1.0,0.46332046332046334,0.9156901041666666,0.08430989583333333,0.002443340441212058,0.307729700088501,0.005520637442097068,0.955,1.0,0.4827586206896552,0.913,0.087
uniform_weight,11,0.0034598469889412322,0.005561660401374102,0.0019880034513771534,0.35736569499969484,0.0019189713445181649,0.1457963784535726,0.003376935129053891,0.9684244791666666,1.0,0.6196078431372549,0.9169921875,0.0830078125,0.0019880034513771534,0.35710829544067385,0.005559086405783892,0.969,1.0,0.6436781609195402,0.913,0.087
uniform_weight,12,0.0032420007046312094,0.0028664332251250742,0.0013238733820617199,0.15425598430633544,0.0013168482497955363,0.15042006969451904,0.0028210489467407267,0.962890625,1.0,0.569811320754717,0.9137369791666666,0.08626302083333333,0.0013238733820617199,0.15472104454040528,0.002871083827465773,0.968,1.0,0.632183908045977,0.913,0.087
uniform_weight,13,0.0029762801714241505,0.002622612081207335,0.00101217704359442,0.1610435037612915,0.0009703463680731753,0.14162011941274008,0.002386547562200576,0.96484375,1.0,0.562753036437247,0.9195963541666666,0.08040364583333333,0.00101217704359442,0.16108934211730958,0.0026230704647675156,0.969,1.0,0.6436781609195402,0.913,0.087
uniform_weight,14,0.002459437974418203,0.003586303634867072,0.0010971565153449774,0.24891471195220946,0.0010407861749020715,0.14599823951721191,0.0025007685700741905,0.9759114583333334,1.0,0.7016129032258065,0.9192708333333334,0.08072916666666667,0.0010971565153449774,0.24889780807495118,0.0035861345960944892,0.978,1.0,0.7471264367816092,0.913,0.087
uniform_weight,15,0.0028344884049147367,0.0035285258404910568,0.0009444759003818035,0.2584049940109253,0.0008995544825059673,0.19501968224843344,0.002849751304990302,0.9700520833333334,1.0,0.6334661354581673,0.9182942708333334,0.08170572916666667,0.0009444759003818035,0.2585039854049683,0.0035295157544314865,0.975,1.0,0.7126436781609196,0.913,0.087
uniform_weight,16,0.002856342432399591,0.0040231833036430175,0.000837432571221143,0.3185750732421875,0.0008159176601717869,0.246156374613444,0.003277481406306227,0.9641927083333334,1.0,0.5719844357976653,0.9163411458333334,0.08365885416666667,0.000837432571221143,0.3186294507980347,0.0040237270792014895,0.969,1.0,0.6436781609195402,0.913,0.087
uniform_weight,17,0.002842043604080876,0.004681521599870175,0.0007691710549406707,0.39123505449295043,0.0007367881868655483,0.16423598925272623,0.0023791480793928107,0.9716796875,1.0,0.6419753086419753,0.9208984375,0.0791015625,0.0007691710549406707,0.3911933531761169,0.00468110458670184,0.974,1.0,0.7011494252873564,0.913,0.087
uniform_weight,18,0.002538295773168405,0.002607855350021273,0.0006664009490050376,0.19414544010162355,0.0006492827087640762,0.14048496882120767,0.002054132396976153,0.9661458333333334,1.0,0.5737704918032787,0.9205729166666666,0.07942708333333333,0.0006664009490050376,0.194145845413208,0.0026078594031371176,0.97,1.0,0.6551724137931034,0.913,0.087
uniform_weight,19,0.0023822158109396696,0.002380950099322945,0.0006410011113621295,0.17399489879608154,0.0006034596784350773,0.16459842522939047,0.002249443930728982,0.9645182291666666,1.0,0.5532786885245902,0.9205729166666666,0.07942708333333333,0.0006410011113621295,0.17391822528839113,0.0023801833642460406,0.968,1.0,0.632183908045977,0.913,0.087
uniform_weight,20,0.0022709745292862258,0.001975693830791861,0.0005807797187007964,0.13949141120910644,0.0005766806037475666,0.15721317132314047,0.0021488123169789712,0.9661458333333334,1.0,0.5905511811023622,0.9173177083333334,0.08268229166666667,0.0005807797187007964,0.13959103107452392,0.0019766900294460356,0.97,1.0,0.6551724137931034,0.913,0.087
uniform_weight,21,0.0022769622349490723,0.002385530289001763,0.0005200152667239308,0.18655150222778322,0.0004981214976093421,0.13839995861053467,0.0018821210837146889,0.9635416666666666,1.0,0.5773584905660377,0.9137369791666666,0.08626302083333333,0.0005200152667239308,0.18674330806732178,0.0023874483473971487,0.969,1.0,0.6436781609195402,0.913,0.087
uniform_weight,22,0.0018242103202889364,0.0021972959293052553,0.00045998146664351223,0.17373144626617432,0.0004348304549542566,0.1342544158299764,0.0017773746132540207,0.9703776041666666,1.0,0.6255144032921811,0.9208984375,0.0791015625,0.00045998146664351223,0.17408253288269043,0.0022008067954704166,0.97,1.0,0.6551724137931034,0.913,0.087
uniform_weight,23,0.0021043741144239902,0.003495897780805826,0.0004050743021070957,0.30908234786987304,0.0003767707773173849,0.3970908025900523,0.004347678803217909,0.9684244791666666,1.0,0.6196078431372549,0.9169921875,0.0830078125,0.0004050743021070957,0.30972875261306765,0.0035023618282377725,0.973,1.0,0.6896551724137931,0.913,0.087
uniform_weight,24,0.004222658462822437,0.0019580694991350174,0.0003431210070848465,0.16149484920501708,0.00033073031227104366,0.14121079444885254,0.0017428382567595691,0.9674479166666666,1.0,0.6,0.9186197916666666,0.08138020833333333,0.0003431210070848465,0.1615086317062378,0.0019582073241472247,0.971,1.0,0.6666666666666666,0.913,0.087
uniform_weight,25,0.0016774304676800966,0.0019109375751018523,0.0002668590247631073,0.1644078550338745,0.0002575355562536667,0.15397783120473227,0.0017973138683009895,0.966796875,1.0,0.6121673003802282,0.9143880208333334,0.08561197916666667,0.0002668590247631073,0.164359974861145,0.0019104587733745574,0.972,1.0,0.6781609195402298,0.913,0.087
uniform_weight,26,0.002174726144100229,0.003247401846176945,0.0001885412581032142,0.3058860588073731,0.00018318467967522642,0.195200244585673,0.0021351871255319566,0.9664713541666666,1.0,0.59765625,0.9166666666666666,0.08333333333333333,0.0001885412581032142,0.3062072553634644,0.003250613811737858,0.97,1.0,0.6551724137931034,0.913,0.087
uniform_weight,27,0.0024035663033525148,0.0033799033071217127,0.00011051808373304083,0.32693852233886717,0.0001092553114479718,0.32599084575970966,0.0033691637690450686,0.9677734375,1.0,0.6192307692307693,0.9153645833333334,0.08463541666666667,0.00011051808373304083,0.32678234195709227,0.0033783415033039636,0.972,1.0,0.6781609195402298,0.913,0.087
uniform_weight,28,0.0024192504351958632,0.0016126368305750657,5.829134679515846e-05,0.15543454837799073,5.7178543405219294e-05,0.15314372380574545,0.0015886157814626737,0.9664713541666666,1.0,0.59765625,0.9166666666666666,0.08333333333333333,5.829134679515846e-05,0.15519643878936767,0.001610255734688835,0.971,1.0,0.6666666666666666,0.913,0.087
uniform_weight,29,0.0017912090988829732,0.001978403493228834,6.170264369575307e-05,0.19167008495330812,5.8012140167799466e-05,0.1548872391382853,0.0016068845315506527,0.9671223958333334,1.0,0.60546875,0.9166666666666666,0.08333333333333333,6.170264369575307e-05,0.19171557140350343,0.0019788583577307873,0.971,1.0,0.6666666666666666,0.913,0.087
uniform_weight,30,0.0014302359971528251,0.0018477794267376887,7.00271608075127e-05,0.1777752265930176,6.719340550868462e-05,0.14173869291941324,0.0014845803347028172,0.9700520833333334,1.0,0.6134453781512605,0.9225260416666666,0.07747395833333333,7.00271608075127e-05,0.17756670665740967,0.0018456942273816096,0.972,1.0,0.6781609195402298,0.913,0.087
