model_name,epoch,train_loss,val_loss,val_recon_raw,val_divergence_raw,train_recon,train_divergence,train_total_loss,train_safety_acc,train_safety_y1_acc,train_safety_y0_acc,train_frac_y1,train_frac_y0,val_recon,val_divergence,val_total_loss,val_safety_acc,val_safety_y1_acc,val_safety_y0_acc,val_frac_y1,val_frac_y0
proposed,1,0.3658706297477086,4.3829129598617556,4.374360530853272,0.08552429008483886,4.439217408498128,0.08785736560821533,4.44800314505895,0.08756510416666667,0.0039090262970859985,1.0,0.916015625,0.083984375,4.374360530853272,0.08578075122833252,4.382938605976105,0.099,0.0022148394241417496,1.0,0.903,0.097
proposed,2,1.83372101187706,0.19688602309226988,0.11055421042442322,0.8633181266784667,0.10774938762187958,0.8624872962633768,0.19399811724821725,0.9130859375,1.0,0.0,0.9130859375,0.0869140625,0.11055421042442322,0.8613654270172119,0.19669075312614442,0.903,1.0,0.0,0.903,0.097
proposed,3,0.40053872267405194,0.18428420045375826,0.10222364127635956,0.8206055917739868,0.09828958412011464,0.8153925538063049,0.17982883950074513,0.9117838541666666,1.0,0.0,0.9117838541666666,0.08821614583333333,0.10222364127635956,0.8219362440109252,0.1844172656774521,0.903,1.0,0.0,0.903,0.097
proposed,4,0.39726877212524414,0.1307304454445839,0.06856269532442093,0.6216775012016297,0.06457054118315379,0.6152151624361674,0.12609205742677054,0.9147135416666666,1.0,0.0,0.9147135416666666,0.08528645833333333,0.06856269532442093,0.6231722159385681,0.13087991691827774,0.903,1.0,0.0,0.903,0.097
proposed,5,0.23984789848327637,0.06690045483410359,0.012119703367352486,0.547807514667511,0.010832120664417744,0.5343606074651083,0.06426818141092858,0.9215494791666666,1.0,0.1423487544483986,0.9085286458333334,0.09147135416666667,0.012119703367352486,0.5476633348464965,0.06688603685200215,0.92,1.0,0.17525773195876287,0.903,0.097
proposed,6,0.07795925190051396,0.09937705019116402,0.048225317269563674,0.5115173292160035,0.04804940397540728,0.5093856851259867,0.09898797248800595,0.9026692708333334,0.8934426229508197,1.0,0.9134114583333334,0.08658854166666667,0.048225317269563674,0.5117397294044495,0.09939929021000862,0.909,0.8992248062015504,1.0,0.903,0.097
proposed,7,0.1197594553232193,0.12797299308776855,0.07815034103393555,0.49822652053833005,0.07767169922590256,0.49829530715942383,0.12750122994184493,0.857421875,0.8437388512308241,1.0,0.9124348958333334,0.08756510416666667,0.07815034103393555,0.49819426774978637,0.12796976780891417,0.864,0.8493909191583611,1.0,0.903,0.097
proposed,8,0.10409827530384064,0.06317475185096263,0.016522209569811822,0.46652542281150816,0.016725877299904823,0.44067539771397907,0.06079341707130273,0.9752604166666666,0.9760371959942775,0.967391304347826,0.91015625,0.08984375,0.016522209569811822,0.46626657438278196,0.06314886700809003,0.982,0.9811738648947951,0.9896907216494846,0.903,0.097
proposed,9,0.05823195974032084,0.040494505817443134,0.004950262863188982,0.3554424295425415,0.004661457147449255,0.41202489535013836,0.045863946682463096,0.939453125,1.0,0.3111111111111111,0.912109375,0.087890625,0.004950262863188982,0.3552284927368164,0.040473112136870625,0.935,1.0,0.32989690721649484,0.903,0.097
proposed,10,0.05555085092782974,0.034387064249813554,0.008380563147366047,0.2600650110244751,0.007984766426185766,0.23777870337168375,0.03176263676335414,0.939453125,1.0,0.3333333333333333,0.9091796875,0.0908203125,0.008380563147366047,0.25989651012420656,0.03437021415978671,0.935,1.0,0.32989690721649484,0.903,0.097
proposed,11,0.0503875787059466,0.03212004300802946,0.007822835557162762,0.24297207450866698,0.007675711375971635,0.27069202065467834,0.03474491344143947,0.9752604166666666,0.9985714285714286,0.7352941176470589,0.9114583333333334,0.08854166666666667,0.007822835557162762,0.24283746528625488,0.03210658208578825,0.97,0.9966777408637874,0.7216494845360825,0.903,0.097
proposed,12,0.029065743709603947,0.024585271780192854,0.00545520519465208,0.19130066585540773,0.005316742074986299,0.18957177797953287,0.024273919872939587,0.986328125,0.9889285714285714,0.9595588235294118,0.9114583333333334,0.08854166666666667,0.00545520519465208,0.19110333061218263,0.024565538255870344,0.989,0.9900332225913622,0.979381443298969,0.903,0.097
proposed,13,0.022748572751879692,0.021539215175807477,0.008484964363276958,0.13054250812530518,0.008497105911374092,0.15531345208485922,0.024028451119860017,0.970703125,0.9696645253390436,0.9814814814814815,0.912109375,0.087890625,0.008484964363276958,0.1303390293121338,0.02151886729449034,0.979,0.9778516057585825,0.9896907216494846,0.903,0.097
proposed,14,0.024016462887326877,0.020521229588985446,0.007777936398983002,0.12743293190002442,0.007517706602811813,0.12717906634012857,0.02023561323682467,0.9772135416666666,0.9801769911504424,0.9433198380566802,0.9195963541666666,0.08040364583333333,0.007777936398983002,0.12761046504974366,0.020538982903957368,0.977,0.982281284606866,0.9278350515463918,0.903,0.097
proposed,15,0.020704982802271843,0.016248771417140963,0.0036049804091453554,0.12643791007995606,0.003531340043991804,0.12750705083211264,0.01628204512720307,0.9827473958333334,0.998570918185066,0.8205128205128205,0.9111328125,0.0888671875,0.0036049804091453554,0.1264045534133911,0.01624543575048447,0.979,0.9988925802879292,0.7938144329896907,0.903,0.097
proposed,16,0.016219529944161575,0.015734097028523686,0.002932299543172121,0.12801797485351563,0.0028835898265242577,0.13427368799845377,0.016310958626369637,0.9720052083333334,1.0,0.6766917293233082,0.9134114583333334,0.08658854166666667,0.002932299543172121,0.12803886795043945,0.015736186338216065,0.969,0.9988925802879292,0.6907216494845361,0.903,0.097
proposed,17,0.01783232142527898,0.016096778826788068,0.003637166457250714,0.12459612369537354,0.0035438549239188433,0.1435744365056356,0.017901298574482402,0.9742838541666666,0.9996419620479771,0.7204301075268817,0.9091796875,0.0908203125,0.003637166457250714,0.12467086601257324,0.016104253058508038,0.969,0.9988925802879292,0.6907216494845361,0.903,0.097
proposed,18,0.017692011470595997,0.015442423974722624,0.00244290329143405,0.12999520683288573,0.002394457502911488,0.14772331714630127,0.017166789217541615,0.9791666666666666,0.9996429846483399,0.7675276752767528,0.9117838541666666,0.08821614583333333,0.00244290329143405,0.13006489658355713,0.015449392949789763,0.972,0.9977851605758582,0.7319587628865979,0.903,0.097
proposed,19,0.015336377856632074,0.014861153483577074,0.0017738557578995825,0.1308729772567749,0.001743742109586795,0.13605709870656332,0.015349451980243128,0.9850260416666666,0.9992874955468471,0.8339622641509434,0.9137369791666666,0.08626302083333333,0.0017738557578995825,0.13094198036193846,0.01486805379409343,0.978,0.9988925802879292,0.7835051546391752,0.903,0.097
proposed,20,0.01597069948911667,0.016597940288484096,0.0021383717879652976,0.144595685005188,0.002090088945503036,0.13108587265014648,0.015198676210517684,0.984375,0.9982142857142857,0.8419117647058824,0.9114583333333334,0.08854166666666667,0.0021383717879652976,0.144459135055542,0.016584285293519498,0.982,1.0,0.8144329896907216,0.903,0.097
proposed,21,0.016616761684417725,0.014801284188777209,0.0016506307311356069,0.131506534576416,0.0016623269378518064,0.14529192447662354,0.01619151938551416,0.98046875,0.9992859692966798,0.7859778597785978,0.9117838541666666,0.08821614583333333,0.0016506307311356069,0.13156203842163086,0.014806834573298695,0.978,1.0,0.7731958762886598,0.903,0.097
