setting,delta,mu1,mu2,pval,pval_base,ks_p_prop_mean,ks_p_base_mean,ks_p_prop_std,ks_p_base_std
df1,0.0,0.0,0.0,"[0.69212796 0.55967522 0.43609338 0.19796045 0.84163603 0.43609338
 0.24148215 0.50859953 0.08825991 0.43609338 0.84163603 0.8633028
 0.69212796 0.25747545 0.55967522 0.06383124 0.09546732 0.45963725
 0.55967522 0.91946676 0.25747545 0.29176485 0.11135888 0.18488568
 0.48382277 0.24148215 0.14969106 0.43609338 0.39108739 0.39108739
 0.8633028  0.8633028  0.43609338 0.08151459 0.71851426 0.06932183
 0.90235528 0.17249627 0.16077182 0.09546732 0.55967522 0.8633028
 0.06383124 0.31007573 0.3490397  0.97808957 0.63886042 0.43609338
 0.02903392 0.66552932]","[0.99328163 0.94837208 0.58582128 0.24148215 0.55967522 0.77002924
 0.1200888  0.48382277 0.01809676 0.74453538 0.84163603 0.25747545
 0.29176485 0.50859953 0.45963725 0.66552932 0.18488568 0.66552932
 0.69212796 0.58582128 0.58582128 0.8633028  0.16077182 0.61225166
 0.81875363 0.01217651 0.3490397  0.69212796 0.55967522 0.66552932
 0.93482727 0.24148215 0.71851426 0.3490397  0.66552932 0.84163603
 0.00116899 0.03181713 0.88359176 0.24148215 0.41323244 0.53390728
 0.63886042 0.53390728 0.71851426 0.84163603 0.3490397  0.31007573
 0.79482654 0.31007573]",0.4389147454578136,0.5258165209298334,0.2783448733047766,0.26990989026417855
df1,0.05,0.0,0.05,"[0.48382277 0.00895146 0.08825991 0.06932183 0.03181713 0.77002924
 0.06932183 0.00992823 0.139232   0.50859953 0.53390728 0.91946676
 0.81875363 0.139232   0.50859953 0.61225166 0.48382277 0.43609338
 0.50859953 0.00652148 0.16077182 0.01641475 0.32916807 0.12937218
 0.18488568 0.14969106 0.74453538 0.43609338 0.21173982 0.25747545
 0.53390728 0.32916807 0.88359176 0.22624166 0.3490397  0.1200888
 0.77002924 0.88359176 0.84163603 0.09546732 0.00238884 0.02192948
 0.14969106 0.01217651 0.45963725 0.84163603 0.17249627 0.17249627
 0.50859953 0.77002924]","[0.3490397  0.81875363 0.19796045 0.69212796 0.00238884 0.41323244
 0.74453538 0.53390728 0.139232   0.14969106 0.91946676 0.53390728
 0.91946676 0.71851426 0.43609338 0.27423335 0.43609338 0.24148215
 0.66552932 0.0416213  0.19796045 0.25747545 0.93482727 0.21173982
 0.69212796 0.139232   0.08151459 0.14969106 0.32916807 0.12937218
 0.31007573 0.00895146 0.3490397  0.01993114 0.17249627 0.43609338
 0.19796045 0.19796045 0.90235528 0.25747545 0.03483221 0.69212796
 0.12937218 0.05871658 0.39108739 0.63886042 0.01487416 0.18488568
 0.53390728 0.39108739]",0.3582104319777327,0.36544952178116397,0.29033126953918376,0.27362080090226304
df1,0.1,0.0,0.1,"[2.19294824e-02 1.97960446e-01 1.97960446e-01 1.11358879e-01
 3.48322136e-02 1.49691056e-01 3.00718998e-03 6.38312357e-02
 5.85633896e-03 1.91681353e-04 1.34646549e-02 5.40313022e-05
 3.73964604e-04 2.57475452e-01 3.27832948e-04 6.93218252e-02
 3.73964604e-04 1.67865304e-03 1.02917236e-05 3.10075730e-01
 1.99311438e-02 2.74233349e-01 9.13835051e-04 5.85633896e-03
 1.21765095e-02 1.64147482e-02 2.19294824e-02 2.12592488e-03
 1.67865304e-03 1.89004559e-03 4.95346404e-02 9.58129418e-05
 1.03408932e-03 1.21765095e-02 1.67194217e-04 1.29372179e-01
 8.95145539e-03 2.90339156e-02 2.41040115e-02 4.13232440e-01
 1.80967606e-02 1.67865304e-03 2.42077577e-06 2.64676308e-02
 6.52148041e-03 2.38884447e-03 4.13232440e-01 3.48322136e-02
 7.25488863e-03 2.68158880e-03]","[2.57475452e-01 5.85821277e-01 1.60771824e-01 1.39231997e-01
 4.16212987e-02 1.16899447e-03 2.11739817e-01 1.49691056e-01
 1.11358879e-01 7.18514257e-01 8.06268875e-03 4.36093382e-01
 5.51757155e-04 9.54673207e-02 3.49039701e-01 1.39231997e-01
 1.03159376e-01 4.26159664e-04 3.29168072e-01 5.85821277e-01
 3.80948244e-02 1.49691056e-01 2.38884447e-03 1.80967606e-02
 3.10075730e-01 5.39576008e-02 8.15145929e-02 8.95145539e-03
 2.41040115e-02 5.39576008e-02 4.16212987e-02 2.64676308e-02
 3.48322136e-02 4.16212987e-02 2.64676308e-02 7.52091658e-02
 1.84885683e-01 1.49691056e-01 1.84885683e-01 1.48741570e-02
 1.10005675e-02 4.70847031e-03 9.54673207e-02 4.83822766e-01
 2.12592488e-03 4.83822766e-01 1.11358879e-01 3.69683622e-01
 3.18171260e-02 8.63302804e-01]",0.0595556913781938,0.16805830245531328,0.10491404914172356,0.20257945122888163
df1,0.15000000000000002,0.0,0.15000000000000002,"[3.69535722e-07 5.85633896e-03 4.21554189e-03 5.40313022e-05
 1.32017364e-03 1.45688880e-04 5.40313022e-05 5.46398884e-06
 4.21554189e-03 1.67865304e-03 9.13835051e-04 3.09615598e-07
 1.90755446e-05 3.36894521e-03 1.20265345e-05 6.41076366e-06
 2.90339156e-02 6.41076366e-06 1.26822204e-04 4.21554189e-03
 3.77043497e-03 3.47919250e-05 5.25376643e-03 1.67194217e-04
 4.03308445e-05 1.91681353e-04 3.77043497e-03 6.24445815e-05
 4.26159664e-04 1.34646549e-02 3.36269816e-06 6.24499263e-07
 1.26822204e-04 4.26159664e-04 9.92823487e-03 1.26822204e-04
 5.85633896e-03 1.89004559e-03 9.13835051e-04 7.25098046e-08
 1.10287908e-04 6.24445815e-05 7.51402754e-06 3.69535722e-07
 3.27672622e-09 7.20954134e-05 2.99835482e-05 1.48940867e-03
 1.16899447e-03 4.26159664e-04]","[2.68158880e-03 1.60771824e-01 2.38884447e-03 2.68158880e-03
 4.54286666e-02 2.38884447e-03 1.32017364e-03 3.18171260e-02
 1.89004559e-03 2.90339156e-02 4.54286666e-02 1.80967606e-02
 1.48940867e-03 1.20088801e-01 9.13835051e-04 8.82599083e-02
 1.97960446e-01 8.95145539e-03 3.18171260e-02 1.97960446e-01
 5.85633896e-03 5.85633896e-03 9.13835051e-04 2.51182002e-04
 4.95346404e-02 3.18171260e-02 4.70847031e-03 3.18171260e-02
 1.89004559e-03 3.48322136e-02 3.36894521e-03 2.38884447e-03
 3.00718998e-03 2.38884447e-03 1.03159376e-01 1.63732496e-05
 3.18171260e-02 1.20088801e-01 5.85633896e-03 1.80967606e-02
 3.80948244e-02 3.00718998e-03 1.60771824e-01 6.93218252e-02
 5.25376643e-03 1.39231997e-01 2.68158880e-03 8.82599083e-02
 5.87165796e-02 1.72496272e-01]",0.00210141201586413,0.04373742327363894,0.004701980284982073,0.05709751014193967
df1,0.2,0.0,0.2,"[1.10287908e-04 4.26159664e-04 1.07881685e-08 2.99835482e-05
 1.02917236e-05 2.22014992e-05 2.05084189e-06 1.02917236e-05
 3.69535722e-07 6.02037032e-08 1.23948622e-06 4.99357648e-08
 1.90755446e-05 2.05084189e-06 6.24499263e-07 8.79830246e-06
 8.21358136e-14 2.18488808e-09 3.42511079e-08 3.35473948e-10
 5.97265054e-09 7.42361542e-07 1.63732496e-05 5.40313022e-05
 4.13773042e-08 1.51920849e-12 7.42361542e-07 6.24499263e-07
 1.02917236e-05 1.10287908e-04 7.79334122e-10 3.87118023e-14
 8.72433497e-08 1.63732496e-05 4.74591296e-11 1.23948622e-06
 1.73569175e-06 1.07881685e-08 1.18065325e-09 2.33983459e-08
 2.19534247e-04 1.73569175e-06 1.23116467e-11 1.59199965e-08
 1.31118659e-08 1.73569175e-06 4.85152370e-04 8.72433497e-08
 1.81007354e-07 3.36269816e-06]","[1.91681353e-04 5.25376643e-03 6.24445815e-05 1.29372179e-01
 4.70847031e-03 7.42361542e-07 1.10005675e-02 2.87103585e-04
 1.64147482e-02 3.36269816e-06 5.87165796e-02 8.95145539e-03
 1.10005675e-02 8.31541824e-05 1.91681353e-04 8.06268875e-03
 5.24820678e-07 6.52148041e-03 1.03408932e-03 3.77043497e-03
 2.58137431e-05 1.48940867e-03 1.32017364e-03 3.47919250e-05
 1.89004559e-03 2.87103585e-04 2.41040115e-02 1.03408932e-03
 1.91681353e-04 1.91681353e-04 5.40313022e-05 3.95729931e-06
 3.27832948e-04 1.67865304e-03 1.10287908e-04 1.60771824e-01
 3.18171260e-02 1.48741570e-02 3.36894521e-03 6.52148041e-03
 2.12592488e-03 5.85633896e-03 3.27832948e-04 1.29372179e-01
 9.58129418e-05 3.73964604e-04 3.48322136e-02 8.06755085e-04
 1.32017364e-03 3.27832948e-04]",3.136026863668202e-05,0.013823276932082096,9.44430102269808e-05,0.03379785714931567
df1,0.25,0.0,0.25,"[3.27672622e-09 4.13773042e-08 2.22374207e-17 2.67703473e-09
 9.19151252e-11 1.54798729e-16 6.18553174e-12 8.72433497e-08
 6.02037032e-08 1.18065325e-09 4.65235514e-06 1.51920849e-12
 1.14339735e-10 8.81579698e-07 4.98033280e-15 1.39985076e-14
 4.99357648e-08 1.23948622e-06 1.23948622e-06 3.79972059e-11
 8.21358136e-14 2.83236331e-08 2.26988766e-15 2.33983459e-08
 8.36667685e-15 1.72684385e-13 5.24820678e-07 3.79972059e-11
 1.07881685e-08 1.23116467e-11 2.59150246e-07 2.42077577e-06
 3.88941584e-12 7.25098046e-08 2.18772050e-10 1.14339735e-10
 3.35473948e-10 3.03909276e-11 2.43574207e-12 3.35473948e-10
 5.83855471e-13 2.83236331e-08 3.35473948e-10 1.18065325e-09
 1.45098666e-09 7.42666811e-13 8.72433497e-08 4.89436847e-09
 1.93100400e-08 4.13773042e-08]","[1.10287908e-04 2.19294824e-02 1.26822204e-04 1.40396435e-05
 1.91681353e-04 1.04585220e-06 2.85456402e-06 4.26159664e-04
 1.16899447e-03 3.27832948e-04 3.27832948e-04 8.72433497e-08
 5.51757155e-04 1.20265345e-05 8.31541824e-05 1.23948622e-06
 3.36894521e-03 1.16899447e-03 9.92823487e-03 4.67045972e-05
 1.10287908e-04 3.73964604e-04 8.95145539e-03 2.38884447e-03
 9.59715417e-10 3.95729931e-06 1.26822204e-04 3.36269816e-06
 3.77043497e-03 3.36269816e-06 4.67045972e-05 4.70847031e-03
 4.95346404e-02 9.58129418e-05 2.19534247e-04 1.34646549e-02
 1.40396435e-05 8.31541824e-05 1.20265345e-05 8.31541824e-05
 8.06755085e-04 6.41076366e-06 4.21554189e-03 5.24820678e-07
 8.06755085e-04 3.09615598e-07 5.51757155e-04 3.00718998e-03
 1.23948622e-06 4.70847031e-03]",2.356805784744854e-07,0.0027577563399043075,7.609525418952085e-07,0.007774444835466809
df1,0.30000000000000004,0.0,0.30000000000000004,"[1.17682447e-16 9.19151252e-11 7.38137688e-11 8.36667685e-15
 3.00652497e-14 7.25098046e-08 2.20772463e-13 1.93824891e-11
 6.32216726e-10 8.93744884e-17 1.42091476e-10 3.95007214e-19
 2.67024896e-16 9.19151252e-11 2.71047184e-10 3.07948375e-12
 4.74591296e-11 7.42666811e-13 9.43717929e-13 3.95007214e-19
 1.92461767e-12 1.45098666e-09 1.05328756e-13 4.74591296e-11
 3.03881495e-18 5.13913233e-17 4.90739183e-12 6.78067547e-17
 1.14339735e-10 3.35473948e-10 4.58538879e-13 3.07948375e-12
 2.26988766e-15 1.73569175e-06 5.83855471e-13 2.95255083e-15
 1.23116467e-11 1.05328756e-13 3.03909276e-11 1.19798113e-12
 6.83217462e-23 7.11203305e-19 9.53441021e-18 1.23116467e-11
 2.03413945e-16 9.43717929e-13 7.78867068e-12 8.21358136e-14
 6.00359848e-16 2.33262567e-14]","[7.51402754e-06 1.46749215e-06 1.73569175e-06 2.68158880e-03
 3.27672622e-09 9.58129418e-05 1.63732496e-05 8.86732425e-09
 1.51046944e-07 6.41076366e-06 1.67194217e-04 2.16691945e-07
 2.67703473e-09 1.51046944e-07 5.40313022e-05 1.21765095e-02
 8.31541824e-05 1.46749215e-06 1.26822204e-04 7.11507895e-04
 1.25918603e-07 1.63732496e-05 6.24445815e-05 1.51046944e-07
 5.97265054e-09 2.59150246e-07 7.20954134e-05 6.24499263e-07
 9.19151252e-11 5.24820678e-07 6.52148041e-03 8.81579698e-07
 1.18065325e-09 3.42511079e-08 2.71047184e-10 5.51757155e-04
 4.65235514e-06 6.24499263e-07 2.42077577e-06 2.19534247e-04
 4.14795066e-10 3.09615598e-07 4.03308445e-05 1.45688880e-04
 3.29168072e-01 1.63732496e-05 1.04864874e-07 6.24499263e-07
 1.02917236e-05 4.40608072e-07]",3.623201802847506e-08,0.007059367024994906,2.4299170024242184e-07,0.046056232858310904
df1,0.35000000000000003,0.0,0.35000000000000003,"[2.66308246e-20 2.66678482e-31 1.44619791e-20 2.94303610e-17
 3.37322101e-25 9.43897459e-23 8.93744884e-17 1.06757971e-26
 8.93744884e-17 6.25831333e-28 4.94023307e-23 1.70510155e-18
 3.00652497e-14 1.92461767e-12 2.94303610e-17 4.67812431e-22
 3.56853685e-23 2.12365474e-28 7.84899525e-16 5.30299497e-19
 5.39368124e-18 3.88941584e-12 3.50171296e-16 8.92004797e-20
 2.93930826e-19 1.79605588e-22 6.00359848e-16 6.78067547e-17
 3.50171296e-16 5.39368124e-18 6.78067547e-17 8.81076169e-22
 3.89102510e-17 2.22374207e-17 3.00652497e-14 3.95007214e-19
 2.25989398e-21 2.95255083e-15 8.36667685e-15 1.92461767e-12
 1.65262693e-21 1.93824891e-11 1.74328977e-15 1.02511949e-15
 9.43897459e-23 1.96348850e-20 1.96348850e-20 2.95255083e-15
 5.74326505e-21 2.47371214e-22]","[1.23948622e-06 1.31118659e-08 4.90739183e-12 2.51182002e-04
 7.28113471e-09 8.81579698e-07 5.24820678e-07 7.79334122e-10
 5.24820678e-07 1.76400398e-10 1.42091476e-10 1.25918603e-07
 2.22014992e-05 2.18488808e-09 1.02917236e-05 2.33983459e-08
 4.00670801e-09 2.16691945e-07 4.74591296e-11 3.09615598e-07
 1.25918603e-07 1.04864874e-07 6.26876255e-04 1.63732496e-05
 8.72433497e-08 1.59199965e-08 5.97265054e-09 1.40396435e-05
 3.69535722e-07 2.71047184e-10 9.58129418e-05 5.24820678e-07
 7.28113471e-09 1.07881685e-08 5.12353012e-10 2.71047184e-10
 1.07881685e-08 2.22014992e-05 3.47919250e-05 1.18065325e-09
 3.95729931e-06 5.24820678e-07 1.10287908e-04 3.35473948e-10
 4.00670801e-09 3.27672622e-09 1.93100400e-08 3.47919250e-05
 1.14339735e-10 1.81007354e-07]",5.440168958203824e-13,2.497360356175495e-05,2.7691909489563295e-12,9.489183948195961e-05
df1,0.4,0.0,0.4,"[4.98033280e-15 1.44619791e-20 2.47371214e-22 2.18494984e-19
 2.18494984e-19 2.14737506e-26 1.21017203e-25 8.81076169e-22
 7.17482117e-18 1.82433512e-24 6.07873598e-26 1.82433512e-24
 9.53441021e-18 4.67812431e-22 8.81076169e-22 2.14737506e-26
 1.20730402e-21 1.02784044e-28 1.73815304e-33 1.70487812e-25
 7.11203305e-19 1.06410050e-20 9.53441021e-18 6.25831333e-28
 2.47371214e-22 5.74326505e-21 2.25989398e-21 1.44619791e-20
 1.20365650e-19 8.81076169e-22 1.74328977e-15 1.65262693e-21
 3.89924968e-31 1.70510155e-18 4.94023307e-23 1.76381982e-30
 8.58131384e-26 6.64674147e-25 1.30432533e-24 1.82433512e-24
 1.27528784e-18 1.47818613e-28 4.73751051e-25 1.96348850e-20
 2.57505865e-23 1.82724155e-27 9.43897459e-23 6.83217462e-23
 6.83217462e-23 1.65262693e-21]","[7.38137688e-11 1.18065325e-09 9.19151252e-11 2.51182002e-04
 1.72684385e-13 2.67703473e-09 9.59715417e-10 1.02917236e-05
 1.05328756e-13 8.86732425e-09 1.08277464e-14 2.33983459e-08
 1.33749750e-15 2.67703473e-09 1.04585220e-06 1.76400398e-10
 4.90739183e-12 4.90739183e-12 5.12353012e-10 4.58538879e-13
 1.33749750e-15 1.42091476e-10 5.46398884e-06 1.07881685e-08
 2.33983459e-08 3.09615598e-07 4.00670801e-09 8.79830246e-06
 7.38137688e-11 4.13773042e-08 8.36667685e-15 1.19798113e-12
 3.87118023e-14 7.38137688e-11 5.97265054e-09 1.76400398e-10
 1.39985076e-14 2.71047184e-10 3.59754634e-13 3.07948375e-12
 7.25098046e-08 2.03413945e-16 4.14795066e-10 8.72433497e-08
 3.03909276e-11 1.80794013e-14 1.33749750e-15 5.83855471e-13
 3.95729931e-06 2.18488808e-09]",1.3508381596191014e-16,5.626761567655225e-06,7.339023178103244e-16,3.5139557964928225e-05
df1,0.45,0.0,0.45,"[4.73751051e-25 4.73751051e-25 2.14737506e-26 2.14737506e-26
 6.07873598e-26 8.33270257e-33 3.43417798e-29 2.58531714e-40
 1.21017203e-25 4.73751051e-25 6.32047121e-36 8.31031105e-31
 5.30672790e-34 3.08714081e-21 6.32047121e-36 2.67038982e-32
 1.42774613e-35 3.04782586e-28 3.71348188e-27 5.39368124e-18
 7.51579753e-27 9.43897459e-23 1.85625733e-23 7.00791465e-41
 1.24351631e-31 8.47828272e-32 8.31031105e-31 1.33672873e-23
 1.21017203e-25 2.57596005e-33 5.77449424e-32 2.57596005e-33
 6.07873598e-26 1.84715262e-36 4.73751051e-25 1.13678721e-29
 1.17161696e-33 2.39365688e-34 6.25831333e-28 3.04081795e-26
 1.24351631e-31 1.27976799e-27 2.54904105e-24 3.81363460e-33
 2.39934411e-25 2.78636314e-36 1.64503886e-29 1.02784044e-28
 8.95402666e-28 1.82198508e-31]","[4.90739183e-12 7.78867068e-12 4.74591296e-11 6.18553174e-12
 5.12353012e-10 4.90739183e-12 1.92461767e-12 4.89436847e-09
 1.51046944e-07 1.80794013e-14 2.18772050e-10 5.97265054e-09
 2.95255083e-15 4.99357648e-08 1.33749750e-15 2.27745029e-18
 1.54798729e-16 6.39848579e-14 1.51920849e-12 6.02037032e-08
 1.23116467e-11 2.18488808e-09 1.51920849e-12 1.44619791e-20
 3.87118023e-14 2.71047184e-10 3.03909276e-11 4.14795066e-10
 6.45842239e-15 2.67024896e-16 1.74328977e-15 2.67024896e-16
 1.76400398e-10 8.92004797e-20 1.14339735e-10 1.67853513e-17
 6.39848579e-14 1.54554888e-11 2.03413945e-16 5.97265054e-09
 2.66308246e-20 1.59199965e-08 3.00652497e-14 2.18494984e-19
 4.99357648e-08 3.07948375e-12 6.45842239e-15 1.07881685e-08
 6.45842239e-15 6.18553174e-12]",1.0793799671206965e-19,7.174129642613447e-09,7.551063011143273e-19,2.4217319394827696e-08
