setting,0.0,0.02,0.025,0.04,0.05,0.06,0.07500000000000001,0.08,0.1,0.12,0.125,0.14,0.15000000000000002,0.16,0.17500000000000002,0.18,0.2,0.22,0.225,0.24,0.25,0.26,0.275,0.28,0.3,0.30000000000000004,0.32,0.325,0.34,0.35000000000000003,0.36,0.375,0.38,0.4,0.42500000000000004,0.45,0.47500000000000003,0.5
df1,-0.039999999999999994,-0.1,,-0.18000000000000002,,-0.06,,-0.1,-0.04000000000000001,-0.07999999999999999,,-0.2,,-0.31999999999999995,,-0.48,-0.5,-0.38,,-0.45999999999999996,,-0.5800000000000001,,-0.62,-0.8,,-0.7,,-0.8,,-0.76,,-0.62,-0.7,,,,
df2,-0.039999999999999994,-0.060000000000000005,,0.039999999999999994,,-0.07999999999999999,,-0.060000000000000005,-0.12000000000000001,-0.19999999999999998,,-0.07999999999999999,,-0.22,,-0.33999999999999997,-0.26,-0.4600000000000001,,-0.38,,-0.44,,-0.52,-0.5,,-0.5800000000000001,,-0.6399999999999999,,-0.5800000000000001,,-0.6,-0.54,,,,
df3,-0.01999999999999999,,-0.020000000000000004,,0.01999999999999999,,-0.020000000000000004,,-0.12,,0.01999999999999999,,-0.12,,0.08000000000000002,,-0.06,,0.08000000000000002,,0.020000000000000018,,0.21999999999999997,,,0.020000000000000018,,0.16000000000000003,,0.21999999999999997,,0.21999999999999997,,0.28,0.21999999999999997,0.14,0.16000000000000003,0.09999999999999998
