delta,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std,setting
0.0,0.9226864159107209,0.0035952034422688864,0.9223754739761353,0.00332996576950536,df1
0.05,0.9225421833992005,0.0034941128657001584,0.9225972700119018,0.003651199247422096,df1
0.1,0.9222980070114136,0.0032049163163267113,0.9220993292331695,0.0033981388337882322,df1
0.15000000000000002,0.9218834185600281,0.003039754321226749,0.9235209631919861,0.0033682650364543916,df1
0.2,0.9228581976890564,0.003998915063786797,0.9222323536872864,0.002643641949459637,df1
0.25,0.9221804237365723,0.003785426398490277,0.9223431694507599,0.0034502752406833227,df1
0.30000000000000004,0.9222828423976899,0.0036979581442108454,0.923718695640564,0.00361056562643732,df1
0.35000000000000003,0.9222355198860168,0.003392395028580911,0.922769809961319,0.003305071029153012,df1
0.4,0.9224554586410523,0.0037665137552658854,0.9222858464717865,0.003505825380660495,df1
0.45,0.9229100894927978,0.0035144043394921623,0.9230342996120453,0.003479731696077755,df1
0.5,0.9223998486995697,0.0030458111651388104,0.9229083216190338,0.0034566231745739376,df1
0.55,0.9229617190361022,0.003476829502671444,0.923188806772232,0.0035013654633456325,df1
0.6000000000000001,0.9219107139110565,0.0029445199348694237,0.9224903464317322,0.003189264072254353,df1
0.65,0.9218463766574859,0.003698322313337215,0.9234089589118958,0.003468696819056422,df1
0.7000000000000001,0.9221739184856415,0.002732145052998289,0.9242844474315643,0.003002824347001414,df1
0.75,0.9218243861198425,0.003798850514808622,0.9239477074146271,0.003603805432934816,df1
0.8,0.9219943058490753,0.0035606304783304264,0.9249528801441192,0.0034648516161251753,df1
0.8500000000000001,0.9218731927871704,0.0034156419039582317,0.9248906552791596,0.0033399316768467423,df1
0.9,0.9224790060520172,0.0035201860681940687,0.9239102625846862,0.0037820195355199628,df1
0.9500000000000001,0.9225979733467102,0.003965231796233602,0.9251446616649628,0.0033217431994236337,df1
1.0,0.9224560475349426,0.0033507155414596377,0.9258873295783997,0.0027360094808057756,df1
