model_name,epoch,train_divergence,val_divergence
regularization_only,1,0.230951189994812,0.027361045837402342
regularization_only,2,0.03903834025065104,0.0416493673324585
regularization_only,3,0.04574350516001383,0.04014603710174561
regularization_only,4,0.03676927089691162,0.019439364433288576
regularization_only,5,0.01062623659769694,0.004669443130493164
regularization_only,6,0.010087370872497559,0.003395749092102051
regularization_only,7,0.00156859556833903,0.004980386734008789
regularization_only,8,0.005528847376505534,0.003492359161376953
regularization_only,9,0.0028420686721801758,-0.00046745586395263673
regularization_only,10,0.0004565318425496419,0.00350213623046875
regularization_only,11,0.0022966464360555014,0.0002145071029663086
regularization_only,12,8.829434712727864e-05,-0.00028364086151123045
regularization_only,13,0.0016643206278483074,-0.0002967510223388672
regularization_only,14,0.0001279910405476888,-0.000466552734375
regularization_only,15,0.00030001004536946613,0.0012009201049804688
regularization_only,16,0.0004639625549316406,-0.0007067718505859375
regularization_only,17,-0.00013609727223714194,-0.000501800537109375
regularization_only,18,-8.638699849446614e-05,-0.0006959257125854492
regularization_only,19,-3.365675608317057e-05,-0.0002794036865234375
regularization_only,20,0.001092354456583659,0.0008938913345336914
regularization_only,21,-0.00014750162760416666,-0.0006283855438232422
regularization_only,22,-8.388360341389974e-05,-0.00017900276184082032
regularization_only,23,-0.0001004934310913086,-0.0005049915313720704
regularization_only,24,0.0008405049641927084,-0.00010446643829345703
regularization_only,25,0.0008443196614583334,-0.0005406255722045898
regularization_only,26,0.0003771781921386719,-0.00021997642517089844
regularization_only,27,-9.5367431640625e-07,-0.000817850112915039
regularization_only,28,-0.00030402342478434247,0.0004908094406127929
regularization_only,29,-0.00036652882893880207,-3.309154510498047e-05
regularization_only,30,0.0004613796869913737,0.001739872932434082
regularization_only,31,0.0012092987696329753,-0.0007668180465698242
regularization_only,32,0.00016037623087565103,-4.1042327880859376e-05
regularization_only,33,1.728534698486328e-05,0.0004930639266967773
regularization_only,34,0.00023070971171061197,-0.0005650663375854492
regularization_only,35,0.0003897349039713542,-0.0006068172454833984
regularization_only,36,-0.00010244051615397136,0.000254612922668457
regularization_only,37,-0.0001846154530843099,-0.00039024925231933595
regularization_only,38,-0.0005042950312296549,0.00025311470031738284
regularization_only,39,0.0003141164779663086,0.00016380596160888672
regularization_only,40,-0.0002530813217163086,-0.0006903867721557617
regularization_only,41,-8.940696716308594e-05,0.0007682771682739258
regularization_only,42,0.0002161264419555664,0.0006647586822509765
regularization_only,43,-0.00016748905181884766,-0.0006348810195922852
regularization_only,44,0.0007068713506062826,0.001382965087890625
regularization_only,45,9.167194366455078e-05,-0.0003408365249633789
regularization_only,46,-0.00016268094380696615,0.0021938657760620117
regularization_only,47,0.0003322760264078776,-0.00036093807220458985
regularization_only,48,-7.617473602294922e-05,0.0009427604675292969
regularization_only,49,-0.0004144112269083659,-0.0005901327133178711
regularization_only,50,0.0007408459981282552,-0.0002532920837402344
regularization_only,51,0.0002594391504923503,0.003941140174865723
regularization_only,52,0.0010224580764770508,-0.0008376798629760742
regularization_only,53,0.0009703636169433594,-0.0003589754104614258
regularization_only,54,0.0002562602361043294,0.0011525955200195313
regularization_only,55,8.491675059000651e-05,-0.0007501916885375977
regularization_only,56,-9.51687494913737e-05,0.0014138221740722656
regularization_only,57,0.0010764201482137044,-0.00033989715576171876
regularization_only,58,0.0006831089655558268,1.963329315185547e-05
regularization_only,59,0.0026460886001586914,0.00041920852661132813
regularization_only,60,0.0015837351481119792,-0.0006394834518432617
regularization_only,61,0.0002939303716023763,0.0015014734268188478
regularization_only,62,0.00010979175567626953,-0.00033673095703125
regularization_only,63,0.00039839744567871094,0.0015592155456542968
regularization_only,64,5.6584676106770836e-05,-0.0006223363876342774
regularization_only,65,4.188219706217448e-05,1.9639968872070314e-05
regularization_only,66,-0.0005123615264892578,-0.0006389245986938477
regularization_only,67,-0.00029850006103515625,7.376289367675782e-05
regularization_only,68,-4.605452219645182e-05,-0.0006564521789550782
regularization_only,69,0.00021346410115559897,-0.0003845968246459961
regularization_only,70,0.0004539092381795247,-0.0004302806854248047
regularization_only,71,0.0004035631815592448,0.00014206981658935547
regularization_only,72,0.00013037522633870444,-0.0004947729110717774
regularization_only,73,-0.00032862027486165363,-6.0045242309570316e-05
regularization_only,74,-0.00013407071431477865,-0.0008232030868530274
regularization_only,75,0.00026353200276692707,0.002002230644226074
regularization_only,76,-0.00012056032816569011,-0.0006296176910400391
regularization_only,77,0.0005544424057006836,-0.0003725748062133789
regularization_only,78,-0.0003071228663126628,-0.0001623106002807617
regularization_only,79,-0.00043900807698567707,-0.00034841251373291015
regularization_only,80,-0.00014130274454752603,0.0005301752090454101
regularization_only,81,0.00023905436197916666,-0.0004074306488037109
regularization_only,82,-0.00039513905843098957,-0.000552699089050293
regularization_only,83,-0.00022629896799723306,-0.00033463191986083984
regularization_only,84,-0.00025280316670735675,-8.550739288330078e-05
regularization_only,85,-0.00029075145721435547,-0.000318878173828125
regularization_only,86,0.00022411346435546875,-0.0005737552642822265
regularization_only,87,0.0005664825439453125,0.001680570602416992
regularization_only,88,0.00041687488555908203,-0.0005212831497192383
regularization_only,89,0.0001623233159383138,0.0021145229339599608
regularization_only,90,0.0004426240921020508,-0.000523702621459961
regularization_only,91,0.00042970975240071613,0.0022520027160644533
regularization_only,92,0.001434644063313802,0.0034382553100585937
regularization_only,93,0.0034526189168294272,0.010426082611083985
regularization_only,94,0.004249691963195801,0.0019415283203125
regularization_only,95,0.00274809201558431,0.004141631126403808
regularization_only,96,0.0006947914759318033,0.001361739158630371
regularization_only,97,0.0017406940460205078,0.0025221986770629884
regularization_only,98,0.001414934794108073,1.5395164489746094e-05
regularization_only,99,0.0005920728047688802,0.0019426479339599608
regularization_only,100,0.0003210703531901042,0.0005518455505371094
