model_name,epoch,train_loss,val_loss,val_recon_raw,val_divergence_raw,train_recon,train_divergence,train_total_loss,train_safety_acc,train_safety_y1_acc,train_safety_y0_acc,train_frac_y1,train_frac_y0,val_recon,val_divergence,val_total_loss,val_safety_acc,val_safety_y1_acc,val_safety_y0_acc,val_frac_y1,val_frac_y0
uniform_weight,1,0.11490621169408162,0.06175693846821785,0.061515688449144366,0.024125001907348634,0.06576160217324893,0.024419109026590984,0.06600579326351484,0.9156901041666666,1.0,0.0,0.9156901041666666,0.08430989583333333,0.061515688449144366,0.024246424674987794,0.06175815269589424,0.93,1.0,0.0,0.93,0.07
uniform_weight,2,0.039539009953538574,0.029541790529489517,0.029214685589075088,0.03271049404144287,0.02995591734846433,0.030868013699849445,0.030264597485462823,0.970703125,0.9744227353463588,0.9299610894941635,0.9163411458333334,0.08365885416666667,0.029214685589075088,0.03271856594085693,0.029541871248483658,0.968,0.975268817204301,0.8714285714285714,0.93,0.07
uniform_weight,3,0.028191167550782364,0.014466082768440247,0.013766832947731018,0.06992498207092285,0.014428977233668169,0.07601443926493327,0.015189121626317501,0.9456380208333334,1.0,0.27705627705627706,0.9248046875,0.0751953125,0.013766832947731018,0.06996738529205322,0.01446650680065155,0.953,1.0,0.32857142857142857,0.93,0.07
uniform_weight,4,0.012073851811389128,0.015198492565453053,0.013615447826683521,0.15830447387695312,0.014994127055009207,0.16927011807759604,0.016686828235785166,0.921875,1.0,0.02040816326530612,0.9202473958333334,0.07975260416666667,0.013615447826683521,0.15828366184234618,0.015198284445106984,0.931,1.0,0.014285714285714285,0.93,0.07
uniform_weight,5,0.015753505441049736,0.010742795975506305,0.009910900719463826,0.08318952560424804,0.010997717268764973,0.08565568923950195,0.011854274161159993,0.923828125,1.0,0.029045643153526972,0.9215494791666666,0.07845052083333333,0.009910900719463826,0.08313006210327148,0.01074220134049654,0.931,1.0,0.014285714285714285,0.93,0.07
uniform_weight,6,0.010310385065774122,0.005388770180046559,0.00498272854834795,0.04060416316986084,0.005340911448001862,0.037749012311299644,0.005718401571114858,0.9293619791666666,1.0,0.11065573770491803,0.9205729166666666,0.07942708333333333,0.00498272854834795,0.04063616466522217,0.005389090195000171,0.938,1.0,0.11428571428571428,0.93,0.07
uniform_weight,7,0.004932305542752147,0.005776345817893744,0.005455861713737249,0.03204841041564942,0.005601630546152592,0.03318655490875244,0.005933496095240116,0.95703125,1.0,0.4430379746835443,0.9228515625,0.0771484375,0.005455861713737249,0.032030434608459474,0.005776166059821844,0.958,1.0,0.4,0.93,0.07
uniform_weight,8,0.00588307607298096,0.00654571792408824,0.006309539955109358,0.023617796897888184,0.006567732896655798,0.0253445307413737,0.0068211782040695345,0.9674479166666666,0.9996463932107497,0.5942622950819673,0.9205729166666666,0.07942708333333333,0.006309539955109358,0.023575295448303224,0.00654529290959239,0.975,1.0,0.6428571428571429,0.93,0.07
uniform_weight,9,0.005183109315112233,0.0033773100788891315,0.0033331230767071245,0.0044187002182006834,0.003521351764599482,0.005820473035176595,0.003579556494951248,0.9547526041666666,1.0,0.3876651982378855,0.9261067708333334,0.07389322916666667,0.0033331230767071245,0.00443324089050293,0.003377455485612154,0.954,1.0,0.34285714285714286,0.93,0.07
uniform_weight,10,0.0026809886718789735,0.002642910295277834,0.002550513196736574,0.009239709854125977,0.002814876769358913,0.007557471593221028,0.0028904514852911233,0.939453125,1.0,0.2345679012345679,0.9208984375,0.0791015625,0.002550513196736574,0.009136371612548828,0.0026418769128620625,0.947,1.0,0.24285714285714285,0.93,0.07
uniform_weight,11,0.0029473123140633106,0.002273776386231184,0.0021418966464698316,0.013187973976135255,0.0024059161078184843,0.015359163284301758,0.0025595077406615017,0.9420572916666666,1.0,0.22943722943722944,0.9248046875,0.0751953125,0.0021418966464698316,0.01322740364074707,0.0022741706828773023,0.948,1.0,0.2571428571428571,0.93,0.07
uniform_weight,12,0.0021520624480520687,0.0011430108677223326,0.0011414518104866148,0.00015590572357177736,0.0012502292326341073,0.0009344816207885742,0.001259574048841993,0.9524739583333334,1.0,0.42063492063492064,0.91796875,0.08203125,0.0011414518104866148,0.0001640472412109375,0.0011430922828987243,0.957,1.0,0.38571428571428573,0.93,0.07
uniform_weight,13,0.0015194211931278308,0.0014096406045928597,0.0013733275095000864,0.003631309509277344,0.0015064856270328164,0.004656593004862468,0.001553051557081441,0.9677734375,1.0,0.5909090909090909,0.9212239583333334,0.07877604166666667,0.0013733275095000864,0.0036497507095336916,0.0014098250165954234,0.973,1.0,0.6142857142857143,0.93,0.07
uniform_weight,14,0.0014748347069447239,0.0008188142836838961,0.00080091498978436,0.0017899293899536132,0.0009400787336441377,0.0027094284693400064,0.0009671730183375379,0.9635416666666666,1.0,0.5294117647058824,0.9225260416666666,0.07747395833333333,0.00080091498978436,0.0017956857681274414,0.0008188718474656343,0.967,1.0,0.5285714285714286,0.93,0.07
uniform_weight,15,0.0009243239765055478,0.0007543895486742259,0.0007618446592241526,-0.0007455110549926758,0.0008664860700567564,0.0003063678741455078,0.0008695497487982114,0.9609375,1.0,0.4827586206896552,0.9244791666666666,0.07552083333333333,0.0007618446592241526,-0.0007649440765380859,0.0007541952184587717,0.963,1.0,0.4714285714285714,0.93,0.07
uniform_weight,16,0.0009161611475671331,0.0006008600728213787,0.0005975294224917889,0.0003330650329589844,0.0007195384823717177,0.0012634992599487305,0.000732173474971205,0.9593098958333334,1.0,0.5059288537549407,0.9176432291666666,0.08235677083333333,0.0005975294224917889,0.0003068866729736328,0.0006005982892215252,0.966,1.0,0.5142857142857142,0.93,0.07
uniform_weight,17,0.0006908457532214621,0.000547315703574568,0.0005484921657480299,-0.00011764621734619141,0.0006190645508468151,0.0005710919698079427,0.0006247754705448945,0.9749348958333334,1.0,0.6778242677824268,0.9222005208333334,0.07779947916666667,0.0005484921657480299,-0.00011898708343505859,0.0005473022949136794,0.981,1.0,0.7285714285714285,0.93,0.07
uniform_weight,18,0.0006278195457222561,0.0004498793946485966,0.00045753386127762494,-0.000765446662902832,0.000523596943821758,0.00015485286712646484,0.0005251454724930227,0.974609375,1.0,0.6593886462882096,0.9254557291666666,0.07454427083333333,0.00045753386127762494,-0.0007615289688110351,0.0004499185715895146,0.981,1.0,0.7285714285714285,0.93,0.07
uniform_weight,19,0.0004796822225519766,0.00042992484210059047,0.00044148708460852506,-0.001156224250793457,0.0005101309022090087,-0.00039323170979817707,0.0005061985851110269,0.9645182291666666,1.0,0.5775193798449613,0.916015625,0.083984375,0.00044148708460852506,-0.001147669792175293,0.0004300103866867721,0.975,1.0,0.6428571428571429,0.93,0.07
uniform_weight,20,0.000502829245912532,0.00038778498488478366,0.0003913581545930356,-0.0003573169708251953,0.00043619861632275086,0.00020599365234375,0.0004382585528461884,0.9700520833333334,1.0,0.5964912280701754,0.92578125,0.07421875,0.0003913581545930356,-0.0003927793502807617,0.000387430361090228,0.977,1.0,0.6714285714285714,0.93,0.07
uniform_weight,21,0.00040256102026129764,0.00033513215843588114,0.00034628402534872294,-0.0011151866912841796,0.0003880060200269024,2.574920654296875e-05,0.00038826351209233205,0.9752604166666666,1.0,0.6833333333333333,0.921875,0.078125,0.00034628402534872294,-0.0011260042190551758,0.0003350239831581712,0.982,1.0,0.7428571428571429,0.93,0.07
