delta,pval_base,pval,setting,gap
0.0,0.08,0.08,df1,0.0
0.02,0.1,0.12,df1,-0.01999999999999999
0.04,0.08,0.1,df1,-0.020000000000000004
0.06,0.08,0.06,df1,0.020000000000000004
0.08,0.16,0.08,df1,0.08
0.1,0.08,0.06,df1,0.020000000000000004
0.12,0.24,0.2,df1,0.03999999999999998
0.14,0.2,0.16,df1,0.04000000000000001
0.16,0.3,0.26,df1,0.03999999999999998
0.18,0.42,0.36,df1,0.06
0.2,0.5,0.42,df1,0.08000000000000002
0.22,0.52,0.6,df1,-0.07999999999999996
0.24,0.6,0.52,df1,0.07999999999999996
0.26,0.7,0.76,df1,-0.06000000000000005
0.28,0.78,0.76,df1,0.020000000000000018
0.3,0.84,0.84,df1,0.0
0.32,0.94,0.96,df1,-0.020000000000000018
0.34,0.96,0.94,df1,0.020000000000000018
0.36,1.0,1.0,df1,0.0
0.38,0.98,1.0,df1,-0.020000000000000018
0.4,1.0,0.98,df1,0.020000000000000018
0.0,0.08,0.08,df2,0.0
0.02,0.08,0.12,df2,-0.039999999999999994
0.04,0.1,0.2,df2,-0.1
0.06,0.1,0.1,df2,0.0
0.08,0.08,0.16,df2,-0.08
0.1,0.14,0.1,df2,0.04000000000000001
0.12,0.1,0.1,df2,0.0
0.14,0.2,0.18,df2,0.020000000000000018
0.16,0.18,0.34,df2,-0.16000000000000003
0.18,0.18,0.26,df2,-0.08000000000000002
0.2,0.28,0.3,df2,-0.019999999999999962
0.22,0.24,0.36,df2,-0.12
0.24,0.48,0.46,df2,0.019999999999999962
0.26,0.48,0.48,df2,0.0
0.28,0.34,0.4,df2,-0.06
0.3,0.68,0.56,df2,0.12
0.32,0.68,0.64,df2,0.040000000000000036
0.34,0.7,0.78,df2,-0.08000000000000007
0.36,0.76,0.78,df2,-0.020000000000000018
0.38,0.76,0.8,df2,-0.040000000000000036
0.4,0.82,0.8,df2,0.019999999999999907
0.0,0.14,0.12,df3,0.020000000000000018
0.025,0.06,0.08,df3,-0.020000000000000004
0.05,0.2,0.2,df3,0.0
0.07500000000000001,0.08,0.08,df3,0.0
0.1,0.14,0.16,df3,-0.01999999999999999
0.125,0.12,0.12,df3,0.0
0.15000000000000002,0.24,0.2,df3,0.03999999999999998
0.17500000000000002,0.24,0.3,df3,-0.06
0.2,0.36,0.46,df3,-0.10000000000000003
0.225,0.54,0.54,df3,0.0
0.25,0.52,0.64,df3,-0.12
0.275,0.62,0.66,df3,-0.040000000000000036
0.30000000000000004,0.66,0.74,df3,-0.07999999999999996
0.325,0.7,0.72,df3,-0.020000000000000018
0.35000000000000003,0.84,0.94,df3,-0.09999999999999998
0.375,0.84,0.94,df3,-0.09999999999999998
0.4,0.96,1.0,df3,-0.040000000000000036
0.42500000000000004,0.96,1.0,df3,-0.040000000000000036
0.45,0.98,1.0,df3,-0.020000000000000018
0.47500000000000003,1.0,1.0,df3,0.0
0.5,1.0,1.0,df3,0.0
