setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval_mean,pval_std,pval_base_mean,pval_base_std,pval_recon_mean,pval_recon_std,pval_uniform_mean,pval_uniform_std,pval_label_mean,pval_label_std,ks_p_prop_mean,ks_p_prop_std,ks_p_base_mean,ks_p_base_std,ks_p_recon_mean,ks_p_recon_std,ks_p_uniform_mean,ks_p_uniform_std,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std
df1,0.0,True,0.0,0.0,1.0,0.0,1.0,0.47695168522647435,0.28711629144143463,0.5309843046072015,0.3177415428447993,0.5529833804228804,0.2958387191201621,0.5439487670676033,0.32402960709941936,0.9999536591263529,0.00022577822280236864,0.47695168522647435,0.28711629144143463,0.5309843046072015,0.3177415428447993,0.5529833804228804,0.2958387191201621,0.5439487670676033,0.32402960709941936,0.9196615016460419,0.0035906466678852925,0.9198749303817749,0.003221353195389969
df1,0.05,True,0.0,0.05,1.0,0.0,1.0,0.2530426414866182,0.2803867694844814,0.1748525484221487,0.2139707374768289,0.5100084474812622,0.27164713298491605,0.1516510218666112,0.23185780575548684,0.9997156102515292,0.0018801771828782174,0.2530426414866182,0.2803867694844814,0.1748525484221487,0.2139707374768289,0.5100084474812622,0.27164713298491605,0.1516510218666112,0.23185780575548684,0.9192736625671387,0.002962376934962905,0.9198211312294007,0.003435424407873111
df1,0.1,True,0.0,0.1,1.0,0.0,1.0,0.02373489169084754,0.06245529250756384,0.006143408112308941,0.025899282721144924,0.4396587047049866,0.2795713172876711,0.00852291371619441,0.0498318913399578,0.9986623887012216,0.00734193588275458,0.02373489169084754,0.06245529250756384,0.006143408112308941,0.025899282721144924,0.4396587047049866,0.2795713172876711,0.00852291371619441,0.0498318913399578,0.9188789427280426,0.003638101217339631,0.919470534324646,0.0036680992930142892
df1,0.15000000000000002,True,0.0,0.15000000000000002,1.0,0.0,1.0,0.0005483731375008061,0.002118686572622729,4.560356317583397e-05,0.0001891000893395012,0.38237706551325457,0.2943971543885307,1.3013771299598394e-05,4.8774142624535064e-05,0.9999459595038178,0.0001718263483347333,0.0005483731375008061,0.002118686572622729,4.560356317583397e-05,0.0001891000893395012,0.38237706551325457,0.2943971543885307,1.3013771299598394e-05,4.8774142624535064e-05,0.920110502243042,0.0036360674873346034,0.9190938532352447,0.0031295673375368936
df1,0.2,True,0.0,0.2,1.0,0.0,1.0,8.604596217223211e-07,4.179743469244481e-06,1.2085365807007358e-09,4.858346179262875e-09,0.3937298254143257,0.32634558498559685,2.777986991382538e-10,1.0309140678044774e-09,0.9999329389115875,0.0002024383694079927,8.604596217223211e-07,4.179743469244481e-06,1.2085365807007358e-09,4.858346179262875e-09,0.3937298254143257,0.32634558498559685,2.777986991382538e-10,1.0309140678044774e-09,0.9201689887046814,0.0031371157861933684,0.9192723608016968,0.0032754030217288193
df1,0.25,True,0.0,0.25,1.0,0.0,1.0,3.561082806084413e-10,1.476199355689416e-09,3.101568350198305e-15,1.2027946497768294e-14,0.2551185880676926,0.2766713269742691,4.300518933658065e-16,2.010685700398953e-15,0.9996477359482795,0.0012394529119737338,3.561082806084413e-10,1.476199355689416e-09,3.101568350198305e-15,1.2027946497768294e-14,0.2551185880676926,0.2766713269742691,4.300518933658065e-16,2.010685700398953e-15,0.9187355899810791,0.003677571052501808,0.9184708654880523,0.004199739519427092
df1,0.30000000000000004,True,0.0,0.30000000000000004,1.0,0.0,1.0,7.855768667748359e-13,5.529294608996303e-12,2.4617148021139406e-21,1.7295394319446682e-20,0.10520941078346115,0.1583446023839175,2.442058391205796e-23,1.402072733886113e-22,0.9993862989846591,0.0028508510401823173,7.855768667748359e-13,5.529294608996303e-12,2.4617148021139406e-21,1.7295394319446682e-20,0.10520941078346115,0.1583446023839175,2.442058391205796e-23,1.402072733886113e-22,0.9193977177143097,0.0031032220643473257,0.9176921772956849,0.003457092332806667
df1,0.35000000000000003,True,0.0,0.35000000000000003,1.0,0.0,1.0,6.33537550507737e-20,3.4027548361974227e-19,6.15231011125609e-27,4.349067601261197e-26,0.024751149942674737,0.06203950316312192,5.243319636257371e-30,3.7054191874185585e-29,0.999621550279828,0.0015381943108535292,6.33537550507737e-20,3.4027548361974227e-19,6.15231011125609e-27,4.349067601261197e-26,0.024751149942674737,0.06203950316312192,5.243319636257371e-30,3.7054191874185585e-29,0.9196277630329132,0.003482110918460112,0.9184678292274475,0.0035195256366233876
df1,0.4,True,0.0,0.4,1.0,0.0,1.0,5.450191572005379e-22,3.777802434453809e-21,2.460751696435781e-37,1.6811293869835478e-36,0.0014470107910752403,0.0045098731732177355,3.2211250276755034e-41,2.2226795441576287e-40,0.9998530894184746,0.0004475183443251474,5.450191572005379e-22,3.777802434453809e-21,2.460751696435781e-37,1.6811293869835478e-36,0.0014470107910752403,0.0045098731732177355,3.2211250276755034e-41,2.2226795441576287e-40,0.9194092011451721,0.00367110208343321,0.9178376924991608,0.002857332421934592
df1,0.45,True,0.0,0.45,1.0,0.0,1.0,3.287977125501677e-32,2.259068454513562e-31,2.6326973733848187e-48,1.8119848032412215e-47,0.00035239237102601263,0.0013096168587808869,1.667124817439458e-48,1.0185341511680184e-47,0.9996970715102991,0.0008961556878921725,3.287977125501677e-32,2.259068454513562e-31,2.6326973733848187e-48,1.8119848032412215e-47,0.00035239237102601263,0.0013096168587808869,1.667124817439458e-48,1.0185341511680184e-47,0.9191233348846436,0.0034934255750168315,0.9180478990077973,0.003397419171608238
