delta,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std,setting
0.0,0.9179443216323853,0.005454794058812633,0.917533951997757,0.005968024727958645,df1
0.05,0.9200098586082458,0.005125630251177684,0.9190810918807983,0.006128240613375468,df1
0.1,0.9177526879310608,0.006541320678446687,0.9199682915210724,0.006543609186384979,df1
0.15000000000000002,0.9186602532863617,0.005552590168738913,0.9194880270957947,0.004990961128996074,df1
0.2,0.9174494874477387,0.005689004227007812,0.9183247375488282,0.006423992043724709,df1
0.25,0.9180605661869049,0.00634280516990585,0.9172421216964721,0.004191204449438424,df1
0.30000000000000004,0.9192559015750885,0.004976124936392837,0.9171232068538666,0.00603964725585242,df1
0.35000000000000003,0.9192931830883027,0.006419549701260883,0.9173994398117066,0.005149228428237981,df1
0.4,0.9191739988327027,0.005604697395072311,0.9164424967765809,0.005969884097625207,df1
0.45,0.9194394564628601,0.0063234824479468064,0.916103755235672,0.006086921918205501,df1
0.5,0.9185917162895203,0.005607923017498401,0.9176976561546326,0.006054054431938968,df1
0.55,0.9176411724090576,0.006018265552006141,0.9152778136730194,0.005758043305832666,df1
0.6000000000000001,0.918978990316391,0.005834362178933899,0.916293877363205,0.005914910590245511,df1
0.65,0.919025684595108,0.005250658802327556,0.9178049802780152,0.005786177703831762,df1
0.7000000000000001,0.9184939408302307,0.0060879253536223945,0.9165475130081177,0.005844000315236952,df1
0.75,0.9185182535648346,0.005856613482133922,0.9165760111808777,0.007220562339214903,df1
0.8,0.9184283685684204,0.005492192626410704,0.9155255830287934,0.007166303691232098,df1
0.8500000000000001,0.9179546952247619,0.006727039773874076,0.9170409500598907,0.006459016158583277,df1
0.9,0.9178086698055268,0.006030685162436999,0.9161472141742706,0.005629728130432924,df1
0.9500000000000001,0.9179791688919068,0.0054925900860884275,0.9175176727771759,0.005168628074902758,df1
1.0,0.9190625786781311,0.005121913075731833,0.9183966720104217,0.006051264421183389,df1
0.0,0.9179443216323853,0.005454794058812633,0.917533951997757,0.005968024727958645,df2
0.05,0.9200098586082458,0.005125630251177684,0.9184323346614838,0.005920403684010262,df2
0.1,0.9177526879310608,0.006541320678446687,0.9187129628658295,0.006191263614684806,df2
0.15000000000000002,0.9186602532863617,0.005552590168738913,0.9174095642566681,0.005321231869644824,df2
0.2,0.9174494874477387,0.005689004227007812,0.9129996180534363,0.006496225573730367,df2
0.25,0.9180605661869049,0.00634280516990585,0.9095347619056702,0.005388583033413675,df2
0.30000000000000004,0.9192559015750885,0.004976124936392837,0.9057283902168274,0.006735388653320714,df2
0.35000000000000003,0.9192931830883027,0.006419549701260883,0.9031062352657319,0.006968056384730797,df2
0.4,0.9191739988327027,0.005604697395072311,0.898118703365326,0.007702058732304274,df2
0.45,0.9194394564628601,0.0063234824479468064,0.893217523097992,0.005932413485865261,df2
0.5,0.9185917162895203,0.005607923017498401,0.8864903259277344,0.00603283956088866,df2
0.55,0.9176411724090576,0.006018265552006141,0.8793478834629059,0.007253488908587328,df2
0.6000000000000001,0.918978990316391,0.005834362178933899,0.8729313719272613,0.006855652766182515,df2
0.65,0.919025684595108,0.005250658802327556,0.8676904237270355,0.006308774511550143,df2
0.7000000000000001,0.9184939408302307,0.0060879253536223945,0.8593621039390564,0.007522376399626211,df2
0.75,0.9185182535648346,0.005856613482133922,0.8509228897094726,0.007756542887423352,df2
0.8,0.9184283685684204,0.005492192626410704,0.8404669618606567,0.008100475592534304,df2
0.8500000000000001,0.9179546952247619,0.006727039773874076,0.8328971374034881,0.008508166420053429,df2
0.9,0.9178086698055268,0.006030685162436999,0.8200765919685363,0.00912859050848474,df2
0.9500000000000001,0.9179791688919068,0.0054925900860884275,0.810893007516861,0.008490400210593984,df2
1.0,0.9190625786781311,0.005121913075731833,0.801649569272995,0.008634108441360866,df2
0.0,0.8026676034927368,0.008666369905962175,0.801820513010025,0.0071319121379064205,df3
0.05,0.8001619839668274,0.009126782727270702,0.802775764465332,0.00579356653731226,df3
0.1,0.8024461114406586,0.008468801476924241,0.805359593629837,0.010121311917349185,df3
0.15000000000000002,0.8003963267803192,0.009012762947454695,0.8040645265579224,0.008644048849566375,df3
0.2,0.8028221666812897,0.008244249877288591,0.8043250560760498,0.008581127737350864,df3
0.25,0.8010504865646362,0.0071188914384749296,0.804728010892868,0.00884726444073119,df3
0.30000000000000004,0.8024227440357208,0.00882745653631733,0.803346688747406,0.008240803197779312,df3
0.35000000000000003,0.8025585603713989,0.009729873342835347,0.80637291431427,0.008210151758997851,df3
0.4,0.8035936498641968,0.00783797011119701,0.80337268948555,0.007658527592903093,df3
0.45,0.8012499845027924,0.008994380235847227,0.8072853171825409,0.008933878612952252,df3
0.5,0.803624609708786,0.010013663309772844,0.8070025992393494,0.007871039752132861,df3
0.55,0.8033111608028412,0.008993475489668662,0.8064658284187317,0.008990278137654585,df3
0.6000000000000001,0.8016121065616608,0.007975191269747564,0.8053861892223358,0.008495120633401422,df3
0.65,0.8025798892974854,0.007857484318978213,0.8074807417392731,0.008622253935426849,df3
0.7000000000000001,0.8024772489070893,0.007318821521440436,0.8087762820720673,0.009269314745035263,df3
0.75,0.802086079120636,0.009624401052223983,0.8089307916164398,0.006580915867259551,df3
0.8,0.8033653950691223,0.00835360408703626,0.8110281622409821,0.008506827819264838,df3
0.8500000000000001,0.8033035862445831,0.00858722639195671,0.8093647074699402,0.008413786916579416,df3
0.9,0.8043125903606415,0.008718995549317064,0.8132378852367401,0.00824683906143405,df3
0.9500000000000001,0.8055992555618287,0.008865483312766957,0.8137454605102539,0.007223279114409352,df3
1.0,0.8012191760540008,0.0074297979647324364,0.8171480619907379,0.007747281891287468,df3
