setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval,pval_base,ks_p_prop,ks_p_base,cvm_p_prop,cvm_p_base,ad_p_prop,ad_p_base,ks_u_stat_prop,ks_u_stat_base,ks_u_p_prop,ks_u_p_base,mmd_u_prop,mmd_u_base,wass_u_prop,wass_u_base,ks_p_prop_mean,ks_p_base_mean,ks_p_prop_std,ks_p_base_std,cvm_p_prop_mean,cvm_p_base_mean,cvm_p_prop_std,cvm_p_base_std,ad_p_prop_mean,ad_p_base_mean,ad_p_prop_std,ad_p_base_std,ks_u_stat_prop_mean,ks_u_stat_base_mean,ks_u_stat_prop_std,ks_u_stat_base_std,mmd_u_prop_mean,mmd_u_base_mean,mmd_u_prop_std,mmd_u_base_std,wass_u_prop_mean,wass_u_base_mean,wass_u_prop_std,wass_u_base_std
df1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"[0.84163603 0.63886042 0.58582128 0.48382277 0.71851426 0.55967522
 0.32916807 0.14969106 0.00525377 0.69212796 0.94837208 0.58582128
 0.53390728 0.39108739 0.21173982 0.32916807 0.12937218 0.43609338
 0.77002924 0.39108739 0.17249627 0.21173982 0.19796045 0.14969106
 0.69212796 0.139232   0.1200888  0.8633028  0.58582128 0.1200888
 0.8633028  0.39108739 0.84163603 0.04542867 0.90235528 0.17249627
 0.53390728 0.05871658 0.16077182 0.32916807 0.50859953 0.77002924
 0.10315938 0.19796045 0.14969106 0.77002924 0.69212796 0.39108739
 0.1200888  0.53390728]","[0.8633028  0.8633028  0.48382277 0.50859953 0.25747545 0.96996014
 0.08151459 0.41323244 0.05871658 0.8633028  0.90235528 0.45963725
 0.50859953 0.36968362 0.27423335 0.41323244 0.09546732 0.55967522
 0.93482727 0.55967522 0.11135888 0.71851426 0.41323244 0.06932183
 0.91946676 0.19796045 0.04542867 0.91946676 0.66552932 0.58582128
 0.91946676 0.91946676 0.81875363 0.0539576  0.98957839 0.31007573
 0.17249627 0.10315938 0.22624166 0.55967522 0.18488568 0.29176485
 0.71851426 0.61225166 0.45963725 0.8633028  0.77002924 0.77002924
 0.11135888 0.139232  ]","[0.84163603 0.63886042 0.58582128 0.48382277 0.71851426 0.55967522
 0.32916807 0.14969106 0.00525377 0.69212796 0.94837208 0.58582128
 0.53390728 0.39108739 0.21173982 0.32916807 0.12937218 0.43609338
 0.77002924 0.39108739 0.17249627 0.21173982 0.19796045 0.14969106
 0.69212796 0.139232   0.1200888  0.8633028  0.58582128 0.1200888
 0.8633028  0.39108739 0.84163603 0.04542867 0.90235528 0.17249627
 0.53390728 0.05871658 0.16077182 0.32916807 0.50859953 0.77002924
 0.10315938 0.19796045 0.14969106 0.77002924 0.69212796 0.39108739
 0.1200888  0.53390728]","[0.8633028  0.8633028  0.48382277 0.50859953 0.25747545 0.96996014
 0.08151459 0.41323244 0.05871658 0.8633028  0.90235528 0.45963725
 0.50859953 0.36968362 0.27423335 0.41323244 0.09546732 0.55967522
 0.93482727 0.55967522 0.11135888 0.71851426 0.41323244 0.06932183
 0.91946676 0.19796045 0.04542867 0.91946676 0.66552932 0.58582128
 0.91946676 0.91946676 0.81875363 0.0539576  0.98957839 0.31007573
 0.17249627 0.10315938 0.22624166 0.55967522 0.18488568 0.29176485
 0.71851426 0.61225166 0.45963725 0.8633028  0.77002924 0.77002924
 0.11135888 0.139232  ]","[0.86653841 0.78836817 0.50032936 0.53464995 0.52710907 0.64621462
 0.14699857 0.21779628 0.02683501 0.6371659  0.9077812  0.44010718
 0.57207033 0.24044478 0.51331344 0.33710409 0.06402168 0.3731112
 0.90259537 0.40030149 0.10595334 0.1964622  0.15738058 0.06482489
 0.7919143  0.07228542 0.11751214 0.90290484 0.68861169 0.13848719
 0.74218087 0.62971307 0.73750731 0.11116748 0.81815231 0.06485461
 0.5975451  0.08717989 0.18821767 0.26216336 0.6034664  0.82774275
 0.24264304 0.37428145 0.29529473 0.7050685  0.64605972 0.47274493
 0.18025983 0.30106687]","[0.96262804 0.94031561 0.51108249 0.66904391 0.18444629 0.95610512
 0.03307105 0.31365566 0.0488799  0.84453767 0.93993501 0.47497716
 0.39679129 0.27472233 0.257614   0.38073405 0.11318251 0.44022874
 0.96862913 0.44394048 0.05796276 0.61826614 0.33954438 0.08876803
 0.95383066 0.0735434  0.0665352  0.87901306 0.75168412 0.33490825
 0.88581407 0.81837599 0.90616369 0.06332638 0.892756   0.13690359
 0.19310459 0.09750339 0.258273   0.75498634 0.22907926 0.27938834
 0.44392332 0.65621267 0.34925736 0.677956   0.59516742 0.67028906
 0.14877339 0.07925634]","[0.0025     0.0025     0.0025     0.0025     0.0025     0.0025
 0.0013551  0.00144542 0.0002824  0.0025     0.0025     0.0025
 0.0025     0.0025     0.0025     0.00214314 0.00075128 0.0025
 0.0025     0.0025     0.00103661 0.00215997 0.00129573 0.00060656
 0.0025     0.00105264 0.00132373 0.0025     0.0025     0.00194683
 0.0025     0.0025     0.0025     0.00088309 0.0025     0.00086557
 0.0025     0.00132605 0.00212475 0.0025     0.0025     0.0025
 0.0025     0.0025     0.00234048 0.0025     0.0025     0.0025
 0.00233316 0.0025    ]","[0.0025     0.0025     0.0025     0.0025     0.00205995 0.0025
 0.00028922 0.00240164 0.00055409 0.0025     0.0025     0.0025
 0.0025     0.0025     0.00241579 0.0025     0.00099254 0.0025
 0.0025     0.0025     0.00064845 0.0025     0.00218478 0.00104366
 0.0025     0.00075439 0.00090192 0.0025     0.0025     0.0025
 0.0025     0.0025     0.0025     0.00071508 0.0025     0.00135218
 0.0025     0.00132896 0.0023983  0.0025     0.0025     0.0025
 0.0025     0.0025     0.0025     0.0025     0.0025     0.0025
 0.00141153 0.00102283]","[0.03932128 0.03974502 0.04158786 0.03987066 0.04025665 0.04155994
 0.04121733 0.04300282 0.03775071 0.04681681 0.03840544 0.04002578
 0.03617229 0.04085096 0.037622   0.04710466 0.0366586  0.04420182
 0.04188597 0.0401982  0.0368993  0.03986285 0.04478766 0.04161216
 0.04691972 0.03668771 0.04848029 0.03998669 0.04618255 0.04329172
 0.03974757 0.04191965 0.03727658 0.04021097 0.04279628 0.0396704
 0.04157655 0.04350965 0.05698345 0.04197353 0.04268923 0.03915367
 0.04273514 0.04133011 0.0403525  0.0402822  0.04447078 0.04268847
 0.03963373 0.03699251]","[0.01129683 0.04122637 0.03681047 0.02218204 0.01807269 0.01481165
 0.02904848 0.0265949  0.03543412 0.02767517 0.0189933  0.01804623
 0.02592254 0.01472133 0.03057723 0.04804656 0.04005087 0.03852181
 0.02686581 0.0376359  0.0343492  0.03123111 0.02912619 0.00994974
 0.0190884  0.0368069  0.05241674 0.01925637 0.01182648 0.02861133
 0.03372176 0.03328848 0.02335469 0.03808353 0.02102868 0.02314989
 0.03570972 0.03113481 0.05759244 0.02736078 0.02067229 0.03515295
 0.03641649 0.03043377 0.03459447 0.02793603 0.02224106 0.0366368
 0.03861381 0.04227646]","[4.00917894e-03 3.50506376e-03 1.92143181e-03 3.36723547e-03
 2.97441227e-03 1.93940429e-03 2.17303419e-03 1.18890065e-03
 6.51486890e-03 3.00927783e-04 5.33398769e-03 3.20395074e-03
 1.04030444e-02 2.45154098e-03 6.77338225e-03 2.70006434e-04
 9.02533071e-03 7.81677504e-04 1.73892982e-03 3.03103928e-03
 8.40660973e-03 3.37565692e-03 6.34194985e-04 1.90591767e-03
 2.89508438e-04 8.94834784e-03 1.59348288e-04 3.24439204e-03
 3.81244608e-04 1.07577712e-03 3.50221590e-03 1.71935338e-03
 7.51399627e-03 3.01857928e-03 1.27647220e-03 3.58937633e-03
 1.92869510e-03 9.97177850e-04 4.36769729e-06 1.68846265e-03
 1.32419080e-03 4.22635487e-03 1.30352563e-03 2.09339583e-03
 2.88365271e-03 2.94996626e-03 7.10375336e-04 1.32453592e-03
 3.63148176e-03 8.17754460e-03]","[9.57985357e-01 2.16654799e-03 8.63030425e-03 2.74606462e-01
 5.24856687e-01 7.66702762e-01 6.70863259e-02 1.16011702e-01
 1.28599650e-02 9.16990866e-02 4.60610748e-01 5.26757941e-01
 1.33660903e-01 7.73134713e-01 4.65380776e-02 1.88481705e-04
 3.17823242e-03 5.14586153e-03 1.09463970e-01 6.74500309e-03
 1.74233456e-02 3.95722434e-02 6.58805101e-02 9.87837682e-01
 4.54206003e-01 8.63939903e-03 3.23990332e-05 4.43009066e-01
 9.39239061e-01 7.42256260e-02 2.06794631e-02 2.32339075e-02
 2.21888523e-01 5.88764054e-03 3.34730394e-01 2.30499074e-01
 1.18873217e-02 4.05373028e-02 3.30140945e-06 9.82903483e-02
 3.54986296e-01 1.39256363e-02 9.68908193e-03 4.82012520e-02
 1.62807015e-02 8.65146133e-02 2.71752564e-01 9.08336008e-03
 5.00145399e-03 1.52418625e-03]","[ 1.27077103e-04  4.70042229e-04  2.61068344e-04  2.44498253e-04
  1.42097473e-04  3.15666199e-04  7.43865967e-05  2.02655792e-06
  1.08361244e-04  7.98821449e-04 -4.60147858e-05  6.92009926e-04
  6.75916672e-05  5.38825989e-05  9.16719437e-05  1.46102905e-03
  1.97410583e-04  4.14848328e-04  1.99079514e-04  8.25047493e-04
  4.90546227e-04  1.18017197e-05  4.10318375e-04  9.28640366e-05
  4.00066376e-04  6.66141510e-04  4.53829765e-04 -1.72853470e-05
  6.71148300e-05  1.60014629e-03 -4.29153442e-06  3.17096710e-04
 -1.16825104e-05  2.41756439e-04  1.65939331e-04 -2.36034393e-05
  3.89814377e-05  5.80072403e-04  1.16622448e-03  2.07662582e-04
 -6.67572021e-05  1.17659569e-04  4.14848328e-05  9.54866409e-05
  7.06911087e-05  9.66310501e-04  1.51276588e-04  6.19411469e-04
  2.19821930e-04  6.19769096e-04]","[-1.69515610e-04  3.01718712e-04  2.18391418e-04  3.78251076e-04
 -1.36017799e-04 -3.25441360e-05  1.56998634e-04 -1.77741051e-04
  1.41859055e-05  4.17351723e-04 -8.71419907e-05  2.05039978e-04
 -1.82390213e-05 -1.16229057e-04  7.17639923e-05  1.23190880e-03
  1.90973282e-04  1.92165375e-04  9.39369202e-05  5.18798828e-04
  1.69754028e-04  1.08718872e-04  1.39474869e-05 -1.94668770e-04
 -1.16944313e-04  6.41465187e-04  2.43902206e-04 -1.72257423e-04
 -1.46031380e-04  1.12211704e-03 -4.29153442e-06  2.10762024e-04
 -8.33272934e-05  7.26938248e-04 -6.90221786e-05  1.38640404e-04
  3.96966934e-04  2.47478485e-04  8.43882561e-04 -1.13606453e-04
 -1.26004219e-04 -2.98023224e-06  3.26871872e-04  5.99622726e-05
 -1.09076500e-04  1.33049488e-03  4.91142273e-05  1.54137611e-04
  1.20759010e-04  8.12053680e-04]","[0.01471933 0.02190685 0.01900134 0.01945803 0.01404114 0.01604402
 0.01491849 0.01110101 0.01749841 0.02643666 0.01092545 0.0209135
 0.01508714 0.01266571 0.01486393 0.03305601 0.01744104 0.02083614
 0.01623556 0.02312865 0.01990754 0.01468671 0.01689607 0.01212009
 0.01713307 0.02550083 0.01895513 0.01143296 0.01350408 0.03224631
 0.01218    0.02098552 0.01040807 0.02017714 0.01662176 0.01361963
 0.01557592 0.021732   0.02797944 0.01583809 0.01224005 0.01606174
 0.01569798 0.01638361 0.01182953 0.02971798 0.01472803 0.02136264
 0.01664874 0.02513189]","[0.00625559 0.01702228 0.01645797 0.01810745 0.00625241 0.00963846
 0.01269422 0.00555392 0.01150745 0.02164666 0.00900816 0.01317583
 0.01051375 0.0074277  0.01265474 0.02935517 0.01388658 0.01623949
 0.01304162 0.02036989 0.01462578 0.01219771 0.01204472 0.00372946
 0.00805655 0.0216364  0.01563482 0.00547262 0.00735078 0.02645809
 0.0105998  0.01517594 0.00846056 0.02164723 0.00781956 0.01290145
 0.01768552 0.01572852 0.02557418 0.00722727 0.00678081 0.00970122
 0.01595757 0.01205438 0.00795506 0.03070717 0.01089765 0.01298174
 0.01219027 0.02334709]",0.43038697337526693,0.5016118855334412,0.2760361950779417,0.31179585970576656,0.4353300514235427,0.4691017327699531,0.27769423825820244,0.31957238444850294,0.0021054503366452447,0.0020995062816522485,0.0006496081389625177,0.0006945653791665162,0.04149916798174382,0.029691913439333445,0.0036609751083913405,0.010294471258822567,0.00032378911972045897,0.00019667625427246093,0.00037767532318244603,0.00036684156699812653,0.017951619509536144,0.013668185200579067,0.005471089102841517,0.006361312304796768
df1,0.04,1.0,0.0,0.0,0.96,0.0,1.0,"[0.39108739 0.91946676 0.79482654 0.99328163 0.55967522 0.71851426
 0.93482727 0.63886042 0.96007647 0.58582128 0.04542867 0.02646763
 0.63886042 0.53390728 0.63886042 0.3490397  0.43609338 0.41323244
 0.61225166 0.09546732 0.74453538 0.63886042 0.84163603 0.19796045
 0.88359176 0.53390728 0.43609338 0.63886042 0.93482727 0.88359176
 0.10315938 0.81875363 0.61225166 0.04542867 0.45963725 0.32916807
 0.81875363 0.22624166 0.39108739 0.71851426 0.17249627 0.98957839
 0.69212796 0.88359176 0.24148215 0.84163603 0.69212796 0.41323244
 0.81875363 0.79482654]","[0.3490397  0.96007647 0.90235528 0.66552932 0.90235528 0.61225166
 0.81875363 0.48382277 0.99328163 0.19796045 0.1200888  0.01217651
 0.84163603 0.81875363 0.66552932 0.93482727 0.53390728 0.53390728
 0.63886042 0.08825991 0.63886042 0.91946676 0.91946676 0.43609338
 0.97808957 0.50859953 0.45963725 0.43609338 0.77002924 0.71851426
 0.04953464 0.39108739 0.71851426 0.00525377 0.3490397  0.53390728
 0.77002924 0.19796045 0.16077182 0.63886042 0.12937218 0.96007647
 0.32916807 0.71851426 0.69212796 0.25747545 0.36968362 0.3490397
 0.61225166 0.66552932]","[0.39108739 0.91946676 0.79482654 0.99328163 0.55967522 0.71851426
 0.93482727 0.63886042 0.96007647 0.58582128 0.04542867 0.02646763
 0.63886042 0.53390728 0.63886042 0.3490397  0.43609338 0.41323244
 0.61225166 0.09546732 0.74453538 0.63886042 0.84163603 0.19796045
 0.88359176 0.53390728 0.43609338 0.63886042 0.93482727 0.88359176
 0.10315938 0.81875363 0.61225166 0.04542867 0.45963725 0.32916807
 0.81875363 0.22624166 0.39108739 0.71851426 0.17249627 0.98957839
 0.69212796 0.88359176 0.24148215 0.84163603 0.69212796 0.41323244
 0.81875363 0.79482654]","[0.3490397  0.96007647 0.90235528 0.66552932 0.90235528 0.61225166
 0.81875363 0.48382277 0.99328163 0.19796045 0.1200888  0.01217651
 0.84163603 0.81875363 0.66552932 0.93482727 0.53390728 0.53390728
 0.63886042 0.08825991 0.63886042 0.91946676 0.91946676 0.43609338
 0.97808957 0.50859953 0.45963725 0.43609338 0.77002924 0.71851426
 0.04953464 0.39108739 0.71851426 0.00525377 0.3490397  0.53390728
 0.77002924 0.19796045 0.16077182 0.63886042 0.12937218 0.96007647
 0.32916807 0.71851426 0.69212796 0.25747545 0.36968362 0.3490397
 0.61225166 0.66552932]","[0.33430792 0.92113741 0.96982336 0.94610733 0.61181498 0.63947828
 0.961227   0.53006349 0.93330297 0.61517873 0.08267921 0.00573184
 0.75946231 0.63370539 0.68520666 0.38520179 0.61524082 0.42619402
 0.54718979 0.16553315 0.67806223 0.69600239 0.7047528  0.23558393
 0.79500355 0.52264099 0.36054979 0.59040802 0.91079757 0.8194506
 0.1011272  0.91130914 0.552152   0.03096194 0.42774169 0.26151963
 0.7576227  0.12157725 0.19245898 0.65448957 0.06079835 0.99006613
 0.70362013 0.84568012 0.18500218 0.76811439 0.63651019 0.17174224
 0.57029293 0.92473393]","[0.36856488 0.96051497 0.90448432 0.65703234 0.70401354 0.50481227
 0.81285012 0.26757264 0.98916321 0.44479779 0.14746589 0.01271712
 0.77826659 0.65960072 0.81294502 0.76988708 0.74149256 0.38809723
 0.47197892 0.18877857 0.30544722 0.8695747  0.91847206 0.2298549
 0.99185729 0.72227278 0.40517528 0.33662988 0.88898461 0.78965267
 0.08816556 0.57613399 0.61086059 0.00785232 0.26506907 0.49139733
 0.63315344 0.14403684 0.14935363 0.76920838 0.05888897 0.99178033
 0.5420866  0.70389399 0.69191687 0.46022967 0.26672192 0.36614512
 0.74024336 0.81944863]","[2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 1.15667259e-03 1.66052085e-05
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 1.40731224e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 1.09965326e-03 2.50000000e-03
 2.50000000e-03 3.18552129e-04 2.50000000e-03 2.50000000e-03
 2.50000000e-03 1.37957729e-03 2.06631269e-03 2.50000000e-03
 6.73134109e-04 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 1.59225743e-03
 2.50000000e-03 2.50000000e-03]","[2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.36263139e-03
 2.50000000e-03 2.50000000e-03 2.07457867e-03 3.80719996e-05
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 1.72873409e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 8.45256102e-04 2.50000000e-03
 2.50000000e-03 8.87006810e-05 2.33038937e-03 2.50000000e-03
 2.50000000e-03 1.79574580e-03 1.36036515e-03 2.50000000e-03
 3.93496079e-04 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03 2.50000000e-03 2.50000000e-03
 2.50000000e-03 2.50000000e-03]","[0.03901511 0.04749163 0.0422742  0.04334708 0.03916013 0.03808556
 0.04319878 0.0455211  0.03767354 0.03727002 0.04047967 0.05626483
 0.0414253  0.03925844 0.04136144 0.03769627 0.03684113 0.03823424
 0.03984003 0.03795761 0.0416523  0.03855552 0.04024177 0.04197226
 0.03721262 0.04214681 0.04231313 0.03923308 0.03702882 0.03817753
 0.04230982 0.03743094 0.04243235 0.03810028 0.04104755 0.0420244
 0.03726593 0.03990972 0.03806853 0.04147866 0.04508333 0.03879697
 0.03956674 0.03749642 0.04803873 0.04052143 0.03757208 0.04363587
 0.03930305 0.03664045]","[0.01925683 0.02037681 0.0256053  0.02575602 0.02292584 0.02065702
 0.03466548 0.03816188 0.02087129 0.01736031 0.04050889 0.05333225
 0.01976957 0.02622716 0.03469039 0.01740296 0.01139107 0.01856972
 0.04117479 0.02303888 0.01233507 0.023494   0.03422096 0.01946171
 0.02476334 0.01458695 0.02368237 0.01982356 0.02263421 0.02310707
 0.03793448 0.02367953 0.01706219 0.02432604 0.02088314 0.02192718
 0.0293903  0.0410455  0.03073815 0.02465124 0.0167483  0.03240652
 0.02102305 0.02258    0.04101699 0.02950496 0.02585325 0.03105231
 0.03008449 0.01816917]","[4.41400122e-03 2.33138809e-04 1.52535193e-03 1.05528150e-03
 4.21778668e-03 5.88399304e-03 1.11102413e-03 4.86244825e-04
 6.66876070e-03 7.52876795e-03 2.76718044e-03 6.05372499e-06
 2.02829157e-03 4.08936421e-03 2.07175453e-03 6.62308595e-03
 8.55247692e-03 5.62220773e-03 3.40036201e-03 6.11815834e-03
 1.88054093e-03 5.09251856e-03 2.98873143e-03 1.68918818e-03
 7.65898138e-03 1.59258436e-03 1.50533988e-03 4.12214603e-03
 8.08985657e-03 5.72076650e-03 1.50703323e-03 7.17436633e-03
 1.44556378e-03 5.85758010e-03 2.29823415e-03 1.65977658e-03
 7.53796427e-03 3.32540971e-03 5.91467622e-03 1.99262032e-03
 5.70085552e-04 4.72496905e-03 3.70958668e-03 7.03456306e-03
 1.89051643e-04 2.72989385e-03 6.87613126e-03 9.54143512e-04
 4.03228444e-03 9.07360821e-03]","[4.42978915e-01 3.72373877e-01 1.42715220e-01 1.38353479e-01
 2.40204254e-01 3.55871980e-01 1.59626829e-02 5.74825853e-03
 3.43578890e-01 5.76882033e-01 2.74104341e-03 2.19731849e-05
 4.09755750e-01 1.25411195e-01 1.58524245e-02 5.73723523e-01
 9.54951844e-01 4.89688316e-01 2.20380089e-03 2.35270239e-01
 9.17384789e-01 2.16172259e-01 1.80489092e-02 4.29527805e-01
 1.69157908e-01 7.82616276e-01 2.08622705e-01 4.06344545e-01
 2.53290176e-01 2.32330586e-01 6.16138363e-03 2.08734952e-01
 5.99079351e-01 1.84348506e-01 3.42907284e-01 2.87177956e-01
 6.19196820e-02 2.29978836e-03 4.47317978e-02 1.72954378e-01
 6.22627726e-01 2.93133743e-02 3.35044495e-01 2.55779555e-01
 2.32146986e-03 6.02645428e-02 1.35597600e-01 4.13802663e-02
 5.24674238e-02 5.17948755e-01]","[ 1.04546547e-04  1.23858452e-04  3.85880470e-04  8.39233398e-05
  3.25202942e-04  3.14950943e-04  6.89029694e-05  2.20060349e-04
 -9.98973846e-05 -2.26497650e-05  1.89805031e-03  3.46100330e-03
  6.74724579e-05  7.38859177e-04  9.07182693e-05 -1.37329102e-04
  1.71422958e-04 -1.00493431e-04 -5.26905060e-05  2.66909599e-04
  1.68800354e-04  3.75509262e-05  2.25543976e-04  2.07901001e-04
  1.04022026e-03  3.01480293e-04  4.29153442e-04  1.12056732e-04
  7.23958015e-04 -4.95910645e-05  9.80973244e-04  2.01582909e-04
  6.17504120e-05 -1.02519989e-04  1.68442726e-04  1.00374222e-04
  3.69548798e-04  2.57921219e-03  5.06520271e-04  1.80959702e-04
  1.86443329e-04  2.26497650e-05  3.83377075e-04  3.47971916e-04
  7.13825226e-04  1.40905380e-04  3.98039818e-04  2.40445137e-04
 -2.02655792e-05  1.19328499e-04]","[-1.33037567e-04 -1.91569328e-04 -1.19090080e-04 -1.31011009e-04
  5.28097153e-05 -7.72476196e-05 -1.51276588e-04 -3.17096710e-05
 -1.69754028e-04  6.23464584e-05  1.92403793e-03  2.81095505e-03
 -1.32083893e-04  6.15239143e-04 -1.29580498e-04 -9.45329666e-05
 -2.80141830e-05  2.28881836e-05 -4.79221344e-05 -8.10623169e-05
 -9.11951065e-05 -1.42574310e-04  1.17659569e-04 -1.85012817e-04
  9.76324081e-04 -2.05039978e-05 -6.03199005e-05 -1.75356865e-04
  2.18272209e-04 -1.40309334e-04  5.34892082e-04  1.85489655e-04
 -1.65224075e-04  1.22666359e-04 -1.02400780e-04 -1.92165375e-04
  2.92062759e-05  2.46286392e-03  1.87754631e-04 -1.27911568e-04
  2.26497650e-05 -4.76837158e-05  1.40190125e-04  2.02655792e-05
  3.81231308e-04  3.14712524e-04  4.67419624e-04 -6.31809235e-05
  8.60691071e-05 -5.84125519e-06]","[0.01247331 0.01359825 0.01790584 0.0123991  0.01631351 0.01562708
 0.01290043 0.01561584 0.01041307 0.01299089 0.0352936  0.04776029
 0.01278591 0.02364315 0.01255252 0.00966959 0.01724876 0.01352892
 0.01073996 0.01782242 0.01449681 0.01389701 0.01719379 0.0142075
 0.02809034 0.01757776 0.01751178 0.01273015 0.02441863 0.01030559
 0.02611891 0.01883555 0.01307625 0.01275541 0.01544336 0.01217162
 0.01868238 0.04149484 0.02015779 0.01646836 0.01606171 0.0157211
 0.02132542 0.02066306 0.02433514 0.01779082 0.02079212 0.01628038
 0.01343648 0.01505546]","[0.00652954 0.00431656 0.00789421 0.00648707 0.01152727 0.00757815
 0.00684976 0.01068272 0.0058988  0.01170954 0.03173091 0.04131101
 0.00725802 0.0189044  0.00718158 0.00795511 0.00965159 0.01024551
 0.00900241 0.00931545 0.0097665  0.00696207 0.01462291 0.00429729
 0.0270308  0.01097885 0.00794708 0.00624501 0.01591815 0.00693486
 0.01915611 0.0150182  0.00646182 0.01238885 0.00840215 0.00549961
 0.01194148 0.03896524 0.01554834 0.00830112 0.01187892 0.00959197
 0.01471809 0.01170614 0.01794656 0.01682288 0.01789348 0.01054365
 0.01142635 0.01029731]",0.581655180478842,0.5551284165641619,0.2796618349251054,0.2875802696727122,0.5589871798396575,0.548390876152428,0.29161890146046515,0.28927644549875836,0.0022442015390822154,0.0022603593865513417,0.0006097616664370681,0.0006193779422052259,0.04055306436479092,0.02579856938242913,0.0035477684529302118,0.00860583736674129,0.00037370681762695314,0.00017436742782592774,0.000653998748540278,0.0006198058479845747,0.017767559261052966,0.01234482841211474,0.007447741125646077,0.00785637816309341
