delta,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std,setting
0.0,0.9206890952587128,0.0036909887253378103,0.9204792261123658,0.003293166562857193,df1
0.05,0.9196777510643005,0.003880322288734485,0.9206242203712464,0.003495203038090456,df1
0.1,0.9201807010173798,0.0036805757330761364,0.9197736763954163,0.0037324042544756046,df1
0.15000000000000002,0.9210979318618775,0.0032778241028543977,0.9199292957782745,0.004003543368600698,df1
0.2,0.9192471480369568,0.003419544822456768,0.9198618447780609,0.0034624362638846894,df1
0.25,0.920863618850708,0.0035143725058492522,0.9197038197517395,0.003468890911608745,df1
0.30000000000000004,0.9200481295585632,0.003178644455651825,0.918960645198822,0.0035651294072145444,df1
0.35000000000000003,0.9213012969493866,0.003666061794940387,0.919916353225708,0.002980639731510662,df1
0.4,0.9193005013465881,0.0031936978732922585,0.9200093352794647,0.0038847547083465618,df1
0.45,0.9203313827514649,0.004086440791793796,0.9199354791641235,0.0036224054028508724,df1
0.5,0.9197739553451538,0.0036922746795885683,0.9206671798229218,0.0040631509995357985,df1
0.55,0.9192368423938752,0.0034480185413669593,0.9209196496009827,0.003912727319080523,df1
0.6000000000000001,0.9205484187602997,0.00360842222169293,0.9208956360816956,0.003567254083288839,df1
0.65,0.92103670835495,0.00390285693541199,0.91987753033638,0.003533934516132294,df1
0.7000000000000001,0.9211226451396942,0.0038614677727555804,0.9211155688762664,0.0041304742191941475,df1
0.75,0.9203223240375519,0.0037264959883837254,0.921036251783371,0.003470308470230702,df1
0.8,0.9194250726699829,0.0047870776388480515,0.920915687084198,0.0034238600577578752,df1
0.8500000000000001,0.9201222360134125,0.0029965554396723703,0.9219133281707763,0.0035753215289857994,df1
0.9,0.9199321925640106,0.003976107859683047,0.9211772656440735,0.00376669224393065,df1
0.9500000000000001,0.9202790820598602,0.003503086191191813,0.9229764866828919,0.004100255096946432,df1
1.0,0.9202740240097046,0.0034364662541452582,0.9234631907939911,0.0038903440510150832,df1
0.0,0.9206890952587128,0.0036909887253378103,0.9204792261123658,0.003293166562857193,df2
0.05,0.9196777510643005,0.003880322288734485,0.9202251029014588,0.0035858029086430474,df2
0.1,0.9201807010173798,0.0036805757330761364,0.9181083583831787,0.0037281180071050157,df2
0.15000000000000002,0.9210979318618775,0.0032778241028543977,0.9166730320453644,0.003930147481215355,df2
0.2,0.9192471480369568,0.003419544822456768,0.9141994142532348,0.0035105470674225902,df2
0.25,0.920863618850708,0.0035143725058492522,0.9112780451774597,0.003144617426450787,df2
0.30000000000000004,0.9200481295585632,0.003178644455651825,0.9069569003582001,0.0038220921956214327,df2
0.35000000000000003,0.9213012969493866,0.003666061794940387,0.9033271861076355,0.004239698872185781,df2
0.4,0.9193005013465881,0.0031936978732922585,0.8992256474494934,0.0038895081584688173,df2
0.45,0.9203313827514649,0.004086440791793796,0.892478392124176,0.0036474873017179406,df2
0.5,0.9197739553451538,0.0036922746795885683,0.8864244115352631,0.004045064191074009,df2
0.55,0.9192368423938752,0.0034480185413669593,0.8811679244041443,0.0054259007639537605,df2
0.6000000000000001,0.9205484187602997,0.00360842222169293,0.8731959068775177,0.00339786861798599,df2
0.65,0.92103670835495,0.00390285693541199,0.8659148490428925,0.004834044246454039,df2
0.7000000000000001,0.9211226451396942,0.0038614677727555804,0.8577887880802154,0.005362777439010856,df2
0.75,0.9203223240375519,0.0037264959883837254,0.8485102641582489,0.005360472679255301,df2
0.8,0.9194250726699829,0.0047870776388480515,0.8386419868469238,0.004855819063344519,df2
0.8500000000000001,0.9201222360134125,0.0029965554396723703,0.8285900521278381,0.005152023982934971,df2
0.9,0.9199321925640106,0.003976107859683047,0.8177606344223023,0.005141716021608673,df2
0.9500000000000001,0.9202790820598602,0.003503086191191813,0.8087036216259003,0.004657759946882638,df2
1.0,0.9202740240097046,0.0034364662541452582,0.798464275598526,0.005389190536785513,df2
0.0,0.8132893550395965,0.005534776175946368,0.8132142019271851,0.005155465100412218,df3
0.05,0.8120453834533692,0.004687526029482339,0.8137526822090149,0.005005996307479709,df3
0.1,0.8128256869316101,0.004780891869123529,0.8157577633857727,0.006144865015869773,df3
0.15000000000000002,0.8137199926376343,0.005770623714402358,0.8128090810775757,0.004542850527715386,df3
0.2,0.8133295738697052,0.005449171469582742,0.8145463311672211,0.004832124185128493,df3
0.25,0.8138521504402161,0.004605125073014607,0.8150688087940217,0.005192759361898928,df3
0.30000000000000004,0.8124025678634643,0.005689671648264606,0.8157899641990661,0.0053446214242661005,df3
0.35000000000000003,0.8133080136775971,0.005109969162536888,0.815098032951355,0.0050298049761838045,df3
0.4,0.813286747932434,0.004846633609956796,0.8160534834861756,0.004586374344079692,df3
0.45,0.8145888602733612,0.004656895806001423,0.8169376945495606,0.0041323646729370085,df3
0.5,0.8133662247657776,0.004867315742079142,0.8180564999580383,0.004993642552680268,df3
0.55,0.8126288783550263,0.004782718270088858,0.8178090250492096,0.004794627483635497,df3
0.6000000000000001,0.8135673475265502,0.0061295902846844235,0.8180787992477417,0.005044815446226793,df3
0.65,0.8138558387756347,0.0058320718851343,0.8179258418083191,0.004952247163153786,df3
0.7000000000000001,0.8124739837646484,0.005019271246405993,0.8201796162128449,0.004632176038784918,df3
0.75,0.8125009346008301,0.00479974836171508,0.8207273852825164,0.005162461137158597,df3
0.8,0.8143044543266297,0.0063886736540364015,0.8219304013252259,0.005716419692588346,df3
0.8500000000000001,0.8132234716415405,0.004748738053302246,0.8231807506084442,0.0045440870220964415,df3
0.9,0.8136413097381592,0.00605191322466846,0.8239342892169952,0.003949070875996884,df3
0.9500000000000001,0.8130461287498474,0.005546777622244212,0.8252950465679169,0.005333761005945827,df3
1.0,0.8147834539413452,0.004685803434224728,0.8259785008430481,0.006004899761082308,df3
