setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval_mean,pval_std,pval_base_mean,pval_base_std,pval_recon_mean,pval_recon_std,pval_uniform_mean,pval_uniform_std,pval_label_mean,pval_label_std,ks_p_prop_mean,ks_p_prop_std,ks_p_base_mean,ks_p_base_std,ks_p_recon_mean,ks_p_recon_std,ks_p_uniform_mean,ks_p_uniform_std,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std
df1,0.0,True,0.0,0.0,1.0,0.0,1.0,0.49813881189588877,0.3057303201257038,0.4914254547152649,0.2972717111959423,1.0,0.0,0.5370219890378368,0.26722382824786,0.9989244791390702,0.00456135590093026,0.49813881189588877,0.3057303201257038,0.4914254547152649,0.2972717111959423,1.0,0.0,0.5370219890378368,0.26722382824786,0.9215570592880249,0.005113316359813283,0.9242782521247864,0.005431201427028877
df1,0.05,True,0.0,0.05,1.0,0.0,1.0,0.5172574177819707,0.28630838054684626,0.43741592399864393,0.2946748570897904,1.0,0.0,0.5380130615264832,0.2930045799573256,0.9952129122254916,0.014313341512104352,0.5172574177819707,0.28630838054684626,0.43741592399864393,0.2946748570897904,1.0,0.0,0.5380130615264832,0.2930045799573256,0.9228041911125183,0.005791749404391951,0.9219193136692048,0.005233336434409126
df1,0.1,True,0.0,0.1,1.0,0.0,1.0,0.4824982538555222,0.283957016884183,0.3181175325654836,0.3137329524750184,1.0,7.930164461608261e-17,0.44784486749671965,0.29253096444421156,0.9935736786373549,0.02467159788134571,0.4824982538555222,0.283957016884183,0.3181175325654836,0.3137329524750184,1.0,7.930164461608261e-17,0.44784486749671965,0.29253096444421156,0.9224426293373108,0.00502917171714607,0.9222006857395172,0.0055796685937924174
df1,0.15000000000000002,True,0.0,0.15000000000000002,1.0,0.0,1.0,0.45533900814659894,0.2648494032786191,0.10789234112008295,0.13987002179483266,1.0,0.0,0.5749888816356867,0.2768992412660161,0.9959049497620928,0.014157826861705162,0.45533900814659894,0.2648494032786191,0.10789234112008295,0.13987002179483266,1.0,0.0,0.5749888816356867,0.2768992412660161,0.9233260679244996,0.006393733656307957,0.9229152762889862,0.005515996915278956
df1,0.2,True,0.0,0.2,1.0,0.0,1.0,0.3079798969633753,0.2663515739391508,0.05442756785100011,0.12714011011815804,1.0,0.0,0.5784174793010033,0.27185791063178993,0.9898909404234628,0.03350840423136655,0.3079798969633753,0.2663515739391508,0.05442756785100011,0.12714011011815804,1.0,0.0,0.5784174793010033,0.27185791063178993,0.9223299157619477,0.005008400834551716,0.9219904315471649,0.006535852792401832
df1,0.25,True,0.0,0.25,1.0,0.0,1.0,0.2501032279135669,0.23684572291099032,0.009016276822255585,0.021947450879068752,1.0,7.930164461608261e-17,0.4588007386405628,0.31234557407123936,0.9934976992707858,0.022837101992226376,0.2501032279135669,0.23684572291099032,0.009016276822255585,0.021947450879068752,1.0,7.930164461608261e-17,0.4588007386405628,0.31234557407123936,0.9225682866573334,0.005521013891000231,0.9207828414440155,0.0050157932678669
df1,0.30000000000000004,True,0.0,0.30000000000000004,1.0,0.0,1.0,0.15221810357605942,0.21265657098877097,0.002284494474332271,0.008745658155683374,1.0,7.930164461608261e-17,0.5653056428654046,0.2752449511796731,0.9977840616750635,0.005327873814277666,0.15221810357605942,0.21265657098877097,0.002284494474332271,0.008745658155683374,1.0,7.930164461608261e-17,0.5653056428654046,0.2752449511796731,0.922971134185791,0.00606251788199594,0.9228506362438202,0.005295813768243614
df1,0.35000000000000003,True,0.0,0.35000000000000003,1.0,0.0,1.0,0.03052633717135803,0.06546055880673127,0.0003839734642712712,0.0017685542078609703,1.0,0.0,0.5683526184228515,0.28289838119412525,0.996788634036328,0.005891376418014722,0.03052633717135803,0.06546055880673127,0.0003839734642712712,0.0017685542078609703,1.0,0.0,0.5683526184228515,0.28289838119412525,0.922487449645996,0.0054006676157326225,0.9221119821071625,0.005835176166159887
df1,0.4,True,0.0,0.4,1.0,0.0,1.0,0.004491330026824743,0.008506752773792514,0.0004523739310131497,0.0026022093920047497,1.0,0.0,0.5067540938804107,0.31353786482991125,0.9983191824569286,0.00341438367362426,0.004491330026824743,0.008506752773792514,0.0004523739310131497,0.0026022093920047497,1.0,0.0,0.5067540938804107,0.31353786482991125,0.9236913800239563,0.005763823921399631,0.9228266644477844,0.004785788590276954
df1,0.45,True,0.0,0.45,1.0,0.0,1.0,0.0027164337604202783,0.008943590881841067,3.982421702283778e-07,1.08108717338453e-06,1.0,0.0,0.4228533634326269,0.26747711928827533,0.9980156895722019,0.006831254334395789,0.0027164337604202783,0.008943590881841067,3.982421702283778e-07,1.08108717338453e-06,1.0,0.0,0.4228533634326269,0.26747711928827533,0.9214240431785583,0.005328513099471292,0.9233632743358612,0.004775527842325552
df1,0.5,True,0.0,0.5,1.0,0.0,1.0,0.0005836288663424682,0.0034097999744112117,6.39944040462242e-08,2.5065224975663043e-07,1.0,0.0,0.4493884081048082,0.28739091015713336,0.9976745053703233,0.006284265842074186,0.0005836288663424682,0.0034097999744112117,6.39944040462242e-08,2.5065224975663043e-07,1.0,0.0,0.4493884081048082,0.28739091015713336,0.9213126528263093,0.005269590052902518,0.9235906898975372,0.00533142007671455
df1,0.55,True,0.0,0.55,1.0,0.0,1.0,2.9659797908341912e-05,0.00011877848780570484,7.285520435979658e-10,4.045306149260062e-09,1.0,0.0,0.4958302531620062,0.26979001295876126,0.9900327058280901,0.03278231040078066,2.9659797908341912e-05,0.00011877848780570484,7.285520435979658e-10,4.045306149260062e-09,1.0,0.0,0.4958302531620062,0.26979001295876126,0.9216928589344024,0.006019479679464889,0.9215975475311279,0.005948804243834918
