delta,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std,setting
0.0,0.9215570592880249,0.005113316359813283,0.9242782521247864,0.005431201427028877,df1
0.05,0.9228041911125183,0.005791749404391951,0.9219193136692048,0.005233336434409126,df1
0.1,0.9224426293373108,0.00502917171714607,0.9222006857395172,0.0055796685937924174,df1
0.15000000000000002,0.9233260679244996,0.006393733656307957,0.9229152762889862,0.005515996915278956,df1
0.2,0.9223299157619477,0.005008400834551716,0.9219904315471649,0.006535852792401832,df1
0.25,0.9225682866573334,0.005521013891000231,0.9207828414440155,0.0050157932678669,df1
0.30000000000000004,0.922971134185791,0.00606251788199594,0.9228506362438202,0.005295813768243614,df1
0.35000000000000003,0.922487449645996,0.0054006676157326225,0.9221119821071625,0.005835176166159887,df1
0.4,0.9236913800239563,0.005763823921399631,0.9228266644477844,0.004785788590276954,df1
0.45,0.9214240431785583,0.005328513099471292,0.9233632743358612,0.004775527842325552,df1
0.5,0.9213126528263093,0.005269590052902518,0.9235906898975372,0.00533142007671455,df1
0.55,0.9216928589344024,0.006019479679464889,0.9215975475311279,0.005948804243834918,df1
0.6000000000000001,0.9217851638793946,0.005080173929030215,0.9211591756343842,0.004407242912959632,df1
0.65,0.9219970190525055,0.005310271157674294,0.9224639582633972,0.0049978736315501515,df1
0.7000000000000001,0.9205964183807374,0.005699410492964094,0.9223998928070068,0.006121472066744957,df1
0.75,0.9237330639362336,0.005501651563875785,0.9221778607368469,0.005237726899597572,df1
0.8,0.9227485942840576,0.005526713572407307,0.9209450531005859,0.006135228480100933,df1
0.8500000000000001,0.9216910123825073,0.006451617571223404,0.9223358118534088,0.00520055806186882,df1
0.9,0.9227473616600037,0.0057447600411612695,0.9233628022670746,0.00546822850498299,df1
0.9500000000000001,0.9236263954639434,0.00622097326150726,0.9221352553367614,0.006529895209366387,df1
1.0,0.9218967878818511,0.0052040181510739445,0.923824235200882,0.004760736393653482,df1
0.0,0.9215570592880249,0.005113316359813283,0.9242782521247864,0.005431201427028877,df2
0.05,0.9228041911125183,0.005791749404391951,0.9218750405311584,0.005339027448980373,df2
0.1,0.9224426293373108,0.00502917171714607,0.9217964065074921,0.005611202452176193,df2
0.15000000000000002,0.9233260679244996,0.006393733656307957,0.9205221152305603,0.005739987359309245,df2
0.2,0.9223299157619477,0.005008400834551716,0.9171623492240906,0.006661210342552665,df2
0.25,0.9225682866573334,0.005521013891000231,0.9131471300125122,0.005564900746885943,df2
0.30000000000000004,0.922971134185791,0.00606251788199594,0.9115824961662292,0.005933984154745716,df2
0.35000000000000003,0.922487449645996,0.0054006676157326225,0.9078536701202392,0.005081144462594763,df2
0.4,0.9236913800239563,0.005763823921399631,0.9036661779880524,0.006699341844923933,df2
0.45,0.9214240431785583,0.005328513099471292,0.898587818145752,0.005641647430982819,df2
0.5,0.9213126528263093,0.005269590052902518,0.8936554121971131,0.007428076636022841,df2
0.55,0.9216928589344024,0.006019479679464889,0.8863472437858582,0.006922755343899927,df2
0.6000000000000001,0.9217851638793946,0.005080173929030215,0.878655960559845,0.006930104707768774,df2
0.65,0.9219970190525055,0.005310271157674294,0.8710895907878876,0.007136306094967915,df2
0.7000000000000001,0.9205964183807374,0.005699410492964094,0.8645800387859345,0.006716404305801107,df2
0.75,0.9237330639362336,0.005501651563875785,0.8568049204349518,0.007427704451273215,df2
0.8,0.9227485942840576,0.005526713572407307,0.8477212071418763,0.008222381156951305,df2
0.8500000000000001,0.9216910123825073,0.006451617571223404,0.8373692965507508,0.008820147193118758,df2
0.9,0.9227473616600037,0.0057447600411612695,0.8277890479564667,0.008043941171337419,df2
0.9500000000000001,0.9236263954639434,0.00622097326150726,0.8189744663238525,0.00775588222048424,df2
1.0,0.9218967878818511,0.0052040181510739445,0.8088756835460663,0.009554486501900711,df2
0.0,0.8056692492961883,0.00912025731688948,0.8078297531604767,0.007888066709027626,df3
0.05,0.8071155107021332,0.005342789283395341,0.806507705450058,0.007836355110735696,df3
0.1,0.8056535744667053,0.006751595646761025,0.8074227452278138,0.008923183899049836,df3
0.15000000000000002,0.8067382872104645,0.0076272599884191685,0.8070150756835938,0.009424547019112,df3
0.2,0.8071336102485657,0.008401760032830623,0.8068340134620666,0.008056009747886525,df3
0.25,0.8089595818519593,0.00877789420667006,0.8056796395778656,0.0067998558893347435,df3
0.30000000000000004,0.8059245872497559,0.009812177213595907,0.8064743149280548,0.009152199762413903,df3
0.35000000000000003,0.80755704164505,0.008036045047175321,0.80599724650383,0.007301607842396096,df3
0.4,0.8062949776649475,0.008106925441213336,0.8071752393245697,0.008913706650014919,df3
0.45,0.8043284428119659,0.008275763177413614,0.8075023531913758,0.006857787864273056,df3
0.5,0.8067597055435181,0.008762838487901251,0.8080578100681305,0.0073186092586372655,df3
0.55,0.8065278041362762,0.007290590838334494,0.8053084695339203,0.008788638631103919,df3
0.6000000000000001,0.8084123647212982,0.009965429829393175,0.8045531821250915,0.00879714527794246,df3
0.65,0.8075352036952972,0.007417959093228866,0.8084649443626404,0.007717437233044271,df3
0.7000000000000001,0.8054155695438385,0.007556189103755049,0.8066984176635742,0.008120188375506023,df3
0.75,0.8057308125495911,0.009388782962875417,0.8069858312606811,0.00934778873005161,df3
0.8,0.8076350772380829,0.008696064568953863,0.8065000319480896,0.00686198919033679,df3
0.8500000000000001,0.8072216165065765,0.008764510619865398,0.8083186471462249,0.008632516363946128,df3
0.9,0.8060291910171509,0.009164711274747758,0.8088070595264435,0.008997555958627026,df3
0.9500000000000001,0.8075217568874359,0.008403061957191359,0.8087855041027069,0.008165636904953673,df3
1.0,0.8068709397315978,0.007408331094317276,0.809320501089096,0.007059233832494739,df3
