delta,pval_base,pval,setting,gap
0.0,0.1,0.1,df1,0.0
0.02,0.16,0.1,df1,0.06
0.04,0.12,0.06,df1,0.06
0.06,0.06,0.06,df1,0.0
0.08,0.12,0.06,df1,0.06
0.1,0.1,0.08,df1,0.020000000000000004
0.12,0.24,0.08,df1,0.15999999999999998
0.14,0.48,0.1,df1,0.38
0.16,0.26,0.2,df1,0.06
0.18,0.38,0.16,df1,0.22
0.2,0.46,0.16,df1,0.30000000000000004
0.22,0.56,0.14,df1,0.42000000000000004
0.24,0.48,0.22,df1,0.26
0.26,0.72,0.3,df1,0.42
0.28,0.76,0.32,df1,0.44
0.3,0.7,0.34,df1,0.35999999999999993
0.32,0.82,0.3,df1,0.52
0.34,0.76,0.42,df1,0.34
0.36,0.72,0.5,df1,0.21999999999999997
0.38,0.9,0.62,df1,0.28
0.4,0.98,0.8,df1,0.17999999999999994
0.0,0.1,0.1,df2,0.0
0.02,0.1,0.12,df2,-0.01999999999999999
0.04,0.14,0.06,df2,0.08000000000000002
0.06,0.06,0.0,df2,0.06
0.08,0.06,0.12,df2,-0.06
0.1,0.12,0.1,df2,0.01999999999999999
0.12,0.22,0.08,df2,0.14
0.14,0.14,0.1,df2,0.04000000000000001
0.16,0.38,0.14,df2,0.24
0.18,0.32,0.18,df2,0.14
0.2,0.32,0.16,df2,0.16
0.22,0.28,0.12,df2,0.16000000000000003
0.24,0.48,0.16,df2,0.31999999999999995
0.26,0.46,0.22,df2,0.24000000000000002
0.28,0.36,0.22,df2,0.13999999999999999
0.3,0.62,0.2,df2,0.42
0.32,0.72,0.1,df2,0.62
0.34,0.64,0.16,df2,0.48
0.36,0.74,0.16,df2,0.58
0.38,0.72,0.28,df2,0.43999999999999995
0.4,0.8,0.36,df2,0.44000000000000006
0.0,0.12,0.08,df3,0.039999999999999994
0.025,0.04,0.06,df3,-0.019999999999999997
0.05,0.1,0.02,df3,0.08
0.07500000000000001,0.04,0.1,df3,-0.060000000000000005
0.1,0.08,0.12,df3,-0.039999999999999994
0.125,0.08,0.18,df3,-0.09999999999999999
0.15000000000000002,0.08,0.2,df3,-0.12000000000000001
0.17500000000000002,0.14,0.24,df3,-0.09999999999999998
0.2,0.06,0.5,df3,-0.44
0.225,0.14,0.48,df3,-0.33999999999999997
0.25,0.12,0.56,df3,-0.44000000000000006
0.275,0.14,0.7,df3,-0.5599999999999999
0.30000000000000004,0.08,0.78,df3,-0.7000000000000001
0.325,0.08,0.82,df3,-0.74
0.35000000000000003,0.1,0.74,df3,-0.64
0.375,0.08,0.86,df3,-0.78
0.4,0.08,0.94,df3,-0.86
0.42500000000000004,0.12,0.98,df3,-0.86
0.45,0.18,0.98,df3,-0.8
0.47500000000000003,0.14,1.0,df3,-0.86
0.5,0.04,0.98,df3,-0.94
