setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval_mean,pval_std,pval_base_mean,pval_base_std,pval_recon_mean,pval_recon_std,pval_uniform_mean,pval_uniform_std,pval_label_mean,pval_label_std,ks_p_prop_mean,ks_p_prop_std,ks_p_base_mean,ks_p_base_std,ks_p_recon_mean,ks_p_recon_std,ks_p_uniform_mean,ks_p_uniform_std,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std
df1,0.0,True,0.0,0.0,1.0,0.0,1.0,0.5585534290021205,0.3000096314854707,0.49043905562556134,0.3123303356333645,0.4906087378890499,0.2896288351573061,0.4929059735168611,0.26129565090007445,0.9616047108343296,0.06510741642678644,0.5585534290021205,0.3000096314854707,0.49043905562556134,0.3123303356333645,0.4906087378890499,0.2896288351573061,0.4929059735168611,0.26129565090007445,0.9147583830356598,0.006556192893751771,0.915488270521164,0.006009177389947871
df1,0.05,True,0.0,0.05,1.0,0.0,1.0,0.4925736237102976,0.3079286679263889,0.34933960378741785,0.2583667421289099,0.4680477458792558,0.3015270161094041,0.23316027518099794,0.25796599041019974,0.9752990191949875,0.044754196466210115,0.4925736237102976,0.3079286679263889,0.34933960378741785,0.2583667421289099,0.4680477458792558,0.3015270161094041,0.23316027518099794,0.25796599041019974,0.9166441667079925,0.0056110464697930905,0.9166100990772247,0.005664891382324969
df1,0.1,True,0.0,0.1,1.0,0.0,1.0,0.39743953863395987,0.3219383440744464,0.12427006722794395,0.16864726659853826,0.43962686644623516,0.2458805490471249,0.03540619084033085,0.11092432294327766,0.9523355970651056,0.09005390231709468,0.39743953863395987,0.3219383440744464,0.12427006722794395,0.16864726659853826,0.43962686644623516,0.2458805490471249,0.03540619084033085,0.11092432294327766,0.9153172719478607,0.005514534064156334,0.9146889686584473,0.005849164176217978
df1,0.15000000000000002,True,0.0,0.15000000000000002,1.0,0.0,1.0,0.2831188856986362,0.25326278944246955,0.02928850058586139,0.05853345138081335,0.570657821537102,0.2839569259039211,0.01487968333746228,0.05616530655447582,0.9713402949197184,0.05167113691968886,0.2831188856986362,0.25326278944246955,0.02928850058586139,0.05853345138081335,0.570657821537102,0.2839569259039211,0.01487968333746228,0.05616530655447582,0.9146126568317413,0.005948284252882557,0.916103253364563,0.00591206572236826
df1,0.2,True,0.0,0.2,1.0,0.0,1.0,0.1407362979580376,0.1970152835699755,0.006167293848656513,0.017557957331107005,0.4998852331583461,0.29754255577999394,7.838749732820591e-05,0.00032046885133059307,0.9505960647920437,0.10154435326238019,0.1407362979580376,0.1970152835699755,0.006167293848656513,0.017557957331107005,0.4998852331583461,0.29754255577999394,7.838749732820591e-05,0.00032046885133059307,0.9147219407558441,0.0057105959671359076,0.9147483813762665,0.005917327309896119
df1,0.25,True,0.0,0.25,1.0,0.0,1.0,0.07167946830420897,0.11792584779352039,0.0005956164875252846,0.002603963723130989,0.37162714368082567,0.28250769516090185,8.313878647591639e-07,4.936026550581639e-06,0.955466969815323,0.08483255352423309,0.07167946830420897,0.11792584779352039,0.0005956164875252846,0.002603963723130989,0.37162714368082567,0.28250769516090185,8.313878647591639e-07,4.936026550581639e-06,0.9144438338279725,0.006279799943902878,0.9150659620761872,0.005989631759334858
df1,0.30000000000000004,True,0.0,0.30000000000000004,1.0,0.0,1.0,0.048809561132608516,0.130153006410019,3.159676373917055e-05,0.000149563871854969,0.3728917257938714,0.28057646437624445,7.853179639162828e-10,4.838062774078761e-09,0.9636027176420463,0.10803014224498628,0.048809561132608516,0.130153006410019,3.159676373917055e-05,0.000149563871854969,0.3728917257938714,0.28057646437624445,7.853179639162828e-10,4.838062774078761e-09,0.9155166471004486,0.005564354697623711,0.9157910346984863,0.005981108760251901
df1,0.35000000000000003,True,0.0,0.35000000000000003,1.0,0.0,1.0,0.005678730375720621,0.02608882282382997,2.932437930408547e-07,1.1854020373357319e-06,0.19215241516820672,0.23769703426224822,9.732954323412902e-14,4.343722321967235e-13,0.9565831909379942,0.10747947619781474,0.005678730375720621,0.02608882282382997,2.932437930408547e-07,1.1854020373357319e-06,0.19215241516820672,0.23769703426224822,9.732954323412902e-14,4.343722321967235e-13,0.916081553697586,0.006221191521474489,0.9155997943878174,0.006152892839514772
df1,0.4,True,0.0,0.4,1.0,0.0,1.0,0.0008865029109061136,0.003637327661734277,1.9314897273682762e-10,5.604877398947194e-10,0.09931927426235905,0.1637929946233358,3.3422491662744534e-17,1.577204793151226e-16,0.969609821070016,0.04934772242626898,0.0008865029109061136,0.003637327661734277,1.9314897273682762e-10,5.604877398947194e-10,0.09931927426235905,0.1637929946233358,3.3422491662744534e-17,1.577204793151226e-16,0.9148422598838806,0.006742692488551399,0.9151971971988678,0.005160889720523978
df1,0.45,True,0.0,0.45,1.0,0.0,1.0,0.0004861793925412526,0.003100195563486949,5.717242397256068e-10,4.004898517705909e-09,0.058116079412373116,0.1523095954181174,7.016458074887916e-21,3.494386247051685e-20,0.9606520958392654,0.08914253103064454,0.0004861793925412526,0.003100195563486949,5.717242397256068e-10,4.004898517705909e-09,0.058116079412373116,0.1523095954181174,7.016458074887916e-21,3.494386247051685e-20,0.9163123559951782,0.00590180086269564,0.9151529431343078,0.005725875416652804
df1,0.5,True,0.0,0.5,1.0,0.0,1.0,3.837114097210044e-06,1.8485874258470373e-05,1.6661885712917515e-15,1.1612664644215597e-14,0.022542935745409033,0.10227233555340445,1.3714897429214786e-29,8.842852109444643e-29,0.9615830427661243,0.07957633815636037,3.837114097210044e-06,1.8485874258470373e-05,1.6661885712917515e-15,1.1612664644215597e-14,0.022542935745409033,0.10227233555340445,1.3714897429214786e-29,8.842852109444643e-29,0.9167079067230225,0.006287696344483959,0.9152326691150665,0.005534600325479473
df1,0.55,True,0.0,0.55,1.0,0.0,1.0,1.1362314509366863e-08,4.111530579969166e-08,1.4916492579989455e-19,1.014076920368092e-18,0.0008493562344045049,0.0029789999687272594,1.2101141325178962e-33,8.166533694848852e-33,0.9598593470890799,0.05805988230974182,1.1362314509366863e-08,4.111530579969166e-08,1.4916492579989455e-19,1.014076920368092e-18,0.0008493562344045049,0.0029789999687272594,1.2101141325178962e-33,8.166533694848852e-33,0.9143643987178802,0.006587109462406528,0.91453085064888,0.005491186185349983
