setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval_mean,pval_std,pval_base_mean,pval_base_std,pval_recon_mean,pval_recon_std,pval_uniform_mean,pval_uniform_std,pval_label_mean,pval_label_std,ks_p_prop_mean,ks_p_prop_std,ks_p_base_mean,ks_p_base_std,ks_p_recon_mean,ks_p_recon_std,ks_p_uniform_mean,ks_p_uniform_std,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std
df1,0.0,True,0.0,0.0,1.0,0.0,1.0,0.5136867727863941,0.28666774055762234,0.5399794420449102,0.2540407178894894,1.0,0.0,0.4955145486939294,0.28489978280182976,0.9990826384568541,0.0028573286987990483,0.5136867727863941,0.28666774055762234,0.5399794420449102,0.2540407178894894,1.0,0.0,0.4955145486939294,0.28489978280182976,0.9252289199829101,0.005538819476586774,0.9250028085708618,0.004758665763322591
df1,0.05,True,0.0,0.05,1.0,0.0,1.0,0.2874800352021115,0.28519961116392384,0.31702962264361323,0.28491102426199294,1.0,0.0,0.3089120593826031,0.2880792589634221,0.9991748589880306,0.002744073242439321,0.2874800352021115,0.28519961116392384,0.31702962264361323,0.28491102426199294,1.0,0.0,0.3089120593826031,0.2880792589634221,0.9260287928581238,0.005830288633844396,0.9255365025997162,0.005645570877710066
df1,0.1,True,0.0,0.1,1.0,0.0,1.0,0.05758546883731437,0.11342709094255933,0.09190803656549541,0.18449184577871086,1.0,0.0,0.08858878816909717,0.17444472803289227,0.9994699251683972,0.0016126104833572277,0.05758546883731437,0.11342709094255933,0.09190803656549541,0.18449184577871086,1.0,0.0,0.08858878816909717,0.17444472803289227,0.9263003492355346,0.005959105237188514,0.9265883326530456,0.005400301061969596
df1,0.15000000000000002,True,0.0,0.15000000000000002,1.0,0.0,1.0,0.00420659924881065,0.013381340256381801,0.014143625718066545,0.05034972792976706,1.0,0.0,0.015653808619425672,0.033467971857319374,0.9960382269534374,0.012542715796599062,0.00420659924881065,0.013381340256381801,0.014143625718066545,0.05034972792976706,1.0,0.0,0.015653808619425672,0.033467971857319374,0.9254318654537201,0.005602474415589395,0.9245567655563355,0.006530258771750515
df1,0.2,True,0.0,0.2,1.0,0.0,1.0,0.00033954726591793057,0.001432734912690598,0.001134223636817435,0.004339627557095021,1.0,0.0,0.0012586765352034087,0.007034273126427413,0.9987191833915453,0.0037739197128456863,0.00033954726591793057,0.001432734912690598,0.001134223636817435,0.004339627557095021,1.0,0.0,0.0012586765352034087,0.007034273126427413,0.9269143843650818,0.005902267802742134,0.9252282786369324,0.005847583311523358
df1,0.25,True,0.0,0.25,1.0,0.0,1.0,2.407070243291507e-06,1.0014976254516275e-05,2.132758829991394e-05,8.555503170090979e-05,1.0,0.0,8.355290185241764e-06,2.8344988113119493e-05,0.9987117034699896,0.0028765690957706985,2.407070243291507e-06,1.0014976254516275e-05,2.132758829991394e-05,8.555503170090979e-05,1.0,0.0,8.355290185241764e-06,2.8344988113119493e-05,0.9275207674503326,0.005822502277608082,0.9247840321063996,0.005412057628292116
df1,0.30000000000000004,True,0.0,0.30000000000000004,1.0,0.0,1.0,2.6493002035711273e-09,1.7795575877626364e-08,4.765887914906336e-08,2.5472422724327414e-07,1.0,0.0,6.330271391662716e-08,2.9877924472937424e-07,0.9988854216916416,0.003102346680621998,2.6493002035711273e-09,1.7795575877626364e-08,4.765887914906336e-08,2.5472422724327414e-07,1.0,0.0,6.330271391662716e-08,2.9877924472937424e-07,0.9267544817924499,0.005555744053554862,0.9261868596076965,0.0062427419855427815
df1,0.35000000000000003,True,0.0,0.35000000000000003,1.0,0.0,1.0,2.4085723062671454e-12,1.6167488399938677e-11,4.099628120368559e-10,1.7756589773562926e-09,1.0,0.0,3.16754922164228e-11,1.4808555111662073e-10,0.9986556142485553,0.006443022595775181,2.4085723062671454e-12,1.6167488399938677e-11,4.099628120368559e-10,1.7756589773562926e-09,1.0,0.0,3.16754922164228e-11,1.4808555111662073e-10,0.9256242787837983,0.006194057970842846,0.9265571355819702,0.005344947331639998
df1,0.4,True,0.0,0.4,1.0,0.0,1.0,2.33704997460914e-17,1.1677552512202228e-16,4.15450042139929e-14,2.2298771957092472e-13,1.0,0.0,1.6922915413586978e-13,1.1015457932823149e-12,0.9993159954555481,0.002115015248752534,2.33704997460914e-17,1.1677552512202228e-16,4.15450042139929e-14,2.2298771957092472e-13,1.0,0.0,1.6922915413586978e-13,1.1015457932823149e-12,0.9262947773933411,0.0051493938379489025,0.9255898416042327,0.0053685893370156255
df1,0.45,True,0.0,0.45,1.0,0.0,1.0,1.580472525102981e-17,1.1098742511354299e-16,3.2874714265438345e-19,1.1498497119884216e-18,1.0,0.0,1.7608800935107827e-17,1.1144422229996706e-16,0.9987759324893244,0.004825972553797838,1.580472525102981e-17,1.1098742511354299e-16,3.2874714265438345e-19,1.1498497119884216e-18,1.0,0.0,1.7608800935107827e-17,1.1144422229996706e-16,0.9256192147731781,0.005815596732805075,0.9254133462905884,0.005265350719521556
