delta,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std,setting
0.0,0.9218235909938812,0.005214563167027072,0.9217791819572448,0.0058950407578475675,df1
0.05,0.9212730932235718,0.006517619029563554,0.9229197227954864,0.005513683061596166,df1
0.1,0.9228759729862213,0.00561415911253642,0.92217489361763,0.005635208999516913,df1
0.15000000000000002,0.9211223876476288,0.005866725964922078,0.9224155426025391,0.005985864722236988,df1
0.2,0.9244503772258759,0.005232135351903916,0.9231499660015107,0.005337989795821046,df1
0.25,0.9238639259338379,0.005502299006594062,0.9217515087127686,0.00566818268998832,df1
0.30000000000000004,0.9218995499610901,0.0063590474824638575,0.9213243854045868,0.005777158508262562,df1
0.35000000000000003,0.9222631216049194,0.006169855027624685,0.9228430593013763,0.005290828873229972,df1
0.4,0.9221551251411438,0.0045434897614902,0.922463014125824,0.005917530013542401,df1
0.45,0.9206052446365356,0.005265388982018312,0.9219561362266541,0.00507640196100237,df1
0.5,0.9227967202663422,0.005365882444738631,0.9218470954895019,0.0055937842615478945,df1
0.55,0.9221726262569427,0.006128276202022304,0.9235421228408813,0.00562056576954664,df1
0.6000000000000001,0.9228414285182953,0.00589002923021031,0.9238902747631073,0.005620327988752218,df1
0.65,0.9225642192363739,0.005582383239971913,0.9226392126083374,0.006656744160501091,df1
0.7000000000000001,0.9226505792140961,0.006519822987067278,0.9226527523994446,0.005813039645814992,df1
0.75,0.9223768270015716,0.005807895576423416,0.9222872793674469,0.005989593489397219,df1
0.8,0.9228613185882568,0.007099528938407985,0.9229975974559784,0.006160828940710508,df1
0.8500000000000001,0.9232486534118652,0.005386715979041156,0.9238037598133088,0.006511281099242955,df1
0.9,0.9238808250427246,0.005661555897943575,0.9235507726669312,0.005500666382847144,df1
0.9500000000000001,0.9226121652126312,0.006615831174920231,0.9238136899471283,0.004705683189254247,df1
1.0,0.9215467286109924,0.004483979994725595,0.9249315094947815,0.0053625482904757224,df1
0.0,0.9218235909938812,0.005214563167027072,0.9217791819572448,0.0058950407578475675,df2
0.05,0.9212730932235718,0.006517619029563554,0.9225058138370514,0.005998808951393184,df2
0.1,0.9228759729862213,0.00561415911253642,0.9211635756492614,0.006125859072685938,df2
0.15000000000000002,0.9211223876476288,0.005866725964922078,0.9195524156093597,0.005399078627154507,df2
0.2,0.9244503772258759,0.005232135351903916,0.9188322865962982,0.005490310923223714,df2
0.25,0.9238639259338379,0.005502299006594062,0.9143025362491608,0.00599025920426053,df2
